x0,y0,x_final,y_final,max_deviation,bending_angle
-7.989361702127659726e+00,-2.978723404255319451e+00,-3.219496314997557729e+00,-2.966635455804663923e+00,1.208794845065552792e-02,8.448830192521950000e-02
-7.968085106382979177e+00,-2.978723404255319451e+00,-3.198221646799829454e+00,-2.963776005496021604e+00,1.494739875929784745e-02,8.399956537095849829e-02
-7.946808510638297740e+00,-2.978723404255319451e+00,-3.176962675167266603e+00,-2.962545717666853040e+00,1.617768658846641117e-02,8.744698593238638129e-02
-7.925531914893617191e+00,-2.978723404255319451e+00,-3.155666949431349622e+00,-2.963922647558566048e+00,1.480075669675340322e-02,8.854621233583999385e-02
-7.904255319148935754e+00,-2.978723404255319451e+00,-3.134399766949607535e+00,-2.962884422522080730e+00,1.583898173323872172e-02,8.741753872397664549e-02
-7.882978723404255206e+00,-2.978723404255319451e+00,-3.113088566540739510e+00,-2.970062010036210509e+00,8.661394219108942139e-03,8.836744068451768408e-02
-7.861702127659574657e+00,-2.978723404255319451e+00,-3.091861211065181081e+00,-2.959877942010823215e+00,1.884546224449623608e-02,8.993423957557079851e-02
-7.840425531914894108e+00,-2.978723404255319451e+00,-3.070573029812726951e+00,-2.964685275426564903e+00,1.403812882875454804e-02,9.065042620057939260e-02
-7.819148936170212671e+00,-2.978723404255319451e+00,-3.049298056865691997e+00,-2.962694930881096589e+00,1.602847337422286245e-02,9.062652381490746145e-02
-7.797872340425532123e+00,-2.978723404255319451e+00,-3.028076145330644398e+00,-2.955940171395864180e+00,2.278323285945527132e-02,9.087344997556194570e-02
-7.776595744680850686e+00,-2.978723404255319451e+00,-3.006759243168153350e+00,-2.960721991135881304e+00,1.800141311943814770e-02,9.073690177273258106e-02
-7.755319148936170137e+00,-2.978723404255319451e+00,-2.985490405488600896e+00,-2.958121613907039205e+00,2.060179034828024669e-02,8.842392078471639216e-02
-7.734042553191489588e+00,-2.978723404255319451e+00,-2.964177211820926860e+00,-2.962796944353911499e+00,1.592645990140795220e-02,8.825740088176106668e-02
-7.712765957446809040e+00,-2.978723404255319451e+00,-2.943003801233114114e+00,-2.947186628411067044e+00,3.153677584425240710e-02,9.159775559128414957e-02
-7.691489361702127603e+00,-2.978723404255319451e+00,-2.921673744716731580e+00,-2.954475891831245260e+00,2.424751242407419127e-02,9.010889455535386894e-02
-7.670212765957447054e+00,-2.978723404255319451e+00,-2.900399861117673783e+00,-2.952287844276374251e+00,2.643555997894520004e-02,9.213625430717875542e-02
-7.648936170212765617e+00,-2.978723404255319451e+00,-2.879248744465814802e+00,-2.939218105693900185e+00,3.950529856141926643e-02,9.585498542264758726e-02
-7.627659574468085069e+00,-2.978723404255319451e+00,-2.857909197198864604e+00,-2.944668548597471958e+00,3.405485565784749369e-02,9.833824480129524370e-02
-7.606382978723404520e+00,-2.978723404255319451e+00,-2.836632893840910885e+00,-2.944514880722899353e+00,3.420852353242009869e-02,9.800034683610617248e-02
-7.585106382978723971e+00,-2.978723404255319451e+00,-2.815369968654398480e+00,-2.943054924128455596e+00,3.566848012686385516e-02,9.894707434603781937e-02
-7.563829787234042534e+00,-2.978723404255319451e+00,-2.794071319917250218e+00,-2.944587596013406916e+00,3.413580824191253527e-02,9.945999885434489429e-02
-7.542553191489361097e+00,-2.978723404255319451e+00,-2.772762312916101202e+00,-2.949287897526216895e+00,2.943550672910255628e-02,9.786213570968083086e-02
-7.521276595744680549e+00,-2.978723404255319451e+00,-2.751476758667898093e+00,-2.948869286597234574e+00,2.985411765808487772e-02,9.624394628249066663e-02
-7.500000000000000000e+00,-2.978723404255319451e+00,-2.730356755096122523e+00,-2.933929396366977471e+00,4.479400788834198011e-02,9.927727499906673081e-02
-7.478723404255319451e+00,-2.978723404255319451e+00,-2.708987260762369953e+00,-2.942254691713957371e+00,3.646871254136208051e-02,1.005132775505250819e-01
-7.457446808510638903e+00,-2.978723404255319451e+00,-2.687735913297490509e+00,-2.938522642823742093e+00,4.020076143157735871e-02,9.724914312547895678e-02
-7.436170212765957466e+00,-2.978723404255319451e+00,-2.666485465870771510e+00,-2.936065479510106879e+00,4.265792474521257205e-02,9.815507994359169708e-02
-7.414893617021276029e+00,-2.978723404255319451e+00,-2.645184175498612511e+00,-2.937407970495439447e+00,4.131543375988000477e-02,1.002029307366260197e-01
-7.393617021276595480e+00,-2.978723404255319451e+00,-2.623914762352804964e+00,-2.936655246236000938e+00,4.206815801931851340e-02,9.512356402469382410e-02
-7.372340425531914931e+00,-2.978723404255319451e+00,-2.602585360978357354e+00,-2.941626810071033660e+00,3.709659418428579158e-02,9.642533871118909305e-02
-7.351063829787234383e+00,-2.978723404255319451e+00,-2.581425160449708933e+00,-2.930202378107780614e+00,4.852102614753883714e-02,9.696639407266942345e-02
-7.329787234042553834e+00,-2.978723404255319451e+00,-2.560113556932238410e+00,-2.934212350920333723e+00,4.451105333498572847e-02,9.960659966952606359e-02
-7.308510638297872397e+00,-2.978723404255319451e+00,-2.538852591409114901e+00,-2.932036918612397791e+00,4.668648564292166014e-02,9.716831382151068508e-02
-7.287234042553190960e+00,-2.978723404255319451e+00,-2.517636222316668615e+00,-2.927031069653196482e+00,5.169233460212296905e-02,9.728201992458988812e-02
-7.265957446808510412e+00,-2.978723404255319451e+00,-2.496342428687833070e+00,-2.928033499945920770e+00,5.068990430939868119e-02,1.010716904458998922e-01
-7.244680851063829863e+00,-2.978723404255319451e+00,-2.475019820734006171e+00,-2.931919383626929054e+00,4.680402062839039701e-02,9.583184777695091805e-02
-7.223404255319149314e+00,-2.978723404255319451e+00,-2.453661931082674386e+00,-2.939521421645075794e+00,3.920198261024365749e-02,9.633922169432046489e-02
-7.202127659574467877e+00,-2.978723404255319451e+00,-2.432508387434928476e+00,-2.927273235276985908e+00,5.145016897833354363e-02,9.651819170648394397e-02
-7.180851063829787329e+00,-2.978723404255319451e+00,-2.411206515041337983e+00,-2.930325719684253816e+00,4.839768457106563559e-02,9.712355897313026953e-02
