cluster_id,candidate_id,physical_source_representation,geometry_lane,observer_readout_lane,observer_coordinates,observer_information_full_lane,observer_information_control_lane,detector_operation,detector_range_rule,detector_resolutions,primary_detector_resolution,benchmark_role,moment_control_role,n_photons,source_supported_bins,checkpoint_count,detector_half_range,g3d_unit_speed_max_error,g3d_unit_speed_pass,first_step_exact_max_vector_error,first_step_exact_pass,los_mag_vs_observed_pearson,los_mag_vs_observed_spearman,prior_final_angular_rms_angle_mag_vs_observed_pearson,prior_final_angular_rms_angle_mag_vs_observed_spearman,prior_final_angular_rms_angle_mag_vs_observed_count,final_detector_half_range,final_source_bin_count,final_source_group_size_min,final_source_group_size_max,final_source_max_centroid_vector_error,final_source_max_covariance_frobenius_error,final_empirical_covariance_most_negative_eigenvalue,final_global_centroid_vector_error,final_global_covariance_frobenius_error,final_surrogate_moment_parity_pass,final_r16_empirical_flux,final_r16_moment_control_flux,final_r16_flux_relative_error,final_r16_flux_parity_pass,final_r16_total_variation_distance,final_r16_jensen_shannon_divergence_nats,final_r16_normalized_l2_distance,final_r16_image_pearson,final_r16_image_spearman,final_r16_image_correlation_count,final_r16_empirical_occupied_bins,final_r16_moment_control_occupied_bins,final_r16_occupied_bin_intersection,final_r32_empirical_flux,final_r32_moment_control_flux,final_r32_flux_relative_error,final_r32_flux_parity_pass,final_r32_total_variation_distance,final_r32_jensen_shannon_divergence_nats,final_r32_normalized_l2_distance,final_r32_image_pearson,final_r32_image_spearman,final_r32_image_correlation_count,final_r32_empirical_occupied_bins,final_r32_moment_control_occupied_bins,final_r32_occupied_bin_intersection,final_r64_empirical_flux,final_r64_moment_control_flux,final_r64_flux_relative_error,final_r64_flux_parity_pass,final_r64_total_variation_distance,final_r64_jensen_shannon_divergence_nats,final_r64_normalized_l2_distance,final_r64_image_pearson,final_r64_image_spearman,final_r64_image_correlation_count,final_r64_empirical_occupied_bins,final_r64_moment_control_occupied_bins,final_r64_occupied_bin_intersection
Abell2744,PL1_PM1_PS2,M10_interface_field,G3D_LOS_consistent_diagnostic,native_tangent_direction_histogram_empirical_vs_mu_cov_moment_control,fixed_tangent_plane_tx_vx_over_vz_ty_vy_over_vz_after_full_3d_arrival_state,all_empirical_received_ray_directions,per_source_bin_centroid_and_covariance_only_deterministic_equal_count_circle_control,unit_flux_2d_histogram_of_received_tangent_directions_no_smoothing,per_cluster_fixed_symmetric_zero_centered_range_from_union_of_both_lanes_all_committed_checkpoints_no_benchmark_input,"[16, 32, 64]",64,external_morphology_comparison_only_not_used_for_detector_construction_or_lane_similarity,diagnostic_mu_cov_sufficiency_control_not_physical_distribution_model,71289,1024,9,0.004813776125530345,2.220446049250313e-16,True,4.902191892490871e-16,True,0.7697236967097444,0.671986686945565,0.7833627980622624,0.7197749624490379,1024,0.004813776125530345,1024,64,81,2.1726353818624857e-19,9.470116246213047e-22,-1.6543612251060553e-23,4.791541927135544e-21,2.3396200816091525e-24,True,71289.0,71289.0,0.0,True,0.02683443448498365,0.003165461447679655,0.03284535554452819,0.9994497470415713,0.6319352439888302,256,30,78,28,71289.0,71289.0,0.0,True,0.06449802914895708,0.011126869962268443,0.06642894175892354,0.9978504114054787,0.6086591884739447,1024,73,211,71,71289.0,71289.0,0.0,True,0.1320540335816185,0.03636457098889876,0.14521103741958757,0.9893117675891975,0.5680179728862756,4096,170,553,168
MACS0416,PL1_PM1_PS2,M10_interface_field,G3D_LOS_consistent_diagnostic,native_tangent_direction_histogram_empirical_vs_mu_cov_moment_control,fixed_tangent_plane_tx_vx_over_vz_ty_vy_over_vz_after_full_3d_arrival_state,all_empirical_received_ray_directions,per_source_bin_centroid_and_covariance_only_deterministic_equal_count_circle_control,unit_flux_2d_histogram_of_received_tangent_directions_no_smoothing,per_cluster_fixed_symmetric_zero_centered_range_from_union_of_both_lanes_all_committed_checkpoints_no_benchmark_input,"[16, 32, 64]",64,external_morphology_comparison_only_not_used_for_detector_construction_or_lane_similarity,diagnostic_mu_cov_sufficiency_control_not_physical_distribution_model,71289,1024,9,0.00505768153094789,2.220446049250313e-16,True,4.664558536237207e-16,True,0.7439897594213153,0.6455692865332464,0.7613808632887425,0.6717146874787118,1024,0.00505768153094789,1024,64,81,8.690541527449943e-19,1.695719448728039e-21,-5.293955920339377e-23,7.576092996970438e-21,3.7725240262056545e-23,True,71289.0,71289.0,0.0,True,0.031056684762024986,0.004836379192632963,0.034867317231913844,0.9994097769740038,0.6016078533870224,256,31,101,30,71289.0,71289.0,0.0,True,0.06418942613867495,0.012109677988541878,0.07198672403760334,0.997383811672731,0.5382654474186545,1024,73,271,70,71289.0,71289.0,0.0,True,0.128280660410442,0.03541814131479133,0.13725496657316888,0.99047502547357,0.47175261985343203,4096,151,692,145
MACS1149,PL1_PM1_PS2,M10_interface_field,G3D_LOS_consistent_diagnostic,native_tangent_direction_histogram_empirical_vs_mu_cov_moment_control,fixed_tangent_plane_tx_vx_over_vz_ty_vy_over_vz_after_full_3d_arrival_state,all_empirical_received_ray_directions,per_source_bin_centroid_and_covariance_only_deterministic_equal_count_circle_control,unit_flux_2d_histogram_of_received_tangent_directions_no_smoothing,per_cluster_fixed_symmetric_zero_centered_range_from_union_of_both_lanes_all_committed_checkpoints_no_benchmark_input,"[16, 32, 64]",64,external_morphology_comparison_only_not_used_for_detector_construction_or_lane_similarity,diagnostic_mu_cov_sufficiency_control_not_physical_distribution_model,71289,1024,9,0.004094837487465597,2.220446049250313e-16,True,4.771006342555579e-16,True,0.7884323322863971,0.7011600616612864,0.8538605455219341,0.8473614765504407,1024,0.004094837487465597,1024,64,81,4.370558682921689e-19,8.5363756755277e-22,-6.617444900424222e-24,3.788046498485219e-21,1.9224165053231e-23,True,71289.0,71289.0,0.0,True,0.019175468866164495,0.002343310592869566,0.024007369991816515,0.999713511395555,0.7035089815117663,256,31,73,31,71289.0,71289.0,0.0,True,0.044901737996044286,0.010394738396874192,0.03927938786675492,0.9992528892230003,0.5895732755224558,1024,66,209,66,71289.0,71289.0,0.0,True,0.11583834813225041,0.030252806520917202,0.10765188228991442,0.9941872905840613,0.5176467040835875,4096,147,570,144
AbellS1063,PL1_PM1_PS2,M10_interface_field,G3D_LOS_consistent_diagnostic,native_tangent_direction_histogram_empirical_vs_mu_cov_moment_control,fixed_tangent_plane_tx_vx_over_vz_ty_vy_over_vz_after_full_3d_arrival_state,all_empirical_received_ray_directions,per_source_bin_centroid_and_covariance_only_deterministic_equal_count_circle_control,unit_flux_2d_histogram_of_received_tangent_directions_no_smoothing,per_cluster_fixed_symmetric_zero_centered_range_from_union_of_both_lanes_all_committed_checkpoints_no_benchmark_input,"[16, 32, 64]",64,external_morphology_comparison_only_not_used_for_detector_construction_or_lane_similarity,diagnostic_mu_cov_sufficiency_control_not_physical_distribution_model,71289,1024,9,0.00609732975454404,2.220446049250313e-16,True,4.8154685385691e-16,True,0.8075234973090877,0.6828267917055436,0.8571495885525072,0.8149961778485086,1024,0.00609732975454404,1024,64,81,4.336808689942018e-19,1.6940658945086007e-21,-1.3234889800848443e-23,9.288441411321403e-21,3.7598065962346015e-23,True,71289.0,71289.0,0.0,True,0.03142139741054021,0.0029440732589260075,0.0471269238006103,0.9989170413656567,0.5964372065365962,256,26,81,25,71289.0,71289.0,0.0,True,0.06555008486582783,0.010128433498035314,0.07116896275516311,0.9974480738235174,0.5428090695527601,1024,61,212,58,71289.0,71289.0,0.0,True,0.10787077950314915,0.02890587245466216,0.08551271300938948,0.9963275834158878,0.5207921881406284,4096,140,509,134
Abell370,PL1_PM1_PS2,M10_interface_field,G3D_LOS_consistent_diagnostic,native_tangent_direction_histogram_empirical_vs_mu_cov_moment_control,fixed_tangent_plane_tx_vx_over_vz_ty_vy_over_vz_after_full_3d_arrival_state,all_empirical_received_ray_directions,per_source_bin_centroid_and_covariance_only_deterministic_equal_count_circle_control,unit_flux_2d_histogram_of_received_tangent_directions_no_smoothing,per_cluster_fixed_symmetric_zero_centered_range_from_union_of_both_lanes_all_committed_checkpoints_no_benchmark_input,"[16, 32, 64]",64,external_morphology_comparison_only_not_used_for_detector_construction_or_lane_similarity,diagnostic_mu_cov_sufficiency_control_not_physical_distribution_model,71289,1024,9,0.0063641982783672005,2.220446049250313e-16,True,4.924896573333921e-16,True,0.7918907566644745,0.6990111606304666,0.8235700248649367,0.7463937441885415,1024,0.0063641982783672005,1024,64,81,4.4702800766818725e-19,1.3053654402576228e-21,-3.970466940254533e-23,7.623296525288703e-21,2.6880188255804383e-23,True,71289.0,71289.0,0.0,True,0.030621835065718403,0.004473799494440207,0.038775415226872174,0.9992320332844673,0.6644926604615865,256,32,80,31,71289.0,71289.0,0.0,True,0.06208531470493342,0.012701997420922996,0.0642660639554164,0.9979111207150865,0.5943548245737122,1024,74,225,72,71289.0,71289.0,0.0,True,0.14775070487733027,0.038341196478855984,0.16742328536162435,0.985771512485228,0.5529259102791491,4096,177,612,175
