cluster_id,step_index,propagation_distance,displacement_x_vs_observed_pearson,displacement_x_vs_observed_spearman,displacement_x_vs_observed_count,displacement_x_vs_los_mag_pearson,displacement_x_vs_los_mag_spearman,displacement_x_vs_los_mag_count,displacement_x_rms,displacement_y_vs_observed_pearson,displacement_y_vs_observed_spearman,displacement_y_vs_observed_count,displacement_y_vs_los_mag_pearson,displacement_y_vs_los_mag_spearman,displacement_y_vs_los_mag_count,displacement_y_rms,abs_displacement_x_vs_observed_pearson,abs_displacement_x_vs_observed_spearman,abs_displacement_x_vs_observed_count,abs_displacement_x_vs_los_mag_pearson,abs_displacement_x_vs_los_mag_spearman,abs_displacement_x_vs_los_mag_count,abs_displacement_x_rms,abs_displacement_y_vs_observed_pearson,abs_displacement_y_vs_observed_spearman,abs_displacement_y_vs_observed_count,abs_displacement_y_vs_los_mag_pearson,abs_displacement_y_vs_los_mag_spearman,abs_displacement_y_vs_los_mag_count,abs_displacement_y_rms,displacement_mag_vs_observed_pearson,displacement_mag_vs_observed_spearman,displacement_mag_vs_observed_count,displacement_mag_vs_los_mag_pearson,displacement_mag_vs_los_mag_spearman,displacement_mag_vs_los_mag_count,displacement_mag_rms,divergence_like_vs_observed_pearson,divergence_like_vs_observed_spearman,divergence_like_vs_observed_count,divergence_like_vs_los_mag_pearson,divergence_like_vs_los_mag_spearman,divergence_like_vs_los_mag_count,divergence_like_rms,negative_divergence_like_vs_observed_pearson,negative_divergence_like_vs_observed_spearman,negative_divergence_like_vs_observed_count,negative_divergence_like_vs_los_mag_pearson,negative_divergence_like_vs_los_mag_spearman,negative_divergence_like_vs_los_mag_count,negative_divergence_like_rms,abs_divergence_like_vs_observed_pearson,abs_divergence_like_vs_observed_spearman,abs_divergence_like_vs_observed_count,abs_divergence_like_vs_los_mag_pearson,abs_divergence_like_vs_los_mag_spearman,abs_divergence_like_vs_los_mag_count,abs_divergence_like_rms,curl_like_vs_observed_pearson,curl_like_vs_observed_spearman,curl_like_vs_observed_count,curl_like_vs_los_mag_pearson,curl_like_vs_los_mag_spearman,curl_like_vs_los_mag_count,curl_like_rms,abs_curl_like_vs_observed_pearson,abs_curl_like_vs_observed_spearman,abs_curl_like_vs_observed_count,abs_curl_like_vs_los_mag_pearson,abs_curl_like_vs_los_mag_spearman,abs_curl_like_vs_los_mag_count,abs_curl_like_rms,symmetric_plus_like_vs_observed_pearson,symmetric_plus_like_vs_observed_spearman,symmetric_plus_like_vs_observed_count,symmetric_plus_like_vs_los_mag_pearson,symmetric_plus_like_vs_los_mag_spearman,symmetric_plus_like_vs_los_mag_count,symmetric_plus_like_rms,abs_symmetric_plus_like_vs_observed_pearson,abs_symmetric_plus_like_vs_observed_spearman,abs_symmetric_plus_like_vs_observed_count,abs_symmetric_plus_like_vs_los_mag_pearson,abs_symmetric_plus_like_vs_los_mag_spearman,abs_symmetric_plus_like_vs_los_mag_count,abs_symmetric_plus_like_rms,symmetric_cross_like_vs_observed_pearson,symmetric_cross_like_vs_observed_spearman,symmetric_cross_like_vs_observed_count,symmetric_cross_like_vs_los_mag_pearson,symmetric_cross_like_vs_los_mag_spearman,symmetric_cross_like_vs_los_mag_count,symmetric_cross_like_rms,abs_symmetric_cross_like_vs_observed_pearson,abs_symmetric_cross_like_vs_observed_spearman,abs_symmetric_cross_like_vs_observed_count,abs_symmetric_cross_like_vs_los_mag_pearson,abs_symmetric_cross_like_vs_los_mag_spearman,abs_symmetric_cross_like_vs_los_mag_count,abs_symmetric_cross_like_rms,symmetric_traceless_mag_vs_observed_pearson,symmetric_traceless_mag_vs_observed_spearman,symmetric_traceless_mag_vs_observed_count,symmetric_traceless_mag_vs_los_mag_pearson,symmetric_traceless_mag_vs_los_mag_spearman,symmetric_traceless_mag_vs_los_mag_count,symmetric_traceless_mag_rms,gradient_frobenius_mag_vs_observed_pearson,gradient_frobenius_mag_vs_observed_spearman,gradient_frobenius_mag_vs_observed_count,gradient_frobenius_mag_vs_los_mag_pearson,gradient_frobenius_mag_vs_los_mag_spearman,gradient_frobenius_mag_vs_los_mag_count,gradient_frobenius_mag_rms,isotropic_mode_energy_fraction,rotational_mode_energy_fraction,symmetric_traceless_mode_energy_fraction,topology_identity_relative_rms_error
MACS0416,1,0.03,-0.3779962573625937,-0.01605454131283675,1024,-0.38302454166625005,0.026321715631929046,1024,5.45756827671916e-08,-0.16529681352900163,-0.06583143622226531,1024,-0.36058613372327303,-0.16981313926042485,1024,4.7055879126084016e-08,0.6857091214710297,0.5845339019757709,1024,0.8319268917439283,0.7582354847650382,1024,6.544132482202231e-08,0.7174645304495125,0.613429720334023,1024,0.8277041786353582,0.7378461282275945,1024,6.457980227036513e-08,0.7507576993902881,0.6694017568309744,1024,0.8825813655811692,0.8282622062978328,1024,9.532458939125067e-08,-0.06662223282728011,-0.09279188824009613,1024,-0.01423349110314756,-0.052249425559688145,1024,6.323320684622216e-07,0.06662223282728011,0.09279188824009613,1024,0.01423349110314756,0.052249425559688145,1024,6.323320684622216e-07,0.5567323912384592,0.4511175382714229,1024,0.5954361625287371,0.5083158617051713,1024,6.323320684622216e-07,-0.09035460838217639,-0.0013685616432086052,1024,-0.09472389762153842,-0.06823140556827123,1024,4.0215687204918083e-07,0.4427947033608196,0.39325991553661344,1024,0.4299556155154089,0.3717020755847221,1024,4.0215687204918083e-07,-0.12801279066848903,0.06056655890432861,1024,-0.14304316881468576,0.04494277948644589,1024,6.774373825542801e-07,0.5368721342567002,0.4248170470250892,1024,0.6452041639315594,0.49455373587368573,1024,6.774373825542801e-07,-0.08316488268792009,-0.01007987841486536,1024,-0.20844406736082635,-0.043771636506687646,1024,4.6884211866165657e-07,0.5762186139436684,0.4430696469842841,1024,0.596278108686597,0.40924945014662756,1024,4.6884211866165657e-07,0.673444204827586,0.5760607786360461,1024,0.765881769228903,0.606563449949932,1024,8.238533483048696e-07,0.7116222670512035,0.6422469567656649,1024,0.7837075551458327,0.6769880663936771,1024,7.874986774767427e-07,0.3223745530261868,0.13039511651719535,0.5472303304566178,2.2793261640192003e-16
MACS0416,5,0.15,-0.3776297382074243,-0.015145557087094358,1024,-0.3824743724582541,0.027371097382161504,1024,8.187289496931191e-07,-0.16529692418214637,-0.06642341038309982,1024,-0.3603653518118057,-0.1700404343394607,1024,7.05572013692487e-07,0.6852396426527664,0.5833102994547543,1024,0.8313503965791957,0.7579273768864888,1024,9.81188260486152e-07,0.7174220774304241,0.6128847880348157,1024,0.82777241894956,0.737844038337744,1024,9.68069860335529e-07,0.7504515118739618,0.6686819794656474,1024,0.882314327367492,0.8281512744975323,1024,1.4291347143741833e-06,-0.06606377640459474,-0.09227014716514094,1024,-0.013535263718731694,-0.05195584632715829,1024,9.481781744191295e-06,0.06606377640459474,0.09227014716514094,1024,0.013535263718731694,0.05195584632715829,1024,9.481781744191295e-06,0.5576302009133173,0.45409901323775415,1024,0.5963362460583497,0.5096319893963236,1024,9.481781744191295e-06,-0.09119306316125972,-0.0029310130976575766,1024,-0.09547563866938813,-0.06899087377512338,1024,6.027247000000788e-06,0.4430479914151296,0.3948398805565578,1024,0.43052803328302736,0.3728517273442529,1024,6.027247000000788e-06,-0.1286661217688723,0.059769283732272374,1024,-0.14363769842325735,0.04464410405192762,1024,1.0153659903705095e-05,0.5368702770306775,0.42528793505409423,1024,0.6450761497657203,0.4947376350046492,1024,1.0153659903705095e-05,-0.08263827717151193,-0.00993107457886961,1024,-0.2074789340987842,-0.04330238359201774,1024,7.019445823754024e-06,0.5758196717473416,0.4415934668840526,1024,0.5958491293473692,0.408917414705672,1024,7.019445823754024e-06,0.6730190801134939,0.5752040780474367,1024,0.7652857269619813,0.6064627776088978,1024,1.2343801242434453e-05,0.711255140373813,0.6417663787166953,1024,0.783180952908393,0.6768185617981546,1024,1.1802570070883379e-05,0.3226983449503638,0.13039315939526297,0.546908495654373,1.2925185074141082e-16
MACS0416,10,0.3,-0.3775487966342308,-0.014981653808224173,1024,-0.38230750050230056,0.027600616461626492,1024,3.0018158109115855e-06,-0.165228383006115,-0.06644406454330112,1024,-0.3602781383780928,-0.17000688434303698,1024,2.5862430213540725e-06,0.6851296003433078,0.5829896793824088,1024,0.8312162440001453,0.7578388862563479,1024,3.597863754738228e-06,0.7174030270050704,0.6127450930411166,1024,0.8277514578053975,0.7377757648773335,1024,3.5489151534919388e-06,0.7504053246924365,0.6685599656848479,1024,0.8822867276790078,0.8282005601351835,1024,5.240044304985392e-06,-0.06598875524922312,-0.09229778663385188,1024,-0.013454073804039186,-0.05201842008797654,1024,3.477117662343831e-05,0.06598875524922312,0.09229778663385188,1024,0.013454073804039186,0.05201842008797654,1024,3.477117662343831e-05,0.5578163167180065,0.45468662856607867,1024,0.596548436414823,0.5099820403583435,1024,3.477117662343831e-05,-0.09128941822909731,-0.003287867362304433,1024,-0.09551486984024901,-0.0692339268471497,1024,2.2103731191678228e-05,0.44307512052077314,0.39532350978828434,1024,0.43061473586956645,0.3733955010371218,1024,2.2103731191678228e-05,-0.12871764385232798,0.059635903457465916,1024,-0.14367783494113762,0.04454615862599242,1024,3.72299265307571e-05,0.5368830540668881,0.4253595093192074,1024,0.645052429442345,0.4947978841821043,1024,3.72299265307571e-05,-0.08250959463499176,-0.009878466823421812,1024,-0.2072690917731044,-0.043212574207853516,1024,2.57342664649841e-05,0.5756942639695322,0.44138466763032924,1024,0.5956778215628207,0.4089529875366569,1024,2.57342664649841e-05,0.6729308025485133,0.5750946266454608,1024,0.7651452574261794,0.6063912854945999,1024,4.5258368286719934e-05,0.711170108165051,0.6416486455329504,1024,0.7830619665224987,0.6767335021636507,1024,4.327776309115738e-05,0.32275959961106127,0.1304282222194811,0.5468121781694577,1.6059458564081784e-16
MACS0416,20,0.6,-0.37748768250467357,-0.01481767229389868,1024,-0.3822106784143726,0.027732324225734926,1024,1.146109840949549e-05,-0.16520530943554246,-0.06646097457814126,1024,-0.3602357547114571,-0.17000537559902726,1024,9.873672939608236e-06,0.6851659261764155,0.5829902270305959,1024,0.8312935042654556,0.757931377852085,1024,1.3738655923550705e-05,0.717375820493164,0.6126227774949894,1024,0.8277300421142785,0.7377458135147701,1024,1.3549573381643631e-05,0.7503935616741594,0.6684767790428683,1024,0.8822816365530306,0.8282192350332594,1024,2.000760128096352e-05,-0.06593200156649622,-0.09218479228339994,1024,-0.01338176924976939,-0.05204133064516129,1024,0.00013276475396342693,0.06593200156649622,0.09218479228339994,1024,0.01338176924976939,0.05204133064516129,1024,0.00013276475396342693,0.55792504216568,0.4551172365120937,1024,0.596667141452327,0.5102140069558687,1024,0.00013276475396342693,-0.09133209745781434,-0.003391529340587486,1024,-0.09553818351305067,-0.0692734000607968,1024,8.440418040928267e-05,0.44306428796243186,0.39548376953023595,1024,0.43065100529106337,0.3734865174164938,1024,8.440418040928267e-05,-0.12877400967629302,0.05960915810824421,1024,-0.1437275308499371,0.04454305173092053,1024,0.0001421431837860446,0.5368790814876687,0.4253724964047886,1024,0.6450340437716042,0.49484021842142906,1024,0.0001421431837860446,-0.08245570134072668,-0.009868497391116855,1024,-0.20714910713653628,-0.04312736928688935,1024,9.82510689800863e-05,0.5755934559837543,0.44126976209946905,1024,0.5955649681141323,0.4089261430691653,1024,9.82510689800863e-05,0.6728631820519922,0.5749127627413506,1024,0.7650548209427107,0.6062934182998355,1024,0.00017279455214954818,0.711112752493877,0.6415635365340691,1024,0.7829883010785863,0.6766997062978328,1024,0.00016523998126678505,0.32277903596230106,0.13045707724845593,0.546763886789243,1.7594120198531846e-16
MACS0416,40,1.2,-0.3774543930419244,-0.014774463969581453,1024,-0.38215539752163374,0.027808018471497033,1024,4.4752048936333766e-05,-0.16519032922925045,-0.06648265697575519,1024,-0.3602097702889367,-0.17001807140047207,1024,3.85516889116633e-05,0.6851851112185751,0.5829648563900889,1024,0.8313368899108031,0.7579753549459981,1024,5.364923204480547e-05,0.717364991140722,0.6125557967687522,1024,0.8277190340306512,0.7377203213289464,1024,5.290587921584911e-05,0.750388299493671,0.6684655578432784,1024,0.8822812771666829,0.8282373623131393,1024,7.812565811688101e-05,-0.06590335371138295,-0.09215865046483347,1024,-0.013346796442930351,-0.05207251135469566,1024,0.0005184238582386344,0.06590335371138295,0.09215865046483347,1024,0.013346796442930351,0.05207251135469566,1024,0.0005184238582386344,0.5579826637862638,0.4553112380882702,1024,0.5967320951445304,0.5102895894428152,1024,0.0005184238582386344,-0.09135333424853859,-0.003476828339860398,1024,-0.09554728597998868,-0.0693289888956441,1024,0.0003295988224827478,0.4430567036714462,0.39563749102342244,1024,0.4306681729309636,0.37360355124812245,1024,0.0003295988224827478,-0.12880018627474213,0.059574890978819316,1024,-0.14374898339726958,0.04454967902868178,1024,0.0005550239441497988,0.5368780429316344,0.4254342577085074,1024,0.6450246686772912,0.49484670043273016,1024,0.0005550239441497988,-0.08242611305284976,-0.009817901404519833,1024,-0.2070851378695346,-0.04307479794006151,1024,0.00038363468645138905,0.575538313121751,0.44121062727174987,1024,0.5955021805594758,0.4088346684786496,1024,0.00038363468645138905,0.6728274834659532,0.5749130868596655,1024,0.7650066519377355,0.60627963843788,1024,0.0006747052328448733,0.7110814598160065,0.6415153323171057,1024,0.7829489555829262,0.6766652287032401,1024,0.0006452231520184704,0.32279000545730124,0.1304732325527211,0.5467367619899776,2.060736695432035e-16
MACS0416,80,2.4,-0.3774373575306151,-0.014734318004514852,1024,-0.3821263193324683,0.02783776866819255,1024,0.00017682337402430117,-0.16518079886583778,-0.06649986877592294,1024,-0.36019508802966166,-0.17001797081753808,1024,0.00015232005337226644,0.6851946238343164,0.5829813752476525,1024,0.8313592123629665,0.7579986566590373,1024,0.00021198625903766304,0.7173594272996842,0.6125079278465972,1024,0.827712990989092,0.7377013893855947,1024,0.00020903816290679907,0.7503857707975501,0.6684662619623761,1024,0.8822817538181901,0.8282377422931121,1024,0.00030869351441495597,-0.06589024150455902,-0.09216312106227964,1024,-0.013330827713609928,-0.052063213021243115,1024,0.0020484322775568544,0.06589024150455902,0.09216312106227964,1024,0.013330827713609928,0.052063213021243115,1024,0.0020484322775568544,0.5580132740572955,0.4554262218545857,1024,0.5967660057541537,0.5103740008761891,1024,0.0020484322775568544,-0.09136486230842257,-0.003505998988196653,1024,-0.09555073980652526,-0.06935728622773764,1024,0.0013023635206805481,0.44305272677758795,0.3956834487651691,1024,0.4306776775749858,0.37365101521708033,1024,0.0013023635206805481,-0.12881199250861688,0.05956146800998719,1024,-0.1437579893601954,0.044550260174522564,1024,0.002193004143314278,0.5368780850618328,0.4255123702223856,1024,0.645020430957658,0.49485913918889923,1024,0.002193004143314278,-0.08241118529300175,-0.009799337248624614,1024,-0.20705252584136155,-0.04303892336027466,1024,0.001515802786211274,0.5755085722709965,0.4411657201204031,1024,0.595469021349758,0.4088294493419641,1024,0.001515802786211274,0.6728093478566082,0.5748777579633472,1024,0.7649820880756766,0.6062644615907303,1024,0.002665881703917008,0.7110656372079138,0.6415065028871495,1024,0.7829289219737624,0.6766741135290751,1024,0.0025494264840367183,0.3227960704437471,0.13048165735947914,0.5467222721967737,2.1431120004228233e-16
MACS0416,120,3.5999999999999996,-0.37743817257325324,-0.014723376217265351,1024,-0.3821214916799568,0.027861170964165655,1024,0.0003962116807452671,-0.16519930087626608,-0.06649890759747201,1024,-0.3602261391105614,-0.17004861508475788,1024,0.00034130736836941175,0.6852004564114077,0.582980548187125,1024,0.831372824432508,0.7579999642371791,1024,0.0004750044407632018,0.717367349389765,0.6124682512942625,1024,0.8277247067696157,0.7376793505471712,1024,0.00046837640507927855,0.7503892962411464,0.6684642390170318,1024,0.8822887496615753,0.8282560372112152,1024,0.000691686717489385,-0.06590578850573704,-0.09214045513322756,1024,-0.01332575516139544,-0.052007590658751164,1024,0.004589736889860616,0.06590578850573704,0.09214045513322756,1024,0.01332575516139544,0.052007590658751164,1024,0.004589736889860616,0.5580356268888007,0.4553872270683615,1024,0.5967791009669441,0.5103002735855804,1024,0.004589736889860616,-0.09132610667910689,-0.003522596081215557,1024,-0.09548185215748818,-0.06935294998569487,1024,0.002918092239962654,0.44317295644131943,0.3957063717535743,1024,0.43075791368508515,0.3736970598490809,1024,0.002918092239962654,-0.12880682086869158,0.05950633436698231,1024,-0.1437722802376035,0.04451969413847364,1024,0.00491366923482359,0.536892474416803,0.42551047021847094,1024,0.6450332597030899,0.494856892836707,1024,0.00491366923482359,-0.08235856707463071,-0.00981072609561873,1024,-0.20697374652075046,-0.04301215712395394,1024,0.0033964794089224874,0.5754131991192326,0.4411644683531182,1024,0.5954112213779609,0.408846023174308,1024,0.0033964794089224874,0.6727954981385618,0.5748747514865645,1024,0.7649761205676963,0.6062717147378586,1024,0.005973292034086923,0.7110802359242561,0.6414959299241894,1024,0.7829418071129087,0.6766634740898362,1024,0.005712318476921781,0.32279051093351946,0.13047977846825726,0.5467297105982234,1.7451098862404615e-16
MACS0416,159,4.77,-0.3773869777127038,-0.01471896150228726,1024,-0.382083939634222,0.02783591347185466,1024,0.0006940988032844292,-0.16523568276013945,-0.0665749859895122,1024,-0.3603000755689963,-0.17023709632715828,1024,0.0005979943828750858,0.6851713197998135,0.5830129376656225,1024,0.8314039709008182,0.7580540555038981,1024,0.0008321592003261079,0.7173943661429961,0.6123945758483497,1024,0.827759472030041,0.7376511761497747,1024,0.0008205286654966987,0.7503716470481347,0.6684658931380869,1024,0.8823111530378871,0.8282829934375223,1024,0.0012117617529292543,-0.06595370629433213,-0.09213456512109224,1024,-0.013325536004746698,-0.05196286478077391,1024,0.008040322920457721,0.06595370629433213,0.09213456512109224,1024,0.013325536004746698,0.05196286478077391,1024,0.008040322920457721,0.5580860479696227,0.4553386428506152,1024,0.5967994863387496,0.5101521149238252,1024,0.008040322920457721,-0.09122109120665817,-0.0035055072224775747,1024,-0.09536420278514611,-0.06930281498104571,1024,0.005111558286762154,0.4432722014900434,0.39572694767832034,1024,0.4308104815603544,0.37362377959373433,1024,0.005111558286762154,-0.1287700138957269,0.059501953181485066,1024,-0.1437942351886189,0.044480902653601315,1024,0.008607880552990539,0.5369341499856337,0.42553989792616037,1024,0.6450787820083483,0.4949355598669623,1024,0.008607880552990539,-0.0822611541417714,-0.009781678388712245,1024,-0.20677138523265104,-0.04289777197625349,1024,0.0059503271122584595,0.5750879814716405,0.4412995921609286,1024,0.5952417688533979,0.4090784144553322,1024,0.0059503271122584595,0.6727462621702345,0.574858288511469,1024,0.7649902264945521,0.6063218050389815,1024,0.010464320348566876,0.711090945891317,0.6415137564315059,1024,0.7829900041398637,0.6766857923252986,1024,0.01000691813551094,0.3227871917315867,0.13045957075826137,0.5467532375101518,1.3849023058882374e-16
MACS1149,0,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,nan,0.0
MACS1149,1,0.03,-0.3526060614384758,-0.14654670358951036,1024,-0.4024071411995358,-0.09945132009512911,1024,3.839759805811744e-08,-0.036849856209121006,-0.010863740061982766,1024,-0.11761601053979324,-0.024274316483084184,1024,4.1015617666274537e-08,0.7937824865844255,0.7796396186385481,1024,0.8825974022833138,0.8523614972999071,1024,4.492343059948033e-08,0.772316855629624,0.8163948552819781,1024,0.8142321956469797,0.867820636041771,1024,4.806419964078417e-08,0.8408711544020839,0.8497158438286796,1024,0.9129308647751117,0.9187967040090123,1024,6.902620909913702e-08,-0.11761840855442489,-0.10768963549582793,1024,0.062013061298250745,0.003816250625849367,1024,4.105881523965475e-07,0.11761840855442489,0.10768963549582793,1024,-0.062013061298250745,-0.003816250625849367,1024,4.105881523965475e-07,0.5809518585467177,0.5126750670205814,1024,0.6123376972622194,0.5621735189721765,1024,4.105881523965475e-07,0.039329289288152915,0.011520144342333456,1024,0.11968488771299222,0.020382416314998927,1024,2.5261345119181655e-07,0.5943751951274727,0.5629204152194628,1024,0.5907525530076455,0.5673434482511981,1024,2.5261345119181655e-07,-0.19468298098423242,0.048051472180695984,1024,-0.2405462024256616,0.028959234854445317,1024,4.3627371485202774e-07,0.5683738888529123,0.5195886914274078,1024,0.6612262501025447,0.5682264211250984,1024,4.3627371485202774e-07,-0.03930736379165684,0.0009438591530802869,1024,-0.0775220055863348,-0.002270447392890351,1024,2.9732310091773324e-07,0.5926170895128096,0.570534923918827,1024,0.6783194775491469,0.5943338392282383,1024,2.9732310091773324e-07,0.6816265342640575,0.6954196268796995,1024,0.7690138670850297,0.7380178232959016,1024,5.279543357243361e-07,0.7730629162710023,0.7659064036999058,1024,0.833543989095625,0.791298011587154,1024,5.055353435822147e-07,0.32982212363823826,0.12484751456638418,0.5453303617953775,8.758697200085847e-17
MACS1149,5,0.15,-0.35259218582797436,-0.14665659604173034,1024,-0.4024233115038101,-0.099366964541163,1024,5.759226431107461e-07,-0.036796017268039063,-0.010046911576873435,1024,-0.11753712941259888,-0.022998153744367356,1024,6.152115382273064e-07,0.793804869276324,0.7796900386322623,1024,0.8826191806852413,0.8524900981689436,1024,6.738127969673204e-07,0.7722206513300583,0.8162470374726333,1024,0.8141635972950094,0.8678026316965882,1024,7.207495278571916e-07,0.8408474764117428,0.8496630713117078,1024,0.912923707924603,0.9189254613403905,1024,1.035230359769392e-06,-0.11782950186402727,-0.10830084450751416,1024,0.061795951153169444,0.003539200522137186,1024,6.15639637896408e-06,0.11782950186402727,0.10830084450751416,1024,-0.061795951153169444,-0.003539200522137186,1024,6.15639637896408e-06,0.5812679581979466,0.5136965315014574,1024,0.6125644385443091,0.5623568593090623,1024,6.15639637896408e-06,0.03950593846786052,0.012078150565573313,1024,0.12001579120428738,0.021346984300121594,1024,3.7874879567478912e-06,0.5945750714085319,0.5639133588483033,1024,0.5909057622542978,0.5674174325870824,1024,3.7874879567478912e-06,-0.1945884698424,0.04763596963469166,1024,-0.24044675160833393,0.028592285959516486,1024,6.542964720553473e-06,0.568728353998164,0.5219477134606908,1024,0.6616426023100626,0.5712891044095558,1024,6.542964720553473e-06,-0.039411367862472804,0.0006710670381369831,1024,-0.0775447914286259,-0.002697813103497604,1024,4.458276115999142e-06,0.5928531566464653,0.5716284616656815,1024,0.6787216959559769,0.5959214514340891,1024,4.458276115999142e-06,0.6819296988207032,0.6968755593791128,1024,0.7693750150667157,0.7397504649166726,1024,7.917487812487985e-06,0.7732020510546339,0.7663726615160981,1024,0.8336942930341841,0.7918644946713397,1024,7.580662723612235e-06,0.3297682224709867,0.12481252704158584,0.5454192504874275,3.6378715514575227e-16
MACS1149,10,0.3,-0.352596973046453,-0.1466296062855917,1024,-0.402430094009998,-0.09936906560689507,1024,2.1116564235874055e-06,-0.036771718439437356,-0.009974631557069435,1024,-0.11750215346879968,-0.022870469297618195,1024,2.255727671216004e-06,0.7938025547597322,0.7796820199365978,1024,0.8826303401121279,0.852506157910736,1024,2.4705994830837966e-06,0.7722047915393423,0.8162277255477439,1024,0.8141596061958903,0.8678363828588799,1024,2.642679855640696e-06,0.8408363423065062,0.8496372997267573,1024,0.9129265771898932,0.9189345026285674,1024,3.795777812773566e-06,-0.11785757129173798,-0.10836644693754886,1024,0.06177088089505231,0.0034679654531149418,1024,2.2572880649549913e-05,0.11785757129173798,0.10836644693754886,1024,-0.06177088089505231,-0.0034679654531149418,1024,2.2572880649549913e-05,0.5812927095830397,0.5137360661856564,1024,0.6125937499963195,0.5624661482547744,1024,2.2572880649549913e-05,0.03953716265461914,0.012197576045530876,1024,0.12005797459225909,0.021443264519705314,1024,1.3886802209427717e-05,0.5946006958059217,0.5639625662587705,1024,0.5909278745367086,0.5674130404656319,1024,1.3886802209427717e-05,-0.19457837944972417,0.047572322984087284,1024,-0.2404277062924143,0.028544855518203276,1024,2.399077670178827e-05,0.5687580481769295,0.5221322608077373,1024,0.6616760976311707,0.5714222538623847,1024,2.399077670178827e-05,-0.03942014464218256,0.0006714805457879684,1024,-0.07754422746518347,-0.0027224335705600456,1024,1.63461655100309e-05,0.5929319208596768,0.5719876657037983,1024,0.6787821128416774,0.5961828106001001,1024,1.63461655100309e-05,0.6819699378012446,0.6970310997232368,1024,0.7694130560445188,0.7399730996531007,1024,2.9030234129892765e-05,0.7732179110553352,0.7664428460579409,1024,0.8337082882915869,0.791957030970603,1024,2.779507789212851e-05,0.3297677523113044,0.12480693363640276,0.5454253140522929,1.022137905647562e-16
MACS1149,20,0.6,-0.35259752668069366,-0.1466081094756817,1024,-0.40243283461187324,-0.09937913507617481,1024,8.06257000884513e-06,-0.03676042120309515,-0.00996214250842143,1024,-0.11748322530575145,-0.022820736624704956,1024,8.612686931216845e-06,0.7938007108147234,0.7796512471442468,1024,0.882635051291187,0.8525004135076175,1024,9.433113363729444e-06,0.7721952563122265,0.816223830752707,1024,0.8141555837235601,0.8678327954009012,1024,1.0090080099391355e-05,0.84083025365245,0.8496148026753672,1024,0.9129280973684493,0.9189524175666977,1024,1.4492860511584824e-05,-0.11787611567145838,-0.1084310323622798,1024,0.06175367032580637,0.00344628424290108,1024,8.618624255581866e-05,0.11787611567145838,0.1084310323622798,1024,-0.06175367032580637,-0.00344628424290108,1024,8.618624255581866e-05,0.5813077243760921,0.5138537314641266,1024,0.6126071575838241,0.562558047528789,1024,8.618624255581866e-05,0.03955438685208649,0.012251784663398569,1024,0.1200875743439358,0.02153257098919963,1024,5.302060184503616e-05,0.5946139215380432,0.563984901259865,1024,0.5909445418267297,0.5675273026786353,1024,5.302060184503616e-05,-0.19456960406084137,0.04756699208815431,1024,-0.24041689470878094,0.028523140780344753,1024,9.160067484991066e-05,0.5687800254171516,0.5222827105374013,1024,0.6616981410893261,0.5715556380087261,1024,9.160067484991066e-05,-0.039427023755192844,0.0006530906312015779,1024,-0.07754260113908182,-0.002750675023245834,1024,6.241069782171066e-05,0.592974390111017,0.5721656416319589,1024,0.6788220745819182,0.5963977228023747,1024,6.241069782171066e-05,0.6819973284372002,0.6971319732383124,1024,0.7694389110671579,0.7400987612652886,1024,0.00011084123256059515,0.7732278556236754,0.7664965908766865,1024,0.8337161464373906,0.7919900780523568,1024,0.0001061250004981206,0.32976950192510485,0.12480267673857509,0.5454278213363201,9.511911328547781e-17
