cluster_id,candidate_id,pearson_kappa_los_vs_gr,pearson_kappa_central_vs_gr,delta_r_vs_o3_los,delta_r_vs_o4_los,delta_r_vs_2d_midpoint,f_irr_3d,delta_f_irr_vs_o3,pearson_o3_los,pearson_o4_los,pearson_2d_midpoint
Abell2744,PL4_PM2_PS1,-0.07421126154644953,-0.07421126154644953,-0.023104245032063334,-0.37925503378357084,-0.4668226594427126,0.0,-0.22,-0.05110701651438619,0.3050437722371213,0.3926113978962631
Abell2744,PL4_PM2_PS2,-0.07421126154644953,-0.07421126154644953,-0.023104245032063334,-0.37925503378357084,-0.4668226594427126,0.0,-0.22,-0.05110701651438619,0.3050437722371213,0.3926113978962631
Abell2744,PL5_PM1_PS1,-0.07421126154644953,-0.07421126154644953,-0.023104245032063334,-0.37925503378357084,-0.4668226594427126,0.0,-0.22,-0.05110701651438619,0.3050437722371213,0.3926113978962631
Abell2744,PL5_PM1_PS2,-0.07421126154644953,-0.07421126154644953,-0.023104245032063334,-0.37925503378357084,-0.4668226594427126,0.0,-0.22,-0.05110701651438619,0.3050437722371213,0.3926113978962631
Abell2744,PL5_PM2_PS1,-0.07421126154644953,-0.07421126154644953,-0.023104245032063334,-0.37925503378357084,-0.4668226594427126,0.0,-0.22,-0.05110701651438619,0.3050437722371213,0.3926113978962631
Abell2744,PL5_PM2_PS2,-0.07421126154644953,-0.07421126154644953,-0.023104245032063334,-0.37925503378357084,-0.4668226594427126,0.0,-0.22,-0.05110701651438619,0.3050437722371213,0.3926113978962631
Abell2744,PL6_PM1_PS1,-0.07421126154644953,-0.07421126154644953,-0.023104245032063334,-0.37925503378357084,-0.4668226594427126,0.0,-0.22,-0.05110701651438619,0.3050437722371213,0.3926113978962631
Abell2744,PL6_PM1_PS2,-0.07421126154644953,-0.07421126154644953,-0.023104245032063334,-0.37925503378357084,-0.4668226594427126,0.0,-0.22,-0.05110701651438619,0.3050437722371213,0.3926113978962631
Abell2744,PL6_PM2_PS1,-0.07421126154644953,-0.07421126154644953,-0.023104245032063334,-0.37925503378357084,-0.4668226594427126,0.0,-0.22,-0.05110701651438619,0.3050437722371213,0.3926113978962631
Abell2744,PL6_PM2_PS2,-0.07421126154644953,-0.07421126154644953,-0.023104245032063334,-0.37925503378357084,-0.4668226594427126,0.0,-0.22,-0.05110701651438619,0.3050437722371213,0.3926113978962631
MACS0416,PL1_PM1_PS1,0.10835493315505541,0.10835493315505541,0.037107785564679155,-0.2636814144708112,-0.36327753286070297,0.0,-0.22,0.07124714759037626,0.3720363476258666,0.47163246601575837
MACS0416,PL1_PM1_PS2,0.10835493315505541,0.10835493315505541,0.037107785564679155,-0.2636814144708112,-0.36327753286070297,0.0,-0.22,0.07124714759037626,0.3720363476258666,0.47163246601575837
MACS0416,PL1_PM2_PS1,0.10835493315505541,0.10835493315505541,0.037107785564679155,-0.2636814144708112,-0.36327753286070297,0.0,-0.22,0.07124714759037626,0.3720363476258666,0.47163246601575837
MACS0416,PL1_PM2_PS2,0.10835493315505541,0.10835493315505541,0.037107785564679155,-0.2636814144708112,-0.36327753286070297,0.0,-0.22,0.07124714759037626,0.3720363476258666,0.47163246601575837
MACS0416,PL2_PM1_PS1,0.10835493315505541,0.10835493315505541,0.037107785564679155,-0.2636814144708112,-0.36327753286070297,0.0,-0.22,0.07124714759037626,0.3720363476258666,0.47163246601575837
MACS0416,PL2_PM1_PS2,0.10835493315505541,0.10835493315505541,0.037107785564679155,-0.2636814144708112,-0.36327753286070297,0.0,-0.22,0.07124714759037626,0.3720363476258666,0.47163246601575837
MACS0416,PL2_PM2_PS1,0.10835493315505541,0.10835493315505541,0.037107785564679155,-0.2636814144708112,-0.36327753286070297,0.0,-0.22,0.07124714759037626,0.3720363476258666,0.47163246601575837
MACS0416,PL2_PM2_PS2,0.10835493315505541,0.10835493315505541,0.037107785564679155,-0.2636814144708112,-0.36327753286070297,0.0,-0.22,0.07124714759037626,0.3720363476258666,0.47163246601575837
MACS0416,PL3_PM1_PS1,0.10835493315505541,0.10835493315505541,0.037107785564679155,-0.2636814144708112,-0.36327753286070297,0.0,-0.22,0.07124714759037626,0.3720363476258666,0.47163246601575837
MACS0416,PL3_PM1_PS2,0.10835493315505541,0.10835493315505541,0.037107785564679155,-0.2636814144708112,-0.36327753286070297,0.0,-0.22,0.07124714759037626,0.3720363476258666,0.47163246601575837
MACS0416,PL3_PM2_PS1,0.10835493315505541,0.10835493315505541,0.037107785564679155,-0.2636814144708112,-0.36327753286070297,0.0,-0.22,0.07124714759037626,0.3720363476258666,0.47163246601575837
MACS0416,PL3_PM2_PS2,0.10835493315505541,0.10835493315505541,0.037107785564679155,-0.2636814144708112,-0.36327753286070297,0.0,-0.22,0.07124714759037626,0.3720363476258666,0.47163246601575837
MACS0416,PL4_PM1_PS1,0.10835493315505541,0.10835493315505541,0.037107785564679155,-0.2636814144708112,-0.36327753286070297,0.0,-0.22,0.07124714759037626,0.3720363476258666,0.47163246601575837
MACS0416,PL4_PM1_PS2,0.10835493315505541,0.10835493315505541,0.037107785564679155,-0.2636814144708112,-0.36327753286070297,0.0,-0.22,0.07124714759037626,0.3720363476258666,0.47163246601575837
MACS0416,PL4_PM2_PS1,0.10835493315505541,0.10835493315505541,0.037107785564679155,-0.2636814144708112,-0.36327753286070297,0.0,-0.22,0.07124714759037626,0.3720363476258666,0.47163246601575837
MACS0416,PL4_PM2_PS2,0.10835493315505541,0.10835493315505541,0.037107785564679155,-0.2636814144708112,-0.36327753286070297,0.0,-0.22,0.07124714759037626,0.3720363476258666,0.47163246601575837
MACS0416,PL5_PM1_PS1,0.10835493315505541,0.10835493315505541,0.037107785564679155,-0.2636814144708112,-0.36327753286070297,0.0,-0.22,0.07124714759037626,0.3720363476258666,0.47163246601575837
MACS0416,PL5_PM1_PS2,0.10835493315505541,0.10835493315505541,0.037107785564679155,-0.2636814144708112,-0.36327753286070297,0.0,-0.22,0.07124714759037626,0.3720363476258666,0.47163246601575837
MACS0416,PL5_PM2_PS1,0.10835493315505541,0.10835493315505541,0.037107785564679155,-0.2636814144708112,-0.36327753286070297,0.0,-0.22,0.07124714759037626,0.3720363476258666,0.47163246601575837
MACS0416,PL5_PM2_PS2,0.10835493315505541,0.10835493315505541,0.037107785564679155,-0.2636814144708112,-0.36327753286070297,0.0,-0.22,0.07124714759037626,0.3720363476258666,0.47163246601575837
MACS0416,PL6_PM1_PS1,0.10835493315505541,0.10835493315505541,0.037107785564679155,-0.2636814144708112,-0.36327753286070297,0.0,-0.22,0.07124714759037626,0.3720363476258666,0.47163246601575837
MACS0416,PL6_PM1_PS2,0.10835493315505541,0.10835493315505541,0.037107785564679155,-0.2636814144708112,-0.36327753286070297,0.0,-0.22,0.07124714759037626,0.3720363476258666,0.47163246601575837
MACS0416,PL6_PM2_PS1,0.10835493315505541,0.10835493315505541,0.037107785564679155,-0.2636814144708112,-0.36327753286070297,0.0,-0.22,0.07124714759037626,0.3720363476258666,0.47163246601575837
MACS0416,PL6_PM2_PS2,0.10835493315505541,0.10835493315505541,0.037107785564679155,-0.2636814144708112,-0.36327753286070297,0.0,-0.22,0.07124714759037626,0.3720363476258666,0.47163246601575837
MACS1149,PL1_PM1_PS1,-0.07009561751501199,-0.07009561751501199,-0.050282618789891834,-0.2954456401605454,-0.38911037597931825,0.0,-0.22,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL1_PM1_PS2,-0.07009561751501199,-0.07009561751501199,-0.050282618789891834,-0.2954456401605454,-0.38911037597931825,0.0,-0.22,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL1_PM2_PS1,-0.07009561751501199,-0.07009561751501199,-0.050282618789891834,-0.2954456401605454,-0.38911037597931825,0.0,-0.22,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL1_PM2_PS2,-0.07009561751501199,-0.07009561751501199,-0.050282618789891834,-0.2954456401605454,-0.38911037597931825,0.0,-0.22,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL2_PM1_PS1,-0.07009561751501199,-0.07009561751501199,-0.050282618789891834,-0.2954456401605454,-0.38911037597931825,0.0,-0.22,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL2_PM1_PS2,-0.07009561751501199,-0.07009561751501199,-0.050282618789891834,-0.2954456401605454,-0.38911037597931825,0.0,-0.22,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL2_PM2_PS1,-0.07009561751501199,-0.07009561751501199,-0.050282618789891834,-0.2954456401605454,-0.38911037597931825,0.0,-0.22,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL2_PM2_PS2,-0.07009561751501199,-0.07009561751501199,-0.050282618789891834,-0.2954456401605454,-0.38911037597931825,0.0,-0.22,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL3_PM1_PS1,-0.07009561751501199,-0.07009561751501199,-0.050282618789891834,-0.2954456401605454,-0.38911037597931825,0.0,-0.22,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL3_PM1_PS2,-0.07009561751501199,-0.07009561751501199,-0.050282618789891834,-0.2954456401605454,-0.38911037597931825,0.0,-0.22,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL3_PM2_PS1,-0.07009561751501199,-0.07009561751501199,-0.050282618789891834,-0.2954456401605454,-0.38911037597931825,0.0,-0.22,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL3_PM2_PS2,-0.07009561751501199,-0.07009561751501199,-0.050282618789891834,-0.2954456401605454,-0.38911037597931825,0.0,-0.22,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL4_PM1_PS1,-0.07009561751501199,-0.07009561751501199,-0.050282618789891834,-0.2954456401605454,-0.38911037597931825,0.0,-0.22,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL4_PM1_PS2,-0.07009561751501199,-0.07009561751501199,-0.050282618789891834,-0.2954456401605454,-0.38911037597931825,0.0,-0.22,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL4_PM2_PS1,-0.07009561751501199,-0.07009561751501199,-0.050282618789891834,-0.2954456401605454,-0.38911037597931825,0.0,-0.22,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL4_PM2_PS2,-0.07009561751501199,-0.07009561751501199,-0.050282618789891834,-0.2954456401605454,-0.38911037597931825,0.0,-0.22,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL5_PM1_PS1,-0.07009561751501199,-0.07009561751501199,-0.050282618789891834,-0.2954456401605454,-0.38911037597931825,0.0,-0.22,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL5_PM1_PS2,-0.07009561751501199,-0.07009561751501199,-0.050282618789891834,-0.2954456401605454,-0.38911037597931825,0.0,-0.22,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL5_PM2_PS1,-0.07009561751501199,-0.07009561751501199,-0.050282618789891834,-0.2954456401605454,-0.38911037597931825,0.0,-0.22,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL5_PM2_PS2,-0.07009561751501199,-0.07009561751501199,-0.050282618789891834,-0.2954456401605454,-0.38911037597931825,0.0,-0.22,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL6_PM1_PS1,-0.07009561751501199,-0.07009561751501199,-0.050282618789891834,-0.2954456401605454,-0.38911037597931825,0.0,-0.22,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL6_PM1_PS2,-0.07009561751501199,-0.07009561751501199,-0.050282618789891834,-0.2954456401605454,-0.38911037597931825,0.0,-0.22,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL6_PM2_PS1,-0.07009561751501199,-0.07009561751501199,-0.050282618789891834,-0.2954456401605454,-0.38911037597931825,0.0,-0.22,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL6_PM2_PS2,-0.07009561751501199,-0.07009561751501199,-0.050282618789891834,-0.2954456401605454,-0.38911037597931825,0.0,-0.22,-0.019812998725120157,0.22535002264553342,0.31901475846430627
AbellS1063,PL1_PM1_PS1,-0.049945963739958875,-0.049945963739958875,-0.07541818381754699,-0.332227720828727,-0.44238837186948005,0.0,-0.22,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL1_PM1_PS2,-0.049945963739958875,-0.049945963739958875,-0.07541818381754699,-0.332227720828727,-0.44238837186948005,0.0,-0.22,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL1_PM2_PS1,-0.049945963739958875,-0.049945963739958875,-0.07541818381754699,-0.332227720828727,-0.44238837186948005,0.0,-0.22,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL1_PM2_PS2,-0.049945963739958875,-0.049945963739958875,-0.07541818381754699,-0.332227720828727,-0.44238837186948005,0.0,-0.22,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL2_PM1_PS1,-0.049945963739958875,-0.049945963739958875,-0.07541818381754699,-0.332227720828727,-0.44238837186948005,0.0,-0.22,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL2_PM1_PS2,-0.049945963739958875,-0.049945963739958875,-0.07541818381754699,-0.332227720828727,-0.44238837186948005,0.0,-0.22,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL2_PM2_PS1,-0.049945963739958875,-0.049945963739958875,-0.07541818381754699,-0.332227720828727,-0.44238837186948005,0.0,-0.22,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL2_PM2_PS2,-0.049945963739958875,-0.049945963739958875,-0.07541818381754699,-0.332227720828727,-0.44238837186948005,0.0,-0.22,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL3_PM1_PS1,-0.049945963739958875,-0.049945963739958875,-0.07541818381754699,-0.332227720828727,-0.44238837186948005,0.0,-0.22,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL3_PM1_PS2,-0.049945963739958875,-0.049945963739958875,-0.07541818381754699,-0.332227720828727,-0.44238837186948005,0.0,-0.22,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL3_PM2_PS1,-0.049945963739958875,-0.049945963739958875,-0.07541818381754699,-0.332227720828727,-0.44238837186948005,0.0,-0.22,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL3_PM2_PS2,-0.049945963739958875,-0.049945963739958875,-0.07541818381754699,-0.332227720828727,-0.44238837186948005,0.0,-0.22,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL4_PM1_PS1,-0.049945963739958875,-0.049945963739958875,-0.07541818381754699,-0.332227720828727,-0.44238837186948005,0.0,-0.22,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL4_PM1_PS2,-0.049945963739958875,-0.049945963739958875,-0.07541818381754699,-0.332227720828727,-0.44238837186948005,0.0,-0.22,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL4_PM2_PS1,-0.049945963739958875,-0.049945963739958875,-0.07541818381754699,-0.332227720828727,-0.44238837186948005,0.0,-0.22,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL4_PM2_PS2,-0.049945963739958875,-0.049945963739958875,-0.07541818381754699,-0.332227720828727,-0.44238837186948005,0.0,-0.22,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL5_PM1_PS1,-0.049945963739958875,-0.049945963739958875,-0.07541818381754699,-0.332227720828727,-0.44238837186948005,0.0,-0.22,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL5_PM1_PS2,-0.049945963739958875,-0.049945963739958875,-0.07541818381754699,-0.332227720828727,-0.44238837186948005,0.0,-0.22,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL5_PM2_PS1,-0.049945963739958875,-0.049945963739958875,-0.07541818381754699,-0.332227720828727,-0.44238837186948005,0.0,-0.22,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL5_PM2_PS2,-0.049945963739958875,-0.049945963739958875,-0.07541818381754699,-0.332227720828727,-0.44238837186948005,0.0,-0.22,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL6_PM1_PS1,-0.049945963739958875,-0.049945963739958875,-0.07541818381754699,-0.332227720828727,-0.44238837186948005,0.0,-0.22,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL6_PM1_PS2,-0.049945963739958875,-0.049945963739958875,-0.07541818381754699,-0.332227720828727,-0.44238837186948005,0.0,-0.22,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL6_PM2_PS1,-0.049945963739958875,-0.049945963739958875,-0.07541818381754699,-0.332227720828727,-0.44238837186948005,0.0,-0.22,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL6_PM2_PS2,-0.049945963739958875,-0.049945963739958875,-0.07541818381754699,-0.332227720828727,-0.44238837186948005,0.0,-0.22,0.025472220077588113,0.2822817570887681,0.3924424081295212
Abell370,PL1_PM1_PS1,-0.21487014303118163,-0.21487014303118163,-0.3349953198213776,-0.5250835019693381,-0.7144485056263085,0.0,-0.22,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL1_PM1_PS2,-0.21487014303118163,-0.21487014303118163,-0.3349953198213776,-0.5250835019693381,-0.7144485056263085,0.0,-0.22,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL1_PM2_PS1,-0.21487014303118163,-0.21487014303118163,-0.3349953198213776,-0.5250835019693381,-0.7144485056263085,0.0,-0.22,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL1_PM2_PS2,-0.21487014303118163,-0.21487014303118163,-0.3349953198213776,-0.5250835019693381,-0.7144485056263085,0.0,-0.22,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL2_PM1_PS1,-0.21487014303118163,-0.21487014303118163,-0.3349953198213776,-0.5250835019693381,-0.7144485056263085,0.0,-0.22,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL2_PM1_PS2,-0.21487014303118163,-0.21487014303118163,-0.3349953198213776,-0.5250835019693381,-0.7144485056263085,0.0,-0.22,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL2_PM2_PS1,-0.21487014303118163,-0.21487014303118163,-0.3349953198213776,-0.5250835019693381,-0.7144485056263085,0.0,-0.22,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL2_PM2_PS2,-0.21487014303118163,-0.21487014303118163,-0.3349953198213776,-0.5250835019693381,-0.7144485056263085,0.0,-0.22,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL3_PM1_PS1,-0.21487014303118163,-0.21487014303118163,-0.3349953198213776,-0.5250835019693381,-0.7144485056263085,0.0,-0.22,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL3_PM1_PS2,-0.21487014303118163,-0.21487014303118163,-0.3349953198213776,-0.5250835019693381,-0.7144485056263085,0.0,-0.22,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL3_PM2_PS1,-0.21487014303118163,-0.21487014303118163,-0.3349953198213776,-0.5250835019693381,-0.7144485056263085,0.0,-0.22,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL3_PM2_PS2,-0.21487014303118163,-0.21487014303118163,-0.3349953198213776,-0.5250835019693381,-0.7144485056263085,0.0,-0.22,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL4_PM1_PS1,-0.21487014303118163,-0.21487014303118163,-0.3349953198213776,-0.5250835019693381,-0.7144485056263085,0.0,-0.22,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL4_PM1_PS2,-0.21487014303118163,-0.21487014303118163,-0.3349953198213776,-0.5250835019693381,-0.7144485056263085,0.0,-0.22,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL4_PM2_PS1,-0.21487014303118163,-0.21487014303118163,-0.3349953198213776,-0.5250835019693381,-0.7144485056263085,0.0,-0.22,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL4_PM2_PS2,-0.21487014303118163,-0.21487014303118163,-0.3349953198213776,-0.5250835019693381,-0.7144485056263085,0.0,-0.22,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL5_PM1_PS1,-0.21487014303118163,-0.21487014303118163,-0.3349953198213776,-0.5250835019693381,-0.7144485056263085,0.0,-0.22,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL5_PM1_PS2,-0.21487014303118163,-0.21487014303118163,-0.3349953198213776,-0.5250835019693381,-0.7144485056263085,0.0,-0.22,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL5_PM2_PS1,-0.21487014303118163,-0.21487014303118163,-0.3349953198213776,-0.5250835019693381,-0.7144485056263085,0.0,-0.22,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL5_PM2_PS2,-0.21487014303118163,-0.21487014303118163,-0.3349953198213776,-0.5250835019693381,-0.7144485056263085,0.0,-0.22,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL6_PM1_PS1,-0.21487014303118163,-0.21487014303118163,-0.3349953198213776,-0.5250835019693381,-0.7144485056263085,0.0,-0.22,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL6_PM1_PS2,-0.21487014303118163,-0.21487014303118163,-0.3349953198213776,-0.5250835019693381,-0.7144485056263085,0.0,-0.22,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL6_PM2_PS1,-0.21487014303118163,-0.21487014303118163,-0.3349953198213776,-0.5250835019693381,-0.7144485056263085,0.0,-0.22,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL6_PM2_PS2,-0.21487014303118163,-0.21487014303118163,-0.3349953198213776,-0.5250835019693381,-0.7144485056263085,0.0,-0.22,0.12012517679019598,0.3102133589381565,0.49957836259512683
