family_number,family_code,family_name,is_wrong,cluster_id,cluster_label,pearson_kappa,pearson_gamma,ssim_kappa,ssim_gamma,rms_kappa,rms_gamma,kappa_bias,gamma_bias,runtime_seconds,max_conservation_error
7,N7,Inverse Square,False,MACS0416,MACS J0416,0.020367290813049735,0.07641191894899564,-0.00176801581812652,0.08974735648907034,0.19679664887479814,0.06388647572614971,-0.1030597080113654,0.005536027861062389,0.23890249303076416,2.220446049250313e-16
8,N8,Finite Radius,False,MACS0416,MACS J0416,0.01975453565288366,0.09119660212627759,-0.0021045199388348497,0.10413989267564427,0.19503610401377622,0.06338679729758881,-0.10374778101968306,0.002852121926316125,0.23817665106616914,2.220446049250313e-16
9,N9,Orientation-Weighted,False,MACS0416,MACS J0416,0.0066375182639263,0.08599030152214004,-0.0007345237238451926,0.09772912434750682,0.20031729586761796,0.06529184113832262,-0.10212377568569325,0.0055312179425936366,0.23836839105933905,2.220446049250313e-16
10,N10,Adaptive Local Field,False,MACS0416,MACS J0416,0.02026354069645238,0.08025765965082535,-0.001989544801012797,0.09340684984639229,0.19659506409975389,0.06386824700501008,-0.10354002920935813,0.004817571808901289,0.23879599291831255,2.220446049250313e-16
11,N11,Cooperative Relaxation,False,MACS0416,MACS J0416,0.03430577865673897,0.09347270651719043,-0.0015495615323114784,0.1056522261824499,0.19472272669813984,0.0641883807947021,-0.10155557170837907,0.004442243574595264,0.2407001790124923,2.220446049250313e-16
12,N12,Mean Local Potential,False,MACS0416,MACS J0416,-0.01654026425120531,0.014079217189694892,0.0006881540777031651,0.0283283289447562,0.20747503474650095,0.06773561343056017,-0.10640944234430888,0.009585924359975904,0.24337409797590226,2.220446049250313e-16
13,WR1,Wrong: Random Weights,True,MACS0416,MACS J0416,0.009836720180036299,0.08521645247629726,-0.001418026652646924,0.09836894725949408,0.1940135895639924,0.06352124413024043,-0.10371292018203707,0.0027136616080290373,0.24250831501558423,2.220446049250313e-16
14,WR2,Wrong: Negative Weights,True,MACS0416,MACS J0416,-0.01249685926416075,0.01455536136102459,0.00026137974473182813,0.02944047257778245,0.20718450264389232,0.06778712671037823,-0.10601483977671343,0.009796000074705984,0.24117709102574736,2.220446049250313e-16
15,WR3,Wrong: Extremely Long-Range,True,MACS0416,MACS J0416,0.025296673463366972,0.10302224592330236,-0.001601035231566988,0.11750130646754828,0.18404896468331777,0.0603891332358177,-0.10200237670815371,-0.0073244767315056546,0.2421550649451092,2.220446049250313e-16
16,WR4,Wrong: Shuffled Topology,True,MACS0416,MACS J0416,0.015570637904119972,0.07519798446116083,-0.0011343192031700348,0.08913964105501286,0.19638218883085173,0.06311821487558476,-0.1021944430034444,0.006469272619444386,0.23560950194951147,2.220446049250313e-16
1,N1,First Neighbour Only (Control),False,MACS1149,MACS J1149,0.08475000110281368,-0.019403462766168028,0.03908638959480976,0.0050092299918994745,0.12253019168352121,0.09395248163652388,-0.03254867062439178,-0.05966581148296118,0.23697078600525856,2.220446049250313e-16
2,N2,Two-Ring Neighbourhood,False,MACS1149,MACS J1149,0.09831052303661321,-0.04804428014698717,0.039913675920438096,-0.012123806901763083,0.11980739841159045,0.09582462227130058,-0.03390081133537651,-0.062000521553962046,0.23656082502566278,2.220446049250313e-16
3,N3,Three-Ring Neighbourhood,False,MACS1149,MACS J1149,0.10186414812029261,-0.06912116264463104,0.04391867335457195,-0.02147137237125657,0.11497653537616608,0.09782786539307801,-0.03336598102147945,-0.06563336996384941,0.2370330459671095,2.220446049250313e-16
4,N4,Exponential Decay,False,MACS1149,MACS J1149,0.10209055342733893,-0.0626089622973562,0.043861828090423015,-0.018907404146763833,0.11635714631282137,0.09717292463145141,-0.03338561445765306,-0.06443425516007234,0.2369562559761107,2.220446049250313e-16
5,N5,Gaussian Local Field,False,MACS1149,MACS J1149,0.1001617842621438,-0.04963720176134756,0.042036408229755205,-0.012330478708956418,0.11784002730415008,0.0964430549740386,-0.03358092811730373,-0.06329262503928279,0.23689837602432817,2.220446049250313e-16
6,N6,Inverse Distance,False,MACS1149,MACS J1149,0.10199538716044723,-0.07349510630273373,0.044570033811963,-0.02332529477604011,0.1139432838084782,0.09828200879002714,-0.033235590046113976,-0.06634466274386196,0.23705985606648028,2.220446049250313e-16
7,N7,Inverse Square,False,MACS1149,MACS J1149,0.10096608811523479,-0.05439393619634504,0.04351372925987343,-0.014476224657394501,0.11673090471975535,0.09683574872209891,-0.03332097682393902,-0.06406036733022359,0.23643871501553804,2.220446049250313e-16
8,N8,Finite Radius,False,MACS1149,MACS J1149,0.10687545927678786,-0.08934094343915078,0.04849287046061699,-0.029816683670087545,0.11134378007663122,0.09945850720326481,-0.03281281882491948,-0.06816643475745633,0.2362507040379569,2.220446049250313e-16
9,N9,Orientation-Weighted,False,MACS1149,MACS J1149,0.09201731067297865,-0.05831649351449021,0.04149683961010533,-0.016089022697015162,0.1158293891041803,0.0971706241483983,-0.03284943036864474,-0.06473709945867691,0.23719569703098387,2.220446049250313e-16
10,N10,Adaptive Local Field,False,MACS1149,MACS J1149,0.10186414812029257,-0.06912116264463133,0.043918673354571953,-0.021471372371256733,0.11497653537616609,0.097827865393078,-0.033365981021479446,-0.0656333699638494,0.2366726150503382,2.220446049250313e-16
11,N11,Cooperative Relaxation,False,MACS1149,MACS J1149,0.09690282306178032,-0.0853532069142722,0.04777542110035849,-0.02880439983006607,0.11318376128629352,0.09878006727641586,-0.031926517463592,-0.06703242725701089,0.23701754701323807,2.220446049250313e-16
12,N12,Mean Local Potential,False,MACS1149,MACS J1149,0.06355722369115063,0.06050209027657168,0.020823161827303923,0.06666322671299327,0.1498459379102278,0.08648437346362535,-0.03504327741586429,-0.042900759863465004,0.23887156299315393,2.220446049250313e-16
13,WR1,Wrong: Random Weights,True,MACS1149,MACS J1149,0.10380008298182675,-0.07999333049764365,0.0482644232430538,-0.02469831654265939,0.1100589602448141,0.09952239049184428,-0.032617418702930195,-0.06856487090015922,0.2367044249549508,2.220446049250313e-16
14,WR2,Wrong: Negative Weights,True,MACS1149,MACS J1149,0.06679508376213782,0.06009284685637777,0.022264768137157245,0.06638331758650812,0.1498196174713473,0.08639235306875549,-0.03484145910499244,-0.04272099325542457,0.23891671292949468,2.220446049250313e-16
15,WR3,Wrong: Extremely Long-Range,True,MACS1149,MACS J1149,0.12334144382186381,-0.10097960873843224,0.06854609986539704,-0.027428040504813695,0.10237800429435842,0.10331316327823922,-0.030147618647464774,-0.07493305792755899,0.23669320601038635,2.220446049250313e-16
16,WR4,Wrong: Shuffled Topology,True,MACS1149,MACS J1149,0.08475000110281368,-0.019403462766168028,0.03908638959480976,0.0050092299918994745,0.12253019168352121,0.09395248163652388,-0.03254867062439178,-0.05966581148296118,0.23835231107659638,2.220446049250313e-16
1,N1,First Neighbour Only (Control),False,AbellS1063,Abell S1063,0.10486247800213365,0.10632891320622308,-0.029578034834310967,0.11831687168613611,0.14641328524147257,0.06247597360449795,-0.05149403121677555,-0.00413523765316073,0.24101942998822778,2.220446049250313e-16
2,N2,Two-Ring Neighbourhood,False,AbellS1063,Abell S1063,0.08938961766523429,0.07908721989372708,-0.02968816625793316,0.09149675449930743,0.14188371460799928,0.06300902556080196,-0.05242912957527527,-0.007574683099855126,0.24144890194293112,2.220446049250313e-16
3,N3,Three-Ring Neighbourhood,False,AbellS1063,Abell S1063,0.08114901033906083,0.06889864389032847,-0.02848574436377717,0.08149510930221418,0.13676303186918848,0.06266450685665408,-0.052460338275431895,-0.010941437275472431,0.24046475801151246,2.220446049250313e-16
4,N4,Exponential Decay,False,AbellS1063,Abell S1063,0.08197134346453408,0.0708444945895351,-0.027551591063659363,0.08343650859022339,0.13836398370406183,0.06277068290946687,-0.052155276886248644,-0.009885692473794632,0.2514337869361043,2.220446049250313e-16
5,N5,Gaussian Local Field,False,AbellS1063,Abell S1063,0.08832457744343711,0.07878993069666758,-0.02931966403309973,0.09122254084574466,0.14008801659076311,0.06274468665064795,-0.052281789424032124,-0.008747721763906884,0.24166395200882107,2.220446049250313e-16
6,N6,Inverse Distance,False,AbellS1063,Abell S1063,0.07978643079459137,0.06773847951143158,-0.027744017102469244,0.08034946121263883,0.1357108864340299,0.0625397764411115,-0.05226428197942727,-0.011602660381935118,0.24024286807980388,2.220446049250313e-16
7,N7,Inverse Square,False,AbellS1063,Abell S1063,0.08602454244475473,0.07614398374997561,-0.02838255342106164,0.08863526172075663,0.13844868265184251,0.0625937972327015,-0.052072756351591774,-0.009692482567854314,0.24050425901077688,2.220446049250313e-16
8,N8,Finite Radius,False,AbellS1063,Abell S1063,0.07704500479693598,0.0615672749056348,-0.027548377641263413,0.07434808937380061,0.13353623613823312,0.062286706674609435,-0.052253604634601575,-0.012936442643455393,0.24085913901217282,2.220446049250313e-16
9,N9,Orientation-Weighted,False,AbellS1063,Abell S1063,0.08192631055398664,0.08342002853300408,-0.02709208794611688,0.09556379552152114,0.13963076078940787,0.062443957405150595,-0.052244118642185644,-0.010924017073249592,0.24036281800363213,2.220446049250313e-16
10,N10,Adaptive Local Field,False,AbellS1063,Abell S1063,0.08114901033906072,0.06889864389032854,-0.0284857443637771,0.08149510930221428,0.1367630318691885,0.06266450685665408,-0.05246033827543189,-0.010941437275472407,0.24014311702921987,2.220446049250313e-16
11,N11,Cooperative Relaxation,False,AbellS1063,Abell S1063,0.07455861288829597,0.05515064670459651,-0.020810386264569214,0.0682784411193921,0.13327129214432046,0.062257412204925734,-0.050228342784710604,-0.012275215764596354,0.24148299207445234,2.220446049250313e-16
12,N12,Mean Local Potential,False,AbellS1063,Abell S1063,0.09081088632295471,0.20347327084066963,-0.037515397320538435,0.20548226168133277,0.18332386038001497,0.06735819276837537,-0.05906099984259626,0.01492027487113732,0.2439593899762258,2.220446049250313e-16
13,WR1,Wrong: Random Weights,True,AbellS1063,Abell S1063,0.06572505713521386,0.06326306452204673,-0.023335527031791047,0.07613020581975052,0.13311007141036993,0.06192808434863627,-0.05194686682769984,-0.012541528658690518,0.2384085919475183,2.220446049250313e-16
14,WR2,Wrong: Negative Weights,True,AbellS1063,Abell S1063,0.08817465495525607,0.20068527355901242,-0.03600385081159419,0.20288822517781424,0.18339094726483146,0.06743122722778373,-0.058746411699946766,0.014807375515201695,0.240921420045197,2.220446049250313e-16
15,WR3,Wrong: Extremely Long-Range,True,AbellS1063,Abell S1063,0.08452354255204673,0.07758864324597438,-0.03212704946466657,0.08661562773038269,0.11872372191090176,0.06021113792412435,-0.0521540368450579,-0.022525159094472138,0.2373122179415077,2.220446049250313e-16
16,WR4,Wrong: Shuffled Topology,True,AbellS1063,Abell S1063,0.10486247800213365,0.10632891320622308,-0.029578034834310967,0.11831687168613611,0.14641328524147257,0.06247597360449795,-0.05149403121677555,-0.00413523765316073,0.24536199495196342,2.220446049250313e-16
1,N1,First Neighbour Only (Control),False,Abell370,Abell 370,0.20393569557111643,0.1191389559697122,-0.026608607201636287,0.13813902655327984,0.17035453087674032,0.0833516499564719,-0.06445470704957766,-0.013380002348153553,0.24015451804734766,2.220446049250313e-16
2,N2,Two-Ring Neighbourhood,False,Abell370,Abell 370,0.20753213836575557,0.11822872439921403,-0.019175177076176463,0.13674226245208473,0.16912781336799698,0.08349259873151174,-0.06302383376269714,-0.01516767755725783,0.24001758603844792,2.220446049250313e-16
3,N3,Three-Ring Neighbourhood,False,Abell370,Abell 370,0.20888537818025654,0.12782846884218116,-0.016755094495322732,0.14269590048235203,0.163052131565738,0.08274792542590585,-0.062476027067152225,-0.019731650015280818,0.24008844699710608,2.220446049250313e-16
4,N4,Exponential Decay,False,Abell370,Abell 370,0.2093213041871131,0.12265353469962532,-0.017339158716979153,0.1391934166502084,0.16519562912100721,0.08307646368656106,-0.06260634697118318,-0.018110983227415018,0.2406455889577046,2.220446049250313e-16
5,N5,Gaussian Local Field,False,Abell370,Abell 370,0.20936652511475554,0.11881220362153859,-0.018240803493001872,0.1365113245966229,0.1667405745252753,0.08337369513084004,-0.06278610538498738,-0.016818836228679555,0.2402809679042548,2.220446049250313e-16
6,N6,Inverse Distance,False,Abell370,Abell 370,0.20744829154799782,0.1313881689094581,-0.01595221680533498,0.14517933631710142,0.162039038476792,0.0825245574728027,-0.0623385939269346,-0.020518436148671892,0.23657292500138283,2.220446049250313e-16
7,N7,Inverse Square,False,Abell370,Abell 370,0.20908262789172438,0.122977981183615,-0.01714031396605736,0.13957191209942288,0.16501021779757222,0.08314220004161797,-0.06257151915196396,-0.018077692389826358,0.23712680605240166,2.220446049250313e-16
8,N8,Finite Radius,False,Abell370,Abell 370,0.20279969328881925,0.1355175022515871,-0.017762678614792554,0.14665416551442026,0.15921461481230043,0.0822306133180854,-0.06265676979993294,-0.022846960410185038,0.23852099105715752,2.220446049250313e-16
9,N9,Orientation-Weighted,False,Abell370,Abell 370,0.20475762720094864,0.14469482923261792,-0.023371643470644684,0.15779228431223719,0.16515756420619346,0.08228653396382316,-0.06373700436008417,-0.019786767347479854,0.2368548159720376,2.220446049250313e-16
10,N10,Adaptive Local Field,False,Abell370,Abell 370,0.2088853781802567,0.12782846884218116,-0.016755094495322812,0.14269590048235206,0.16305213156573803,0.08274792542590585,-0.06247602706715224,-0.019731650015280797,0.23672637599520385,2.220446049250313e-16
11,N11,Cooperative Relaxation,False,Abell370,Abell 370,0.2051784131391236,0.1390403548273228,-0.00905592713811245,0.14990579331076398,0.15907006154556153,0.08169060921413025,-0.06113809369432387,-0.021859157287506467,0.23752173804678023,2.220446049250313e-16
12,N12,Mean Local Potential,False,Abell370,Abell 370,0.16558171066672459,0.14333321183767508,-0.026856257643262178,0.16400459133114886,0.1931758229874856,0.08503994385890506,-0.0661986390115141,-0.0001167104565734409,0.2381855099229142,2.220446049250313e-16
13,WR1,Wrong: Random Weights,True,Abell370,Abell 370,0.18423226556096856,0.13480845084211823,-0.01676086873069882,0.14568121147176072,0.15905147011767165,0.0821521209192045,-0.06273457535306291,-0.023057685708304517,0.23604856291785836,2.220446049250313e-16
14,WR2,Wrong: Negative Weights,True,Abell370,Abell 370,0.1650037021970464,0.14793074441874068,-0.026816295523584305,0.16838435705273072,0.19356899379957448,0.08479104688651574,-0.06622151856955583,0.00014537351481059958,0.2381133500020951,2.220446049250313e-16
15,WR3,Wrong: Extremely Long-Range,True,Abell370,Abell 370,0.19491367205088939,0.13663755399295532,-0.01420222586422126,0.13683587364003794,0.14678407952133973,0.08379586768317822,-0.06194540496882844,-0.03343603107628188,0.23492136900313199,2.220446049250313e-16
16,WR4,Wrong: Shuffled Topology,True,Abell370,Abell 370,0.20393569557111643,0.1191389559697122,-0.026608607201636287,0.13813902655327984,0.17035453087674032,0.0833516499564719,-0.06445470704957766,-0.013380002348153553,0.23758136807009578,2.220446049250313e-16
