x0,y0,x_final,y_final,max_deviation,bending_angle
-7.989361702127659726e+00,-2.978723404255319451e+00,-3.219438778094407816e+00,-2.961044851413868972e+00,1.767866511061910728e-02,5.159778296046523688e-02
-7.968085106382979177e+00,-2.978723404255319451e+00,-3.198183420021107448e+00,-2.957631683264895006e+00,2.109172099042444515e-02,5.421809908322969968e-02
-7.946808510638297740e+00,-2.978723404255319451e+00,-3.176888872138405873e+00,-2.960270527154523545e+00,1.845287710079590582e-02,5.293876510768423527e-02
-7.925531914893617191e+00,-2.978723404255319451e+00,-3.155633347411283651e+00,-2.955389090519701778e+00,2.333431373561767330e-02,5.289731496620297957e-02
-7.904255319148935754e+00,-2.978723404255319451e+00,-3.134349746896307742e+00,-2.959647719165956481e+00,1.909859466084373736e-02,5.482230471192977433e-02
-7.882978723404255206e+00,-2.978723404255319451e+00,-3.113057750836429438e+00,-2.959993306994001205e+00,1.873009726131824593e-02,5.238296899253744310e-02
-7.861702127659574657e+00,-2.978723404255319451e+00,-3.091804387743990024e+00,-2.956182343564961013e+00,2.254106069035843873e-02,5.416019017013453535e-02
-7.840425531914894108e+00,-2.978723404255319451e+00,-3.070502607882699131e+00,-2.961045413806502768e+00,1.767866511061910728e-02,5.159778296046523688e-02
-7.819148936170212671e+00,-2.978723404255319451e+00,-3.049248061154393508e+00,-2.957185530761435199e+00,2.153787349388425199e-02,5.425132718178792696e-02
-7.797872340425532123e+00,-2.978723404255319451e+00,-3.027952435308236989e+00,-2.962057974828160134e+00,1.675301683313001888e-02,5.380608037214387740e-02
-7.776595744680850686e+00,-2.978723404255319451e+00,-3.006673089337242644e+00,-2.960515612363774363e+00,1.820779189154508870e-02,5.109707018656129557e-02
-7.755319148936170137e+00,-2.978723404255319451e+00,-2.985409831377760614e+00,-2.960612117675269772e+00,1.822536367834848292e-02,5.502498014082225775e-02
-7.734042553191489588e+00,-2.978723404255319451e+00,-2.964121584240452467e+00,-2.959953663749052666e+00,1.876974050626678547e-02,5.240798739152522506e-02
-7.712765957446809040e+00,-2.978723404255319451e+00,-2.942867072728351463e+00,-2.956283030579804461e+00,2.244037367551499074e-02,5.411824589016930170e-02
-7.691489361702127603e+00,-2.978723404255319451e+00,-2.921567414971623311e+00,-2.963151436157313245e+00,1.598370492316814051e-02,5.330518831725925694e-02
-7.670212765957447054e+00,-2.978723404255319451e+00,-2.900295270385631063e+00,-2.959688929955387238e+00,1.903447429993221363e-02,5.195832812716914134e-02
-7.648936170212765617e+00,-2.978723404255319451e+00,-2.878999487462366780e+00,-2.968112147804438106e+00,1.211430909451749471e-02,5.278457926997385391e-02
-7.627659574468085069e+00,-2.978723404255319451e+00,-2.857717350438390813e+00,-2.966723200914381575e+00,1.238214946923754667e-02,5.000416730297543161e-02
-7.606382978723404520e+00,-2.978723404255319451e+00,-2.836443723356341984e+00,-2.971530515892986113e+00,1.036169138770537401e-02,5.270063771027796301e-02
-7.585106382978723971e+00,-2.978723404255319451e+00,-2.815152265426523748e+00,-2.977517403940766361e+00,6.932817291436688123e-03,5.092845285075196793e-02
-7.563829787234042534e+00,-2.978723404255319451e+00,-2.793873746851057938e+00,-2.977216391693858100e+00,6.927103250438104709e-03,4.898382692301630342e-02
-7.542553191489361097e+00,-2.978723404255319451e+00,-2.772619641423935910e+00,-2.989178766846623869e+00,1.045536259130441792e-02,4.755160250405791877e-02
-7.521276595744680549e+00,-2.978723404255319451e+00,-2.751327023444235298e+00,-2.986337458747194251e+00,7.614054491874799879e-03,4.595414965949361219e-02
-7.500000000000000000e+00,-2.978723404255319451e+00,-2.730067997835266436e+00,-2.989565647554808248e+00,1.084224329948879628e-02,4.740390398688403700e-02
-7.478723404255319451e+00,-2.978723404255319451e+00,-2.708778104445296986e+00,-2.987973743300544438e+00,9.250339045224986734e-03,4.586492947406489024e-02
-7.457446808510638903e+00,-2.978723404255319451e+00,-2.687498794993213203e+00,-2.984215482899324812e+00,5.492078644005360388e-03,4.848268044245012537e-02
-7.436170212765957466e+00,-2.978723404255319451e+00,-2.666223869326787455e+00,-2.987180933352158174e+00,8.457529096838722893e-03,4.762618947731063479e-02
-7.414893617021276029e+00,-2.978723404255319451e+00,-2.644945068601459059e+00,-2.987186062931349362e+00,8.462658676029910509e-03,4.587417679063613557e-02
-7.393617021276595480e+00,-2.978723404255319451e+00,-2.623681067178157189e+00,-2.988939442080567499e+00,1.021603782524804771e-02,4.688109788599520433e-02
-7.372340425531914931e+00,-2.978723404255319451e+00,-2.602387431179465249e+00,-2.985128610137679495e+00,6.405205882360043290e-03,4.737131302083297246e-02
-7.351063829787234383e+00,-2.978723404255319451e+00,-2.581121734550806401e+00,-2.987412690027412498e+00,8.689285772093047200e-03,4.719247759735436393e-02
-7.329787234042553834e+00,-2.978723404255319451e+00,-2.559834907767077450e+00,-2.983913272627732205e+00,5.189868372412753672e-03,4.612728390657522964e-02
-7.308510638297872397e+00,-2.978723404255319451e+00,-2.538560974038695406e+00,-2.979238019600443099e+00,6.633430167381160203e-03,4.876009189471536970e-02
-7.287234042553190960e+00,-2.978723404255319451e+00,-2.517282257959247538e+00,-2.979397865304598270e+00,6.697322794283699920e-03,4.778254930212230689e-02
-7.265957446808510412e+00,-2.978723404255319451e+00,-2.496001677176073130e+00,-2.977230377269743045e+00,7.191912690613921910e-03,4.653054256362661872e-02
-7.244680851063829863e+00,-2.978723404255319451e+00,-2.474742674177456081e+00,-2.973882695113152508e+00,9.682548398434853709e-03,4.966651215542708386e-02
-7.223404255319149314e+00,-2.978723404255319451e+00,-2.453452394655078805e+00,-2.972506998057300898e+00,8.600026754095768666e-03,4.698649200628497030e-02
-7.202127659574467877e+00,-2.978723404255319451e+00,-2.432181323273642892e+00,-2.973146740416328093e+00,9.251464162872036212e-03,4.770764878564869721e-02
-7.180851063829787329e+00,-2.978723404255319451e+00,-2.410903714460939984e+00,-2.973013889182331226e+00,9.510162009839895347e-03,4.610019475656426668e-02
-7.159574468085105892e+00,-2.978723404255319451e+00,-2.389651936416377076e+00,-2.962111785311198897e+00,1.661161894412055418e-02,4.731610597125168044e-02
-7.138297872340425343e+00,-2.978723404255319451e+00,-2.368354756145799822e+00,-2.973508002378503878e+00,9.669840146503183576e-03,4.808090265962380178e-02
-7.117021276595744794e+00,-2.978723404255319451e+00,-2.347070896030132747e+00,-2.971578733629644642e+00,9.352372554574106545e-03,4.547603113982761486e-02
-7.095744680851064246e+00,-2.978723404255319451e+00,-2.325810946805982660e+00,-2.970987305804324130e+00,1.087461180367910174e-02,4.910502497170403380e-02
-7.074468085106382809e+00,-2.978723404255319451e+00,-2.304519595496240303e+00,-2.969525469967739362e+00,1.009536218204498681e-02,4.700573067730843407e-02
