x0,y0,x_final,y_final,max_deviation,bending_angle
-8.000000000000000000e+00,-3.000000000000000000e+00,-3.260094763624904246e+00,-3.022434724903041214e+00,2.243472490304121436e-02,6.292646567836533700e-02
-8.000000000000000000e+00,-2.996998499249624803e+00,-3.260094763624904246e+00,-3.019433224152666018e+00,2.243472490304121436e-02,6.292646567836533700e-02
-8.000000000000000000e+00,-2.993996998499249607e+00,-3.260094763624904246e+00,-3.016431723402290821e+00,2.243472490304121436e-02,6.292646567836533700e-02
-8.000000000000000000e+00,-2.990995497748874410e+00,-3.260094763624904246e+00,-3.013430222651915624e+00,2.243472490304121436e-02,6.292646567836533700e-02
-8.000000000000000000e+00,-2.987993996998499213e+00,-3.260094763624904246e+00,-3.010428721901540428e+00,2.243472490304121436e-02,6.292646567836533700e-02
-8.000000000000000000e+00,-2.984992496248124016e+00,-3.260094763624904246e+00,-3.007427221151165231e+00,2.243472490304121436e-02,6.292646567836533700e-02
-8.000000000000000000e+00,-2.981990995497748820e+00,-3.260094763624904246e+00,-3.004425720400790034e+00,2.243472490304121436e-02,6.292646567836533700e-02
-8.000000000000000000e+00,-2.978989494747373623e+00,-3.260094763624904246e+00,-3.001424219650414837e+00,2.243472490304121436e-02,6.292646567836533700e-02
-8.000000000000000000e+00,-2.975987993996998426e+00,-3.260094763624904246e+00,-2.998422718900039641e+00,2.243472490304121436e-02,6.292646567836533700e-02
-8.000000000000000000e+00,-2.972986493246623230e+00,-3.260094763624904246e+00,-2.995421218149664444e+00,2.243472490304121436e-02,6.292646567836533700e-02
-8.000000000000000000e+00,-2.969984992496248033e+00,-3.260094763624904246e+00,-2.992419717399289247e+00,2.243472490304121436e-02,6.292646567836533700e-02
-8.000000000000000000e+00,-2.966983491745872836e+00,-3.260094763624904246e+00,-2.989418216648914051e+00,2.243472490304121436e-02,6.292646567836533700e-02
-8.000000000000000000e+00,-2.963981990995497640e+00,-3.260094763624904246e+00,-2.986416715898538854e+00,2.243472490304121436e-02,6.292646567836533700e-02
-8.000000000000000000e+00,-2.960980490245122443e+00,-3.260094763624904246e+00,-2.983415215148163657e+00,2.243472490304121436e-02,6.292646567836533700e-02
-8.000000000000000000e+00,-2.957978989494747246e+00,-3.260080339482736456e+00,-2.977273649204953188e+00,1.929465971020594139e-02,6.235512746007905449e-02
-8.000000000000000000e+00,-2.954977488744372049e+00,-3.260086181674194172e+00,-2.975637397704346654e+00,2.065990895997460441e-02,6.252623871666454503e-02
-8.000000000000000000e+00,-2.951975987993996853e+00,-3.260166996214315827e+00,-2.986239922165507821e+00,3.426393417151096799e-02,5.853827712862486043e-02
