cluster_id,step_index,propagation_distance,response_mag_vs_observed_pearson,response_mag_vs_observed_spearman,response_mag_vs_observed_count,response_mag_vs_los_mag_pearson,response_mag_vs_los_mag_spearman,response_mag_vs_los_mag_count,response_mag_rms,response_x_vs_observed_pearson,response_x_vs_observed_spearman,response_x_vs_observed_count,response_x_vs_los_mag_pearson,response_x_vs_los_mag_spearman,response_x_vs_los_mag_count,response_x_rms,response_y_vs_observed_pearson,response_y_vs_observed_spearman,response_y_vs_observed_count,response_y_vs_los_mag_pearson,response_y_vs_los_mag_spearman,response_y_vs_los_mag_count,response_y_rms,parallel_mag_vs_observed_pearson,parallel_mag_vs_observed_spearman,parallel_mag_vs_observed_count,parallel_mag_vs_los_mag_pearson,parallel_mag_vs_los_mag_spearman,parallel_mag_vs_los_mag_count,parallel_mag_rms,perp_mag_vs_observed_pearson,perp_mag_vs_observed_spearman,perp_mag_vs_observed_count,perp_mag_vs_los_mag_pearson,perp_mag_vs_los_mag_spearman,perp_mag_vs_los_mag_count,perp_mag_rms,perp_x_vs_observed_pearson,perp_x_vs_observed_spearman,perp_x_vs_observed_count,perp_x_vs_los_mag_pearson,perp_x_vs_los_mag_spearman,perp_x_vs_los_mag_count,perp_x_rms,perp_y_vs_observed_pearson,perp_y_vs_observed_spearman,perp_y_vs_observed_count,perp_y_vs_los_mag_pearson,perp_y_vs_los_mag_spearman,perp_y_vs_los_mag_count,perp_y_rms,last_delta_vx_vs_observed_pearson,last_delta_vx_vs_observed_spearman,last_delta_vx_vs_observed_count,last_delta_vx_vs_los_mag_pearson,last_delta_vx_vs_los_mag_spearman,last_delta_vx_vs_los_mag_count,last_delta_vx_rms,last_delta_vy_vs_observed_pearson,last_delta_vy_vs_observed_spearman,last_delta_vy_vs_observed_count,last_delta_vy_vs_los_mag_pearson,last_delta_vy_vs_los_mag_spearman,last_delta_vy_vs_los_mag_count,last_delta_vy_rms,last_delta_v_mag_vs_observed_pearson,last_delta_v_mag_vs_observed_spearman,last_delta_v_mag_vs_observed_count,last_delta_v_mag_vs_los_mag_pearson,last_delta_v_mag_vs_los_mag_spearman,last_delta_v_mag_vs_los_mag_count,last_delta_v_mag_rms,accumulated_delta_vx_vs_observed_pearson,accumulated_delta_vx_vs_observed_spearman,accumulated_delta_vx_vs_observed_count,accumulated_delta_vx_vs_los_mag_pearson,accumulated_delta_vx_vs_los_mag_spearman,accumulated_delta_vx_vs_los_mag_count,accumulated_delta_vx_rms,accumulated_delta_vy_vs_observed_pearson,accumulated_delta_vy_vs_observed_spearman,accumulated_delta_vy_vs_observed_count,accumulated_delta_vy_vs_los_mag_pearson,accumulated_delta_vy_vs_los_mag_spearman,accumulated_delta_vy_vs_los_mag_count,accumulated_delta_vy_rms,accumulated_delta_v_mag_vs_observed_pearson,accumulated_delta_v_mag_vs_observed_spearman,accumulated_delta_v_mag_vs_observed_count,accumulated_delta_v_mag_vs_los_mag_pearson,accumulated_delta_v_mag_vs_los_mag_spearman,accumulated_delta_v_mag_vs_los_mag_count,accumulated_delta_v_mag_rms,longitudinal_displacement_residual_vs_observed_pearson,longitudinal_displacement_residual_vs_observed_spearman,longitudinal_displacement_residual_vs_observed_count,longitudinal_displacement_residual_vs_los_mag_pearson,longitudinal_displacement_residual_vs_los_mag_spearman,longitudinal_displacement_residual_vs_los_mag_count,longitudinal_displacement_residual_rms,transverse_displacement_vs_observed_pearson,transverse_displacement_vs_observed_spearman,transverse_displacement_vs_observed_count,transverse_displacement_vs_los_mag_pearson,transverse_displacement_vs_los_mag_spearman,transverse_displacement_vs_los_mag_count,transverse_displacement_rms,abs_transverse_displacement_vs_observed_pearson,abs_transverse_displacement_vs_observed_spearman,abs_transverse_displacement_vs_observed_count,abs_transverse_displacement_vs_los_mag_pearson,abs_transverse_displacement_vs_los_mag_spearman,abs_transverse_displacement_vs_los_mag_count,abs_transverse_displacement_rms,linear_kappa_vs_observed_pearson,linear_kappa_vs_observed_spearman,linear_kappa_vs_observed_count,linear_kappa_vs_los_mag_pearson,linear_kappa_vs_los_mag_spearman,linear_kappa_vs_los_mag_count,linear_kappa_rms
MACS1149,40,1.2,0.2613462530174485,0.39832742190153075,1024,0.29830028316018997,0.3687212779844074,1024,0.00010487548174052521,0.11021516021871224,0.1166134323529189,1024,0.16343002439872453,0.11379368652099278,1024,5.6640123759598686e-05,-0.16986677428325048,-0.20683792959613775,1024,-0.18659252367685794,-0.18701709015807166,1024,5.791180899360484e-05,0.2581368302156676,0.3491926211426066,1024,0.28427086475536406,0.3094700285208497,1024,6.948476042809593e-05,0.22928677520971538,0.378651068249101,1024,0.2802975295615247,0.3697649712109291,1024,7.219232680939723e-05,nan,-0.1977026347514502,1024,nan,-0.23741613618482227,1024,1.2647520944004405e-08,-0.1698758899074569,-0.20681245976001353,1024,-0.18658906342895704,-0.18699377726915098,1024,5.7913552690055234e-05,nan,-0.2020669397864219,1024,nan,-0.2445382237500894,1024,4.043678654302107e-10,-0.16234779347353706,-0.20118457592657263,1024,-0.18309406102072542,-0.1862484353765825,1024,1.7843977689293385e-06,0.23173596651115425,0.3806659680976457,1024,0.2918863650215125,0.3742103792647164,1024,2.2035354611837184e-06,nan,-0.5957213564276966,1024,nan,-0.6394731465918032,1024,8.14810611369932e-09,-0.15287911835660448,-0.12729355825404048,1024,-0.2639545222935033,-0.13856880543237252,1024,5.305483691072657e-05,0.6126174194778167,0.5857865277760052,1024,0.6621429499329898,0.6334505310778914,1024,5.8795464886877524e-05,nan,-0.6928554547600566,1024,nan,-0.7365645004827981,1024,3.6448915083139223e-09,-0.12588870807138763,-0.0834621328175346,1024,-0.24722866677721797,-0.09570508636721264,1024,3.2898427923511746e-05,0.7122746598118657,0.6862220488420676,1024,0.753863243395442,0.7375638589871969,1024,3.677049961603737e-05,-0.051377522107482775,0.14430104970789212,1024,-0.15759673383440004,0.08144503030899078,1024,0.000251310071977404
MACS1149,80,2.4,0.13700591887823504,0.2561513544844051,1024,0.09562530119053049,0.2318946807274158,1024,0.00011067701756665374,0.08316049076889957,0.11925405868446419,1024,0.10695718607838571,0.1484085656426579,1024,6.773091771032547e-05,-0.11262882707238245,-0.11815176463370299,1024,-0.11176073253753645,-0.1121514689578714,1024,6.380620216715749e-05,0.10292368150962478,0.19971490826761704,1024,0.07300492062475707,0.18443990952006295,1024,7.363026465134813e-05,0.1460978043734554,0.2336158133551194,1024,0.1016011619595255,0.2155121682998355,1024,7.754008882379328e-05,nan,-0.08726995713722212,1024,nan,-0.06095956119018668,1024,1.3837062952355446e-08,-0.11262147574718023,-0.11814039876124212,1024,-0.11174389476767625,-0.11214517693655676,1024,6.380822878954778e-05,nan,-0.0906885981140964,1024,nan,-0.07077952891424076,1024,4.1528987131782027e-10,-0.11345400435512443,-0.1272954916817059,1024,-0.10971437508045513,-0.11774412595665545,1024,1.9328235519935696e-06,0.14275789356896396,0.2393047119188456,1024,0.09701808604364714,0.2202502279879837,1024,2.3327587768510245e-06,nan,-0.4464837406235164,1024,nan,-0.4458890302017023,1024,1.6905100604461022e-08,-0.23742152137799233,-0.21070120864458713,1024,-0.2894758168182783,-0.1859244130427008,1024,8.45823716126896e-05,0.4224324578702745,0.44343585395928037,1024,0.4492306851493722,0.43971149461769543,1024,9.239517976101816e-05,nan,-0.5728130437389888,1024,nan,-0.5911378500286103,1024,1.842808203211688e-08,-0.19562373870849223,-0.15525358215601215,1024,-0.28931694033378347,-0.1483431867355697,1024,0.0001107212866783754,0.5826053491186713,0.5607811333870899,1024,0.6331199690021956,0.5981447813103498,1024,0.00012228023589214626,-0.01825814958125446,0.1103727581204238,1024,-0.10687870218190541,0.06798444093770116,1024,0.0008677799735777248
MACS1149,120,3.5999999999999996,0.00469945059328513,-0.017266447826310618,1024,-0.00871764643833979,-0.03193443333810171,1024,0.00011262964185518416,0.08204816340916234,0.08183820445299655,1024,0.07202423301804817,0.048638699395608324,1024,6.812608821719496e-05,0.011829702811857006,-0.05106289752840934,1024,-0.01746588819848298,-0.040043831807452974,1024,6.33206587648468e-05,0.01972149465209821,0.012968326367261484,1024,0.004890086586542546,-0.01785486776696946,1024,7.646306468293486e-05,-0.001724862330943709,-0.02748058972036026,1024,-0.022624114084513532,-0.03828450218153208,1024,7.71969481251281e-05,nan,-0.036654882806888715,1024,nan,-0.03418474179243259,1024,1.2693750164633057e-08,0.01182329885866957,-0.05109286006928209,1024,-0.017473586885321114,-0.04006081914741435,1024,6.332181189730224e-05,nan,-0.04382555809821487,1024,nan,-0.040298586027465846,1024,3.848217809723363e-10,0.014027729252634739,-0.05089437080886788,1024,-0.019204016872184156,-0.04234190597954367,1024,1.8480240018525048e-06,0.001840546897825607,-0.011802223615600243,1024,-0.019226634531363276,-0.02604102219083041,1024,2.2800636358017145e-06,nan,-0.37682147570761,1024,nan,-0.33929628826621844,1024,2.1140068430170885e-08,-0.20062076383146174,-0.15326644319949573,1024,-0.2719782073210591,-0.16977497362491953,1024,0.00010565764720554124,0.37144659681476555,0.373130908746683,1024,0.3498091008868525,0.33274861866104,1024,0.00011441801233145231,-0.41332315423140814,-0.4896943122617739,1024,-0.4237500552120353,-0.4785893243509048,1024,3.896584169421435e-08,-0.22392914515465023,-0.1635713556108779,1024,-0.30540357031859977,-0.156003884736428,1024,0.00021159014992010067,0.5214265147941393,0.500213533395191,1024,0.5507133403238393,0.5000315718653887,1024,0.000231800422229224,-0.002084646675831797,0.07823407176700795,1024,-0.07553288392915448,0.06432461912595666,1024,0.0016564439590268508
MACS1149,159,4.77,-0.10498484701287644,-0.21061918325527884,1024,-0.1326373431200721,-0.19570237062799514,1024,0.00011025899049837629,0.05319350346501277,0.050787344970498645,1024,0.025139830912821706,0.019806131982690794,1024,5.7622609871423983e-05,0.0917405279296782,0.06761164135908129,1024,0.08382458561908222,0.08060030130176668,1024,5.958578168157555e-05,-0.0984102128929953,-0.19086571601388155,1024,-0.1407778402636163,-0.18407411174093413,1024,7.367416161002652e-05,-0.09639850540961266,-0.21387380139324266,1024,-0.10777176106666532,-0.1861351678170374,1024,7.497350816371437e-05,nan,0.12148300462180615,1024,nan,0.07660939399899865,1024,1.3005231279960192e-08,0.09172214679435793,0.06760584666402628,1024,0.08381122350078514,0.08060562102138617,1024,5.958709923939223e-05,nan,0.12047259308868213,1024,nan,0.07624645724554753,1024,4.081491974949891e-10,0.09038390496788196,0.06466923267349389,1024,0.08159871936168771,0.07620294953865961,1024,1.794889042287e-06,-0.0957143672703064,-0.2128959284418982,1024,-0.10783035217459361,-0.18559440043630643,1024,2.257328324580043e-06,nan,-0.2420484804696056,1024,nan,-0.21286964228238323,1024,2.4126529578767184e-08,-0.15428358394358066,-0.12899841677140583,1024,-0.22804199603257838,-0.1432893748658894,1024,0.00012181358495607396,0.28579811034535335,0.24409506394492175,1024,0.2644279183509064,0.21163864128102425,1024,0.00013106610543009483,-0.386734859156681,-0.398233505373286,1024,-0.3843523986596467,-0.37464703213289463,1024,6.242892767563739e-08,-0.21851326888573863,-0.13612681928733059,1024,-0.3014775126827719,-0.1491613841999857,1024,0.00032658287212774314,0.47869213300931607,0.44059245241639783,1024,0.4903197918525126,0.4174449140798226,1024,0.0003552672229126733,0.0017341527022655854,0.05712972532131247,1024,-0.061417452155180186,0.041468454956726984,1024,0.0025574287649758097
AbellS1063,0,0.0,0.8461735499429434,0.8210119425470281,1024,0.9076431973289312,0.9147644012409699,1024,0.00011029983683422088,-0.44951609915668433,-0.14333814641298906,1024,-0.4724973340133824,-0.1462592648058079,1024,6.756648188241075e-05,-0.15533265733028498,-0.05161419962806666,1024,-0.26748850248799155,-0.05174426453758672,1024,6.0351059264992306e-05,0.7953004644879085,0.7821076147986553,1024,0.8640358351719164,0.8702530666618983,1024,7.56798458702153e-05,0.8035624806797259,0.7856873502431871,1024,0.8533538354086002,0.8663948953043417,1024,7.340040462584403e-05,nan,nan,1024,nan,nan,1024,0.0,-0.15533265733028498,-0.05161419962806666,1024,-0.26748850248799155,-0.05174426453758672,1024,6.0351059264992306e-05,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,-0.08289290449879265,1024,nan,-0.11004630812976958,1024,5.795326635978589e-16
AbellS1063,1,0.03,0.8539299777095947,0.8182438555003219,1024,0.9224829639155712,0.9217473043773693,1024,0.00011308792090823432,-0.456460251531647,-0.1372901839997139,1024,-0.47329066540796033,-0.13570777975466705,1024,7.066317815731052e-05,-0.17000009262618038,-0.04661577542736571,1024,-0.28683633848729895,-0.043992628388527286,1024,6.25544177755914e-05,0.8015006348903928,0.7726690799120235,1024,0.8740344904178109,0.8719867364637722,1024,7.75758792781607e-05,0.8088802577465468,0.7827099836385094,1024,0.8694676789053142,0.8686843752235176,1024,7.575050377196964e-05,nan,-0.7782198944102711,1024,nan,-0.8675237375724197,1024,7.241425905328741e-10,-0.1700018952760888,-0.04661577542736571,1024,-0.28683899610924923,-0.043992628388527286,1024,6.255458970669007e-05,nan,-0.7833588329697446,1024,nan,-0.866657997907875,1024,1.0992068151853779e-11,-0.15533466276837016,-0.05161419962806666,1024,-0.2674914310713968,-0.05174426453758672,1024,1.8105363966275355e-06,0.8035641534769578,0.7856873502431871,1024,0.8533563152713691,0.8663948953043417,1024,2.2020203146046765e-06,nan,-0.7833588329697446,1024,nan,-0.866657997907875,1024,1.0992068151853779e-11,-0.15533466276837016,-0.05161419962806666,1024,-0.2674914310713968,-0.05174426453758672,1024,1.8105363966275355e-06,0.8035641534769578,0.7856873502431871,1024,0.8533563152713691,0.8663948953043417,1024,2.2020203146046765e-06,nan,-0.7828696078942434,1024,nan,-0.8661505795904814,1024,3.2975974000711724e-13,-0.15533466277390046,-0.05161419962806666,1024,-0.26749143105988277,-0.05174426453758672,1024,5.43160918992188e-08,0.8035641534372777,0.7856873502431871,1024,0.8533563152622634,0.8663948953043417,1024,6.606060943753865e-08,-0.10299792170599502,0.12457827810957728,1024,-0.18451157494438286,0.039261397164008296,1024,4.4479341385861543e-07
AbellS1063,5,0.15,0.8701311380999075,0.8107732704205708,1024,0.9338138595773123,0.9063119479114513,1024,0.00012222538490182455,-0.464268349580484,-0.14061767979758244,1024,-0.4397520015325589,-0.12525257492310993,1024,7.140636830722075e-05,-0.2099132776080591,-0.05454335347972248,1024,-0.32617472329393593,-0.04897289178170374,1024,6.715784954744686e-05,0.8254241931356459,0.767966570703097,1024,0.8822313516467625,0.8558042387883557,1024,8.340375209834766e-05,0.8274154395192679,0.7810491694084829,1024,0.8990224720123544,0.8640783026965168,1024,8.26830680324395e-05,nan,-0.7617014720871182,1024,nan,-0.8567027014340891,1024,4.253388887868243e-09,-0.20992091464275991,-0.05453376457334955,1024,-0.32618623641547856,-0.04896314641298906,1024,6.715890115368414e-05,nan,-0.7654219454080537,1024,nan,-0.8602220424147057,1024,1.284792160228489e-10,-0.20361184850460665,-0.04532828034475359,1024,-0.3317418315372656,-0.04144073877047422,1024,2.0810320514767796e-06,0.8036087033422816,0.7782815741005651,1024,0.8860454522868426,0.8675258386381518,1024,2.5035595508650223e-06,nan,-0.7744773040197411,1024,nan,-0.8699744407588871,1024,3.2924754511637335e-10,-0.18301814572715974,-0.046148802392532724,1024,-0.3046667918590472,-0.04231739727129676,1024,9.673595538950698e-06,0.8059618164204354,0.7752222547564552,1024,0.8730381161886844,0.8675169202846721,1024,1.1347390008585651e-05,nan,-0.7769885804842286,1024,nan,-0.8710036612187969,1024,2.0826308953682102e-11,-0.1746478213074432,-0.04708610122666476,1024,-0.2934791358243299,-0.044438166082540594,1024,8.510290095461682e-07,0.8053961501712082,0.7764652363028396,1024,0.8660114133872385,0.8672797121986983,1024,1.0019671013396298e-06,-0.10888052199109127,0.1252421478256205,1024,-0.1839680183951976,0.03667130838280524,1024,7.215530802909326e-06
AbellS1063,10,0.3,0.8655065865091314,0.7639747246262785,1024,0.852704399786442,0.7956570971318218,1024,0.00012798779817723755,-0.15034778128626763,-0.07802126546742007,1024,0.012995437068966659,-0.04059811082898219,1024,7.43224516571602e-05,-0.2017200303589752,-0.056997230616551035,1024,-0.2370174657743326,-0.04323784287604606,1024,6.934567043316399e-05,0.827305175566178,0.7220740759781131,1024,0.8011259506851475,0.7370465386059653,1024,8.784596088317616e-05,0.8251171511363928,0.7232310032365353,1024,0.8342624962715108,0.7722434911665832,1024,8.671556146101082e-05,nan,-0.660186111955511,1024,nan,-0.7367333233495458,1024,6.376612130080073e-09,-0.20170584312732878,-0.05698531712681496,1024,-0.23699379544355373,-0.04322100082254488,1024,6.934541534835762e-05,nan,-0.707554795347257,1024,nan,-0.7914653592375367,1024,1.9079140138194002e-10,-0.20798106891121884,-0.055703599974966024,1024,-0.25987626776233275,-0.040791934142765184,1024,2.018796320314458e-06,0.8392767186926368,0.7362476418889922,1024,0.8609043486763376,0.7928855455618339,1024,2.549380263313415e-06,nan,-0.7657841222015592,1024,nan,-0.8562105938416422,1024,1.147548358862613e-09,-0.2033257359585851,-0.0630773013375295,1024,-0.30947269414377093,-0.056311567931478436,1024,1.906854838814366e-05,0.8246271377943624,0.7653548007116802,1024,0.8815581357493691,0.8533016124561905,1024,2.203826648071339e-05,nan,-0.7752148786746299,1024,nan,-0.8676915322580645,1024,1.410386620168852e-10,-0.19199429693783443,-0.05503255534296545,1024,-0.3075712088072989,-0.049418094199270436,1024,3.146098790841463e-06,0.8122419500892905,0.7718728430548601,1024,0.877278858341659,0.863931105160575,1024,3.656226613632796e-06,-0.11068613431576085,0.12048031703740791,1024,-0.18904030632654595,0.033312810689507186,1024,2.669873132698825e-05
AbellS1063,20,0.6,0.7323142183007051,0.6105496745583292,1024,0.641519320374045,0.6584927535584006,1024,0.00013765640315703567,0.14736833737099642,0.0153692175988842,1024,0.17881548676280062,0.004479092160789643,1024,8.687356481455115e-05,-0.12261560351866248,-0.07769814837994421,1024,-0.09781083032487689,-0.05939512776267792,1024,7.605253390710896e-05,0.7005052514582475,0.5765304028681782,1024,0.6098022975949106,0.6209052799334811,1024,9.475959869781854e-05,0.6977992602094905,0.5662819294935985,1024,0.6127008850990997,0.6105115871539947,1024,9.421848483885727e-05,nan,-0.4258230589728918,1024,nan,-0.46028395679851225,1024,1.1979368661811008e-08,-0.122568900247003,-0.07770135585795007,1024,-0.09775800008798838,-0.05939992221586439,1024,7.605090277627503e-05,nan,-0.44889241425863674,1024,nan,-0.48420899345540375,1024,3.598286190809957e-10,-0.13546557555861113,-0.0716284041735212,1024,-0.11321134877140918,-0.05273558758314856,1024,2.217924207766843e-06,0.725697777266923,0.5822382385022531,1024,0.6469473209164547,0.6250418760281811,1024,2.7784073692221893e-06,nan,-0.6972465645340105,1024,nan,-0.7684619528288391,1024,3.875816361906163e-09,-0.20837876781240727,-0.07834803706816394,1024,-0.2620784156147288,-0.06665807613904585,1024,3.687386183180667e-05,0.8074586525335075,0.6926188666762034,1024,0.8120145754947068,0.7612816948000858,1024,4.108103621244364e-05,nan,-0.7425381768113869,1024,nan,-0.8222224358057364,1024,8.761526105459425e-10,-0.20879693940678773,-0.07773013375295043,1024,-0.2941106956729481,-0.06972193289106644,1024,1.1641416095044936e-05,0.819038133964921,0.737769171107217,1024,0.8557090793903354,0.8199366103998283,1024,1.3076294195491375e-05,-0.10049287492703658,0.11843234791860383,1024,-0.2019003920112505,0.03729234094485373,1024,9.425629768349671e-05
AbellS1063,40,1.2,0.4641697428625056,0.4059889314069094,1024,0.4806836990377822,0.4675747107681854,1024,0.00014097777600754444,-0.0994100670486469,0.008071199306201274,1024,-0.08754169584763413,0.012058474447464416,1024,7.837008440954082e-05,-0.055832532234041374,0.0400524372362492,1024,-0.10151695053436938,0.00808512445461698,1024,7.531697040105004e-05,0.44532296027891277,0.381823535065446,1024,0.45795768752935867,0.4457131106501681,1024,9.642022748885026e-05,0.4437204739565695,0.3783159287604606,1024,0.46166254493078795,0.4316036719476432,1024,9.561751750960363e-05,nan,-0.2229411343966812,1024,nan,-0.2362785990808955,1024,1.79295531693763e-08,-0.0558416539966076,0.04006933516915814,1024,-0.10151639494092095,0.008103441724483228,1024,7.531564960675751e-05,nan,-0.2264534904513268,1024,nan,-0.24150389367713326,1024,5.553423110524505e-10,-0.058328660143899334,0.02970155925899435,1024,-0.10560185790874774,-7.304556183391746e-05,1024,2.306560942435003e-06,0.4463267300792179,0.3804720468850583,1024,0.4634853971131427,0.4347292195658394,1024,2.901948146626707e-06,nan,-0.5453627467634647,1024,nan,-0.6020104069809027,1024,1.244993137954849e-08,-0.16922359992662386,-0.0806155228524426,1024,-0.21063306256435482,-0.08558609675631214,1024,6.791492908528104e-05,0.7213888858092601,0.5445795186324297,1024,0.6851065307805301,0.596300313818754,1024,7.534606050393115e-05,nan,-0.6442674433159288,1024,nan,-0.7135227943280166,1024,5.637513155221696e-09,-0.19827115965315623,-0.08577366157642514,1024,-0.25147279741445666,-0.0744548069701738,1024,4.224638943651596e-05,0.7800774320952171,0.6424448693762964,1024,0.7694317680741017,0.7088632005042558,1024,4.6309596598241864e-05,-0.09492604640089128,0.09928103318789785,1024,-0.1958206812881896,0.03014402358558043,1024,0.0003403146708398721
AbellS1063,80,2.4,0.220812386776698,0.22071547993705742,1024,0.22287316243776015,0.2451704880730992,1024,0.00014912547739817322,0.038043330960928434,-0.019112769115227808,1024,0.0987958575259167,0.052562786102567774,1024,9.212756073046759e-05,0.04279945682526344,0.10542684044417423,1024,0.001421335032517611,0.04173480974179243,1024,8.246037325088612e-05,0.24732917909223232,0.22319715149130964,1024,0.24789647348729157,0.24730702605321508,1024,0.00010231591224978655,0.17447922528293847,0.18505025793934626,1024,0.1763307313821702,0.2065128567341392,1024,0.00010216814036156069,nan,-0.17788792602460482,1024,nan,-0.17195707567412918,1024,2.0953542210725594e-08,0.04279730726502046,0.10547874123810887,1024,0.0014255019220546592,0.041800311583577714,1024,8.245975088040797e-05,nan,-0.17286446784922394,1024,nan,-0.1675340640869752,1024,6.386248736232859e-10,0.04067411893846996,0.10216058847721908,1024,0.0035607573083447637,0.04247621772405407,1024,2.5296056013006948e-06,0.1753467281657972,0.18910516951577142,1024,0.17862103353204434,0.21104582781989845,1024,3.0949948443095435e-06,nan,-0.373022293648523,1024,nan,-0.43691841829983546,1024,2.9196580405965182e-08,-0.09316306870639034,0.03707156140476361,1024,-0.12785079976043814,0.004160456601816752,1024,0.00011773405938200934,0.5600922214885222,0.36698888223303056,1024,0.557267037957178,0.4297007992990487,1024,0.00013033490277751774,nan,-0.4989367601566412,1024,nan,-0.5686578101530648,1024,2.998662783635689e-08,-0.15453574334604767,-0.025680119447822045,1024,-0.19807562870728868,-0.04472641441956941,1024,0.00014793638246550985,0.6902869515825107,0.5178938380659467,1024,0.6728716704178563,0.5800955090837565,1024,0.00016331107950456517,-0.07917743901448014,0.0693939319433517,1024,-0.1591433263356156,0.018639649345540375,1024,0.0011643070153442893
AbellS1063,120,3.5999999999999996,0.057523086461397706,0.21371439364137043,1024,0.02080503788413857,0.1671631589299764,1024,0.00015242365363144712,0.03796022683730688,0.022326382680065805,1024,0.07282813438896181,0.055352073796581074,1024,9.483552163311619e-05,0.04564025468734956,0.04301894088405694,1024,0.02273143604255326,0.05317381625062585,1024,8.489303560024672e-05,0.07109331288105475,0.2316977281667978,1024,0.03254870481391882,0.18050773147485874,1024,0.00010508301514125722,0.041558590073294294,0.18171142979758242,1024,0.007396932954159254,0.13422786951934768,1024,0.00010376493980764817,nan,-0.2554090260889779,1024,nan,-0.2080056751126529,1024,2.0783304196483092e-08,0.045643092826781965,0.04311068369572992,1024,0.02273731837163804,0.05325556782418997,1024,8.489244533734456e-05,nan,-0.2542399282955439,1024,nan,-0.20619846801015665,1024,6.274256394526899e-10,0.04959520564188266,0.048376055003218656,1024,0.02291739125933725,0.05611282722981189,1024,2.483426383275208e-06,0.045435158172839725,0.18656577453329518,1024,0.011092173666287435,0.13874696016021743,1024,3.070396179085593e-06,-0.5411456513160757,-0.34418141137972963,1024,-0.5081863038564638,-0.3562676020134468,1024,4.480816120316112e-08,-0.03340756636351428,0.06359837681496316,1024,-0.08105850773342714,0.027793646287819183,1024,0.00016023519952102077,0.4919837376393929,0.3411039088763322,1024,0.4703676270317826,0.3514958917459409,1024,0.00017576054831900076,-0.6389633496065747,-0.4167329992489808,1024,-0.6093431419670454,-0.46779295338316285,1024,7.231827087296372e-08,-0.10857120801168235,0.02197671169801874,1024,-0.15382792152439045,-0.01219312146842143,1024,0.00030174267431682636,0.629716331224124,0.4324254568700379,1024,0.6130344686213945,0.48402827945068305,1024,0.00033202950596003457,-0.08037355399130502,0.06431469494313712,1024,-0.1548098056089905,0.02521262114655604,1024,0.002314270458441092
AbellS1063,159,4.77,-0.014932570935061158,0.11201788364566197,1024,-0.051373747160872965,0.06450930056862886,1024,0.0001480428784309054,0.04624321834334235,0.0753368634217867,1024,0.05936143873943153,0.10566652957585294,1024,8.028416180052093e-05,-0.04778400406712221,-0.07671724125599028,1024,-0.044404746995992304,-0.06214428286603247,1024,7.916355018541402e-05,-0.035644363175204856,0.08380472829196767,1024,-0.07329007363906745,0.023656212002002717,1024,0.00010105206903469493,0.008938855057337703,0.13695290707030972,1024,-0.022066673098644834,0.10027710598311995,1024,0.0001001270270164232,nan,-0.10401508073456835,1024,nan,-0.08729686717688291,1024,2.0377195447953265e-08,-0.047787653231630464,-0.07671232386810671,1024,-0.04441008619850291,-0.06214825030398398,1024,7.916234419059173e-05,nan,-0.110155624150633,1024,nan,-0.08776980813246549,1024,6.255611688910942e-10,-0.04715632855529328,-0.07404674200700952,1024,-0.04262095763480009,-0.05933667790215292,1024,2.378962837694073e-06,0.01108663129372398,0.14079685153064875,1024,-0.021958625727513757,0.09806413614905944,1024,3.008933688125088e-06,-0.47354104038596617,-0.35783062727987985,1024,-0.43852469207063044,-0.3336443543916744,1024,5.8541184390987894e-08,-0.02702343664221018,-0.0005650190437021673,1024,-0.068044832961012,-0.024022970906945138,1024,0.00019585780969357894,0.4451528459222788,0.35584177857449395,1024,0.41619806534554776,0.33297607020241754,1024,0.0002133711488805469,-0.596774061118832,-0.39843111857163294,1024,-0.5640190528250467,-0.4171218863993992,1024,1.3004417461711776e-07,-0.0774525200599279,0.024635420391960518,1024,-0.12440135242611045,-0.014169821990558615,1024,0.0004922203745725727,0.5899790165469925,0.3973839719977112,1024,0.5721610131136655,0.43961592965453117,1024,0.0005391879826776287,-0.08376731698080613,0.06348542218010157,1024,-0.1510086995776414,0.039712165170588655,1024,0.003700426943371915
