x0,y0,x_final,y_final,max_deviation,bending_angle
-7.993303571428571175e+00,-2.986607142857142794e+00,-3.208368218593565135e+00,-2.970659258897066834e+00,1.594788396007595921e-02,4.708075204414751552e-02
-7.979910714285714413e+00,-2.986607142857142794e+00,-3.194975866737022496e+00,-2.970364731109382372e+00,1.624241174776042129e-02,4.738088050816273433e-02
-7.966517857142857650e+00,-2.986607142857142794e+00,-3.181584257091178536e+00,-2.970312515394791131e+00,1.629462746235166293e-02,4.868271746003308142e-02
-7.953125000000000000e+00,-2.986607142857142794e+00,-3.168203634085523746e+00,-2.968575252113926588e+00,1.803189074321620566e-02,5.163363643812211162e-02
-7.939732142857142350e+00,-2.986607142857142794e+00,-3.154826198012015581e+00,-2.966198983171087544e+00,2.040815968605524944e-02,5.343781889347395953e-02
-7.926339285714285587e+00,-2.986607142857142794e+00,-3.141421111949731948e+00,-2.968970226784868771e+00,1.764152643061134285e-02,5.215676111827046574e-02
-7.912946428571428825e+00,-2.986607142857142794e+00,-3.128011130341223911e+00,-2.971126723671460468e+00,1.548041918568232589e-02,4.861628384903462358e-02
-7.899553571428571175e+00,-2.986607142857142794e+00,-3.114616889614105766e+00,-2.971032556454736628e+00,1.557458640240616532e-02,4.716528986742991175e-02
-7.886160714285714413e+00,-2.986607142857142794e+00,-3.101225362937311658e+00,-2.970641590080896677e+00,1.596555277624611691e-02,4.708075204414751552e-02
-7.872767857142857650e+00,-2.986607142857142794e+00,-3.087832506006826794e+00,-2.970639065964300940e+00,1.596807689284185372e-02,4.708075204414751552e-02
-7.859375000000000000e+00,-2.986607142857142794e+00,-3.074439666538022031e+00,-2.970623325823807281e+00,1.598381703333551229e-02,4.710820843370302352e-02
-7.845982142857142350e+00,-2.986607142857142794e+00,-3.061048355485508576e+00,-2.969727442086004920e+00,1.687970077113787326e-02,4.806451549314932903e-02
-7.832589285714285587e+00,-2.986607142857142794e+00,-3.047658203728028425e+00,-2.970993809356292648e+00,1.562511015706347095e-02,5.056369448861289945e-02
-7.819196428571428825e+00,-2.986607142857142794e+00,-3.034277763739694045e+00,-2.969119921155110475e+00,1.761136178922928508e-02,5.286666688412110932e-02
-7.805803571428571175e+00,-2.986607142857142794e+00,-3.020887466823081624e+00,-2.968587790270163840e+00,1.806960169801063998e-02,5.259660588339416104e-02
-7.792410714285714413e+00,-2.986607142857142794e+00,-3.007476264078792205e+00,-2.971665595206676613e+00,1.500150329073557387e-02,4.947333527261996849e-02
-7.779017857142857650e+00,-2.986607142857142794e+00,-2.994080874752959254e+00,-2.971117625709289278e+00,1.548951714785351541e-02,4.740732164607327354e-02
-7.765625000000000000e+00,-2.986607142857142794e+00,-2.980689650350572428e+00,-2.970621397148130782e+00,1.598574570901201142e-02,4.708075204414751552e-02
-7.752232142857142350e+00,-2.986607142857142794e+00,-2.967296793420086676e+00,-2.970618873031535045e+00,1.598826982560774823e-02,4.708075204414751552e-02
-7.738839285714285587e+00,-2.986607142857142794e+00,-2.953903954553812383e+00,-2.970599823454945554e+00,1.600731940219723981e-02,4.710820843370302352e-02
-7.725446428571428825e+00,-2.986607142857142794e+00,-2.940511669650953230e+00,-2.970203443242246610e+00,1.640369961489618333e-02,4.744516268957775507e-02
-7.712053571428571175e+00,-2.986607142857142794e+00,-2.927117950417232883e+00,-2.971479051387831749e+00,1.514695745012639705e-02,4.948696984621331341e-02
-7.698660714285714413e+00,-2.986607142857142794e+00,-2.913740778776924056e+00,-2.969359598531880806e+00,1.740715441810358755e-02,5.234542275573828701e-02
-7.685267857142857650e+00,-2.986607142857142794e+00,-2.900354954434632759e+00,-2.968197811635410410e+00,1.850848610232747049e-02,5.299268535129410262e-02
-7.671875000000000000e+00,-2.986607142857142794e+00,-2.886941668544791284e+00,-2.972337258975063179e+00,1.443843125553678775e-02,5.025611327127136457e-02
-7.658482142857142350e+00,-2.986607142857142794e+00,-2.873536117444839277e+00,-2.974535168306476685e+00,1.230516209437437780e-02,4.724997508652965111e-02
-7.645089285714285587e+00,-2.986607142857142794e+00,-2.860134355102696979e+00,-2.978433161348578384e+00,9.591922948571252050e-03,4.567778738155435503e-02
-7.631696428571428825e+00,-2.986607142857142794e+00,-2.846735763488077886e+00,-2.983336010256531612e+00,7.385351718967481105e-03,4.479155446369166571e-02
-7.618303571428571175e+00,-2.986607142857142794e+00,-2.833342203399995984e+00,-2.988255059060531238e+00,5.211820821222623579e-03,4.391256789829328655e-02
-7.604910714285714413e+00,-2.986607142857142794e+00,-2.819949441865210904e+00,-2.989913098475672548e+00,4.326426400026672781e-03,4.390757990667860933e-02
-7.591517857142857650e+00,-2.986607142857142794e+00,-2.806559157581381747e+00,-2.991834468694475113e+00,5.227325837332319480e-03,4.464536028417944585e-02
-7.578125000000000000e+00,-2.986607142857142794e+00,-2.793173538064247730e+00,-2.992334339254458353e+00,5.727196397315559295e-03,4.718247386644775637e-02
-7.564732142857142350e+00,-2.986607142857142794e+00,-2.779787462633797723e+00,-2.992902494726016105e+00,6.295351868873311219e-03,4.833882431537604024e-02
-7.551339285714285587e+00,-2.986607142857142794e+00,-2.766395873394503102e+00,-2.994351489474941452e+00,7.744346617798658627e-03,4.735666826456189776e-02
-7.537946428571428825e+00,-2.986607142857142794e+00,-2.752991856325227360e+00,-2.993609374147351510e+00,7.002231290208715819e-03,4.439916712725995585e-02
-7.524553571428571175e+00,-2.986607142857142794e+00,-2.739596474968261752e+00,-2.993019082793908492e+00,6.411939936765698178e-03,4.305795556391003170e-02
-7.511160714285714413e+00,-2.986607142857142794e+00,-2.726203245112462703e+00,-2.992673653243135057e+00,6.066510385992263110e-03,4.300079752899409191e-02
-7.497767857142857650e+00,-2.986607142857142794e+00,-2.712810509844262530e+00,-2.992734119968285977e+00,6.126977111143183663e-03,4.300085328403394774e-02
-7.484375000000000000e+00,-2.986607142857142794e+00,-2.699417698627351925e+00,-2.992772707636503604e+00,6.165564779360810377e-03,4.314609400061462929e-02
-7.470982142857142350e+00,-2.986607142857142794e+00,-2.686023364070229125e+00,-2.992365093298263723e+00,5.757950441120929241e-03,4.376170745550553298e-02
