cluster_id,stage_id,smoothing,norm_mode,pearson,spearman,ssim,amplitude_ratio,variance_ratio,sign_agreement,nrmse,mean_bias
Abell2744,C10-S04,S1,N1,0.08922215703220264,0.10291806110111616,0.12472970232940876,0.9999999999999999,0.9999999999999998,0.535888671875,0.08969711358337681,3.469446951953614e-17
Abell2744,C10-S04,S1,N2,0.08922215703220258,0.10291806110111616,0.0033264887853305205,1.0000000000000002,2.935702055527732,0.499755859375,0.09119802993777187,0.8040512009938965
Abell2744,C10-S05,S0,N0,0.3863951658680149,0.3883681497355565,0.002591082442639689,0.8101781032661324,1.5042550364667837,0.49267578125,0.07004640278283673,0.014515369401466964
Abell2744,C10-S05,S0,N1,0.3863951658680149,0.3883681497355565,0.42798517646434364,1.0,1.0,0.64990234375,0.056230679385683914,2.0816681711721685e-17
Abell2744,C10-S05,S0,N2,0.3863951658680149,0.3883681497355565,0.005256772357190659,0.9999999999999999,2.2917142838857654,0.49267578125,0.06213328839180411,0.7566273313133762
Abell2744,C10-S05,S1,N0,0.35607019805361895,0.362754647646842,-0.0024024790427630872,0.3757633492225584,0.41446472793235073,0.487060546875,0.1850901780025872,0.014515302643371773
Abell2744,C10-S05,S1,N1,0.35607019805361906,0.362754647646842,0.381174417251934,1.0,1.0,0.631103515625,0.07918395993391276,1.9081958235744878e-17
Abell2744,C10-S05,S1,N2,0.3560701980536191,0.362754647646842,-0.007905088452953447,1.0000000000000002,2.9353422158482374,0.487060546875,0.0884493054666726,0.8256715522021824
Abell2744,C10-S06,S0,N0,0.1393829045578067,0.1613388836972309,0.00718988337585288,1.3896853709335193,4.425853708344365,0.5087890625,0.06658020889464102,0.014288222775856972
Abell2744,C10-S06,S0,N1,0.13938290455780672,0.1613388836972309,0.18277429889127841,1.0,1.0,0.563232421875,0.07436214387158899,6.938893903907228e-18
Abell2744,C10-S06,S0,N2,0.1393829045578067,0.1613388836972309,0.004701180940969789,1.0,2.2917333415170766,0.5087890625,0.07621880018859233,0.7456785512637216
Abell2744,C10-S06,S1,N0,0.0892221570322026,0.10291806110111616,0.003111312289187136,0.9438685334443052,2.6153811704416956,0.499755859375,0.09395379608436658,0.014290506058408176
Abell2744,C10-S06,S1,N1,0.08922215703220264,0.10291806110111616,0.12472970232940876,0.9999999999999999,0.9999999999999998,0.535888671875,0.08969711358337681,3.469446951953614e-17
Abell2744,C10-S06,S1,N2,0.08922215703220258,0.10291806110111616,0.0033264887853305205,1.0000000000000002,2.935702055527732,0.499755859375,0.09119802993777187,0.8040512009938965
Abell2744,S13_P0,S0,N0,0.8502670625402238,0.7688894137590402,0.1548865001584046,0.19708562907796914,0.048504135552075396,0.9951171875,0.5741607071425662,0.08722528707665865
Abell2744,S13_P0,S0,N1,0.8502670625402236,0.7688894137590402,0.8574895121778524,1.0000000000000002,1.0000000000000004,0.800537109375,0.048544798242950236,5.637851296924623e-17
Abell2744,S13_P0,S0,N2,0.8502670625402237,0.7688894137590402,0.8525134474447398,1.0000000000000002,1.2487308843901685,0.9951171875,0.04739924969193159,0.05149940533792331
Abell2744,S13_P0,S1,N0,0.94839473726965,0.8939010687960949,0.16108567202502555,0.19035037153520667,0.04540665847576059,1.0,0.8062419358591141,0.08730148755016534
Abell2744,S13_P0,S1,N1,0.94839473726965,0.8939010687960949,0.9503302785249869,0.9999999999999999,0.9999999999999998,0.8701171875,0.029197403552169904,-1.97758476261356e-16
Abell2744,S13_P0,S1,N2,0.94839473726965,0.8939010687960949,0.9453027750277867,0.9999999999999999,1.2531760469178463,1.0,0.029668483636705174,0.026286162850279904
Abell2744,S13_P3,S0,N0,0.03465455769847548,0.0005762694979843198,0.0012013773692663896,0.0583441461326144,0.010353696980480939,0.486083984375,0.8235518014785551,0.10682818326277285
Abell2744,S13_P3,S0,N1,0.0346545576984755,0.0005762694979843198,0.08918033878832905,1.0,1.0,0.51318359375,0.0667797140069414,0.0
Abell2744,S13_P3,S0,N2,0.03465455769847552,0.0005762694979843198,0.007542573908793251,1.0000000000000002,3.0415914155255606,0.486083984375,0.06672105270577261,0.7987457775770993
Abell2744,S13_P3,S1,N0,0.10714645218459415,-0.015596801005951375,0.0006785963473418487,0.023395245216107526,0.0029526685365683044,0.517333984375,2.204258796185879,0.10693407254740946
Abell2744,S13_P3,S1,N1,0.10714645218459408,-0.015596801005951375,0.16072958203143997,1.0,1.0,0.498291015625,0.06893755558387725,-1.0755285551056204e-16
Abell2744,S13_P3,S1,N2,0.10714645218459408,-0.015596801005951375,0.02381905741929402,1.0,5.3946030437594255,0.517333984375,0.06941268302645281,0.8455405142221104
Abell2744,S13_P4,S0,N0,0.8392044719793187,0.7684832529005857,0.14192975387628104,0.18820757458308188,0.05092920428777046,0.928955078125,0.4815232764176969,0.08913723499416501
Abell2744,S13_P4,S0,N1,0.8392044719793187,0.7684832529005857,0.8469605316866043,0.9999999999999999,0.9999999999999999,0.7958984375,0.04262365107672981,-1.6479873021779667e-16
Abell2744,S13_P4,S0,N2,0.8392044719793187,0.7684832529005857,0.8298413010278036,1.0000000000000002,1.4377808498153661,0.928955078125,0.042124252923410835,0.09308038849921063
