cluster_id,model,stage_id,observable,m,magnitude,phase_deg,D_Q
MACS1149,A8,A8-S05,,4,2.270630870005084,0.0,0.7388152557384796
MACS1149,A8,A8-S06,,1,11.737578917953014,0.0,0.7562336347362125
MACS1149,A8,A8-S06,,2,16.597448607981885,0.0,0.7562336347362125
MACS1149,A8,A8-S06,,3,12.80972911510889,0.0,0.7562336347362125
MACS1149,A8,A8-S06,,4,2.2711463869070347,0.0,0.7562336347362125
MACS1149,A8,A8-S07,,1,68.33450016813914,0.0,99.02411885137411
MACS1149,A8,A8-S07,,2,80.85763928510698,0.0,99.02411885137411
MACS1149,A8,A8-S07,,3,40.273627900113496,0.0,99.02411885137411
MACS1149,A8,A8-S07,,4,42.05806775394444,0.0,99.02411885137411
MACS1149,A8,A8-S08,,1,68.33450016813917,0.0,99.02411885137413
MACS1149,A8,A8-S08,,2,80.85763928510698,0.0,99.02411885137413
MACS1149,A8,A8-S08,,3,40.27362790011348,0.0,99.02411885137413
MACS1149,A8,A8-S08,,4,42.05806775394443,0.0,99.02411885137413
MACS1149,A8,A8-S09,,1,68.33450016813917,0.0,99.02411885137413
MACS1149,A8,A8-S09,,2,80.85763928510698,0.0,99.02411885137413
MACS1149,A8,A8-S09,,3,40.2736279001135,0.0,99.02411885137413
MACS1149,A8,A8-S09,,4,42.05806775394442,0.0,99.02411885137413
MACS1149,A8,A8-S10,,1,12.097741114704005,0.0,1.4673342646079972
MACS1149,A8,A8-S10,,2,17.05140679608629,0.0,1.4673342646079972
MACS1149,A8,A8-S10,,3,13.221293675912847,0.0,1.4673342646079972
MACS1149,A8,A8-S10,,4,2.318046700155138,0.0,1.4673342646079972
MACS1149,A8,A8-S11,,1,12.103057556054154,0.0,1.4838505421750143
MACS1149,A8,A8-S11,,2,17.06041489674431,0.0,1.4838505421750143
MACS1149,A8,A8-S11,,3,13.235473078355017,0.0,1.4838505421750143
MACS1149,A8,A8-S11,,4,2.319981189894764,0.0,1.4838505421750143
MACS1149,A8,A8-S12,,1,416.8629918462711,0.0,827.2514655091595
MACS1149,A8,A8-S12,,2,565.5266739889793,0.0,827.2514655091595
MACS1149,A8,A8-S12,,3,115.69638325053087,0.0,827.2514655091595
MACS1149,A8,A8-S12,,4,457.582151022082,0.0,827.2514655091595
MACS1149,A8,A8-P5,,1,12.097741114704005,0.0,1.4673342646079972
MACS1149,A8,A8-P5,,2,17.05140679608629,0.0,1.4673342646079972
MACS1149,A8,A8-P5,,3,13.221293675912847,0.0,1.4673342646079972
MACS1149,A8,A8-P5,,4,2.318046700155138,0.0,1.4673342646079972
MACS1149,A8,A8-P6,,1,68.33450016813916,0.0,99.02411885137413
MACS1149,A8,A8-P6,,2,80.85763928510701,0.0,99.02411885137413
MACS1149,A8,A8-P6,,3,40.27362790011349,0.0,99.02411885137413
MACS1149,A8,A8-P6,,4,42.05806775394444,0.0,99.02411885137413
MACS1149,A8,S13_P0,,1,18.8148599093905,0.0,65.94711124107279
MACS1149,A8,S13_P0,,2,80.71994363435925,0.0,65.94711124107279
MACS1149,A8,S13_P0,,3,23.18010913171494,0.0,65.94711124107279
MACS1149,A8,S13_P0,,4,2.5094374352950264,0.0,65.94711124107279
MACS1149,A8,S13_P3,,1,58.1403417366025,0.0,174.883239780514
MACS1149,A8,S13_P3,,2,157.58497097142848,0.0,174.883239780514
MACS1149,A8,S13_P3,,3,58.43896316065376,0.0,174.883239780514
MACS1149,A8,S13_P3,,4,81.3173352195702,0.0,174.883239780514
MACS1149,A8,S13_P4,,1,18.774483546229728,0.0,65.20613914577598
MACS1149,A8,S13_P4,,2,80.0393768256759,0.0,65.20613914577598
MACS1149,A8,S13_P4,,3,22.749806081522305,0.0,65.20613914577598
MACS1149,A8,S13_P4,,4,2.5155061262184084,0.0,65.20613914577598
MACS1149,A8,S19,kappa,1,3.553103067060179,0.0,17.035832839261012
MACS1149,A8,S19,kappa,2,3.939932111279763,0.0,17.035832839261012
MACS1149,A8,S19,kappa,3,4.867720140031763,0.0,17.035832839261012
MACS1149,A8,S19,kappa,4,7.229803665184378,0.0,17.035832839261012
MACS1149,A8,S20,gamma1,1,3.5915037769025706,0.0,16.99573746000911
MACS1149,A8,S20,gamma1,2,3.9957792837851347,0.0,16.99573746000911
MACS1149,A8,S20,gamma1,3,4.962234421012883,0.0,16.99573746000911
MACS1149,A8,S20,gamma1,4,7.42646254498004,0.0,16.99573746000911
MACS1149,A8,S20,gamma2,1,8.221175446129182,0.0,9.898217754328808
MACS1149,A8,S20,gamma2,2,9.245069114884421,0.0,9.898217754328808
MACS1149,A8,S20,gamma2,3,9.498608207841306,0.0,9.898217754328808
MACS1149,A8,S20,gamma2,4,7.966479556432592,0.0,9.898217754328808
MACS1149,A8,S20,gamma_mag,1,1.035814565379763,0.0,21.227052959268665
MACS1149,A8,S20,gamma_mag,2,1.1554231378064284,0.0,21.227052959268665
MACS1149,A8,S20,gamma_mag,3,1.4044451059153948,0.0,21.227052959268665
MACS1149,A8,S20,gamma_mag,4,1.9123989704599134,0.0,21.227052959268665
AbellS1063,C10,S00,,1,24.566478415823806,0.0,0.0
AbellS1063,C10,S00,,2,8.31272975113035,0.0,0.0
AbellS1063,C10,S00,,3,6.381322273249898,0.0,0.0
AbellS1063,C10,S00,,4,7.30119435990447,0.0,0.0
AbellS1063,C10,S01,,1,24.56647841582381,0.0,4.070144838902081e-15
AbellS1063,C10,S01,,2,8.31272975113035,0.0,4.070144838902081e-15
AbellS1063,C10,S01,,3,6.381322273249899,0.0,4.070144838902081e-15
AbellS1063,C10,S01,,4,7.301194359904469,0.0,4.070144838902081e-15
AbellS1063,C10,S02,,1,26.863406517947098,0.0,13.289914198314905
AbellS1063,C10,S02,,2,20.96014142140809,0.0,13.289914198314905
AbellS1063,C10,S02,,3,9.606463094856991,0.0,13.289914198314905
AbellS1063,C10,S02,,4,6.307521669540904,0.0,13.289914198314905
AbellS1063,C10,C10-S03,,1,255.99673679783206,0.0,242.35764553449692
AbellS1063,C10,C10-S03,,2,69.15116451455496,0.0,242.35764553449692
AbellS1063,C10,C10-S03,,3,44.517557709418725,0.0,242.35764553449692
AbellS1063,C10,C10-S03,,4,2.6561694347422176,0.0,242.35764553449692
AbellS1063,C10,C10-S04,,1,17.73640390329243,0.0,12.194576573026753
AbellS1063,C10,C10-S04,,2,15.107075855023336,0.0,12.194576573026753
AbellS1063,C10,C10-S04,,3,9.372710135425613,0.0,12.194576573026753
AbellS1063,C10,C10-S04,,4,14.152926960292797,0.0,12.194576573026753
AbellS1063,C10,C10-S05,,1,51.44696816513973,0.0,333.4385682636434
AbellS1063,C10,C10-S05,,2,39.36684514307349,0.0,333.4385682636434
AbellS1063,C10,C10-S05,,3,17.955296017846887,0.0,333.4385682636434
AbellS1063,C10,C10-S05,,4,337.99803910676405,0.0,333.4385682636434
AbellS1063,C10,C10-S06,,1,17.73640390329243,0.0,12.194576573026753
AbellS1063,C10,C10-S06,,2,15.107075855023336,0.0,12.194576573026753
AbellS1063,C10,C10-S06,,3,9.372710135425613,0.0,12.194576573026753
AbellS1063,C10,C10-S06,,4,14.152926960292797,0.0,12.194576573026753
AbellS1063,C10,S13_P0,,1,24.579774222137566,0.0,8.508495496884859
AbellS1063,C10,S13_P0,,2,16.123980366925473,0.0,8.508495496884859
AbellS1063,C10,S13_P0,,3,9.615446653249169,0.0,8.508495496884859
AbellS1063,C10,S13_P0,,4,6.3424857733261275,0.0,8.508495496884859
AbellS1063,C10,S13_P3,,1,32.15732489669101,0.0,45.308579391793444
AbellS1063,C10,S13_P3,,2,20.033514986075282,0.0,45.308579391793444
AbellS1063,C10,S13_P3,,3,47.98229717848619,0.0,45.308579391793444
AbellS1063,C10,S13_P3,,4,18.580755371599583,0.0,45.308579391793444
AbellS1063,C10,S13_P4,,1,26.437142745811073,0.0,8.312519623907262
AbellS1063,C10,S13_P4,,2,15.641408973764719,0.0,8.312519623907262
AbellS1063,C10,S13_P4,,3,9.776139538741507,0.0,8.312519623907262
AbellS1063,C10,S13_P4,,4,6.697643162404207,0.0,8.312519623907262
AbellS1063,C10,S19,kappa,1,24.878759359010406,0.0,46.33591027459577
AbellS1063,C10,S19,kappa,2,34.368993857685815,0.0,46.33591027459577
AbellS1063,C10,S19,kappa,3,35.07822373535195,0.0,46.33591027459577
AbellS1063,C10,S19,kappa,4,32.68776578795964,0.0,46.33591027459577
AbellS1063,C10,S20,gamma1,1,24.046404016438025,0.0,45.41692403449583
AbellS1063,C10,S20,gamma1,2,33.43944926977403,0.0,45.41692403449583
AbellS1063,C10,S20,gamma1,3,34.665747992954245,0.0,45.41692403449583
AbellS1063,C10,S20,gamma1,4,32.42221622033456,0.0,45.41692403449583
AbellS1063,C10,S20,gamma2,1,3.9831042384076683,0.0,22.043577290622526
AbellS1063,C10,S20,gamma2,2,3.412287891054743,0.0,22.043577290622526
AbellS1063,C10,S20,gamma2,3,2.761420403722521,0.0,22.043577290622526
AbellS1063,C10,S20,gamma2,4,2.288611465713219,0.0,22.043577290622526
AbellS1063,C10,S20,gamma_mag,1,1.0301286839548158,0.0,25.746345125438044
AbellS1063,C10,S20,gamma_mag,2,1.127970480510021,0.0,25.746345125438044
AbellS1063,C10,S20,gamma_mag,3,1.320388788143636,0.0,25.746345125438044
AbellS1063,C10,S20,gamma_mag,4,1.6726319235550842,0.0,25.746345125438044
AbellS1063,A8,S00,,1,25.181467588102322,0.0,1.694835124064348
AbellS1063,A8,S00,,2,8.965078221888,0.0,1.694835124064348
AbellS1063,A8,S00,,3,7.158590180935932,0.0,1.694835124064348
AbellS1063,A8,S00,,4,8.511380497704739,0.0,1.694835124064348
AbellS1063,A8,S01,,1,25.181467588102322,0.0,1.694835124064348
AbellS1063,A8,S01,,2,8.965078221888,0.0,1.694835124064348
AbellS1063,A8,S01,,3,7.158590180935932,0.0,1.694835124064348
AbellS1063,A8,S01,,4,8.511380497704739,0.0,1.694835124064348
AbellS1063,A8,S02,,1,28.213192559525115,0.0,22.409961418110953
AbellS1063,A8,S02,,2,29.02161904925187,0.0,22.409961418110953
AbellS1063,A8,S02,,3,13.289370976219438,0.0,22.409961418110953
AbellS1063,A8,S02,,4,3.7899817672380594,0.0,22.409961418110953
AbellS1063,A8,A8-S03,,1,24.49437294123168,0.0,1.9426603767271584
AbellS1063,A8,A8-S03,,2,8.990711299882639,0.0,1.9426603767271584
AbellS1063,A8,A8-S03,,3,7.327849847540571,0.0,1.9426603767271584
AbellS1063,A8,A8-S03,,4,8.85462820481014,0.0,1.9426603767271584
AbellS1063,A8,A8-S04,,1,24.445501173105335,0.0,1.896186706128125
AbellS1063,A8,A8-S04,,2,8.967123966701049,0.0,1.896186706128125
AbellS1063,A8,A8-S04,,3,7.304439883635808,0.0,1.896186706128125
AbellS1063,A8,A8-S04,,4,8.817937785558355,0.0,1.896186706128125
AbellS1063,A8,A8-S05,,1,24.375552749977,0.0,0.6447424436159458
AbellS1063,A8,A8-S05,,2,8.525702742065397,0.0,0.6447424436159458
AbellS1063,A8,A8-S05,,3,6.708266072771696,0.0,0.6447424436159458
AbellS1063,A8,A8-S05,,4,7.777629524231418,0.0,0.6447424436159458
AbellS1063,A8,A8-S06,,1,24.35602000322721,0.0,0.661835667033807
AbellS1063,A8,A8-S06,,2,8.527982828591638,0.0,0.661835667033807
AbellS1063,A8,A8-S06,,3,6.715021112247723,0.0,0.661835667033807
AbellS1063,A8,A8-S06,,4,7.787038886703275,0.0,0.661835667033807
AbellS1063,A8,A8-S07,,1,66.33828853873729,0.0,93.63499051976241
AbellS1063,A8,A8-S07,,2,76.72800219772996,0.0,93.63499051976241
AbellS1063,A8,A8-S07,,3,40.84004315095252,0.0,93.63499051976241
AbellS1063,A8,A8-S07,,4,41.280222895479,0.0,93.63499051976241
AbellS1063,A8,A8-S08,,1,66.33828853873732,0.0,93.63499051976244
AbellS1063,A8,A8-S08,,2,76.72800219772999,0.0,93.63499051976244
AbellS1063,A8,A8-S08,,3,40.84004315095252,0.0,93.63499051976244
AbellS1063,A8,A8-S08,,4,41.28022289547899,0.0,93.63499051976244
AbellS1063,A8,A8-S09,,1,66.3382885387373,0.0,93.63499051976243
AbellS1063,A8,A8-S09,,2,76.72800219772998,0.0,93.63499051976243
AbellS1063,A8,A8-S09,,3,40.840043150952525,0.0,93.63499051976243
AbellS1063,A8,A8-S09,,4,41.28022289547901,0.0,93.63499051976243
AbellS1063,A8,A8-S10,,1,24.358885772487003,0.0,1.2434677758108539
AbellS1063,A8,A8-S10,,2,8.731914059652121,0.0,1.2434677758108539
AbellS1063,A8,A8-S10,,3,6.994787453842623,0.0,1.2434677758108539
AbellS1063,A8,A8-S10,,4,8.27641863749496,0.0,1.2434677758108539
AbellS1063,A8,A8-S11,,1,24.391112358595322,0.0,1.2552980081344185
AbellS1063,A8,A8-S11,,2,8.741833520777387,0.0,1.2552980081344185
AbellS1063,A8,A8-S11,,3,7.002383891074808,0.0,1.2552980081344185
AbellS1063,A8,A8-S11,,4,8.288702464649836,0.0,1.2552980081344185
AbellS1063,A8,A8-S12,,1,900.7919447624643,0.0,960.7101903165542
AbellS1063,A8,A8-S12,,2,316.1465959974817,0.0,960.7101903165542
AbellS1063,A8,A8-S12,,3,121.76789019264478,0.0,960.7101903165542
AbellS1063,A8,A8-S12,,4,224.36628284556716,0.0,960.7101903165542
AbellS1063,A8,A8-P5,,1,24.358885772487003,0.0,1.2434677758108539
AbellS1063,A8,A8-P5,,2,8.731914059652121,0.0,1.2434677758108539
AbellS1063,A8,A8-P5,,3,6.994787453842623,0.0,1.2434677758108539
AbellS1063,A8,A8-P5,,4,8.27641863749496,0.0,1.2434677758108539
AbellS1063,A8,A8-P6,,1,66.33828853873729,0.0,93.6349905197624
AbellS1063,A8,A8-P6,,2,76.72800219772995,0.0,93.6349905197624
AbellS1063,A8,A8-P6,,3,40.84004315095251,0.0,93.6349905197624
AbellS1063,A8,A8-P6,,4,41.28022289547901,0.0,93.6349905197624
AbellS1063,A8,S13_P0,,1,24.577268349148103,0.0,17.647073226002195
AbellS1063,A8,S13_P0,,2,24.56853173245004,0.0,17.647073226002195
AbellS1063,A8,S13_P0,,3,12.281224052453156,0.0,17.647073226002195
AbellS1063,A8,S13_P0,,4,3.7856377949919735,0.0,17.647073226002195
AbellS1063,A8,S13_P3,,1,94.55801908559202,0.0,129.10333820489527
AbellS1063,A8,S13_P3,,2,50.5646537474179,0.0,129.10333820489527
AbellS1063,A8,S13_P3,,3,100.61011732327118,0.0,129.10333820489527
AbellS1063,A8,S13_P3,,4,40.53619507229771,0.0,129.10333820489527
AbellS1063,A8,S13_P4,,1,24.723166040551664,0.0,17.578110357156255
AbellS1063,A8,S13_P4,,2,24.482065308347213,0.0,17.578110357156255
AbellS1063,A8,S13_P4,,3,12.328749062294591,0.0,17.578110357156255
AbellS1063,A8,S13_P4,,4,3.816066680220817,0.0,17.578110357156255
AbellS1063,A8,S19,kappa,1,34.291182269494975,0.0,53.71457082008483
AbellS1063,A8,S19,kappa,2,42.271667934737906,0.0,53.71457082008483
AbellS1063,A8,S19,kappa,3,38.408016163665444,0.0,53.71457082008483
AbellS1063,A8,S19,kappa,4,32.03511134116407,0.0,53.71457082008483
AbellS1063,A8,S20,gamma1,1,27.56496150298651,0.0,51.14488330470459
AbellS1063,A8,S20,gamma1,2,37.03332709436298,0.0,51.14488330470459
AbellS1063,A8,S20,gamma1,3,38.88618086219458,0.0,51.14488330470459
AbellS1063,A8,S20,gamma1,4,34.23388163370724,0.0,51.14488330470459
AbellS1063,A8,S20,gamma2,1,5.101150851797695,0.0,20.667912325259923
AbellS1063,A8,S20,gamma2,2,4.145594975302419,0.0,20.667912325259923
AbellS1063,A8,S20,gamma2,3,3.271080240604755,0.0,20.667912325259923
AbellS1063,A8,S20,gamma2,4,2.694134020789159,0.0,20.667912325259923
AbellS1063,A8,S20,gamma_mag,1,1.0301947452144888,0.0,25.743391429253776
AbellS1063,A8,S20,gamma_mag,2,1.128581465223605,0.0,25.743391429253776
AbellS1063,A8,S20,gamma_mag,3,1.3230838943442433,0.0,25.743391429253776
AbellS1063,A8,S20,gamma_mag,4,1.6826722086039065,0.0,25.743391429253776
Abell370,C10,S00,,1,24.739230269875083,0.0,0.0
Abell370,C10,S00,,2,8.762659893036824,0.0,0.0
Abell370,C10,S00,,3,23.702836530319914,0.0,0.0
Abell370,C10,S00,,4,2.2857175868193593,0.0,0.0
Abell370,C10,S01,,1,24.73923026987506,0.0,3.7810225805815794e-14
Abell370,C10,S01,,2,8.762659893036826,0.0,3.7810225805815794e-14
Abell370,C10,S01,,3,23.702836530319885,0.0,3.7810225805815794e-14
Abell370,C10,S01,,4,2.2857175868193598,0.0,3.7810225805815794e-14
Abell370,C10,S02,,1,109.5011742576237,0.0,116.7382143503244
Abell370,C10,S02,,2,25.861429715104755,0.0,116.7382143503244
Abell370,C10,S02,,3,102.12996645735406,0.0,116.7382143503244
Abell370,C10,S02,,4,2.4879627353266076,0.0,116.7382143503244
Abell370,C10,C10-S03,,1,343.89213733526543,0.0,355.5273604559914
Abell370,C10,C10-S03,,2,125.93581429857727,0.0,355.5273604559914
Abell370,C10,C10-S03,,3,127.68157373905733,0.0,355.5273604559914
Abell370,C10,C10-S03,,4,2.2920141291476273,0.0,355.5273604559914
Abell370,C10,C10-S04,,1,20.266368184084275,0.0,24.98901523023502
Abell370,C10,C10-S04,,2,23.20706832267418,0.0,24.98901523023502
Abell370,C10,C10-S04,,3,35.93167633532116,0.0,24.98901523023502
Abell370,C10,C10-S04,,4,17.97835691485629,0.0,24.98901523023502
Abell370,C10,C10-S05,,1,62.77277540625426,0.0,82.81446506143313
Abell370,C10,C10-S05,,2,45.157129407633654,0.0,82.81446506143313
Abell370,C10,C10-S05,,3,71.65830178215938,0.0,82.81446506143313
Abell370,C10,C10-S05,,4,44.56338319173461,0.0,82.81446506143313
Abell370,C10,C10-S06,,1,20.266368184084275,0.0,24.98901523023502
Abell370,C10,C10-S06,,2,23.20706832267418,0.0,24.98901523023502
Abell370,C10,C10-S06,,3,35.93167633532116,0.0,24.98901523023502
Abell370,C10,C10-S06,,4,17.97835691485629,0.0,24.98901523023502
Abell370,C10,S13_P0,,1,58.041464224425404,0.0,117.7291473443419
Abell370,C10,S13_P0,,2,17.327753607239387,0.0,117.7291473443419
Abell370,C10,S13_P0,,3,136.29827980693454,0.0,117.7291473443419
Abell370,C10,S13_P0,,4,2.4223597170120605,0.0,117.7291473443419
Abell370,C10,S13_P3,,1,25.486472925652162,0.0,232.63088889472823
Abell370,C10,S13_P3,,2,45.83364269224725,0.0,232.63088889472823
Abell370,C10,S13_P3,,3,246.6471868490328,0.0,232.63088889472823
Abell370,C10,S13_P3,,4,57.40496097451865,0.0,232.63088889472823
Abell370,C10,S13_P4,,1,41.22415613718212,0.0,63.00649603753195
Abell370,C10,S13_P4,,2,14.589303626079625,0.0,63.00649603753195
Abell370,C10,S13_P4,,3,84.23457496076736,0.0,63.00649603753195
Abell370,C10,S13_P4,,4,2.4426490145373223,0.0,63.00649603753195
Abell370,C10,S19,kappa,1,123.71992282765368,0.0,109.48442787308649
Abell370,C10,S19,kappa,2,51.83563729226518,0.0,109.48442787308649
Abell370,C10,S19,kappa,3,28.815418124198267,0.0,109.48442787308649
Abell370,C10,S19,kappa,4,19.842555995003572,0.0,109.48442787308649
Abell370,C10,S20,gamma1,1,130.27122994515295,0.0,115.62823108404996
Abell370,C10,S20,gamma1,2,52.352339669919786,0.0,115.62823108404996
Abell370,C10,S20,gamma1,3,28.830789506773442,0.0,115.62823108404996
Abell370,C10,S20,gamma1,4,19.793681014462457,0.0,115.62823108404996
Abell370,C10,S20,gamma2,1,8.074635782654699,0.0,23.719179982670894
Abell370,C10,S20,gamma2,2,7.709080322656434,0.0,23.719179982670894
Abell370,C10,S20,gamma2,3,7.53730851179842,0.0,23.719179982670894
Abell370,C10,S20,gamma2,4,7.024542715278238,0.0,23.719179982670894
Abell370,C10,S20,gamma_mag,1,1.0259492636108123,0.0,33.54059357859791
Abell370,C10,S20,gamma_mag,2,1.1083755614163506,0.0,33.54059357859791
Abell370,C10,S20,gamma_mag,3,1.2641328690581781,0.0,33.54059357859791
Abell370,C10,S20,gamma_mag,4,1.531906671922302,0.0,33.54059357859791
Abell370,A8,S00,,1,24.89402848386181,0.0,1.0472495389904528
Abell370,A8,S00,,2,8.991275738057743,0.0,1.0472495389904528
Abell370,A8,S00,,3,24.711183039829752,0.0,1.0472495389904528
Abell370,A8,S00,,4,2.3468831165475694,0.0,1.0472495389904528
Abell370,A8,S01,,1,24.89402848386181,0.0,1.0472495389904528
Abell370,A8,S01,,2,8.991275738057743,0.0,1.0472495389904528
Abell370,A8,S01,,3,24.711183039829752,0.0,1.0472495389904528
Abell370,A8,S01,,4,2.3468831165475694,0.0,1.0472495389904528
Abell370,A8,S02,,1,103.54713838563814,0.0,104.5178981089383
Abell370,A8,S02,,2,23.40634794441363,0.0,104.5178981089383
Abell370,A8,S02,,3,90.77616584032745,0.0,104.5178981089383
Abell370,A8,S02,,4,2.4742356313212683,0.0,104.5178981089383
Abell370,A8,A8-S03,,1,24.245323140363862,0.0,1.537919254077267
Abell370,A8,A8-S03,,2,8.976849166207996,0.0,1.537919254077267
Abell370,A8,A8-S03,,3,25.14263139308746,0.0,1.537919254077267
Abell370,A8,A8-S03,,4,2.3343497560713367,0.0,1.537919254077267
Abell370,A8,A8-S04,,1,24.21654492239747,0.0,1.534502409132033
Abell370,A8,A8-S04,,2,8.96904577125533,0.0,1.534502409132033
Abell370,A8,A8-S04,,3,25.129992477316364,0.0,1.534502409132033
Abell370,A8,A8-S04,,4,2.3318526427840256,0.0,1.534502409132033
Abell370,A8,A8-S05,,1,24.311129571476503,0.0,0.8496261706458975
Abell370,A8,A8-S05,,2,8.82356883123835,0.0,0.8496261706458975
Abell370,A8,A8-S05,,3,24.434173960565815,0.0,0.8496261706458975
Abell370,A8,A8-S05,,4,2.2912026798490164,0.0,0.8496261706458975
Abell370,A8,A8-S06,,1,24.28992373939734,0.0,0.8831971249006785
Abell370,A8,A8-S06,,2,8.824929029669004,0.0,0.8831971249006785
Abell370,A8,A8-S06,,3,24.460632750343393,0.0,0.8831971249006785
Abell370,A8,A8-S06,,4,2.2910323440187206,0.0,0.8831971249006785
Abell370,A8,A8-S07,,1,69.34702528472725,0.0,97.36705772604064
Abell370,A8,A8-S07,,2,84.28260022978316,0.0,97.36705772604064
Abell370,A8,A8-S07,,3,42.050019699939895,0.0,97.36705772604064
Abell370,A8,A8-S07,,4,40.37256617545619,0.0,97.36705772604064
Abell370,A8,A8-S08,,1,69.34702528472727,0.0,97.36705772604067
Abell370,A8,A8-S08,,2,84.28260022978318,0.0,97.36705772604067
Abell370,A8,A8-S08,,3,42.050019699939924,0.0,97.36705772604067
Abell370,A8,A8-S08,,4,40.37256617545618,0.0,97.36705772604067
Abell370,A8,A8-S09,,1,69.34702528472725,0.0,97.36705772604064
Abell370,A8,A8-S09,,2,84.28260022978317,0.0,97.36705772604064
Abell370,A8,A8-S09,,3,42.05001969993991,0.0,97.36705772604064
Abell370,A8,A8-S09,,4,40.372566175456164,0.0,97.36705772604064
Abell370,A8,A8-S10,,1,24.231256701568785,0.0,1.1937325298375792
Abell370,A8,A8-S10,,2,8.887911038552197,0.0,1.1937325298375792
Abell370,A8,A8-S10,,3,24.77555534108231,0.0,1.1937325298375792
Abell370,A8,A8-S10,,4,2.309099423321051,0.0,1.1937325298375792
Abell370,A8,A8-S11,,1,24.254746371942062,0.0,1.1770487637814349
Abell370,A8,A8-S11,,2,8.89055723134667,0.0,1.1770487637814349
Abell370,A8,A8-S11,,3,24.76761639415698,0.0,1.1770487637814349
Abell370,A8,A8-S11,,4,2.310319566077199,0.0,1.1770487637814349
Abell370,A8,A8-S12,,1,268.18627581812086,0.0,449.5530455877528
Abell370,A8,A8-S12,,2,325.8726292962185,0.0,449.5530455877528
Abell370,A8,A8-S12,,3,188.29609802471342,0.0,449.5530455877528
Abell370,A8,A8-S12,,4,125.50017447725835,0.0,449.5530455877528
Abell370,A8,A8-P5,,1,24.231256701568785,0.0,1.1937325298375792
Abell370,A8,A8-P5,,2,8.887911038552197,0.0,1.1937325298375792
Abell370,A8,A8-P5,,3,24.77555534108231,0.0,1.1937325298375792
Abell370,A8,A8-P5,,4,2.309099423321051,0.0,1.1937325298375792
Abell370,A8,A8-P6,,1,69.34702528472725,0.0,97.36705772604066
Abell370,A8,A8-P6,,2,84.28260022978318,0.0,97.36705772604066
Abell370,A8,A8-P6,,3,42.05001969993992,0.0,97.36705772604066
Abell370,A8,A8-P6,,4,40.372566175456164,0.0,97.36705772604066
Abell370,A8,S13_P0,,1,72.85108848847258,0.0,100.05585515011123
Abell370,A8,S13_P0,,2,21.988712066513223,0.0,100.05585515011123
Abell370,A8,S13_P0,,3,110.42920365488276,0.0,100.05585515011123
Abell370,A8,S13_P0,,4,2.4647087978809354,0.0,100.05585515011123
Abell370,A8,S13_P3,,1,89.65206831454142,0.0,402.0611310903738
Abell370,A8,S13_P3,,2,27.0809450455835,0.0,402.0611310903738
Abell370,A8,S13_P3,,3,88.03200254899795,0.0,402.0611310903738
Abell370,A8,S13_P3,,4,393.39398318481085,0.0,402.0611310903738
Abell370,A8,S13_P4,,1,74.89358137540948,0.0,105.64636353170816
Abell370,A8,S13_P4,,2,22.030753580562134,0.0,105.64636353170816
Abell370,A8,S13_P4,,3,115.73337672387056,0.0,105.64636353170816
Abell370,A8,S13_P4,,4,2.466145519595538,0.0,105.64636353170816
Abell370,A8,S19,kappa,1,10.157570271659045,0.0,22.4298697243803
Abell370,A8,S19,kappa,2,8.504506844424425,0.0,22.4298697243803
Abell370,A8,S19,kappa,3,7.160201636666429,0.0,22.4298697243803
Abell370,A8,S19,kappa,4,6.378251682934928,0.0,22.4298697243803
Abell370,A8,S20,gamma1,1,10.866513862281629,0.0,21.86893568585571
Abell370,A8,S20,gamma1,2,8.834542181459168,0.0,21.86893568585571
Abell370,A8,S20,gamma1,3,7.329499709961566,0.0,21.86893568585571
Abell370,A8,S20,gamma1,4,6.493657915565672,0.0,21.86893568585571
Abell370,A8,S20,gamma2,1,6.759361460397895,0.0,25.327591514449857
Abell370,A8,S20,gamma2,2,6.56892562996363,0.0,25.327591514449857
Abell370,A8,S20,gamma2,3,6.573503090594876,0.0,25.327591514449857
Abell370,A8,S20,gamma2,4,6.756139872304028,0.0,25.327591514449857
Abell370,A8,S20,gamma_mag,1,1.0278405879169243,0.0,33.5241410437445
Abell370,A8,S20,gamma_mag,2,1.1161424622685465,0.0,33.5241410437445
Abell370,A8,S20,gamma_mag,3,1.2828671258348627,0.0,33.5241410437445
Abell370,A8,S20,gamma_mag,4,1.568936480683126,0.0,33.5241410437445
