cluster,model,stage_id,timestep,smoothing,norm_mode,pearson,spearman,ssim,amplitude_ratio,variance_ratio,mean_bias,sign_agreement,normalized_rms_difference,n_finite
MACS0416,C10,S13_P4,-1,S1,N0,0.7356349638830408,0.5641409715567922,0.19649465067415783,4.084667063640562,16.44480629474871,-0.049660212971234796,0.995849609375,0.09437814198817743,4096
MACS0416,C10,S13_P4,-1,S1,N1,0.7356349638830408,0.5641409715567922,0.7507373749441413,1.0,1.0,1.0408340855860843e-16,0.689208984375,0.057040340017620886,4096
MACS0416,C10,S13_P4,-1,S1,N2,0.7356349638830407,0.5641409715567922,0.7534987887300325,1.0,0.9856334529707282,-0.004202655776120962,0.995849609375,0.057252093958374016,4096
MACS0416,A8,S00,-1,S0,N0,0.990647008558284,0.9697543259843037,0.16015837115486786,5.526898555026776,30.356488501435173,-0.053779049344041104,0.76318359375,0.08024515639029313,4096
MACS0416,A8,S00,-1,S0,N1,0.9906470085582844,0.9697543259843037,0.9912961606400793,1.0,1.0,1.8431436932253575e-17,0.951171875,0.009926817391667595,4096
MACS0416,A8,S00,-1,S0,N2,0.990647008558284,0.9697543259843037,0.9913692684144855,1.0000000000000002,0.9937760965676551,-0.0025751236400594424,0.76318359375,0.009948103727068745,4096
MACS0416,A8,S00,-1,S1,N0,0.9988782890792323,0.9974654467895521,0.1533234696179734,5.547440406113469,30.763259231143874,-0.05380951463360317,0.96923828125,0.09773489299126734,4096
MACS0416,A8,S00,-1,S1,N1,0.9988782890792324,0.9974654467895521,0.9989423691847787,1.0,1.0,1.096128396382845e-16,0.982177734375,0.003715528282322472,4096
MACS0416,A8,S00,-1,S1,N2,0.9988782890792322,0.9974654467895521,0.9989546915667115,1.0000000000000002,0.9996478912469858,-0.00010128197869450824,0.96923828125,0.0037159007158543123,4096
MACS0416,A8,S01,-1,S0,N0,0.990647008558284,0.9697543259843037,0.16015837115486786,5.526898555026776,30.356488501435173,-0.053779049344041104,0.76318359375,0.08024515639029313,4096
MACS0416,A8,S01,-1,S0,N1,0.9906470085582844,0.9697543259843037,0.9912961606400793,1.0,1.0,1.8431436932253575e-17,0.951171875,0.009926817391667595,4096
MACS0416,A8,S01,-1,S0,N2,0.990647008558284,0.9697543259843037,0.9913692684144855,1.0000000000000002,0.9937760965676551,-0.0025751236400594424,0.76318359375,0.009948103727068745,4096
MACS0416,A8,S01,-1,S1,N0,0.9988782890792323,0.9974654467895521,0.1533234696179734,5.547440406113469,30.763259231143874,-0.05380951463360317,0.96923828125,0.09773489299126734,4096
MACS0416,A8,S01,-1,S1,N1,0.9988782890792324,0.9974654467895521,0.9989423691847787,1.0,1.0,1.096128396382845e-16,0.982177734375,0.003715528282322472,4096
MACS0416,A8,S01,-1,S1,N2,0.9988782890792322,0.9974654467895521,0.9989546915667115,1.0000000000000002,0.9996478912469858,-0.00010128197869450824,0.96923828125,0.0037159007158543123,4096
MACS0416,A8,S02,-1,S0,N0,0.5401098442069892,0.3898459085148183,0.5001394240637054,0.663117124219238,0.5729177452505841,0.04652446193276191,0.783447265625,0.09544265533028432,4096
MACS0416,A8,S02,-1,S0,N1,0.5401098442069892,0.3898459085148183,0.5751771888077,0.9999999999999999,0.9999999999999998,-9.71445146547012e-17,0.6279296875,0.06960842721716018,4096
MACS0416,A8,S02,-1,S0,N2,0.5401098442069892,0.3898459085148183,0.5719218207906758,1.0000000000000002,1.3029021107740826,0.08944172868197964,0.783447265625,0.06635035068764296,4096
MACS0416,A8,S02,-1,S1,N0,0.7818767543630397,0.618486330106971,0.6847707477618421,0.6595719525019649,0.6781096411053759,0.04667809684205729,0.9931640625,0.08727812875506175,4096
MACS0416,A8,S02,-1,S1,N1,0.7818767543630396,0.618486330106971,0.794337505474368,1.0,1.0,1.0755285551056204e-16,0.7001953125,0.05181208544511547,4096
MACS0416,A8,S02,-1,S1,N2,0.7818767543630396,0.618486330106971,0.7767350105367278,1.0000000000000002,1.5587467465469225,0.09683839049441696,0.9931640625,0.050271549761220745,4096
MACS0416,A8,A8-S03,-1,S0,N0,0.9780127484524963,0.9507725810161282,0.15311156072595322,5.7056288881221535,34.17996025767059,-0.053775318225324505,0.768798828125,0.08094032314245901,4096
MACS0416,A8,A8-S03,-1,S0,N1,0.9780127484524963,0.9507725810161282,0.979538791772856,1.0,0.9999999999999999,4.2934406030425976e-17,0.922607421875,0.015220195712481165,4096
MACS0416,A8,A8-S03,-1,S0,N2,0.9780127484524962,0.9507725810161282,0.9791274219689737,1.0,1.049940075268577,0.019243598556502393,0.768798828125,0.015253691139804073,4096
MACS0416,A8,A8-S03,-1,S1,N0,0.9958250390482629,0.9914106482293285,0.15055780028789592,5.605800920967287,32.32403323983666,-0.053807406502648654,0.967529296875,0.09799392133459292,4096
MACS0416,A8,A8-S03,-1,S1,N1,0.995825039048263,0.9914106482293285,0.9960635425106849,1.0000000000000002,1.0000000000000002,1.9613217300262775e-16,0.96533203125,0.007168137152554161,4096
MACS0416,A8,A8-S03,-1,S1,N2,0.995825039048263,0.9914106482293285,0.9959664188340484,1.0,1.0286087242918243,0.007954877620870805,0.967529296875,0.007264213727189408,4096
MACS0416,A8,A8-S04,-1,S0,N0,0.9781428032654991,0.9512237884950102,0.15277825758340458,5.716613827060894,34.42939321935865,-0.05377583859660058,0.77001953125,0.08097183344200341,4096
MACS0416,A8,A8-S04,-1,S0,N1,0.9781428032654993,0.9512237884950102,0.9796598200243428,0.9999999999999999,0.9999999999999998,-6.245004513516506e-17,0.92236328125,0.015175115145610197,4096
MACS0416,A8,A8-S04,-1,S0,N2,0.9781428032654992,0.9512237884950102,0.9791576713351593,1.0000000000000002,1.0535415252451779,0.020541237810332194,0.77001953125,0.015227791516594045,4096
MACS0416,A8,A8-S04,-1,S1,N0,0.9957864556014039,0.9913753813696321,0.1504074620670572,5.6093108054083975,32.415882913547414,-0.05380800193697236,0.968505859375,0.09800779874127181,4096
MACS0416,A8,A8-S04,-1,S1,N1,0.995786455601404,0.9913753813696321,0.996027163224721,1.0,1.0,1.9266272605067414e-16,0.9638671875,0.007201183615149759,4096
MACS0416,A8,A8-S04,-1,S1,N2,0.9957864556014037,0.9913753813696321,0.9959139156755498,1.0000000000000002,1.0302410399787898,0.008393003910478767,0.968505859375,0.007310041928057363,4096
MACS0416,A8,A8-S05,-1,S0,N0,0.9909602980981019,0.9758224418178538,0.15193099995225637,5.7830849671609625,35.900107759532865,-0.05379387033938407,0.78076171875,0.08103038153616689,4096
MACS0416,A8,A8-S05,-1,S0,N1,0.9909602980981019,0.9758224418178538,0.9915877060611039,1.0,1.0,-6.331740687315346e-17,0.954833984375,0.009759146085069703,4096
MACS0416,A8,A8-S05,-1,S0,N2,0.9909602980981017,0.9758224418178538,0.990331832061367,1.0,1.0734371114083872,0.027511173869272813,0.78076171875,0.010273952342507588,4096
MACS0416,A8,A8-S05,-1,S1,N0,0.9983996828834402,0.9971982406062888,0.14979421151577077,5.6307171154846785,32.869735795135355,-0.053826239954939015,0.97607421875,0.09806059947234802,4096
MACS0416,A8,A8-S05,-1,S1,N1,0.9983996828834399,0.9971982406062888,0.9984911043787986,1.0,1.0,2.3353714795337766e-16,0.98046875,0.004437957333374213,4096
MACS0416,A8,A8-S05,-1,S1,N2,0.99839968288344,0.9971982406062888,0.9982709638129481,1.0,1.036737469495062,0.010120566949340874,0.97607421875,0.004771344497038528,4096
MACS0416,A8,A8-S06,-1,S0,N0,0.9902810341845448,0.9748917884012447,0.15156259959679735,5.792638475510774,36.13227028078512,-0.053793887638736305,0.78125,0.08106651285904319,4096
MACS0416,A8,A8-S06,-1,S0,N1,0.9902810341845447,0.9748917884012447,0.9909555870194653,0.9999999999999997,0.9999999999999993,-3.0357660829594124e-17,0.95361328125,0.010119167662847465,4096
MACS0416,A8,A8-S06,-1,S0,N2,0.9902810341845448,0.9748917884012447,0.9895919066412611,1.0000000000000002,1.0768182343017678,0.0286633275965349,0.78125,0.010653362140155075,4096
MACS0416,A8,A8-S06,-1,S1,N0,0.9982604597148831,0.9969644736784755,0.14963400566370946,5.634218494439504,32.96706509904387,-0.053826335739522,0.97607421875,0.09807554352124477,4096
MACS0416,A8,A8-S06,-1,S1,N1,0.998260459714883,0.9969644736784755,0.9983598346278029,1.0,1.0,1.8583225236401546e-16,0.9794921875,0.004626977022657574,4096
MACS0416,A8,A8-S06,-1,S1,N2,0.998260459714883,0.9969644736784755,0.9981185170917483,1.0,1.0385153400607414,0.010588905739599981,0.97607421875,0.004975718744660681,4096
MACS0416,A8,A8-S07,-1,S0,N0,0.10503177897999857,0.09558199793542536,0.0033172814314659407,2894.563982775979,4612044.373284485,-0.06560283298931915,0.404052734375,0.09783221325929534,4096
MACS0416,A8,A8-S07,-1,S0,N1,0.10503177897999857,0.09558199793542536,0.16714778618858708,0.9999999999999999,0.9999999999999996,-6.245004513516506e-17,0.529052734375,0.0971043245433642,4096
MACS0416,A8,A8-S07,-1,S0,N2,0.10503177897999857,0.09558199793542536,0.00936031668445927,1.0,0.5504617789906291,-0.657199236073372,0.404052734375,0.13221402962982487,4096
MACS0416,A8,A8-S07,-1,S1,N0,0.12304637321411625,0.12520966266833097,0.0015663905791205145,7205.099890281566,22511092.98895303,-0.06564003828509123,0.517333984375,0.11920983521240272,4096
MACS0416,A8,A8-S07,-1,S1,N1,0.12304637321411628,0.12520966266833097,0.17314420138298212,1.0000000000000002,1.0000000000000002,1.5265566588595902e-16,0.537841796875,0.10388872389171738,4096
MACS0416,A8,A8-S07,-1,S1,N2,0.12304637321411624,0.12520966266833097,0.01677333252292801,1.0,0.4336272532874118,-0.7151072294088906,0.517333984375,0.15909854445770077,4096
MACS0416,A8,A8-S08,-1,S0,N0,-0.10503177897999857,-0.09558199793542536,0.003312496141551734,12060.683261566577,80070214.81396674,-0.06560339250962535,0.37939453125,0.0978358484139259,4096
MACS0416,A8,A8-S08,-1,S0,N1,-0.10503177897999859,-0.09558199793542536,-0.028336137350834012,1.0,0.9999999999999999,-6.245004513516506e-17,0.470947265625,0.10790017482449997,4096
MACS0416,A8,A8-S08,-1,S0,N2,-0.10503177897999855,-0.09558199793542536,0.0006088802351908628,1.0000000000000002,0.5504617789906291,-0.6838993079749894,0.37939453125,0.14424393068894178,4096
MACS0416,A8,A8-S08,-1,S1,N0,-0.12304637321411627,-0.12520966266833097,0.001563519777723279,30021.249542839854,390817586.6137678,-0.06564060663297028,0.475830078125,0.1192120793752022,4096
MACS0416,A8,A8-S08,-1,S1,N1,-0.12304637321411625,-0.12520966266833097,-0.058889977126041576,1.0000000000000002,1.0000000000000002,9.71445146547012e-17,0.462158203125,0.1175652420255732,4096
MACS0416,A8,A8-S08,-1,S1,N2,-0.12304637321411628,-0.12520966266833097,0.005726212102685377,1.0000000000000002,0.43362725328741203,-0.7908742734515326,0.475830078125,0.1775762318733617,4096
MACS0416,A8,A8-S09,-1,S0,N0,0.10503177897999857,0.09558199793542536,0.0033182077970318772,2334.3257925612734,2999508.5674326774,-0.06560272469506634,0.404052734375,0.09783151173927754,4096
MACS0416,A8,A8-S09,-1,S0,N1,0.10503177897999857,0.09558199793542536,0.16714778618858708,1.0,0.9999999999999999,-6.938893903907228e-17,0.529052734375,0.09710432454336419,4096
MACS0416,A8,A8-S09,-1,S0,N2,0.10503177897999856,0.09558199793542536,0.009360316684459266,1.0000000000000002,0.5504617789906292,-0.657199236073372,0.404052734375,0.13221402962982487,4096
MACS0416,A8,A8-S09,-1,S1,N0,0.12304637321411628,0.12520966266833097,0.0015669464181900618,5810.564427646424,14640409.071899736,-0.06563992828227594,0.517333984375,0.11920940126127273,4096
MACS0416,A8,A8-S09,-1,S1,N1,0.12304637321411628,0.12520966266833097,0.1731442013829821,1.0,1.0,1.5265566588595902e-16,0.537841796875,0.1038887238917174,4096
MACS0416,A8,A8-S09,-1,S1,N2,0.1230463732141163,0.12520966266833097,0.01677333252292801,1.0000000000000002,0.43362725328741203,-0.7151072294088906,0.517333984375,0.15909854445770075,4096
MACS0416,A8,A8-S10,-1,S0,N0,0.985575164762109,0.9652782783636915,0.1521813918237415,5.758803020552603,35.36844423150108,-0.05378486311766844,0.776611328125,0.08101636682484188,4096
MACS0416,A8,A8-S10,-1,S0,N1,0.9855751647621093,0.9652782783636915,0.9865763323439015,0.9999999999999999,0.9999999999999998,-1.1796119636642288e-16,0.9375,0.012327931003647175,4096
MACS0416,A8,A8-S10,-1,S0,N2,0.9855751647621089,0.9652782783636915,0.9856164422800329,1.0000000000000002,1.06647703788446,0.025110352106055958,0.776611328125,0.012589015720456329,4096
MACS0416,A8,A8-S10,-1,S1,N0,0.9972990713079036,0.9947555383917451,0.1500228711523754,5.622407867975801,32.70814941897995,-0.053817168838247186,0.97216796875,0.09804111854082868,4096
MACS0416,A8,A8-S10,-1,S1,N1,0.9972990713079035,0.9947555383917451,0.9974533675641479,0.9999999999999998,0.9999999999999996,1.8941011953321762e-16,0.97265625,0.005765495753873528,4096
MACS0416,A8,A8-S10,-1,S1,N2,0.9972990713079037,0.9947555383917451,0.9972719008259391,1.0,1.0346924447673587,0.00957950445681215,0.97216796875,0.005978474737485285,4096
MACS0416,A8,A8-S11,-1,S0,N0,0.9859712272490616,0.965691957091247,0.15253329620194114,5.748917405266029,35.13559058748136,-0.05378459428235429,0.776611328125,0.08098228035008642,4096
MACS0416,A8,A8-S11,-1,S0,N1,0.9859712272490618,0.965691957091247,0.9869449057874257,0.9999999999999999,0.9999999999999998,-2.220446049250313e-16,0.938232421875,0.0121575091346176,4096
MACS0416,A8,A8-S11,-1,S0,N2,0.9859712272490617,0.965691957091247,0.9860826890475213,1.0,1.0631024513070992,0.023931973374339176,0.776611328125,0.01239421167261559,4096
MACS0416,A8,A8-S11,-1,S1,N0,0.997407168573846,0.9949325966771564,0.15017830149051373,5.618948317962514,32.61480115626154,-0.05381682322879384,0.971923828125,0.09802666880025195,4096
MACS0416,A8,A8-S11,-1,S1,N1,0.9974071685738459,0.9949325966771564,0.997555289545458,1.0,1.0,2.1380466841414147e-16,0.97314453125,0.005648943595699047,4096
MACS0416,A8,A8-S11,-1,S1,N2,0.9974071685738459,0.9949325966771564,0.9973920960124109,1.0,1.033010319388783,0.009132560884058057,0.971923828125,0.005846230033717572,4096
MACS0416,A8,A8-S12,-1,S0,N0,-0.5318915517434142,-0.5025309662795456,0.002136721865850925,25.00134040834197,344.0235807228849,-0.06562373714495812,0.364013671875,0.09945775585144974,4096
MACS0416,A8,A8-S12,-1,S0,N1,-0.5318915517434142,-0.5025309662795456,-0.4255693556743505,0.9999999999999999,0.9999999999999996,-3.469446951953614e-17,0.30126953125,0.1270424249841677,4096
MACS0416,A8,A8-S12,-1,S0,N2,-0.5318915517434141,-0.5025309662795456,-0.003158781324655102,1.0,0.5503787089974134,-0.6757759281817891,0.364013671875,0.1635978583561833,4096
MACS0416,A8,A8-S12,-1,S1,N0,-0.6075242602705532,-0.5572872420692663,0.001220451597796691,74.13036430541,2380.498345357145,-0.06566461831065344,0.52880859375,0.11988815950839353,4096
MACS0416,A8,A8-S12,-1,S1,N1,-0.6075242602705533,-0.5572872420692663,-0.5156910416048411,1.0000000000000002,1.0000000000000002,1.249000902703301e-16,0.2626953125,0.140656195182498,4096
MACS0416,A8,A8-S12,-1,S1,N2,-0.6075242602705533,-0.5572872420692663,0.015385092974578435,1.0,0.4331871996789161,-0.7735033876906083,0.52880859375,0.2005543505318743,4096
MACS0416,A8,A8-P5,-1,S0,N0,0.985575164762109,0.9652782783636915,0.1521813918237415,5.758803020552603,35.36844423150108,-0.05378486311766844,0.776611328125,0.08101636682484188,4096
MACS0416,A8,A8-P5,-1,S0,N1,0.9855751647621093,0.9652782783636915,0.9865763323439015,0.9999999999999999,0.9999999999999998,-1.1796119636642288e-16,0.9375,0.012327931003647175,4096
MACS0416,A8,A8-P5,-1,S0,N2,0.9855751647621089,0.9652782783636915,0.9856164422800329,1.0000000000000002,1.06647703788446,0.025110352106055958,0.776611328125,0.012589015720456329,4096
MACS0416,A8,A8-P5,-1,S1,N0,0.9972990713079036,0.9947555383917451,0.1500228711523754,5.622407867975801,32.70814941897995,-0.053817168838247186,0.97216796875,0.09804111854082868,4096
MACS0416,A8,A8-P5,-1,S1,N1,0.9972990713079035,0.9947555383917451,0.9974533675641479,0.9999999999999998,0.9999999999999996,1.8941011953321762e-16,0.97265625,0.005765495753873528,4096
MACS0416,A8,A8-P5,-1,S1,N2,0.9972990713079037,0.9947555383917451,0.9972719008259391,1.0,1.0346924447673587,0.00957950445681215,0.97216796875,0.005978474737485285,4096
MACS0416,A8,A8-P6,-1,S0,N0,0.10503177897999859,0.09558199793542536,0.0034685399574212812,72.36409956939949,2882.5277333028034,-0.0655852351732368,0.404052734375,0.09772698599404024,4096
MACS0416,A8,A8-P6,-1,S0,N1,0.1050317789799986,0.09558199793542536,0.16714778618858708,1.0,0.9999999999999999,-7.632783294297951e-17,0.529052734375,0.09710432454336419,4096
MACS0416,A8,A8-P6,-1,S0,N2,0.10503177897999857,0.09558199793542536,0.009360316684459268,1.0,0.5504617789906291,-0.657199236073372,0.404052734375,0.13221402962982487,4096
MACS0416,A8,A8-P6,-1,S1,N0,0.12304637321411625,0.12520966266833097,0.0016575604382104783,180.12749725703915,14069.433118095647,-0.06562216282760533,0.517333984375,0.11914103408402449,4096
MACS0416,A8,A8-P6,-1,S1,N1,0.12304637321411627,0.12520966266833097,0.17314420138298206,1.0,1.0,1.3877787807814457e-16,0.537841796875,0.1038887238917174,4096
MACS0416,A8,A8-P6,-1,S1,N2,0.12304637321411628,0.12520966266833097,0.01677333252292801,1.0,0.43362725328741186,-0.7151072294088907,0.517333984375,0.15909854445770075,4096
MACS0416,A8,S13_P0,-1,S0,N0,0.5461068967873853,0.3700144229162699,0.5528710342059574,0.7891263398334273,0.7992127418321494,0.028095253257395952,0.783447265625,0.0788204301826097,4096
MACS0416,A8,S13_P0,-1,S0,N1,0.5461068967873853,0.3700144229162699,0.5812882290998772,0.9999999999999999,0.9999999999999998,-1.5959455978986625e-16,0.62109375,0.06915308453350001,4096
MACS0416,A8,S13_P0,-1,S0,N2,0.5461068967873852,0.3700144229162699,0.5779225506221818,1.0,1.2834215278954033,0.08521170833619655,0.783447265625,0.06605454130638483,4096
MACS0416,A8,S13_P0,-1,S1,N0,0.7808461270978895,0.5976217568947864,0.7471963875635146,0.7783694881226664,0.8791098247802042,0.02816675656681159,0.9931640625,0.06623899821133056,4096
MACS0416,A8,S13_P0,-1,S1,N1,0.7808461270978895,0.5976217568947864,0.7933657549685569,1.0000000000000002,1.0000000000000002,8.673617379884035e-17,0.696533203125,0.051934346644631126,4096
MACS0416,A8,S13_P0,-1,S1,N2,0.7808461270978895,0.5976217568947864,0.7816263161978008,1.0,1.4510137468632847,0.08461568626177664,0.9931640625,0.05018313140202863,4096
MACS0416,A8,S13_P3,-1,S0,N0,0.006213997578694007,0.015866066692795854,0.0038731028151172864,8.28464162952164,37.77954471575345,-0.06546505749050677,0.401611328125,0.098399111503699,4096
MACS0416,A8,S13_P3,-1,S0,N1,0.006213997578693999,0.015866066692795854,0.07518853437268437,0.9999999999999999,0.9999999999999998,-6.245004513516506e-17,0.509521484375,0.1023248701305996,4096
MACS0416,A8,S13_P3,-1,S0,N2,0.006213997578693996,0.015866066692795854,0.003567203230680908,1.0,0.5504390876154232,-0.6588442870994118,0.401611328125,0.13749521467501685,4096
MACS0416,A8,S13_P3,-1,S1,N0,0.03927166031982691,0.049627257616859384,0.002161480420215074,27.037750893533143,317.147055920852,-0.06549989444620888,0.515869140625,0.1190344345186207,4096
MACS0416,A8,S13_P3,-1,S1,N1,0.039271660319826915,0.049627257616859384,0.09415529590573522,1.0,1.0,1.3877787807814457e-16,0.51953125,0.10873776401023924,4096
MACS0416,A8,S13_P3,-1,S1,N2,0.0392716603198269,0.049627257616859384,0.00971219643354549,1.0000000000000002,0.4338299784814505,-0.7093813211723567,0.515869140625,0.16357167989239985,4096
MACS0416,A8,S13_P4,-1,S0,N0,0.543899927338289,0.36772147720602766,0.5526495724728414,0.7927307130989599,0.7936481353414829,0.027099160276363905,0.78125,0.0787875233448894,4096
MACS0416,A8,S13_P4,-1,S0,N1,0.5438999273382888,0.36772147720602766,0.5790802272605642,0.9999999999999999,0.9999999999999998,-1.2836953722228372e-16,0.6201171875,0.0693210025669609,4096
MACS0416,A8,S13_P4,-1,S0,N2,0.5438999273382888,0.36772147720602766,0.5765601074341088,1.0000000000000002,1.2629222977423504,0.08059262178132814,0.78125,0.06634857921686922,4096
MACS0416,A8,S13_P4,-1,S1,N0,0.7817190730316614,0.5987230003865175,0.7507985485011095,0.7851497453904143,0.8859750926478092,0.0271663492533413,0.9931640625,0.06525500848333177,4096
MACS0416,A8,S13_P4,-1,S1,N1,0.7817190730316617,0.5987230003865175,0.7941888320220882,1.0,1.0,1.3877787807814457e-17,0.697509765625,0.05183080954450444,4096
MACS0416,A8,S13_P4,-1,S1,N2,0.7817190730316617,0.5987230003865175,0.7831248678821588,1.0000000000000002,1.437197735981019,0.08290148392701363,0.9931640625,0.05007811669780567,4096
MACS0416,C10,S19_kappa,-1,S0,N0,0.2528293435030616,0.25735545294157836,-0.010797925543634694,0.5806412040918671,0.18562234490081225,-0.08870509819621722,0.4791666666666667,0.7396923530669417,288
MACS0416,C10,S19_kappa,-1,S0,N1,0.2528293435030616,0.25735545294157836,0.004840036348313243,0.9999999999999999,0.9999999999999998,-0.2730755841624716,0.6215277777777778,0.32007088318581706,288
MACS0416,C10,S19_kappa,-1,S0,N2,0.2528293435030616,0.25735545294157836,-0.009276879878534523,1.0000000000000002,0.5505725459824196,-0.8926119816494678,0.4791666666666667,0.5241067502548516,288
MACS0416,C10,S19_kappa,-1,S1,N0,0.269601628041665,0.24776254349020327,-0.01988289194982133,0.9882167626772943,0.42442441895019306,-0.0990795429601081,0.515625,1.0217692265015519,128
MACS0416,C10,S19_kappa,-1,S1,N1,0.269601628041665,0.24776254349020327,0.001413347848552177,1.0,1.0,-0.4895976079456109,0.5859375,0.4989800323215502,128
MACS0416,C10,S19_kappa,-1,S1,N2,0.269601628041665,0.24776254349020327,-0.019821449875308556,1.0000000000000002,0.4346062124759652,-1.1358608621307797,0.515625,1.0164507505298592,128
MACS0416,C10,S20_gamma1,-1,S0,N0,-0.1495998966650945,-0.13240669294977675,-0.00013501107942513749,20.58765737310268,423.9905311720151,0.497785453492799,0.4861111111111111,0.19463822637324396,288
MACS0416,C10,S20_gamma1,-1,S0,N1,-0.14959989666509452,-0.13240669294977675,-0.0019885622116716764,1.0,1.0,0.2907595205247363,0.4722222222222222,0.38483951957613743,288
MACS0416,C10,S20_gamma1,-1,S0,N2,-0.1495998966650945,-0.13240669294977675,-0.016369321818696582,1.0,1.0003276973542439,0.26957594163767823,0.4861111111111111,0.3833236049786986,288
MACS0416,C10,S20_gamma1,-1,S1,N0,-0.011453186982881289,0.05993064457059147,9.780469744004115e-05,34.693276284180456,1207.4697510179478,0.5582212918497287,0.484375,0.26445871773073126,128
MACS0416,C10,S20_gamma1,-1,S1,N1,-0.01145318698288131,0.05993064457059147,8.548168764029278e-06,0.9999999999999999,0.9999999999999999,0.37070550707450567,0.46875,0.49245786699912486,128
MACS0416,C10,S20_gamma1,-1,S1,N2,-0.011453186982881327,0.05993064457059147,0.0003402697332245394,1.0,1.003195627158542,0.3107304738738207,0.484375,0.4847867961258579,128
MACS0416,C10,S20_gamma2,-1,S0,N0,-0.09356232944401541,-0.08863667418186787,1.9747201369365375e-05,50.79213457745087,2538.3601466297137,0.22445021934634657,0.4444444444444444,0.18061785120116164,288
MACS0416,C10,S20_gamma2,-1,S0,N1,-0.09356232944401538,-0.08863667418186787,-0.0016571702882930948,1.0000000000000002,1.0000000000000004,0.26718642883143223,0.4409722222222222,0.3715857151794549,288
MACS0416,C10,S20_gamma2,-1,S0,N2,-0.09356232944401537,-0.08863667418186787,0.031355126546922414,0.9999999999999999,0.983921183766615,0.17385091484654447,0.4444444444444444,0.3687138665970217,288
MACS0416,C10,S20_gamma2,-1,S1,N0,-0.15760013208336665,-0.1674372825489837,-5.6674660261291245e-05,55.880933680422984,3044.985625660165,0.17933691311616518,0.3984375,0.20899920267285252,128
MACS0416,C10,S20_gamma2,-1,S1,N1,-0.15760013208336668,-0.1674372825489837,-0.0011589005936676,1.0,0.9999999999999998,0.28582336915339396,0.4140625,0.6080154603730965,128
MACS0416,C10,S20_gamma2,-1,S1,N2,-0.15760013208336662,-0.1674372825489837,-0.007034286429398195,1.0,0.9751197194522009,0.12359496459463723,0.3984375,0.5990943072008076,128
MACS0416,C10,S20_gamma_mag,-1,S0,N0,0.1170678102526186,0.10647723938929948,0.004767480825182813,26.799361770300987,796.7060884050036,-1.2125580423539737,1.0,0.36965339531037295,288
MACS0416,C10,S20_gamma_mag,-1,S0,N1,0.11706781025261859,0.10647723938929948,0.0016222404413692116,1.0,1.0,0.3625771177527941,0.5833333333333334,0.45746494433817364,288
MACS0416,C10,S20_gamma_mag,-1,S0,N2,0.11706781025261859,0.10647723938929948,0.10583150009740641,1.0,1.1093005626812589,0.26092629886585733,1.0,0.44593486960180384,288
MACS0416,C10,S20_gamma_mag,-1,S1,N0,0.49720086964950455,0.6037184123786852,0.012104942457596328,24.795990659646183,1174.9345607444307,-1.219693470686954,1.0,0.6184172314701607,128
MACS0416,C10,S20_gamma_mag,-1,S1,N1,0.4972008696495046,0.6037184123786852,0.0016196531283810681,1.0,1.0,0.3882728994969932,0.6171875,0.627838023832088,128
MACS0416,C10,S20_gamma_mag,-1,S1,N2,0.4972008696495046,0.6037184123786852,0.3818146304447349,1.0000000000000002,1.9109562777420348,0.33906635148670894,1.0,0.5521740212488422,128
MACS0416,A8,S19_kappa,-1,S0,N0,0.33457811192796927,0.3337980098782698,0.03326891233546506,0.1224966784369526,0.008270008483598996,-0.055560872619766534,0.4826388888888889,3.1218167486626247,288
MACS0416,A8,S19_kappa,-1,S0,N1,0.3345781119279694,0.3337980098782698,0.003919192090224282,1.0,1.0,-0.2730755841624716,0.6284722222222222,0.3043744035962943,288
MACS0416,A8,S19_kappa,-1,S0,N2,0.3345781119279692,0.3337980098782698,0.024452284348861097,1.0000000000000002,0.5511341595067895,-0.8357446472823116,0.4826388888888889,0.4964293905847,288
MACS0416,A8,S19_kappa,-1,S1,N0,0.2780198094500553,0.2547781999633767,0.002320774760607607,0.21233276593396694,0.019522398700389073,-0.09216085910774763,0.5234375,3.235725548176179,128
MACS0416,A8,S19_kappa,-1,S1,N1,0.2780198094500553,0.2547781999633767,0.0008001219198173979,1.0,0.9999999999999998,-0.4895976079456109,0.5859375,0.4971685152921542,128
MACS0416,A8,S19_kappa,-1,S1,N2,0.27801980945005533,0.2547781999633767,0.0013924915860830148,1.0,0.43301121409109555,-1.0713511442933061,0.5234375,0.982715245979654,128
MACS0416,A8,S20_gamma1,-1,S0,N0,-0.1712944538086706,-0.09610364949423097,0.005712814861381204,4.338155165464599,18.845588321525735,0.5142222890185323,0.4791666666666667,0.2159349449506762,288
MACS0416,A8,S20_gamma1,-1,S0,N1,-0.17129445380867056,-0.09610364949423097,-0.0015249449438462937,1.0,1.0000000000000002,0.2907595205247363,0.4965277777777778,0.38779360025189774,288
MACS0416,A8,S20_gamma1,-1,S0,N2,-0.1712944538086706,-0.09610364949423097,0.03319122441538958,1.0,1.001381437191113,0.32515141559813965,0.4791666666666667,0.39020246395125635,288
MACS0416,A8,S20_gamma1,-1,S1,N0,-0.037122562266860185,0.04691219556857718,4.622043326157605e-05,7.478579388822783,55.9352404750569,0.5629517771600183,0.5,0.2721289459880418,128
