native_axis,native_source_z,native_source_y,native_source_x,native_dest_z,native_dest_y,native_dest_x,mapped_axis,mapped_source_z,mapped_source_y,mapped_source_x,mapped_dest_z,mapped_dest_y,mapped_dest_x,endpoint_swap,expected_sign,A_native,A_transformed_back,absolute_difference
xp,0,0,35,0,0,36,xp,0,0,35,0,0,36,False,1,-1.6782424237725484e-06,-4.331094857320244e-07,1.245132938040524e-06
xp,0,0,36,0,0,37,xp,0,0,36,0,0,37,False,1,3.4959397375852823e-06,2.2787452495941174e-06,1.217194487991165e-06
xp,0,0,37,0,0,38,xp,0,0,37,0,0,38,False,1,-1.6163334949923667e-06,-6.2495193143483826e-06,4.633185819356016e-06
xp,0,0,38,0,0,39,xp,0,0,38,0,0,39,False,1,-5.531798887043865e-07,7.226305205639366e-07,1.2758104092683232e-06
xp,0,0,39,0,0,40,xp,0,0,39,0,0,40,False,1,-3.316849763908999e-06,1.815188454359805e-06,5.132038218268804e-06
xp,0,0,40,0,0,41,xp,0,0,40,0,0,41,False,1,9.238117698607959e-08,1.3148744338430955e-06,1.222493256857016e-06
xp,0,0,41,0,0,42,xp,0,0,41,0,0,42,False,1,-3.113380200663509e-06,-4.8505287747174555e-06,1.7371485740539463e-06
xp,0,0,42,0,0,43,xp,0,0,42,0,0,43,False,1,-2.3180100982588076e-06,-3.3510693637865437e-06,1.033059265527736e-06
xp,0,0,43,0,0,44,xp,0,0,43,0,0,44,False,1,-3.9797394860448085e-06,-1.0633683673351982e-06,2.9163711187096105e-06
xp,0,0,44,0,0,45,xp,0,0,44,0,0,45,False,1,1.694892220468735e-06,3.333882411543215e-06,1.6389901910744802e-06
xp,0,0,45,0,0,46,xp,0,0,45,0,0,46,False,1,2.6019850464326267e-06,2.9895495632562925e-06,3.875645168236658e-07
xp,0,0,46,0,0,47,xp,0,0,46,0,0,47,False,1,-2.036350399617911e-06,-3.144741236316617e-06,1.108390836698706e-06
xp,0,0,47,0,0,48,xp,0,0,47,0,0,48,False,1,-2.770034166147878e-06,-9.420488963605611e-07,1.827985269787317e-06
xp,0,0,48,0,0,49,xp,0,0,48,0,0,49,False,1,-7.724559149999893e-07,-5.309118745654609e-07,2.4154404043452835e-07
xp,0,0,49,0,0,50,xp,0,0,49,0,0,50,False,1,-2.7341739585761127e-07,-5.821400677644577e-07,3.087226719068464e-07
xp,0,0,50,0,0,51,xp,0,0,50,0,0,51,False,1,1.9193530786011427e-06,-7.946298842195293e-07,2.713982962820672e-06
xp,0,0,51,0,0,52,xp,0,0,51,0,0,52,False,1,3.886214431581057e-06,2.8765030442287035e-06,1.0097113873523532e-06
xp,0,0,52,0,0,53,xp,0,0,52,0,0,53,False,1,4.011789409334306e-06,3.311106492061772e-06,7.006829172725342e-07
xp,0,0,53,0,0,54,xp,0,0,53,0,0,54,False,1,-8.21975752499535e-07,-2.3673464173696442e-06,1.5453706648701092e-06
xp,0,0,54,0,0,55,xp,0,0,54,0,0,55,False,1,-7.67278721560063e-06,-6.2995586102288744e-06,1.3732286053717561e-06
xp,0,0,55,0,0,56,xp,0,0,55,0,0,56,False,1,-9.978937064895794e-07,3.183298044270989e-06,4.1811917507605685e-06
xp,0,0,56,0,0,57,xp,0,0,56,0,0,57,False,1,4.925215995058732e-06,7.974454624882005e-06,3.0492386298232726e-06
xp,0,0,57,0,0,58,xp,0,0,57,0,0,58,False,1,8.10740486476743e-06,4.607217561472247e-06,3.500187303295182e-06
xp,0,0,58,0,0,59,xp,0,0,58,0,0,59,False,1,6.2918771196944285e-06,4.2242863028832445e-06,2.067590816811184e-06
xp,0,0,59,0,0,60,xp,0,0,59,0,0,60,False,1,7.016934722435747e-06,6.406180455408486e-06,6.107542670272604e-07
xp,0,0,60,0,0,61,xp,0,0,60,0,0,61,False,1,6.958610748975782e-06,4.920437778317863e-06,2.0381729706579195e-06
xp,0,0,61,0,0,62,xp,0,0,61,0,0,62,False,1,7.104709755780214e-06,6.039927687941401e-06,1.0647820678388131e-06
xp,0,0,62,0,0,63,xp,0,0,62,0,0,63,False,1,2.3425876640421106e-06,3.747558480104848e-06,1.4049708160627373e-06
xp,1,0,0,1,0,1,xp,0,1,0,0,1,1,False,1,1.1509604354530508e-06,1.0012759403927474e-06,1.4968449506030345e-07
xp,1,0,1,1,0,2,xp,0,1,1,0,1,2,False,1,-1.452229974586465e-06,-1.651786495904631e-06,1.99556521318166e-07
xp,1,0,2,1,0,3,xp,0,1,2,0,1,3,False,1,-4.239653036070624e-06,-8.315432197755037e-06,4.075779161684413e-06
xp,1,0,3,1,0,4,xp,0,1,3,0,1,4,False,1,-6.136690813060095e-06,-5.280883088347928e-06,8.558077247121667e-07
xp,1,0,4,1,0,5,xp,0,1,4,0,1,5,False,1,-6.3404771770020255e-06,-7.5147635203777405e-06,1.174286343375715e-06
xp,1,0,5,1,0,6,xp,0,1,5,0,1,6,False,1,-6.838421926222759e-06,-4.610446646758218e-06,2.227975279464541e-06
xp,1,0,6,1,0,7,xp,0,1,6,0,1,7,False,1,-7.779883466716164e-07,1.8654187365981683e-06,2.6434070832697846e-06
xp,1,0,7,1,0,8,xp,0,1,7,0,1,8,False,1,2.0178301039569897e-06,3.7207352826537833e-06,1.7029051786967936e-06
xp,1,0,8,1,0,9,xp,0,1,8,0,1,9,False,1,5.692496255261615e-06,4.470850884942817e-06,1.2216453703187981e-06
xp,1,0,9,1,0,10,xp,0,1,9,0,1,10,False,1,4.1250952025470507e-07,-2.4204965040568507e-08,4.367144852952736e-07
xp,1,0,10,1,0,11,xp,0,1,10,0,1,11,False,1,-8.660809780326527e-06,-1.0157824192362922e-05,1.4970144120363949e-06
xp,1,0,11,1,0,12,xp,0,1,11,0,1,12,False,1,-5.2739341183419674e-06,-2.9259506276816737e-06,2.3479834906602938e-06
xp,1,0,12,1,0,13,xp,0,1,12,0,1,13,False,1,2.5401556413350936e-06,5.410570304046289e-06,2.8704146627111952e-06
xp,1,0,13,1,0,14,xp,0,1,13,0,1,14,False,1,8.73549384583701e-06,7.123457735513787e-06,1.6120361103232234e-06
xp,1,0,14,1,0,15,xp,0,1,14,0,1,15,False,1,-1.7090931902213335e-06,2.1229082682346336e-06,3.832001458455967e-06
xp,1,0,15,1,0,16,xp,0,1,15,0,1,16,False,1,-2.9412057131424237e-06,-5.856843135021286e-06,2.915637421878862e-06
xp,1,0,16,1,0,17,xp,0,1,16,0,1,17,False,1,-1.36356693163488e-08,-4.001914920264305e-06,3.988279250947956e-06
xp,1,0,17,1,0,18,xp,0,1,17,0,1,18,False,1,3.574679422551998e-06,7.012009198267535e-06,3.437329775715537e-06
xp,1,0,18,1,0,19,xp,0,1,18,0,1,19,False,1,1.0150628317402548e-05,1.1031657935530752e-05,8.810296181282037e-07
xp,1,0,19,1,0,20,xp,0,1,19,0,1,20,False,1,6.248610829719816e-06,3.96234627031363e-06,2.2862645594061865e-06
xp,1,0,20,1,0,21,xp,0,1,20,0,1,21,False,1,2.8438968721162626e-06,1.7754365090892228e-06,1.0684603630270397e-06
xp,1,0,21,1,0,22,xp,0,1,21,0,1,22,False,1,9.901856816510253e-06,5.929929389576717e-06,3.9719274269335356e-06
xp,1,0,22,1,0,23,xp,0,1,22,0,1,23,False,1,1.3424621330228093e-05,1.6878858414540537e-05,3.4542370843124444e-06
xp,1,0,23,1,0,24,xp,0,1,23,0,1,24,False,1,1.2620329379136295e-05,1.2205941039700241e-05,4.143883394360542e-07
xp,1,0,24,1,0,25,xp,0,1,24,0,1,25,False,1,7.085287621274893e-06,4.539722968861144e-06,2.5455646524137493e-06
xp,1,0,25,1,0,26,xp,0,1,25,0,1,26,False,1,-8.278687375021222e-07,-1.5465319868969354e-06,7.186632493948132e-07
xp,1,0,26,1,0,27,xp,0,1,26,0,1,27,False,1,-1.8567454015875846e-05,-1.601120077001847e-05,2.556253245857377e-06
xp,1,0,27,1,0,28,xp,0,1,27,0,1,28,False,1,-1.466927603672761e-05,-1.5510792837191192e-05,8.415168004635814e-07
xp,1,0,28,1,0,29,xp,0,1,28,0,1,29,False,1,-4.3596275919492806e-07,6.381353170577048e-07,1.074098076252633e-06
xp,1,0,29,1,0,30,xp,0,1,29,0,1,30,False,1,-1.8136234978763437e-05,-1.6422791104079336e-05,1.7134438746841012e-06
xp,1,0,30,1,0,31,xp,0,1,30,0,1,31,False,1,-1.2281473544286411e-05,-1.5616727495030208e-05,3.3352539507437967e-06
xp,1,0,31,1,0,32,xp,0,1,31,0,1,32,False,1,6.712175606248373e-07,-4.767621563584817e-06,5.438839124209655e-06
xp,1,0,32,1,0,33,xp,0,1,32,0,1,33,False,1,3.865904348825774e-06,2.913860639739579e-06,9.520437090861949e-07
xp,1,0,33,1,0,34,xp,0,1,33,0,1,34,False,1,2.5739484425855105e-06,8.616459830590541e-06,6.042511388005031e-06
xp,1,0,34,1,0,35,xp,0,1,34,0,1,35,False,1,1.3883557546283014e-05,1.5845009395799204e-05,1.9614518495161894e-06
xp,1,0,35,1,0,36,xp,0,1,35,0,1,36,False,1,1.2106687020500968e-06,-5.980552163956554e-07,1.8087239184457522e-06
xp,1,0,36,1,0,37,xp,0,1,36,0,1,37,False,1,5.0072543167414945e-06,3.4205429695878858e-06,1.5867113471536088e-06
xp,1,0,37,1,0,38,xp,0,1,37,0,1,38,False,1,-3.4626497716246287e-06,-7.836480885526225e-06,4.373831113901596e-06
xp,1,0,38,1,0,39,xp,0,1,38,0,1,39,False,1,-1.804092305803092e-06,-3.3719333533262935e-07,1.4668989704704626e-06
xp,1,0,39,1,0,40,xp,0,1,39,0,1,40,False,1,-1.4953059310912736e-06,6.02818261838569e-06,7.523488549476963e-06
xp,1,0,40,1,0,41,xp,0,1,40,0,1,41,False,1,-2.873615498302724e-06,3.208609023201169e-07,3.194476400622841e-06
xp,1,0,41,1,0,42,xp,0,1,41,0,1,42,False,1,-7.331870308250432e-06,-7.480034113128932e-06,1.4816380487849949e-07
xp,1,0,42,1,0,43,xp,0,1,42,0,1,43,False,1,-5.181829525580998e-06,-8.69321747277014e-06,3.511387947189142e-06
xp,1,0,43,1,0,44,xp,0,1,43,0,1,44,False,1,-6.828615296648921e-06,-5.228576252568059e-06,1.6000390440808617e-06
xp,1,0,44,1,0,45,xp,0,1,44,0,1,45,False,1,-8.954366898609875e-07,1.8662060218025812e-06,2.7616427116635686e-06
xp,1,0,45,1,0,46,xp,0,1,45,0,1,46,False,1,6.829200576971547e-06,6.559047530444941e-06,2.70153046526606e-07
xp,1,0,46,1,0,47,xp,0,1,46,0,1,47,False,1,-4.286123894379835e-06,-6.633819717519703e-06,2.347695823139868e-06
xp,1,0,47,1,0,48,xp,0,1,47,0,1,48,False,1,-6.711108745461755e-06,-4.220742604422747e-06,2.490366141039008e-06
xp,1,0,48,1,0,49,xp,0,1,48,0,1,49,False,1,-5.2823405981562e-07,-3.6911614596583563e-06,3.1629273998427366e-06
xp,1,0,49,1,0,50,xp,0,1,49,0,1,50,False,1,8.0367130558135e-07,9.036325029440006e-07,9.996119736265065e-08
xp,1,0,50,1,0,51,xp,0,1,50,0,1,51,False,1,2.976272453964788e-06,1.950222543360357e-06,1.0260499106044308e-06
xp,1,0,51,1,0,52,xp,0,1,51,0,1,52,False,1,5.725563449715742e-06,6.700241024590796e-06,9.74677574875054e-07
xp,1,0,52,1,0,53,xp,0,1,52,0,1,53,False,1,4.882733208729919e-06,2.0262840786587685e-06,2.8564491300711503e-06
xp,1,0,53,1,0,54,xp,0,1,53,0,1,54,False,1,-1.7250362920287887e-06,-2.9942296488691477e-06,1.269193356840359e-06
xp,1,0,54,1,0,55,xp,0,1,54,0,1,55,False,1,-4.148611058336755e-06,-3.898936973120462e-06,2.496740852162935e-07
xp,1,0,55,1,0,56,xp,0,1,55,0,1,56,False,1,5.203980328338996e-06,9.289875913611631e-06,4.085895585272635e-06
xp,1,0,56,1,0,57,xp,0,1,56,0,1,57,False,1,4.092200495747033e-06,9.044817645412233e-06,4.9526171496652e-06
xp,1,0,57,1,0,58,xp,0,1,57,0,1,58,False,1,8.388821577141365e-06,5.724384855613936e-06,2.6644367215274287e-06
xp,1,0,58,1,0,59,xp,0,1,58,0,1,59,False,1,1.1395389236567174e-05,8.050251311733946e-06,3.3451379248332275e-06
xp,1,0,59,1,0,60,xp,0,1,59,0,1,60,False,1,1.1886023995923874e-05,1.1025113317177248e-05,8.609106787466262e-07
xp,1,0,60,1,0,61,xp,0,1,60,0,1,61,False,1,1.478895549367504e-05,1.2598707343768848e-05,2.190248149906193e-06
xp,1,0,61,1,0,62,xp,0,1,61,0,1,62,False,1,1.3492696713147433e-05,1.2232784357656759e-05,1.259912355490674e-06
xp,1,0,62,1,0,63,xp,0,1,62,0,1,63,False,1,4.313999280865559e-06,5.953578378279309e-06,1.6395790974137504e-06
xp,2,0,0,2,0,1,xp,0,2,0,0,2,1,False,1,4.914674037547279e-06,5.335535728697759e-06,4.2086169115047934e-07
xp,2,0,1,2,0,2,xp,0,2,1,0,2,2,False,1,-3.196887642218019e-06,-6.323840144329557e-06,3.126952502111538e-06
xp,2,0,2,2,0,3,xp,0,2,2,0,2,3,False,1,-7.88742129149481e-06,-1.1551039111687086e-05,3.6636178201922754e-06
xp,2,0,3,2,0,4,xp,0,2,3,0,2,4,False,1,-2.0590883771996216e-05,-1.329930554731774e-05,7.2915782246784755e-06
xp,2,0,4,2,0,5,xp,0,2,4,0,2,5,False,1,-1.9881090991752864e-05,-2.0458051142852475e-05,5.769601510996108e-07
xp,2,0,5,2,0,6,xp,0,2,5,0,2,6,False,1,-1.2064165810619583e-05,-1.2515334781276514e-05,4.511689706569307e-07
xp,2,0,6,2,0,7,xp,0,2,6,0,2,7,False,1,-6.0449124869975474e-06,-5.826437140961033e-06,2.1847534603651457e-07
xp,2,0,7,2,0,8,xp,0,2,7,0,2,8,False,1,8.551843277881206e-06,8.679543224247532e-06,1.2769994636632658e-07
xp,2,0,8,2,0,9,xp,0,2,8,0,2,9,False,1,9.045335814770067e-06,6.4395070722506914e-06,2.605828742519376e-06
xp,2,0,9,2,0,10,xp,0,2,9,0,2,10,False,1,6.768623091467711e-07,1.0636381716491444e-06,3.867758625023733e-07
xp,2,0,10,2,0,11,xp,0,2,10,0,2,11,False,1,-1.4108435628157997e-05,-1.2808648531117904e-05,1.2997870970400925e-06
xp,2,0,11,2,0,12,xp,0,2,11,0,2,12,False,1,-7.4702320844206814e-06,-7.068900147054335e-06,4.013319373663468e-07
xp,2,0,12,2,0,13,xp,0,2,12,0,2,13,False,1,7.2208100816956995e-06,7.86065960889236e-06,6.398495271966607e-07
xp,2,0,13,2,0,14,xp,0,2,13,0,2,14,False,1,1.526315468296868e-05,1.2963440007658685e-05,2.2997146753099947e-06
xp,2,0,14,2,0,15,xp,0,2,14,0,2,15,False,1,-5.3399848745827355e-06,-2.7665505327817154e-07,5.063329821304564e-06
xp,2,0,15,2,0,16,xp,0,2,15,0,2,16,False,1,-8.346588423467516e-06,-6.789303842127552e-06,1.5572845813399645e-06
xp,2,0,16,2,0,17,xp,0,2,16,0,2,17,False,1,8.731177683565074e-07,-2.9469485212088595e-06,3.820066289565367e-06
xp,2,0,17,2,0,18,xp,0,2,17,0,2,18,False,1,8.25887585898713e-06,5.83199039126836e-06,2.4268854677187696e-06
xp,2,0,18,2,0,19,xp,0,2,18,0,2,19,False,1,1.838778366705856e-05,2.269683116691088e-05,4.30904749985232e-06
xp,2,0,19,2,0,20,xp,0,2,19,0,2,20,False,1,1.1816304971266096e-05,9.684340520030827e-06,2.1319644512352685e-06
xp,2,0,20,2,0,21,xp,0,2,20,0,2,21,False,1,6.907579332624212e-06,6.631341844778672e-06,2.7623748784553977e-07
xp,2,0,21,2,0,22,xp,0,2,21,0,2,22,False,1,2.0030887246843886e-05,2.2245538095350858e-05,2.214650848506972e-06
xp,2,0,22,2,0,23,xp,0,2,22,0,2,23,False,1,3.105766383433864e-05,3.4673402780002586e-05,3.6157389456639477e-06
xp,2,0,23,2,0,24,xp,0,2,23,0,2,24,False,1,3.5219408047389175e-05,2.5537229999944864e-05,9.682178047444311e-06
xp,2,0,24,2,0,25,xp,0,2,24,0,2,25,False,1,1.3897366577059068e-05,9.62893859715481e-06,4.268427979904258e-06
xp,2,0,25,2,0,26,xp,0,2,25,0,2,26,False,1,-6.455682030845729e-06,-4.428869377586437e-06,2.026812653259292e-06
xp,2,0,26,2,0,27,xp,0,2,26,0,2,27,False,1,-4.474613188670216e-05,-4.5357629567021345e-05,6.114976803191815e-07
xp,2,0,27,2,0,28,xp,0,2,27,0,2,28,False,1,-3.327401122026016e-05,-3.326573309510395e-05,8.278125156210392e-09
xp,2,0,28,2,0,29,xp,0,2,28,0,2,29,False,1,2.131048244671788e-06,2.987435097160634e-07,1.8323047349557245e-06
xp,2,0,29,2,0,30,xp,0,2,29,0,2,30,False,1,-3.7123612714635264e-05,-3.55469468117935e-05,1.576665902841765e-06
xp,2,0,30,2,0,31,xp,0,2,30,0,2,31,False,1,-3.0087749967661742e-05,-2.8887031724189227e-05,1.2007182434725152e-06
xp,2,0,31,2,0,32,xp,0,2,31,0,2,32,False,1,-1.6052695055424542e-06,-2.3326020601850405e-06,7.273325546425862e-07
xp,2,0,32,2,0,33,xp,0,2,32,0,2,33,False,1,8.69109199431182e-06,9.850541588042385e-06,1.1594495937305652e-06
xp,2,0,33,2,0,34,xp,0,2,33,0,2,34,False,1,1.1921667643969613e-05,1.2678006627535487e-05,7.563389835658734e-07
xp,2,0,34,2,0,35,xp,0,2,34,0,2,35,False,1,3.2900738798796236e-05,3.5774922023527745e-05,2.874183224731509e-06
xp,2,0,35,2,0,36,xp,0,2,35,0,2,36,False,1,3.6843818142076016e-06,-4.604546682626818e-08,3.7304272810338695e-06
xp,2,0,36,2,0,37,xp,0,2,36,0,2,37,False,1,1.1114669160076754e-05,1.1075662318263218e-05,3.900684181353587e-08
xp,2,0,37,2,0,38,xp,0,2,37,0,2,38,False,1,-1.25655851648693e-05,-1.565149471970873e-05,3.0859095548394318e-06
xp,2,0,38,2,0,39,xp,0,2,38,0,2,39,False,1,-7.379102473731315e-06,-2.362898049132853e-06,5.016204424598462e-06
xp,2,0,39,2,0,40,xp,0,2,39,0,2,40,False,1,5.801609218877788e-06,1.3738949460034316e-05,7.937340241156528e-06
xp,2,0,40,2,0,41,xp,0,2,40,0,2,41,False,1,-2.0850500336123896e-06,-2.7856867971062088e-06,7.006367634938191e-07
xp,2,0,41,2,0,42,xp,0,2,41,0,2,42,False,1,-1.886667253492557e-05,-1.9457040236837757e-05,5.903677019121883e-07
xp,2,0,42,2,0,43,xp,0,2,42,0,2,43,False,1,-1.735901019851968e-05,-2.1812056958909967e-05,4.453046760390288e-06
xp,2,0,43,2,0,44,xp,0,2,43,0,2,44,False,1,-1.150230329278644e-05,-1.0756355178742452e-05,7.459481140439879e-07
xp,2,0,44,2,0,45,xp,0,2,44,0,2,45,False,1,-1.2912974162182344e-06,-3.2593567135443407e-06,1.9680592973261063e-06
xp,2,0,45,2,0,46,xp,0,2,45,0,2,46,False,1,1.6842765450329222e-05,1.8140756706488206e-05,1.2979912561589844e-06
xp,2,0,46,2,0,47,xp,0,2,46,0,2,47,False,1,-1.6577639876315234e-05,-1.54751644210228e-05,1.1024754552924335e-06
xp,2,0,47,2,0,48,xp,0,2,47,0,2,48,False,1,-1.0781232259034681e-05,-1.1024045072761685e-05,2.4281281372700354e-07
xp,2,0,48,2,0,49,xp,0,2,48,0,2,49,False,1,-1.7046630710913321e-06,-1.643463280142008e-06,6.119979094932406e-08
xp,2,0,49,2,0,50,xp,0,2,49,0,2,50,False,1,2.4448086824681074e-08,3.131830144477987e-06,3.107382057653306e-06
xp,2,0,50,2,0,51,xp,0,2,50,0,2,51,False,1,6.528856946641789e-06,4.468920842752982e-06,2.0599361038888067e-06
xp,2,0,51,2,0,52,xp,0,2,51,0,2,52,False,1,1.5023154790205484e-05,1.1679041640725794e-05,3.34411314947969e-06
xp,2,0,52,2,0,53,xp,0,2,52,0,2,53,False,1,6.1033633627720466e-06,3.0855822666599915e-06,3.017781096112055e-06
xp,2,0,53,2,0,54,xp,0,2,53,0,2,54,False,1,-3.1787935982767763e-06,-5.1129196016712576e-06,1.9341260033944813e-06
xp,2,0,54,2,0,55,xp,0,2,54,0,2,55,False,1,-6.487666769457534e-07,5.918548301903355e-06,6.567314978849108e-06
xp,2,0,55,2,0,56,xp,0,2,55,0,2,56,False,1,2.1244791895076167e-05,2.6692624907183743e-05,5.447833012107576e-06
xp,2,0,56,2,0,57,xp,0,2,56,0,2,57,False,1,1.0051827500372404e-05,9.926113837747166e-06,1.2571366262523835e-07
xp,2,0,57,2,0,58,xp,0,2,57,0,2,58,False,1,7.5600121217274885e-06,3.1058003322590234e-06,4.454211789468465e-06
xp,2,0,58,2,0,59,xp,0,2,58,0,2,59,False,1,1.6983140375257906e-05,1.7753895656939922e-05,7.707552816820159e-07
xp,2,0,59,2,0,60,xp,0,2,59,0,2,60,False,1,2.7885730280759192e-05,2.6555529014629702e-05,1.3302012661294907e-06
xp,2,0,60,2,0,61,xp,0,2,60,0,2,61,False,1,3.491565212115559e-05,2.9668839523599864e-05,5.246812597555728e-06
xp,2,0,61,2,0,62,xp,0,2,61,0,2,62,False,1,2.5699977850494332e-05,3.0348651495933493e-05,4.648673645439161e-06
xp,2,0,62,2,0,63,xp,0,2,62,0,2,63,False,1,1.2583235748939631e-05,1.3545900384379796e-05,9.626646354401647e-07
xp,3,0,0,3,0,1,xp,0,3,0,0,3,1,False,1,1.2188819490521631e-05,1.0700423619495228e-05,1.4883958710264028e-06
xp,3,0,1,3,0,2,xp,0,3,1,0,3,2,False,1,-7.410976028488499e-06,-8.465959949343127e-06,1.0549839208546285e-06
xp,3,0,2,3,0,3,xp,0,3,2,0,3,3,False,1,-1.7066511181371154e-05,-1.736836240368028e-05,3.018512223091271e-07
xp,3,0,3,3,0,4,xp,0,3,3,0,3,4,False,1,-3.0050751350338478e-05,-2.8880047109755853e-05,1.1707042405826255e-06
xp,3,0,4,3,0,5,xp,0,3,4,0,3,5,False,1,-3.604539586375621e-05,-3.694283090323997e-05,8.974350394837615e-07
xp,3,0,5,3,0,6,xp,0,3,5,0,3,6,False,1,-2.158357832909812e-05,-2.1575163280128e-05,8.415048970118006e-09
xp,3,0,6,3,0,7,xp,0,3,6,0,3,7,False,1,-1.2226658773669094e-05,-1.2205972686750154e-05,2.0686086918939478e-08
xp,3,0,7,3,0,8,xp,0,3,7,0,3,8,False,1,1.4326437423813882e-05,1.4114891825137996e-05,2.1154559867588658e-07
xp,3,0,8,3,0,9,xp,0,3,8,0,3,9,False,1,1.1324444949784136e-05,1.1806313969232749e-05,4.818690194486132e-07
