native_axis,native_source_z,native_source_y,native_source_x,native_dest_z,native_dest_y,native_dest_x,mapped_axis,mapped_source_z,mapped_source_y,mapped_source_x,mapped_dest_z,mapped_dest_y,mapped_dest_x,endpoint_swap,expected_sign,A_native,A_transformed_back,absolute_difference
zp,7,7,63,8,7,63,xp,0,7,7,0,7,8,False,1,1.2027008171878327e-07,1.2417212915196566e-06,1.1214512098008734e-06
zp,0,8,63,1,8,63,xp,0,8,0,0,8,1,False,1,7.430437459323329e-07,3.2524695239629086e-06,2.5094257780305755e-06
zp,1,8,63,2,8,63,xp,0,8,1,0,8,2,False,1,1.4736778945326603e-06,3.4181541071417414e-06,1.9444762126090814e-06
zp,2,8,63,3,8,63,xp,0,8,2,0,8,3,False,1,3.5825412896107766e-06,5.678876735520274e-07,3.014653616058749e-06
zp,3,8,63,4,8,63,xp,0,8,3,0,8,4,False,1,4.531956243411068e-06,-6.938948811942475e-07,5.2258511246053155e-06
zp,4,8,63,5,8,63,xp,0,8,4,0,8,5,False,1,-3.320915624625382e-06,-3.086660344232794e-06,2.3425528039258792e-07
zp,5,8,63,6,8,63,xp,0,8,5,0,8,6,False,1,-9.889144000444062e-06,-2.348226516057925e-06,7.540917484386137e-06
zp,6,8,63,7,8,63,xp,0,8,6,0,8,7,False,1,-9.81333827175239e-07,1.0697947358977086e-06,2.0511285630729474e-06
zp,7,8,63,8,8,63,xp,0,8,7,0,8,8,False,1,1.8282733519073365e-06,3.8882597127283097e-07,1.4394473806345057e-06
zp,0,9,63,1,9,63,xp,0,9,0,0,9,1,False,1,1.622507665749801e-06,6.746799816630187e-06,5.124292150880386e-06
zp,1,9,63,2,9,63,xp,0,9,1,0,9,2,False,1,5.178985938583918e-06,8.515347056645057e-06,3.3363611180611394e-06
zp,2,9,63,3,9,63,xp,0,9,2,0,9,3,False,1,5.577765769545158e-06,7.521516733282629e-06,1.943750963737471e-06
zp,3,9,63,4,9,63,xp,0,9,3,0,9,4,False,1,5.63703440490209e-06,2.0165408147493185e-06,3.620493590152772e-06
zp,4,9,63,5,9,63,xp,0,9,4,0,9,5,False,1,-4.58744568067108e-06,-9.421688132121302e-06,4.834242451450223e-06
zp,5,9,63,6,9,63,xp,0,9,5,0,9,6,False,1,-1.075452873030707e-05,-5.637345827980568e-06,5.117182902326502e-06
zp,6,9,63,7,9,63,xp,0,9,6,0,9,7,False,1,-7.61170487848532e-06,-5.310286266866131e-06,2.301418611619189e-06
zp,7,9,63,8,9,63,xp,0,9,7,0,9,8,False,1,-2.505905476231824e-06,-1.596965180775773e-06,9.089402954560511e-07
zp,0,10,63,1,10,63,xp,0,10,0,0,10,1,False,1,7.6245170948147805e-06,9.370610121262072e-06,1.7460930264472918e-06
zp,1,10,63,2,10,63,xp,0,10,1,0,10,2,False,1,1.6744823146086528e-05,1.7334145573942526e-05,5.893224278559977e-07
zp,2,10,63,3,10,63,xp,0,10,2,0,10,3,False,1,2.046073777087328e-05,2.3600491458087e-05,3.1397536872137185e-06
zp,3,10,63,4,10,63,xp,0,10,3,0,10,4,False,1,1.0140723384858527e-05,1.0496309219810836e-05,3.5558583495230866e-07
zp,4,10,63,5,10,63,xp,0,10,4,0,10,5,False,1,-1.2113143097037038e-05,-1.463260186729162e-05,2.519458770254581e-06
zp,5,10,63,6,10,63,xp,0,10,5,0,10,6,False,1,-2.6885970060867067e-05,-2.3901074861069885e-05,2.9848951997971817e-06
zp,6,10,63,7,10,63,xp,0,10,6,0,10,7,False,1,-1.820989087123073e-05,-2.0036134463293587e-05,1.8262435920628576e-06
zp,7,10,63,8,10,63,xp,0,10,7,0,10,8,False,1,-7.390832046731523e-06,-5.532950666620553e-06,1.85788138011097e-06
zp,0,11,63,1,11,63,xp,0,11,0,0,11,1,False,1,1.3283891796648479e-05,1.3568868635729978e-05,2.8497683908149915e-07
zp,1,11,63,2,11,63,xp,0,11,1,0,11,2,False,1,3.2735059178567026e-05,3.371429282473627e-05,9.792336461692441e-07
zp,2,11,63,3,11,63,xp,0,11,2,0,11,3,False,1,4.432346441027341e-05,4.4086476698211156e-05,2.369877120622543e-07
zp,3,11,63,4,11,63,xp,0,11,3,0,11,4,False,1,1.742220278759876e-05,2.2516557701229368e-05,5.0943549136306085e-06
zp,4,11,63,5,11,63,xp,0,11,4,0,11,5,False,1,-2.2523635978497287e-05,-2.2964328724943583e-05,4.4069274644629617e-07
zp,5,11,63,6,11,63,xp,0,11,5,0,11,6,False,1,-4.8752775426883426e-05,-4.436362616269915e-05,4.38914926418428e-06
zp,6,11,63,7,11,63,xp,0,11,6,0,11,7,False,1,-3.847645538159155e-05,-3.537670845275138e-05,3.099746928840168e-06
zp,7,11,63,8,11,63,xp,0,11,7,0,11,8,False,1,-1.1805328180011285e-05,-1.2565958256625406e-05,7.606300766141211e-07
zp,0,12,63,1,12,63,xp,0,12,0,0,12,1,False,1,1.169194823808503e-05,1.1271262564466736e-05,4.206856736182943e-07
zp,1,12,63,2,12,63,xp,0,12,1,0,12,2,False,1,2.4251041526862565e-05,2.1949203805690954e-05,2.3018377211716102e-06
zp,2,12,63,3,12,63,xp,0,12,2,0,12,3,False,1,3.2539661618512555e-05,3.0430686207561793e-05,2.1089754109507615e-06
zp,3,12,63,4,12,63,xp,0,12,3,0,12,4,False,1,1.1261645215563851e-05,1.71091614490519e-05,5.847516233488049e-06
zp,4,12,63,5,12,63,xp,0,12,4,0,12,5,False,1,-1.55363128430927e-05,-1.754729148460584e-05,2.01097864151314e-06
zp,5,12,63,6,12,63,xp,0,12,5,0,12,6,False,1,-3.233601598292734e-05,-3.117077071755807e-05,1.165245265369273e-06
zp,6,12,63,7,12,63,xp,0,12,6,0,12,7,False,1,-2.891867040416586e-05,-2.5068623096151892e-05,3.850047308013967e-06
zp,7,12,63,8,12,63,xp,0,12,7,0,12,8,False,1,-8.40582090005819e-06,-7.751522995486912e-06,6.542979045712787e-07
zp,0,13,63,1,13,63,xp,0,13,0,0,13,1,False,1,7.433510800033966e-06,7.753937902577392e-06,3.204271025434256e-07
zp,1,13,63,2,13,63,xp,0,13,1,0,13,2,False,1,2.0719712685290932e-05,1.384397589945599e-05,6.8757367858349416e-06
zp,2,13,63,3,13,63,xp,0,13,2,0,13,3,False,1,2.564312857082007e-05,2.2036259150404102e-05,3.6068694204159666e-06
zp,3,13,63,4,13,63,xp,0,13,3,0,13,4,False,1,6.117896902996397e-06,1.491300994570368e-05,8.795113042707283e-06
zp,4,13,63,5,13,63,xp,0,13,4,0,13,5,False,1,-1.3140167818995685e-05,-9.113254301143115e-06,4.02691351785257e-06
zp,5,13,63,6,13,63,xp,0,13,5,0,13,6,False,1,-2.197660453010936e-05,-2.281188933758205e-05,8.352848074726917e-07
zp,6,13,63,7,13,63,xp,0,13,6,0,13,7,False,1,-2.0628231138527544e-05,-1.9274493977757372e-05,1.3537371607701719e-06
zp,7,13,63,8,13,63,xp,0,13,7,0,13,8,False,1,-7.024510092619407e-06,-5.988880303352565e-06,1.0356297892668419e-06
zp,0,14,63,1,14,63,xp,0,14,0,0,14,1,False,1,5.472106576066252e-06,5.314233397640489e-06,1.5787317842576335e-07
zp,1,14,63,2,14,63,xp,0,14,1,0,14,2,False,1,1.8047072048764743e-05,1.1401772507116965e-05,6.645299541647777e-06
zp,2,14,63,3,14,63,xp,0,14,2,0,14,3,False,1,1.896734522260034e-05,1.5555018484869965e-05,3.4123267377303747e-06
zp,3,14,63,4,14,63,xp,0,14,3,0,14,4,False,1,4.644695643906702e-06,7.615600831476552e-06,2.97090518756985e-06
zp,4,14,63,5,14,63,xp,0,14,4,0,14,5,False,1,-8.382373300671422e-06,-7.196491600177268e-06,1.1858817004941531e-06
zp,5,14,63,6,14,63,xp,0,14,5,0,14,6,False,1,-1.9269929482966422e-05,-1.275940342524596e-05,6.510526057720461e-06
zp,6,14,63,7,14,63,xp,0,14,6,0,14,7,False,1,-1.232556357969364e-05,-1.2789617601883547e-05,4.640540221899071e-07
zp,7,14,63,8,14,63,xp,0,14,7,0,14,8,False,1,-3.444036069534084e-06,-4.389285312519866e-06,9.45249242985782e-07
zp,0,15,63,1,15,63,xp,0,15,0,0,15,1,False,1,3.830584297778346e-06,5.648920342300542e-06,1.8183360445221966e-06
zp,1,15,63,2,15,63,xp,0,15,1,0,15,2,False,1,1.6144573446664143e-05,9.993312359415411e-06,6.151261087248732e-06
zp,2,15,63,3,15,63,xp,0,15,2,0,15,3,False,1,1.6640909439217323e-05,1.4525932245067952e-05,2.114977194149372e-06
zp,3,15,63,4,15,63,xp,0,15,3,0,15,4,False,1,5.9085129007460014e-06,7.57149229195932e-06,1.6629793912133188e-06
zp,4,15,63,5,15,63,xp,0,15,4,0,15,5,False,1,-7.645723990550185e-06,-8.004116506426268e-06,3.583925158760835e-07
zp,5,15,63,6,15,63,xp,0,15,5,0,15,6,False,1,-1.703054802583388e-05,-1.385668108020394e-05,3.1738669456299376e-06
zp,6,15,63,7,15,63,xp,0,15,6,0,15,7,False,1,-1.1116620145436168e-05,-1.2372646250297184e-05,1.256026104861016e-06
zp,7,15,63,8,15,63,xp,0,15,7,0,15,8,False,1,-3.0328424227079382e-06,-4.636074416735267e-06,1.6032319940273286e-06
zp,0,16,63,1,16,63,xp,0,16,0,0,16,1,False,1,4.775657294707309e-06,6.2781356263890815e-06,1.5024783316817725e-06
zp,1,16,63,2,16,63,xp,0,16,1,0,16,2,False,1,1.1886081009337245e-05,1.038435165187853e-05,1.5017293574587141e-06
zp,2,16,63,3,16,63,xp,0,16,2,0,16,3,False,1,1.2796858673393817e-05,1.538956706421592e-05,2.5927083908221047e-06
zp,3,16,63,4,16,63,xp,0,16,3,0,16,4,False,1,8.27398638032898e-06,7.602599088834904e-06,6.713872914940758e-07
zp,4,16,63,5,16,63,xp,0,16,4,0,16,5,False,1,-5.78292414965399e-06,-8.011082411830517e-06,2.2281582621765264e-06
zp,5,16,63,6,16,63,xp,0,16,5,0,16,6,False,1,-1.3083728774832431e-05,-1.4076198493148688e-05,9.924697183162566e-07
zp,6,16,63,7,16,63,xp,0,16,6,0,16,7,False,1,-9.753991296437088e-06,-1.0648545989364269e-05,8.945546929271803e-07
zp,7,16,63,8,16,63,xp,0,16,7,0,16,8,False,1,-4.302121629396551e-06,-4.8822996679830855e-06,5.801780385865349e-07
zp,0,17,63,1,17,63,xp,0,17,0,0,17,1,False,1,4.208879635354743e-06,8.516756761272987e-06,4.307877125918244e-06
zp,1,17,63,2,17,63,xp,0,17,1,0,17,2,False,1,1.5804710770242575e-05,1.3089318882499532e-05,2.715391887743043e-06
zp,2,17,63,3,17,63,xp,0,17,2,0,17,3,False,1,1.6017300171345997e-05,1.877845950174008e-05,2.7611593303940825e-06
zp,3,17,63,4,17,63,xp,0,17,3,0,17,4,False,1,7.595767555430604e-06,9.600544408784308e-06,2.0047768533537045e-06
zp,4,17,63,5,17,63,xp,0,17,4,0,17,5,False,1,-6.063679418721872e-06,-7.3166180504038674e-06,1.2529386316819957e-06
zp,5,17,63,6,17,63,xp,0,17,5,0,17,6,False,1,-1.4889155353408112e-05,-1.724965581921645e-05,2.3605004658083362e-06
zp,6,17,63,7,17,63,xp,0,17,6,0,17,7,False,1,-1.0732158170638975e-05,-1.2179873980144003e-05,1.447715809505028e-06
zp,7,17,63,8,17,63,xp,0,17,7,0,17,8,False,1,-4.0220097316414145e-06,-5.370696847300715e-06,1.3486871156593002e-06
zp,0,18,63,1,18,63,xp,0,18,0,0,18,1,False,1,7.489497444335223e-08,5.9213151771785595e-06,5.8464202027352075e-06
zp,1,18,63,2,18,63,xp,0,18,1,0,18,2,False,1,3.050717975217213e-06,3.9709883094208835e-06,9.202703342036704e-07
zp,2,18,63,3,18,63,xp,0,18,2,0,18,3,False,1,5.855262450784328e-06,7.244510310760361e-06,1.389247859976033e-06
zp,3,18,63,4,18,63,xp,0,18,3,0,18,4,False,1,4.571338773435469e-06,2.917719805843385e-06,1.6536189675920837e-06
zp,4,18,63,5,18,63,xp,0,18,4,0,18,5,False,1,5.074314270067021e-08,2.8146081876700303e-07,2.3071767606633282e-07
zp,5,18,63,6,18,63,xp,0,18,5,0,18,6,False,1,-6.009604760502963e-06,-3.318836624988317e-06,2.6907681355146456e-06
zp,6,18,63,7,18,63,xp,0,18,6,0,18,7,False,1,-2.710532414013605e-06,-5.292124722025146e-06,2.5815923080115413e-06
zp,7,18,63,8,18,63,xp,0,18,7,0,18,8,False,1,-1.0578259938322995e-06,-2.498959400570372e-06,1.4411334067380724e-06
zp,0,19,63,1,19,63,xp,0,19,0,0,19,1,False,1,-6.842756219133284e-07,3.7056306962110286e-06,4.389906318124357e-06
zp,1,19,63,2,19,63,xp,0,19,1,0,19,2,False,1,-1.806556116092212e-06,5.0109874849554395e-06,6.817543601047652e-06
zp,2,19,63,3,19,63,xp,0,19,2,0,19,3,False,1,5.660695530255226e-06,6.038770043915288e-06,3.780745136600623e-07
zp,3,19,63,4,19,63,xp,0,19,3,0,19,4,False,1,5.642596071028336e-06,3.164512260620997e-06,2.4780838104073385e-06
zp,4,19,63,5,19,63,xp,0,19,4,0,19,5,False,1,-1.7467097425886512e-06,-2.552502387247466e-06,8.05792644658815e-07
zp,5,19,63,6,19,63,xp,0,19,5,0,19,6,False,1,-4.243345121407072e-06,-4.2411753966795324e-06,2.169724727539922e-09
zp,6,19,63,7,19,63,xp,0,19,6,0,19,7,False,1,-3.997884677764967e-06,-4.22032238570604e-06,2.2243770794107337e-07
zp,7,19,63,8,19,63,xp,0,19,7,0,19,8,False,1,-3.980242478562669e-06,-3.4829676047556704e-06,4.972748738069989e-07
zp,0,20,63,1,20,63,xp,0,20,0,0,20,1,False,1,2.9978967638437663e-06,4.451858432498493e-06,1.4539616686547267e-06
zp,1,20,63,2,20,63,xp,0,20,1,0,20,2,False,1,7.119046199480771e-06,1.4714456946511211e-05,7.59541074703044e-06
zp,2,20,63,3,20,63,xp,0,20,2,0,20,3,False,1,1.6209865621996134e-05,1.8748654584069742e-05,2.5387889620736086e-06
zp,3,20,63,4,20,63,xp,0,20,3,0,20,4,False,1,1.1497981387298331e-05,6.526361813154249e-06,4.971619574144082e-06
zp,4,20,63,5,20,63,xp,0,20,4,0,20,5,False,1,-5.915716075368312e-06,-9.733888014442953e-06,3.818171939074641e-06
zp,5,20,63,6,20,63,xp,0,20,5,0,20,6,False,1,-1.4764387447117942e-05,-1.6819499201902342e-05,2.0551117547844e-06
zp,6,20,63,7,20,63,xp,0,20,6,0,20,7,False,1,-1.222090519827972e-05,-1.2814844592955218e-05,5.939393946754977e-07
zp,7,20,63,8,20,63,xp,0,20,7,0,20,8,False,1,-4.9331456680989575e-06,-5.672998763583463e-06,7.398530954845055e-07
zp,0,21,63,1,21,63,xp,0,21,0,0,21,1,False,1,6.0144403744256735e-06,8.560192170440948e-06,2.545751796015275e-06
zp,1,21,63,2,21,63,xp,0,21,1,0,21,2,False,1,2.3699968685548202e-05,2.6210515311020517e-05,2.510546625472315e-06
zp,2,21,63,3,21,63,xp,0,21,2,0,21,3,False,1,3.213880161963799e-05,2.9920345514522197e-05,2.2184561051157914e-06
zp,3,21,63,4,21,63,xp,0,21,3,0,21,4,False,1,1.2971047860550733e-05,1.1576396889144114e-05,1.3946509714066187e-06
zp,4,21,63,5,21,63,xp,0,21,4,0,21,5,False,1,-1.3246256651542019e-05,-1.587141063665223e-05,2.62515398511021e-06
zp,5,21,63,6,21,63,xp,0,21,5,0,21,6,False,1,-2.602965483374033e-05,-2.8777782720112197e-05,2.7481278863718667e-06
zp,6,21,63,7,21,63,xp,0,21,6,0,21,7,False,1,-2.6054710812069166e-05,-2.3486890303056326e-05,2.5678205090128393e-06
zp,7,21,63,8,21,63,xp,0,21,7,0,21,8,False,1,-9.777100002166539e-06,-1.091647054342345e-05,1.1393705412569104e-06
zp,0,22,63,1,22,63,xp,0,22,0,0,22,1,False,1,1.0375463711629633e-05,9.474791762626786e-06,9.006719490028464e-07
zp,1,22,63,2,22,63,xp,0,22,1,0,22,2,False,1,2.7650421422326392e-05,2.9447514976555497e-05,1.7970935542291049e-06
zp,2,22,63,3,22,63,xp,0,22,2,0,22,3,False,1,3.705257695718306e-05,3.454848014059468e-05,2.5040968165883853e-06
zp,3,22,63,4,22,63,xp,0,22,3,0,22,4,False,1,1.7372851259836583e-05,1.4087808811275214e-05,3.285042448561369e-06
zp,4,22,63,5,22,63,xp,0,22,4,0,22,5,False,1,-1.3818480808493553e-05,-1.8440776792955785e-05,4.622295984462231e-06
zp,5,22,63,6,22,63,xp,0,22,5,0,22,6,False,1,-3.429122967127541e-05,-3.516997681846225e-05,8.787471471868459e-07
zp,6,22,63,7,22,63,xp,0,22,6,0,22,7,False,1,-3.1742537744656985e-05,-2.8865873459320753e-05,2.876664285336232e-06
zp,7,22,63,8,22,63,xp,0,22,7,0,22,8,False,1,-1.435579749903743e-05,-1.412817516576789e-05,2.2762233326954088e-07
zp,0,23,63,1,23,63,xp,0,23,0,0,23,1,False,1,7.457753629362603e-06,1.0081673720274809e-05,2.6239200909122056e-06
zp,1,23,63,2,23,63,xp,0,23,1,0,23,2,False,1,2.5384759488192226e-05,2.6360460420703376e-05,9.7570093251115e-07
zp,2,23,63,3,23,63,xp,0,23,2,0,23,3,False,1,3.669072078745805e-05,3.460123072263169e-05,2.089490064826359e-06
zp,3,23,63,4,23,63,xp,0,23,3,0,23,4,False,1,1.627685102445379e-05,1.3578085396998185e-05,2.698765627455605e-06
zp,4,23,63,5,23,63,xp,0,23,4,0,23,5,False,1,-1.3689666750839958e-05,-1.809929061806589e-05,4.409623867225934e-06
zp,5,23,63,6,23,63,xp,0,23,5,0,23,6,False,1,-3.529101705327334e-05,-3.2777054213178314e-05,2.5139628400950285e-06
zp,6,23,63,7,23,63,xp,0,23,6,0,23,7,False,1,-3.094579894271713e-05,-2.8871983429038858e-05,2.0738155136782703e-06
zp,7,23,63,8,23,63,xp,0,23,7,0,23,8,False,1,-1.2486681773141537e-05,-1.0642073491455405e-05,1.8446082816861322e-06
zp,0,24,63,1,24,63,xp,0,24,0,0,24,1,False,1,8.241722434695765e-06,1.2894548046724283e-05,4.652825612028519e-06
zp,1,24,63,2,24,63,xp,0,24,1,0,24,2,False,1,2.9113705001407653e-05,2.8665410583114177e-05,4.4829441829347604e-07
zp,2,24,63,3,24,63,xp,0,24,2,0,24,3,False,1,3.760827209891554e-05,3.535931569519203e-05,2.248956403723507e-06
zp,3,24,63,4,24,63,xp,0,24,3,0,24,4,False,1,1.89141296050401e-05,1.6098142253218744e-05,2.815987351821358e-06
zp,4,24,63,5,24,63,xp,0,24,4,0,24,5,False,1,-1.6351367063533106e-05,-2.123137004475977e-05,4.880002981226666e-06
zp,5,24,63,6,24,63,xp,0,24,5,0,24,6,False,1,-4.124228563652348e-05,-3.9207452786180856e-05,2.0348328503426273e-06
