launch,launch_label,nphotons,method,method_label,runtime_seconds,kappa_min,kappa_max,kappa_mean,kappa_std,kappa_dynamic_range,kappa_n_finite,gamma_min,gamma_max,gamma_mean,gamma_std,gamma_dynamic_range,gamma_n_finite,deflection_x_max,deflection_y_max,max_conservation_error,method_metadata_json
D,Jittered Cartesian grid (seed=123456),20000,area,Finite area distortion (initial vs final spread),0.08295647008344531,-0.44950643871389073,0.3114465507604327,-0.016870390192666496,0.1292061755794953,0.7609529894743234,288,0.00011619835360199282,0.22720209076418818,0.050753467433742344,0.042154610469369906,0.2270858924105862,288,4.739965275771998,0.09381781560644631,2.220446049250313e-16,"{""formula"": ""kappa = 1 - sqrt(det(C_f)/det(C_i))""}"
D,Jittered Cartesian grid (seed=123456),20000,divergence,Displacement divergence (∇·d),0.001586488913744688,-4.816427094000764,0.12659663519399755,-0.39426300638345385,1.309957798037635,4.943023729194762,288,0.0012295588673347127,6.713923944517594,0.8094785845707013,1.759082069708206,6.712694385650259,288,4.739965275771997,0.09381781560644652,2.220446049250313e-16,"{""formula"": ""kappa = 0.5 * div(x_final - x_initial)""}"
D,Jittered Cartesian grid (seed=123456),20000,knn,Adaptive k-nearest-neighbour density,0.04756682692095637,-0.4959398210948283,0.20095386966589454,-0.05471438103116755,0.1318920583843506,0.6968936907607228,288,0.0,6.713923944517594,0.11246131267765365,0.7171268860725524,6.713923944517594,4096,4.739965275771997,0.09381781560644652,2.220446049250313e-16,"{""k_neighbours"": 8}"
D,Jittered Cartesian grid (seed=123456),20000,voronoi,Voronoi area method,0.7069838829338551,-176.97709272029104,-1.1182751715796009,-14.222219905468389,31.04666212691845,175.85881754871144,288,0.0,6.713923944517594,0.11246131267765365,0.7171268860725524,6.713923944517594,4096,4.739965275771997,0.09381781560644652,2.220446049250313e-16,"{""method"": ""Voronoi (final positions) vs uniform initial 1D spacing"", ""A_init_uniform"": 0.0003018017137521326, ""A_fin_mean"": 0.004568410532503089, ""A_fin_std"": 0.06900689203775923}"
D,Jittered Cartesian grid (seed=123456),20000,triangulation,Delaunay triangulation area method,0.04883171198889613,-0.8691677507482459,0.19508778222782266,-0.07409990944030902,0.1178754733656175,1.0642555329760686,288,0.0,6.713923944517594,0.11246131267765365,0.7171268860725524,6.713923944517594,4096,4.739965275771997,0.09381781560644652,2.220446049250313e-16,"{""n_triangles"": 39729, ""formula"": ""kappa = 1 - A_final / A_initial per triangle""}"
E,Multi-resolution (dense central),2000,histogram,Histogram occupancy (current control),0.0005868570879101753,-0.5,-0.5,-0.5,0.0,0.0,248,0.0,6.716361216837387,0.1730417748867656,0.8904747753005159,6.716361216837387,4096,4.7399680976061855,0.08779354630809817,2.220446049250313e-16,"{""bins"": 64, ""edges_extent"": 8.0}"
E,Multi-resolution (dense central),2000,kernel,Gaussian KDE (Scott bandwidth),0.1242456209147349,-0.5,33359241591.031414,401941790.6684126,2791308790.722656,33359241591.531414,814,0.0,10.599760856833608,0.1368296799112457,0.8529561417720785,10.599760856833608,4096,4.7399686126055975,0.09134945018336986,2.220446049250313e-16,"{""h_init"": [0.24351288686826866, 0.40232432610348223], ""h_final"": [0.24349538630698606, 0.40356874277946475], ""n_photons"": 2000}"
E,Multi-resolution (dense central),2000,jacobian,Ray-bundle Jacobian (linear fit per bin),0.03384133300278336,-0.5822050134748944,1.4061124865504917,0.21225211141633038,0.4321398039575922,1.988317500025386,233,0.005254179172627384,0.7548896545949065,0.17444303225027832,0.18045398240826413,0.7496354754222792,233,4.739962114442341,0.09278848154879904,2.220446049250313e-16,"{""fit_per_bin"": [{""bin"": [20, 0], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [20, 2], ""n_photons"": 6, ""det_J"": 0.07038161112521574}, {""bin"": [20, 4], ""n_photons"": 6, ""det_J"": 0.25889441727593165}, {""bin"": [20, 6], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [20, 7], ""n_photons"": 6, ""det_J"": 0.07093091936997864}, {""bin"": [20, 9], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [20, 11], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [21, 0], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [21, 2], ""n_photons"": 6, ""det_J"": 8.127073039044841e-06}, {""bin"": [21, 4], ""n_photons"": 6, ""det_J"": 0.4086401200490021}, {""bin"": [21, 6], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [21, 9], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [21, 11], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [22, 0], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [22, 2], ""n_photons"": 6, ""det_J"": -4.641005120304567e-05}, {""bin"": [22, 4], ""n_photons"": 6, ""det_J"": -0.1608408366053506}, {""bin"": [22, 6], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [22, 7], ""n_photons"": 6, ""det_J"": 0.05214295077269716}, {""bin"": [22, 9], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [22, 11], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [23, 0], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [23, 4], ""n_photons"": 6, ""det_J"": 0.41310241689107874}, {""bin"": [23, 6], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [23, 7], ""n_photons"": 6, ""det_J"": -0.2412720797979536}, {""bin"": [23, 9], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [23, 11], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [24, 0], ""n_photons"": 8, ""det_J"": 1.195419937261216}, {""bin"": [24, 2], ""n_photons"": 8, ""det_J"": 1.1077979201081425}, {""bin"": [24, 4], ""n_photons"": 9, ""det_J"": 1.0236351458444788}, {""bin"": [24, 6], ""n_photons"": 8, ""det_J"": 0.9359703550527693}, {""bin"": [24, 7], ""n_photons"": 9, ""det_J"": 0.6627300916831038}, {""bin"": [24, 9], ""n_photons"": 7, ""det_J"": 0.8505569406089976}, {""bin"": [24, 11], ""n_photons"": 8, ""det_J"": 1.138941874135139}, {""bin"": [25, 0], ""n_photons"": 6, ""det_J"": 0.8545886075152094}, {""bin"": [25, 1], ""n_photons"": 8, ""det_J"": 0.7547344819271924}, {""bin"": [25, 2], ""n_photons"": 6, ""det_J"": 0.9772343687890448}, {""bin"": [25, 3], ""n_photons"": 6, ""det_J"": 0.8895057788477632}, {""bin"": [25, 4], ""n_photons"": 8, ""det_J"": 0.7615371651574189}, {""bin"": [25, 5], ""n_photons"": 6, ""det_J"": 0.73239800157028}, {""bin"": [25, 6], ""n_photons"": 6, ""det_J"": 0.9714454323515441}, {""bin"": [25, 7], ""n_photons"": 8, ""det_J"": 1.0026643650883407}, {""bin"": [25, 8], ""n_photons"": 6, ""det_J"": 0.882690106032594}, {""bin"": [25, 9], ""n_photons"": 6, ""det_J"": 0.8257799789689761}, {""bin"": [25, 10], ""n_photons"": 8, ""det_J"": 1.0540637066880243}, {""bin"": [25, 11], ""n_photons"": 6, ""det_J"": 1.0000341973659976}, {""bin"": [26, 0], ""n_photons"": 9, ""det_J"": 0.9637738796044063}, {""bin"": [26, 1], ""n_photons"": 12, ""det_J"": 0.9442147894824942}, {""bin"": [26, 2], ""n_photons"": 9, ""det_J"": 0.9580436131635581}, {""bin"": [26, 3], ""n_photons"": 9, ""det_J"": 0.9398692940706}, {""bin"": [26, 4], ""n_photons"": 12, ""det_J"": 0.9232969453699227}, {""bin"": [26, 5], ""n_photons"": 9, ""det_J"": 0.9903044469213472}, {""bin"": [26, 6], ""n_photons"": 9, ""det_J"": 1.1431418119451469}, {""bin"": [26, 7], ""n_photons"": 12, ""det_J"": 1.239329024661154}, {""bin"": [26, 8], ""n_photons"": 9, ""det_J"": 1.1372141769467183}, {""bin"": [26, 9], ""n_photons"": 9, ""det_J"": 1.0587639076745106}, {""bin"": [26, 10], ""n_photons"": 12, ""det_J"": 1.0097253959765713}, {""bin"": [26, 11], ""n_photons"": 9, ""det_J"": 0.9192292637969343}, {""bin"": [27, 0], ""n_photons"": 9, ""det_J"": 0.9934365714560126}, {""bin"": [27, 1], ""n_photons"": 12, ""det_J"": 1.1526761521344082}, {""bin"": [27, 2], ""n_photons"": 9, ""det_J"": 1.1971134561263366}, {""bin"": [27, 3], ""n_photons"": 9, ""det_J"": 1.1063333512172324}, {""bin"": [27, 4], ""n_photons"": 12, ""det_J"": 1.0627609916925835}, {""bin"": [27, 5], ""n_photons"": 9, ""det_J"": 1.1247885651352907}, {""bin"": [27, 6], ""n_photons"": 9, ""det_J"": 1.2617834150418907}, {""bin"": [27, 7], ""n_photons"": 12, ""det_J"": 1.3362606677310087}, {""bin"": [27, 8], ""n_photons"": 9, ""det_J"": 1.2931829241956212}, {""bin"": [27, 9], ""n_photons"": 9, ""det_J"": 1.254161662523754}, {""bin"": [27, 10], ""n_photons"": 12, ""det_J"": 1.1678021613159226}, {""bin"": [27, 11], ""n_photons"": 9, ""det_J"": 1.1848259921029296}, {""bin"": [28, 0], ""n_photons"": 9, ""det_J"": 0.9719053419607324}, {""bin"": [28, 1], ""n_photons"": 12, ""det_J"": 1.0942175132369536}, {""bin"": [28, 2], ""n_photons"": 9, ""det_J"": 1.2010431406863593}, {""bin"": [28, 3], ""n_photons"": 9, ""det_J"": 1.084008269650139}, {""bin"": [28, 4], ""n_photons"": 12, ""det_J"": 0.9479627394850035}, {""bin"": [28, 5], ""n_photons"": 9, ""det_J"": 0.8933309206177695}, {""bin"": [28, 6], ""n_photons"": 9, ""det_J"": 1.0022573051115198}, {""bin"": [28, 7], ""n_photons"": 12, ""det_J"": 1.1799535309437772}, {""bin"": [28, 8], ""n_photons"": 9, ""det_J"": 1.100109123367204}, {""bin"": [28, 9], ""n_photons"": 9, ""det_J"": 1.0993421738888138}, {""bin"": [28, 10], ""n_photons"": 12, ""det_J"": 1.0949909270901006}, {""bin"": [28, 11], ""n_photons"": 9, ""det_J"": 1.1299505039712348}, {""bin"": [29, 0], ""n_photons"": 6, ""det_J"": 1.0008809758119483}, {""bin"": [29, 1], ""n_photons"": 8, ""det_J"": 1.0014072098311586}, {""bin"": [29, 2], ""n_photons"": 6, ""det_J"": 0.9938458793196355}, {""bin"": [29, 3], ""n_photons"": 6, ""det_J"": 1.000032748473974}, {""bin"": [29, 4], ""n_photons"": 8, ""det_J"": 1.0193667506964055}, {""bin"": [29, 5], ""n_photons"": 6, ""det_J"": 1.0160958155612048}, {""bin"": [29, 6], ""n_photons"": 6, ""det_J"": 1.0288830357758498}, {""bin"": [29, 7], ""n_photons"": 8, ""det_J"": 1.0287923326464339}, {""bin"": [29, 8], ""n_photons"": 6, ""det_J"": 1.0297474823980457}, {""bin"": [29, 9], ""n_photons"": 6, ""det_J"": 1.0191973580228244}, {""bin"": [29, 10], ""n_photons"": 8, ""det_J"": 1.0252010009720982}, {""bin"": [29, 11], ""n_photons"": 6, ""det_J"": 1.0374786142456611}, {""bin"": [30, 0], ""n_photons"": 9, ""det_J"": 0.856321836217634}, {""bin"": [30, 1], ""n_photons"": 12, ""det_J"": 0.8787609551263313}, {""bin"": [30, 2], ""n_photons"": 9, ""det_J"": 0.8954684525596893}, {""bin"": [30, 3], ""n_photons"": 9, ""det_J"": 1.0157108572640208}, {""bin"": [30, 4], ""n_photons"": 12, ""det_J"": 1.0703329129266435}, {""bin"": [30, 5], ""n_photons"": 9, ""det_J"": 0.9572734866810191}, {""bin"": [30, 6], ""n_photons"": 9, ""det_J"": 0.8822895831817577}, {""bin"": [30, 7], ""n_photons"": 12, ""det_J"": 0.8181936073184075}, {""bin"": [30, 8], ""n_photons"": 9, ""det_J"": 0.8130897196199891}, {""bin"": [30, 9], ""n_photons"": 9, ""det_J"": 0.8464916925392858}, {""bin"": [30, 10], ""n_photons"": 12, ""det_J"": 0.8436734901322926}, {""bin"": [30, 11], ""n_photons"": 9, ""det_J"": 0.8450702583355862}, {""bin"": [31, 0], ""n_photons"": 9, ""det_J"": 0.629280434106203}, {""bin"": [31, 1], ""n_photons"": 12, ""det_J"": 0.7751868013677468}, {""bin"": [31, 2], ""n_photons"": 9, ""det_J"": 0.883232326636006}, {""bin"": [31, 3], ""n_photons"": 9, ""det_J"": 0.9431044143856556}, {""bin"": [31, 4], ""n_photons"": 12, ""det_J"": 0.9904443977851876}, {""bin"": [31, 5], ""n_photons"": 9, ""det_J"": 0.9541793696076272}, {""bin"": [31, 6], ""n_photons"": 9, ""det_J"": 0.86068208102984}, {""bin"": [31, 7], ""n_photons"": 12, ""det_J"": 0.8570386034660713}, {""bin"": [31, 8], ""n_photons"": 9, ""det_J"": 0.8150330419637821}, {""bin"": [31, 9], ""n_photons"": 9, ""det_J"": 0.7488156914850449}, {""bin"": [31, 10], ""n_photons"": 12, ""det_J"": 0.8745917833650508}, {""bin"": [31, 11], ""n_photons"": 9, ""det_J"": 0.9280207198441687}, {""bin"": [32, 0], ""n_photons"": 9, ""det_J"": 1.1962197584559684}, {""bin"": [32, 1], ""n_photons"": 12, ""det_J"": 1.0429544809897178}, {""bin"": [32, 2], ""n_photons"": 9, ""det_J"": 0.8851837722294185}, {""bin"": [32, 3], ""n_photons"": 9, ""det_J"": 0.7477328954708337}, {""bin"": [32, 4], ""n_photons"": 12, ""det_J"": 0.7123604785110605}, {""bin"": [32, 5], ""n_photons"": 9, ""det_J"": 0.8725543763180861}, {""bin"": [32, 6], ""n_photons"": 9, ""det_J"": 1.0450689647841616}, {""bin"": [32, 7], ""n_photons"": 12, ""det_J"": 1.1322268848110337}, {""bin"": [32, 8], ""n_photons"": 9, ""det_J"": 1.0055082412008025}, {""bin"": [32, 9], ""n_photons"": 9, ""det_J"": 0.7679306677456045}, {""bin"": [32, 10], ""n_photons"": 12, ""det_J"": 0.6039895632705948}, {""bin"": [32, 11], ""n_photons"": 9, ""det_J"": 0.5168539350878613}, {""bin"": [33, 0], ""n_photons"": 9, ""det_J"": 1.050547699045793}, {""bin"": [33, 1], ""n_photons"": 12, ""det_J"": 1.0702436609909782}, {""bin"": [33, 2], ""n_photons"": 9, ""det_J"": 1.0130245249786995}, {""bin"": [33, 3], ""n_photons"": 9, ""det_J"": 0.9347967234261069}, {""bin"": [33, 4], ""n_photons"": 12, ""det_J"": 1.0291273127454446}, {""bin"": [33, 5], ""n_photons"": 9, ""det_J"": 0.9658456404780086}, {""bin"": [33, 6], ""n_photons"": 9, ""det_J"": 1.042353808000401}, {""bin"": [33, 7], ""n_photons"": 12, ""det_J"": 1.0254963479348866}, {""bin"": [33, 8], ""n_photons"": 9, ""det_J"": 1.0391737033349524}, {""bin"": [33, 9], ""n_photons"": 9, ""det_J"": 1.1611035787276645}, {""bin"": [33, 10], ""n_photons"": 12, ""det_J"": 1.1327867233706719}, {""bin"": [33, 11], ""n_photons"": 9, ""det_J"": 1.1373709448627987}, {""bin"": [34, 0], ""n_photons"": 6, ""det_J"": 1.3671819024937812}, {""bin"": [34, 1], ""n_photons"": 8, ""det_J"": 1.0125239323010162}, {""bin"": [34, 2], ""n_photons"": 6, ""det_J"": 0.9757585990001867}, {""bin"": [34, 3], ""n_photons"": 6, ""det_J"": 1.0061896614010115}, {""bin"": [34, 4], ""n_photons"": 8, ""det_J"": 1.0098404056616486}, {""bin"": [34, 5], ""n_photons"": 6, ""det_J"": 0.976617568461141}, {""bin"": [34, 6], ""n_photons"": 6, ""det_J"": 0.979747281198914}, {""bin"": [34, 7], ""n_photons"": 8, ""det_J"": 0.9518091590960692}, {""bin"": [34, 8], ""n_photons"": 6, ""det_J"": 1.0273197804533556}, {""bin"": [34, 9], ""n_photons"": 6, ""det_J"": 1.0182421416512673}, {""bin"": [34, 10], ""n_photons"": 8, ""det_J"": 1.0017394339358394}, {""bin"": [34, 11], ""n_photons"": 6, ""det_J"": 0.9556644377182981}, {""bin"": [35, 0], ""n_photons"": 9, ""det_J"": 0.9670249387636275}, {""bin"": [35, 1], ""n_photons"": 12, ""det_J"": 0.9693306025013267}, {""bin"": [35, 2], ""n_photons"": 9, ""det_J"": 0.9728760701460242}, {""bin"": [35, 3], ""n_photons"": 9, ""det_J"": 0.9099700932980941}, {""bin"": [35, 4], ""n_photons"": 12, ""det_J"": 0.8881147797539873}, {""bin"": [35, 5], ""n_photons"": 9, ""det_J"": 1.032849418641724}, {""bin"": [35, 6], ""n_photons"": 9, ""det_J"": 1.166716768863243}, {""bin"": [35, 7], ""n_photons"": 12, ""det_J"": 1.3344122414875788}, {""bin"": [35, 8], ""n_photons"": 9, ""det_J"": 1.1035132485138122}, {""bin"": [35, 9], ""n_photons"": 9, ""det_J"": 0.7732663701662811}, {""bin"": [35, 10], ""n_photons"": 12, ""det_J"": 0.700761183303052}, {""bin"": [35, 11], ""n_photons"": 9, ""det_J"": 0.8370051732078073}, {""bin"": [36, 0], ""n_photons"": 9, ""det_J"": 1.1279191043651133}, {""bin"": [36, 1], ""n_photons"": 12, ""det_J"": 0.8689990501849219}, {""bin"": [36, 2], ""n_photons"": 9, ""det_J"": 0.6890275237876077}, {""bin"": [36, 3], ""n_photons"": 9, ""det_J"": 0.6843494268581309}, {""bin"": [36, 4], ""n_photons"": 12, ""det_J"": 0.747430574502419}, {""bin"": [36, 5], ""n_photons"": 9, ""det_J"": 1.00365715297687}, {""bin"": [36, 6], ""n_photons"": 9, ""det_J"": 1.101623168717149}, {""bin"": [36, 7], ""n_photons"": 12, ""det_J"": 1.1614731518874706}, {""bin"": [36, 8], ""n_photons"": 9, ""det_J"": 1.1772595077342027}, {""bin"": [36, 9], ""n_photons"": 9, ""det_J"": 1.1341532263569973}, {""bin"": [36, 10], ""n_photons"": 12, ""det_J"": 1.0712167708406641}, {""bin"": [36, 11], ""n_photons"": 9, ""det_J"": 1.2336982411842239}, {""bin"": [37, 0], ""n_photons"": 9, ""det_J"": 1.5822050134748944}, {""bin"": [37, 1], ""n_photons"": 12, ""det_J"": 1.2972624383502462}, {""bin"": [37, 2], ""n_photons"": 9, ""det_J"": 1.0755871298989608}, {""bin"": [37, 3], ""n_photons"": 9, ""det_J"": 1.0548732753908903}, {""bin"": [37, 4], ""n_photons"": 12, ""det_J"": 1.0833131152166138}, {""bin"": [37, 5], ""n_photons"": 9, ""det_J"": 1.0724041409341682}, {""bin"": [37, 6], ""n_photons"": 9, ""det_J"": 0.8893874207680582}, {""bin"": [37, 7], ""n_photons"": 12, ""det_J"": 0.9646882009708045}, {""bin"": [37, 8], ""n_photons"": 9, ""det_J"": 1.2503996966806157}, {""bin"": [37, 9], ""n_photons"": 9, ""det_J"": 1.4499586362806032}, {""bin"": [37, 10], ""n_photons"": 12, ""det_J"": 1.3715996539956243}, {""bin"": [37, 11], ""n_photons"": 9, ""det_J"": 1.236853544669984}, {""bin"": [38, 0], ""n_photons"": 6, ""det_J"": 0.9999131402191256}, {""bin"": [38, 1], ""n_photons"": 8, ""det_J"": 1.0058417374125301}, {""bin"": [38, 2], ""n_photons"": 6, ""det_J"": 0.99144761249721}, {""bin"": [38, 3], ""n_photons"": 6, ""det_J"": 0.9656830666364684}, {""bin"": [38, 4], ""n_photons"": 8, ""det_J"": 1.008259545248982}, {""bin"": [38, 5], ""n_photons"": 6, ""det_J"": 0.961191700956402}, {""bin"": [38, 6], ""n_photons"": 6, ""det_J"": 0.9501939985622337}, {""bin"": [38, 7], ""n_photons"": 8, ""det_J"": 0.9653681204965167}, {""bin"": [38, 8], ""n_photons"": 6, ""det_J"": 1.0358696725408012}, {""bin"": [38, 9], ""n_photons"": 6, ""det_J"": 1.0047424082827006}, {""bin"": [38, 10], ""n_photons"": 8, ""det_J"": 1.0012406596513397}, {""bin"": [38, 11], ""n_photons"": 6, ""det_J"": 0.9711673250573605}, {""bin"": [39, 0], ""n_photons"": 8, ""det_J"": 0.9259449203967318}, {""bin"": [39, 2], ""n_photons"": 8, ""det_J"": 0.9670506998265295}, {""bin"": [39, 4], ""n_photons"": 9, ""det_J"": 0.9832741099730823}, {""bin"": [39, 6], ""n_photons"": 8, ""det_J"": 1.1730405331530174}, {""bin"": [39, 7], ""n_photons"": 9, ""det_J"": 1.041075242411812}, {""bin"": [39, 9], ""n_photons"": 8, ""det_J"": 1.032758401904895}, {""bin"": [39, 11], ""n_photons"": 8, ""det_J"": 0.9528641891766432}, {""bin"": [40, 0], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [40, 2], ""n_photons"": 6, ""det_J"": -0.08195568658984789}, {""bin"": [40, 4], ""n_photons"": 6, ""det_J"": 0.15360413214953525}, {""bin"": [40, 6], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [40, 9], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [40, 11], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [41, 0], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [41, 2], ""n_photons"": 6, ""det_J"": -0.1678334595671784}, {""bin"": [41, 4], ""n_photons"": 6, ""det_J"": -0.4061124865504918}, {""bin"": [41, 6], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [41, 7], ""n_photons"": 6, ""det_J"": 0.03656022668766809}, {""bin"": [41, 9], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [41, 11], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [42, 0], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [42, 4], ""n_photons"": 6, ""det_J"": 0.17554008739632018}, {""bin"": [42, 6], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [42, 7], ""n_photons"": 6, ""det_J"": 3.2455557993025625e-05}, {""bin"": [42, 9], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [42, 11], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [43, 0], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [43, 2], ""n_photons"": 6, ""det_J"": 0.2657957083878846}, {""bin"": [43, 4], ""n_photons"": 6, ""det_J"": 0.4406411778422406}, {""bin"": [43, 6], ""n_photons"": 6, ""det_J"": 0.0}, {""bin"": [43, 7], ""n_photons"": 6, ""det_J"": -0.044199606636267555}, {""bin"": [43, 11], ""n_photons"": 6, ""det_J"": 0.0}]}"
E,Multi-resolution (dense central),2000,area,Finite area distortion (initial vs final spread),0.03159930603578687,-26215927388.39765,0.4095074260617131,-798264322.4114676,2715328651.09248,26215927388.80716,233,1.1682668815793384e-05,179729321133.55096,7625868331.420832,22382510641.326313,179729321133.55096,233,4.739962114442341,0.09278848154879904,2.220446049250313e-16,"{""formula"": ""kappa = 1 - sqrt(det(C_f)/det(C_i))""}"
E,Multi-resolution (dense central),2000,divergence,Displacement divergence (∇·d),0.0005424970295280218,-9.518355657747886,4.785545973902058,-0.6104836558000565,2.3289718910287576,14.303901631649943,248,0.0004539639850857746,10.597260082607365,1.339433119271065,2.486849151722775,10.596806118622279,248,4.7399680976061855,0.09278848154879898,2.220446049250313e-16,"{""formula"": ""kappa = 0.5 * div(x_final - x_initial)""}"
E,Multi-resolution (dense central),2000,knn,Adaptive k-nearest-neighbour density,0.004664145060814917,-0.5277400975489622,0.3955230390195695,0.12770891556927402,0.15979515681309642,0.9232631365685318,248,0.0,10.597260082607365,0.13682565468985686,0.8529411772484532,10.597260082607365,4096,4.7399680976061855,0.09278848154879898,2.220446049250313e-16,"{""k_neighbours"": 8}"
E,Multi-resolution (dense central),2000,voronoi,Voronoi area method,0.07262211595661938,-209.83269879047398,-0.6391286801902364,-12.392611869003293,25.48453584426639,209.19357011028376,248,0.0,10.597260082607365,0.13682565468985686,0.8529411772484532,10.597260082607365,4096,4.7399680976061855,0.09278848154879898,2.220446049250313e-16,"{""method"": ""Voronoi (final positions) vs uniform initial 1D spacing"", ""A_init_uniform"": 0.002980800745200186, ""A_fin_mean"": 0.03673164435994396, ""A_fin_std"": 0.15316102844176388}"
E,Multi-resolution (dense central),2000,triangulation,Delaunay triangulation area method,0.008887356030754745,-0.4816381474417026,0.3648448082823045,-0.0036114286823511034,0.12742487194941526,0.846482955724007,248,0.0,10.597260082607365,0.13682565468985686,0.8529411772484532,10.597260082607365,4096,4.7399680976061855,0.09278848154879898,2.220446049250313e-16,"{""n_triangles"": 3905, ""formula"": ""kappa = 1 - A_final / A_initial per triangle""}"
E,Multi-resolution (dense central),5000,histogram,Histogram occupancy (current control),0.0007838690653443336,-0.5,-0.5,-0.5,0.0,0.0,270,0.0,6.730118835542779,0.21152309479978018,0.9932676943683442,6.730118835542779,4096,4.739961123340211,0.09355174254906862,2.220446049250313e-16,"{""bins"": 64, ""edges_extent"": 8.0}"
E,Multi-resolution (dense central),5000,kernel,Gaussian KDE (Scott bandwidth),0.3570710059721023,-0.5,4076089029.329816,37192588.01395977,268099813.03127742,4076089029.829816,741,0.0,10.596722986095552,0.15360507806904888,0.8940605478445864,10.596722986095552,4096,4.739961280861545,0.09415475328920797,2.220446049250313e-16,"{""h_init"": [0.208889272917482, 0.3465294472230994], ""h_final"": [0.2088747103460429, 0.34772489145035096], ""n_photons"": 5000}"
