x0,y0,x_final,y_final,max_deviation,bending_angle
-8.000000000000000000e+00,-3.000000000000000000e+00,-3.260128723083077329e+00,-3.017450210489548201e+00,1.784587286597716371e-02,8.070627608107336370e-02
-8.000000000000000000e+00,-2.996998499249624803e+00,-3.260128723083077329e+00,-3.014448709739173005e+00,1.784587286597716371e-02,8.070627608107336370e-02
-8.000000000000000000e+00,-2.993996998499249607e+00,-3.260128723083077329e+00,-3.011447208988797808e+00,1.784587286597716371e-02,8.070627608107336370e-02
-8.000000000000000000e+00,-2.990995497748874410e+00,-3.260128723083077329e+00,-3.008445708238422611e+00,1.784587286597716371e-02,8.070627608107336370e-02
-8.000000000000000000e+00,-2.987993996998499213e+00,-3.260128723083077329e+00,-3.005444207488047415e+00,1.784587286597716371e-02,8.070627608107336370e-02
-8.000000000000000000e+00,-2.984992496248124016e+00,-3.260128723083077329e+00,-3.002442706737672218e+00,1.784587286597716371e-02,8.070627608107336370e-02
-8.000000000000000000e+00,-2.981990995497748820e+00,-3.260128723083077329e+00,-2.999441205987297021e+00,1.784587286597716371e-02,8.070627608107336370e-02
-8.000000000000000000e+00,-2.978989494747373623e+00,-3.260128723083077329e+00,-2.996439705236921824e+00,1.784587286597716371e-02,8.070627608107336370e-02
-8.000000000000000000e+00,-2.975987993996998426e+00,-3.260128723083077329e+00,-2.993438204486546628e+00,1.784587286597716371e-02,8.070627608107336370e-02
-8.000000000000000000e+00,-2.972986493246623230e+00,-3.260128723083077329e+00,-2.990436703736171431e+00,1.784587286597716371e-02,8.070627608107336370e-02
-8.000000000000000000e+00,-2.969984992496248033e+00,-3.260128723083077329e+00,-2.987435202985796234e+00,1.784587286597716371e-02,8.070627608107336370e-02
-8.000000000000000000e+00,-2.966983491745872836e+00,-3.260128723083077329e+00,-2.984433702235421038e+00,1.784587286597716371e-02,8.070627608107336370e-02
-8.000000000000000000e+00,-2.963981990995497640e+00,-3.260128723083077329e+00,-2.981432201485045841e+00,1.784587286597716371e-02,8.070627608107336370e-02
-8.000000000000000000e+00,-2.960980490245122443e+00,-3.260128723083077329e+00,-2.978430700734670644e+00,1.784587286597716371e-02,8.070627608107336370e-02
-8.000000000000000000e+00,-2.957978989494747246e+00,-3.260151548656408771e+00,-2.980701936401374486e+00,2.292397368576803984e-02,8.112303567353691680e-02
-8.000000000000000000e+00,-2.954977488744372049e+00,-3.260193504741758286e+00,-2.984987180254532468e+00,3.002488701815986261e-02,7.984161694296008915e-02
-8.000000000000000000e+00,-2.951975987993996853e+00,-3.260157757619587038e+00,-2.975434881163710354e+00,2.366496872922363437e-02,7.774537398367849239e-02
-8.000000000000000000e+00,-2.948974487243621656e+00,-3.260119178302431919e+00,-2.959169697355758188e+00,1.744793137230571389e-02,6.744527082747345248e-02
-8.000000000000000000e+00,-2.945972986493246459e+00,-3.260129331128563290e+00,-2.964237252691971136e+00,1.904848854255103419e-02,7.336007340925769504e-02
-8.000000000000000000e+00,-2.942971485742871263e+00,-3.260141652489920716e+00,-2.967206394492122534e+00,2.456647778492415668e-02,7.212429380818173585e-02
-8.000000000000000000e+00,-2.939969984992496066e+00,-3.260153215640588797e+00,-2.968541175167372703e+00,2.870635137131838377e-02,6.833674047758717118e-02
-8.000000000000000000e+00,-2.936968484242120869e+00,-3.260137754218186412e+00,-2.962090588533108804e+00,2.579255030725446929e-02,6.868385990388996276e-02
-8.000000000000000000e+00,-2.933966983491745673e+00,-3.260144562233198151e+00,-2.961769856321583294e+00,2.782567442667494007e-02,6.841882087205017338e-02
-8.000000000000000000e+00,-2.930965482741370476e+00,-3.260146569796992910e+00,-2.959444937086789462e+00,2.847945434541898635e-02,6.597465590589729478e-02
-8.000000000000000000e+00,-2.927963981990995279e+00,-3.260146569796992910e+00,-2.956443436336414265e+00,2.847945434541898635e-02,6.597465590589729478e-02
-8.000000000000000000e+00,-2.924962481240620527e+00,-3.260146569796992910e+00,-2.953441935586039513e+00,2.847945434541898635e-02,6.597465590589729478e-02
-8.000000000000000000e+00,-2.921960980490245330e+00,-3.260146569796992910e+00,-2.950440434835664316e+00,2.847945434541898635e-02,6.597465590589729478e-02
-8.000000000000000000e+00,-2.918959479739870133e+00,-3.260146569796992910e+00,-2.947438934085289119e+00,2.847945434541898635e-02,6.597465590589729478e-02
-8.000000000000000000e+00,-2.915957978989494936e+00,-3.260146569796992910e+00,-2.944437433334913923e+00,2.847945434541898635e-02,6.597465590589729478e-02
-8.000000000000000000e+00,-2.912956478239119740e+00,-3.260146569796992910e+00,-2.941435932584538726e+00,2.847945434541898635e-02,6.597465590589729478e-02
-8.000000000000000000e+00,-2.909954977488744543e+00,-3.260146569796992910e+00,-2.938434431834163529e+00,2.847945434541898635e-02,6.597465590589729478e-02
-8.000000000000000000e+00,-2.906953476738369346e+00,-3.260146569796992910e+00,-2.935432931083788333e+00,2.847945434541898635e-02,6.597465590589729478e-02
-8.000000000000000000e+00,-2.903951975987994150e+00,-3.260146569796992910e+00,-2.932431430333413136e+00,2.847945434541898635e-02,6.597465590589729478e-02
-8.000000000000000000e+00,-2.900950475237618953e+00,-3.260146569796992910e+00,-2.929429929583037939e+00,2.847945434541898635e-02,6.597465590589729478e-02
-8.000000000000000000e+00,-2.897948974487243756e+00,-3.260146569796992910e+00,-2.926428428832662743e+00,2.847945434541898635e-02,6.597465590589729478e-02
-8.000000000000000000e+00,-2.894947473736868560e+00,-3.260146569796992910e+00,-2.923426928082287546e+00,2.847945434541898635e-02,6.597465590589729478e-02
-8.000000000000000000e+00,-2.891945972986493363e+00,-3.260146569796992910e+00,-2.920425427331912349e+00,2.847945434541898635e-02,6.597465590589729478e-02
-8.000000000000000000e+00,-2.888944472236118166e+00,-3.260146569796992910e+00,-2.917423926581537152e+00,2.847945434541898635e-02,6.597465590589729478e-02
-8.000000000000000000e+00,-2.885942971485742969e+00,-3.260146569796992910e+00,-2.914422425831161956e+00,2.847945434541898635e-02,6.597465590589729478e-02
