x0,y0,x_final,y_final,max_deviation,bending_angle
-7.989361702127659726e+00,-2.978723404255319451e+00,-3.219437863401492184e+00,-2.960391417803566849e+00,1.833198645175260211e-02,1.492619110869577125e-02
-7.968085106382979177e+00,-2.978723404255319451e+00,-3.198159135783686491e+00,-2.961011126985091391e+00,1.771227727022806064e-02,1.500217563053284422e-02
-7.946808510638297740e+00,-2.978723404255319451e+00,-3.176889350183933480e+00,-2.959795563028991605e+00,1.892784122632784616e-02,1.484420887291332432e-02
-7.925531914893617191e+00,-2.978723404255319451e+00,-3.155601699964857509e+00,-2.961075429694163041e+00,1.764797456115640983e-02,1.474907683197213340e-02
-7.904255319148935754e+00,-2.978723404255319451e+00,-3.134332767365540562e+00,-2.960215279111431119e+00,1.850812514388833208e-02,1.476228323884365423e-02
-7.882978723404255206e+00,-2.978723404255319451e+00,-3.113075164158291663e+00,-2.957767798406687909e+00,2.095560584863154219e-02,1.544348555333960142e-02
-7.861702127659574657e+00,-2.978723404255319451e+00,-3.091783801937528331e+00,-2.959367788928424226e+00,1.935561532689522579e-02,1.474731238559614729e-02
-7.840425531914894108e+00,-2.978723404255319451e+00,-3.070511339465631373e+00,-2.958690322523348293e+00,2.003308173197115849e-02,1.507316096824541651e-02
-7.819148936170212671e+00,-2.978723404255319451e+00,-3.049230045692303381e+00,-2.959526739998350475e+00,1.919666425696897605e-02,1.478445323869359215e-02
-7.797872340425532123e+00,-2.978723404255319451e+00,-3.027952492236727355e+00,-2.959396571816276023e+00,1.932683243904342874e-02,1.456614009118720014e-02
-7.776595744680850686e+00,-2.978723404255319451e+00,-3.006682471062727124e+00,-2.958404447418775618e+00,2.031895683654383333e-02,1.559841577992964433e-02
-7.755319148936170137e+00,-2.978723404255319451e+00,-2.985406039705652326e+00,-2.958532435973869390e+00,2.019096828145006128e-02,1.528337132889061659e-02
-7.734042553191489588e+00,-2.978723404255319451e+00,-2.964149610929017076e+00,-2.955983409367982429e+00,2.273999488733702279e-02,1.600311794724189676e-02
-7.712765957446809040e+00,-2.978723404255319451e+00,-2.942855249862215583e+00,-2.957912309603200729e+00,2.081109465211872234e-02,1.561688944371639534e-02
-7.691489361702127603e+00,-2.978723404255319451e+00,-2.921577525972523848e+00,-2.958000538510656252e+00,2.072286574466319919e-02,1.516213934803488719e-02
-7.670212765957447054e+00,-2.978723404255319451e+00,-2.900313580317326334e+00,-2.956627134637910270e+00,2.209626961740918105e-02,1.584527530563024575e-02
-7.648936170212765617e+00,-2.978723404255319451e+00,-2.879024921354308209e+00,-2.957746105947899107e+00,2.097729830742034451e-02,1.497355732246252388e-02
-7.627659574468085069e+00,-2.978723404255319451e+00,-2.857754183819737115e+00,-2.956940491416972350e+00,2.178291283834710157e-02,1.585173966693657205e-02
-7.606382978723404520e+00,-2.978723404255319451e+00,-2.836480222124148298e+00,-2.956899724770103877e+00,2.182367948521557466e-02,1.553829102216775816e-02
-7.585106382978723971e+00,-2.978723404255319451e+00,-2.815206760333148317e+00,-2.956393431770554692e+00,2.232997248476475960e-02,1.534312700727679876e-02
-7.563829787234042534e+00,-2.978723404255319451e+00,-2.793923353433513945e+00,-2.957268889719271154e+00,2.145451453604829695e-02,1.545967476001437052e-02
-7.542553191489361097e+00,-2.978723404255319451e+00,-2.772645034744313453e+00,-2.957416347616188101e+00,2.130705663913134984e-02,1.500491261858696336e-02
-7.521276595744680549e+00,-2.978723404255319451e+00,-2.751381043953511796e+00,-2.956148895075734195e+00,2.257450917958525594e-02,1.560718850778947814e-02
-7.500000000000000000e+00,-2.978723404255319451e+00,-2.730095990710303955e+00,-2.956988079441453809e+00,2.173532481386564186e-02,1.507110422984404841e-02
-7.478723404255319451e+00,-2.978723404255319451e+00,-2.708823340598157881e+00,-2.956234121932298287e+00,2.248928232302116470e-02,1.534782448416438343e-02
-7.457446808510638903e+00,-2.978723404255319451e+00,-2.687545886508038606e+00,-2.956761463210486607e+00,2.196194104483284448e-02,1.586723438658007440e-02
-7.436170212765957466e+00,-2.978723404255319451e+00,-2.666274995124367386e+00,-2.955625756724970632e+00,2.309764753034881934e-02,1.615035132858207850e-02
-7.414893617021276029e+00,-2.978723404255319451e+00,-2.644991363324550537e+00,-2.956537254145125804e+00,2.218615011019364758e-02,1.626690827266563319e-02
