cluster_id,family,scale,m10_los_mag_rms,final_angular_centroid_mag_rms,final_angular_spread_rms_rms,final_angular_rms_angle_mag_rms,final_transverse_velocity_rms,final_transverse_displacement_rms,g3d_unit_speed_max_error,g3d_unit_speed_pass,first_step_exact_max_vector_error,first_step_exact_pass,angular_identity_error,angular_covariance_psd_pass,angular_direction_mean_bound_pass,m10_los_mag_vs_observed_pearson,m10_los_mag_vs_observed_spearman,m10_los_mag_vs_observed_count,final_angular_centroid_mag_vs_observed_pearson,final_angular_centroid_mag_vs_observed_spearman,final_angular_centroid_mag_vs_observed_count,final_angular_spread_rms_vs_observed_pearson,final_angular_spread_rms_vs_observed_spearman,final_angular_spread_rms_vs_observed_count,final_angular_rms_angle_mag_vs_observed_pearson,final_angular_rms_angle_mag_vs_observed_spearman,final_angular_rms_angle_mag_vs_observed_count
Abell370,SOURCE,0.25,1.4351998127587924e-05,6.30493709014756e-05,8.114360995367147e-05,0.0001027594696725582,0.00010294998031214717,0.00024710827970017335,2.220446049250313e-16,True,4.936436741847327e-16,True,2.379714425038576e-16,True,True,0.3512609835968917,0.18281595036747594,4096,0.45246225028271747,0.4407322323025237,1024,0.5177681132307951,0.595392363495652,1024,0.5147152260367944,0.5530736635114377,1024
Abell370,SOURCE,0.5,2.7373522265449428e-05,0.00012126393501855653,0.00016449788513966663,0.00020436363705808247,0.00020479448732326595,0.0004921406918198561,2.220446049250313e-16,True,4.746797461573858e-16,True,1.6413961075223783e-16,True,True,0.3861167508146789,0.250911819399577,4096,0.4783470336338495,0.5154365361448009,1024,0.5355777084724282,0.6576269114336556,1024,0.5353513606831006,0.6263994879755871,1024
Abell370,SOURCE,1.0,5.4432292537082574e-05,0.00024159516739018276,0.0003348175335084405,0.0004128813457289711,0.0004136768809253154,0.000995945428068682,2.220446049250313e-16,True,4.758686990283793e-16,True,1.8598077508411363e-16,True,True,0.40610941511749377,0.33205306932307593,4096,0.49295178218781144,0.6074826047739476,1024,0.545911714916491,0.7051104749423509,1024,0.546694539923673,0.6939156847751594,1024
Abell370,SOURCE,2.0,0.00010888749874823325,0.00048378944929977917,0.0006762850035900737,0.0008315128605948374,0.0008328383090835381,0.0020059875988581075,2.220446049250313e-16,True,4.806612177462002e-16,True,1.9936770186409185e-16,True,True,0.4173848480433961,0.3930205194451684,4096,0.502605602527874,0.6628857776826923,1024,0.5493551405000242,0.7235600547412453,1024,0.5516383734458171,0.7193630806418867,1024
Abell370,SOURCE,4.0,0.00021893268635303088,0.0009757918792379937,0.001356238660152596,0.001670794150959155,0.0016729414899447062,0.0040328505475407065,2.220446049250313e-16,True,4.725235177104122e-16,True,1.7632037097581286e-16,True,True,0.4226950188745041,0.4442639331072242,4096,0.5021454417117538,0.6816623385435685,1024,0.5501741588545134,0.7291602187197417,1024,0.5519335366348493,0.7252512152781249,1024
Abell370,RESPONSE,0.25,1.3608073134270643e-05,6.0618223356986296e-05,8.42425178208754e-05,0.000103785214803256,0.00010399264923142802,0.00024960534981512854,2.220446049250313e-16,True,4.77371127583146e-16,True,2.2614031456968245e-16,True,True,0.40610941511749377,0.33205306932307593,4096,0.4923104487989164,0.607508863173822,1024,0.5437972168557512,0.7050817521980746,1024,0.5450135068140132,0.6939183949951933,1024
Abell370,RESPONSE,0.5,2.7216146268541287e-05,0.00012110320863044408,0.00016825042219371128,0.0002073021748775226,0.000207716228320006,0.0004990744722039349,2.220446049250313e-16,True,4.844610047497819e-16,True,1.6780712027392129e-16,True,True,0.40610941511749377,0.33205306932307593,4096,0.49256435520052094,0.6075198605202686,1024,0.5442165885871447,0.7051085023492129,1024,0.5454120244978443,0.6939219713680214,1024
Abell370,RESPONSE,1.0,5.4432292537082574e-05,0.00024159516739018276,0.0003348175335084405,0.0004128813457289711,0.0004136768809253154,0.000995945428068682,2.220446049250313e-16,True,4.758686990283793e-16,True,1.8598077508411363e-16,True,True,0.40610941511749377,0.33205306932307593,4096,0.49295178218781144,0.6074826047739476,1024,0.545911714916491,0.7051104749423509,1024,0.546694539923673,0.6939156847751594,1024
Abell370,RESPONSE,2.0,0.00010886458507416515,0.0004823702404386766,0.0006668330831583742,0.0008230111844047868,0.0008246130888548654,0.001985714364617573,3.3306690738754696e-16,True,4.915050484215186e-16,True,2.207624157250598e-16,True,True,0.40610941511749377,0.33205306932307593,4096,0.49340122178679297,0.6075148424221442,1024,0.5467943723065088,0.7050756108953586,1024,0.5472592730063311,0.6938820668705744,1024
Abell370,RESPONSE,4.0,0.0002177291701483303,0.0009640266053152561,0.0013215464116511865,0.0016357971188089874,0.001638912153872386,0.003954125580387632,2.220446049250313e-16,True,4.845499302388028e-16,True,1.7886814725507422e-16,True,True,0.40610941511749377,0.33205306932307593,4096,0.4927269699018134,0.607680992880426,1024,0.548213523334276,0.7050453793687954,1024,0.5476285252744213,0.6938130149345778,1024
