cluster_id,step_index,propagation_distance,second_moment_equals_cov_plus_centroid_outer_relative_rms_error,rms_angle_squared_equals_second_moment_trace_relative_rms_error,covariance_eigen_trace_identity_relative_rms_error,covariance_eigen_det_identity_relative_rms_error,covariance_min_eigenvalue,covariance_psd_pass,direction_mean_vector_mag_min,direction_mean_vector_mag_max,direction_mean_vector_bound_pass,direction_mean_transverse_aggregation_parity_relative_rms_error,angular_mean_angle_aggregation_parity_relative_rms_error,angular_centroid_mag_vs_observed_pearson,angular_centroid_mag_vs_observed_spearman,angular_centroid_mag_vs_observed_count,angular_centroid_mag_vs_los_mag_pearson,angular_centroid_mag_vs_los_mag_spearman,angular_centroid_mag_vs_los_mag_count,angular_centroid_mag_rms,angular_mean_angle_mag_vs_observed_pearson,angular_mean_angle_mag_vs_observed_spearman,angular_mean_angle_mag_vs_observed_count,angular_mean_angle_mag_vs_los_mag_pearson,angular_mean_angle_mag_vs_los_mag_spearman,angular_mean_angle_mag_vs_los_mag_count,angular_mean_angle_mag_rms,angular_rms_angle_mag_vs_observed_pearson,angular_rms_angle_mag_vs_observed_spearman,angular_rms_angle_mag_vs_observed_count,angular_rms_angle_mag_vs_los_mag_pearson,angular_rms_angle_mag_vs_los_mag_spearman,angular_rms_angle_mag_vs_los_mag_count,angular_rms_angle_mag_rms,angular_sigma_high_vs_observed_pearson,angular_sigma_high_vs_observed_spearman,angular_sigma_high_vs_observed_count,angular_sigma_high_vs_los_mag_pearson,angular_sigma_high_vs_los_mag_spearman,angular_sigma_high_vs_los_mag_count,angular_sigma_high_rms,angular_sigma_low_vs_observed_pearson,angular_sigma_low_vs_observed_spearman,angular_sigma_low_vs_observed_count,angular_sigma_low_vs_los_mag_pearson,angular_sigma_low_vs_los_mag_spearman,angular_sigma_low_vs_los_mag_count,angular_sigma_low_rms,angular_cov_trace_vs_observed_pearson,angular_cov_trace_vs_observed_spearman,angular_cov_trace_vs_observed_count,angular_cov_trace_vs_los_mag_pearson,angular_cov_trace_vs_los_mag_spearman,angular_cov_trace_vs_los_mag_count,angular_cov_trace_rms,angular_cov_det_vs_observed_pearson,angular_cov_det_vs_observed_spearman,angular_cov_det_vs_observed_count,angular_cov_det_vs_los_mag_pearson,angular_cov_det_vs_los_mag_spearman,angular_cov_det_vs_los_mag_count,angular_cov_det_rms,angular_cov_frobenius_mag_vs_observed_pearson,angular_cov_frobenius_mag_vs_observed_spearman,angular_cov_frobenius_mag_vs_observed_count,angular_cov_frobenius_mag_vs_los_mag_pearson,angular_cov_frobenius_mag_vs_los_mag_spearman,angular_cov_frobenius_mag_vs_los_mag_count,angular_cov_frobenius_mag_rms,angular_spread_rms_vs_observed_pearson,angular_spread_rms_vs_observed_spearman,angular_spread_rms_vs_observed_count,angular_spread_rms_vs_los_mag_pearson,angular_spread_rms_vs_los_mag_spearman,angular_spread_rms_vs_los_mag_count,angular_spread_rms_rms,angular_cov_anisotropy_ratio_low_over_high_vs_observed_pearson,angular_cov_anisotropy_ratio_low_over_high_vs_observed_spearman,angular_cov_anisotropy_ratio_low_over_high_vs_observed_count,angular_cov_anisotropy_ratio_low_over_high_vs_los_mag_pearson,angular_cov_anisotropy_ratio_low_over_high_vs_los_mag_spearman,angular_cov_anisotropy_ratio_low_over_high_vs_los_mag_count,angular_cov_anisotropy_ratio_low_over_high_rms,angular_second_moment_trace_vs_observed_pearson,angular_second_moment_trace_vs_observed_spearman,angular_second_moment_trace_vs_observed_count,angular_second_moment_trace_vs_los_mag_pearson,angular_second_moment_trace_vs_los_mag_spearman,angular_second_moment_trace_vs_los_mag_count,angular_second_moment_trace_rms,direction_mean_vector_mag_vs_observed_pearson,direction_mean_vector_mag_vs_observed_spearman,direction_mean_vector_mag_vs_observed_count,direction_mean_vector_mag_vs_los_mag_pearson,direction_mean_vector_mag_vs_los_mag_spearman,direction_mean_vector_mag_vs_los_mag_count,direction_mean_vector_mag_rms,direction_dispersion_one_minus_mean_vector_mag_vs_observed_pearson,direction_dispersion_one_minus_mean_vector_mag_vs_observed_spearman,direction_dispersion_one_minus_mean_vector_mag_vs_observed_count,direction_dispersion_one_minus_mean_vector_mag_vs_los_mag_pearson,direction_dispersion_one_minus_mean_vector_mag_vs_los_mag_spearman,direction_dispersion_one_minus_mean_vector_mag_vs_los_mag_count,direction_dispersion_one_minus_mean_vector_mag_rms,direction_mean_transverse_mag_vs_observed_pearson,direction_mean_transverse_mag_vs_observed_spearman,direction_mean_transverse_mag_vs_observed_count,direction_mean_transverse_mag_vs_los_mag_pearson,direction_mean_transverse_mag_vs_los_mag_spearman,direction_mean_transverse_mag_vs_los_mag_count,direction_mean_transverse_mag_rms,photon_count_per_bin_vs_observed_pearson,photon_count_per_bin_vs_observed_spearman,photon_count_per_bin_vs_observed_count,photon_count_per_bin_vs_los_mag_pearson,photon_count_per_bin_vs_los_mag_spearman,photon_count_per_bin_vs_los_mag_count,photon_count_per_bin_rms
MACS0416,1,0.03,1.969395993683519e-16,1.851002296371571e-16,8.914057383607036e-17,6.374396196978084e-16,-4.8467614016778965e-27,True,0.9999999998278072,0.9999999999999988,True,0.0,0.0,0.6609369519462126,0.4664979581953518,1024,0.8279368541264477,0.6729101101494885,1024,2.4020271325995445e-06,0.7507576994454247,0.6694017568309744,1024,0.8825813656070693,0.8282622062978328,1024,3.177486313460993e-06,0.7619692131843326,0.6725140079490997,1024,0.8861050519702433,0.8150770353515485,1024,3.4074772807893718e-06,0.7246936700750557,0.660413207135187,1024,0.777185874705983,0.6799158903154281,1024,2.2702954063362875e-06,0.5093510166081955,0.37668340035802134,1024,0.541446913045115,0.3092437374540178,1024,8.288098945594768e-07,nan,0.6662109349627326,1024,nan,0.6746337551856091,1024,1.8900491173374678e-11,nan,0.4585892889356828,1024,nan,0.40638399053832613,1024,4.733516199172221e-22,nan,0.663221714686326,1024,nan,0.6796052902152921,1024,1.7039091863183648e-11,0.7244999726106058,0.6662109349627326,1024,0.7761513366263266,0.6746337551856091,1024,2.4168506518507386e-06,-0.027107252007595804,-0.011733552487059692,1024,-0.0673760236641034,-0.09425686141885009,1024,0.4122509168954769,nan,0.6725140079490997,1024,nan,0.8150770353515485,1024,4.1865648216990854e-11,nan,-0.6662028468914762,1024,nan,-0.6746480586966485,1024,0.9999999999970794,nan,0.6662028468914762,1024,nan,0.6746480586966485,1024,9.45023655853153e-12,0.7507576994429986,0.6694017568309744,1024,0.8825813655922521,0.8282622062978328,1024,3.1774863131589253e-06,0.03885639510333267,0.05171560989652309,1024,-0.020409173342902556,-0.024684737632400394,1024,69.84375
MACS0416,5,0.15,2.993110218328261e-16,1.1704427066252485e-16,1.9622695587962876e-17,4.1383329312526605e-16,-1.0339757656912846e-25,True,0.9999999956951852,0.9999999999999697,True,0.0,0.0,0.6607010986225563,0.4659470017660859,1024,0.8277640261403224,0.6729621115263572,1024,1.2007266009943469e-05,0.750417965839358,0.6685635198098177,1024,0.8822891570858048,0.8281948492597097,1024,1.587889098647795e-05,0.7616561167629333,0.6717986341222573,1024,0.8857683603774023,0.8151497121092912,1024,1.7027834699113178e-05,0.7240407694122896,0.6593898203207972,1024,0.7764193835532034,0.6793070059366283,1024,1.1341405680630353e-05,0.5094153110454408,0.37647843501469097,1024,0.5410994246002162,0.311244417399379,1024,4.14068046269506e-06,nan,0.6654611040060738,1024,nan,0.6741605907123954,1024,4.7241071203872e-10,nan,0.46191795357379134,1024,nan,0.41427166022258904,1024,2.958443326469765e-19,nan,0.6623837794304968,1024,nan,0.6791582884807954,1024,4.2588993324668004e-10,0.7239689666484584,0.6654611040060738,1024,0.7754763564839339,0.6741605907123954,1024,1.2073637293988048e-05,-0.025440379376014483,-0.010700228728553317,1024,-0.06620729959354386,-0.09146553234219183,1024,0.41227218633422896,nan,0.6717986341222573,1024,nan,0.8151497121092912,1024,1.0464538712673694e-09,nan,-0.6654611040060738,1024,nan,-0.6741605907123954,1024,0.9999999999271136,nan,0.6654611040060738,1024,nan,0.6741605907123954,1024,2.36205340747009e-10,0.7504179657797829,0.6685635198098177,1024,0.8822891567170995,0.8281948492597097,1024,1.5878890948713e-05,0.03885639510333267,0.05171560989652309,1024,-0.020409173342902556,-0.024684737632400394,1024,69.84375
MACS0416,10,0.3,1.8102023571315606e-16,2.399611155135914e-16,1.1304808488198955e-16,1.0007773599444664e-16,-4.1359030627651384e-25,True,0.999999982780741,0.9999999999998784,True,0.0,0.0,0.6606430497945249,0.46597145593411643,1024,0.8276983877499422,0.6729196208246907,1024,2.401205803768306e-05,0.7503990290611988,0.6685052455721068,1024,0.882285045243735,0.8282304220906945,1024,3.175845567431601e-05,0.7616360415970616,0.6717409187092271,1024,0.885761243521097,0.8152099165832201,1024,3.405578154341829e-05,0.7240319551631872,0.6593440078734676,1024,0.7764551258207829,0.6793777045633359,1024,2.2685271423157117e-05,0.5094374407446229,0.3769082475411188,1024,0.5411176348505818,0.3127889964121217,1024,8.282257288062308e-06,nan,0.6654976734931836,1024,nan,0.6742130950039339,1024,1.8897014435378883e-09,nan,0.4606964906146523,1024,nan,0.40852905973850207,1024,4.733510055601452e-18,nan,0.6624118212529779,1024,nan,0.6791687155782848,1024,1.703619054765641e-09,0.7239839422342023,0.6654976734931836,1024,0.7755308015268206,0.6742130950039339,1024,2.4149892863695487e-05,-0.02526135786230488,-0.010863274273708465,1024,-0.06612344843601285,-0.09064359215414453,1024,0.4123366375147013,nan,0.6717409187092271,1024,nan,0.8152099165832201,1024,4.185796315773513e-09,nan,-0.6654976734931836,1024,nan,-0.6742130950039339,1024,0.9999999997083914,nan,0.6654976734931836,1024,nan,0.6742130950039339,1024,9.448506621228279e-10,0.7503990288228337,0.6685052455721068,1024,0.8822850437691628,0.8282304220906945,1024,3.175845537220518e-05,0.03885639510333267,0.05171560989652309,1024,-0.020409173342902556,-0.024684737632400394,1024,69.84375
MACS0416,20,0.6,1.7839662873210288e-16,1.3233116531430068e-16,4.058917884059205e-17,1.7338790608323335e-16,-1.6543612251060553e-24,True,0.9999999311229715,0.999999999999513,True,0.0,0.0,0.6605964247960819,0.46585234804165687,1024,0.8276601918638735,0.6728410767291324,1024,4.802228673057412e-05,0.7503915630529225,0.6684799084610806,1024,0.8822832966669437,0.8282380552177956,1024,6.351716076907178e-05,0.7616251798872178,0.671723751615034,1024,0.8857592328189587,0.8151796075924469,1024,6.811176067410098e-05,0.7240296973920594,0.6592865271668035,1024,0.7764579540722979,0.6793832478005866,1024,4.537234474997384e-05,0.5094228176179932,0.3787434937837477,1024,0.5411144291601736,0.31160426534189894,1024,1.6565695010534714e-05,nan,0.6654810205176965,1024,nan,0.6742195658393534,1024,7.558891859139652e-09,nan,0.4615025651441477,1024,nan,0.4106012516896643,1024,7.573618380222409e-17,nan,0.6623804264824121,1024,nan,0.6791638205421644,1024,6.8145537436173695e-09,0.7239867639493429,0.6654810205176965,1024,0.7755379174682583,0.6742195658393534,1024,4.83018831857779e-05,-0.025229786878782398,-0.00829556493339121,1024,-0.06611408486824763,-0.09179104733838082,1024,0.41237285869950197,nan,0.671723751615034,1024,nan,0.8151796075924469,1024,1.674315103317402e-08,nan,-0.6654810205176965,1024,nan,-0.6742195658393534,1024,0.9999999988334641,nan,0.6654810205176965,1024,nan,0.6742195658393534,1024,3.7794450460224994e-09,0.7503915621002001,0.6684799084610806,1024,0.8822832907699321,0.8282380552177956,1024,6.351715835220359e-05,0.03885639510333267,0.05171560989652309,1024,-0.020409173342902556,-0.024684737632400394,1024,69.84375
MACS0416,40,1.2,1.7367883583295597e-16,2.00995104721859e-16,3.7001100334659845e-17,2.528223753590801e-16,-6.617444900424222e-24,True,0.999999724491999,0.9999999999980522,True,0.0,0.0,0.6605809551684103,0.4657839814302113,1024,0.8276411721758465,0.6728112706530291,1024,9.604251869604141e-05,0.7503898920212649,0.6684926161343213,1024,0.8822834500514996,0.8282334731063586,1024,0.00012703498865398194,0.7616213355197513,0.6717067521682448,1024,0.8857593999207122,0.8151831279951363,1024,0.0001362240313845966,0.7240248861768536,0.6592248217455526,1024,0.7764688239850934,0.6793942560439168,1024,9.074704691325653e-05,0.5094257052745957,0.3789631058963906,1024,0.5411115337530736,0.312751832946467,1024,3.313298667061746e-05,nan,0.6654460380926803,1024,nan,0.6742293335598312,1024,3.023584359640832e-08,nan,0.4550159278714666,1024,nan,0.4068735521428583,1024,1.2117801370102441e-15,nan,0.662366802336695,1024,nan,0.6791744823331665,1024,2.725847503487076e-08,0.7239864583500614,0.6654460380926803,1024,0.7755502883858387,0.6742293335598312,1024,9.660652839840637e-05,-0.025227752061985225,-0.00870539890394946,1024,-0.06614171321628472,-0.09072826792563775,1024,0.4124133739074676,0.640643758065038,0.6717067521682448,1024,0.7856091940985915,0.8151831279951363,1024,6.697259674770996e-08,nan,-0.6654460380926803,1024,nan,-0.6742293335598312,1024,0.9999999953335906,nan,0.6654460380926803,1024,nan,0.6742293335598312,1024,1.5117907797471144e-08,0.7503898882102574,0.6684926161343213,1024,0.8822834264638905,0.8282334731063586,1024,0.00012703496931915827,0.03885639510333267,0.05171560989652309,1024,-0.020409173342902556,-0.024684737632400394,1024,69.84375
MACS0416,80,2.4,2.7243473755049775e-16,1.4862233341963598e-16,3.5593198035351763e-17,1.3105393332404818e-16,-1.3234889800848443e-23,True,0.9999988979697864,0.999999999992208,True,0.0,0.0,0.660567802634945,0.46573603427260113,1024,0.8276331994773445,0.6727932327802018,1024,0.00019208372171538056,0.7503830190097349,0.6684615678350577,1024,0.8822814554341042,0.8282378317001645,1024,0.0002540691985548561,0.7616196775911895,0.6716777491673128,1024,0.8857593491759822,0.8151967066912238,1024,0.00027244825155735644,0.7240270963789887,0.6592318517600367,1024,0.7764704834256834,0.6794047949002218,1024,0.0001814954889613304,0.5094365691933351,0.3785016883658659,1024,0.5411177874745585,0.3139206214025899,1024,6.626674215107012e-05,0.6178982547038592,0.6654114580214342,1024,0.7026968684213089,0.6742300488162506,1024,1.2094383866809639e-07,nan,0.46380287639092466,1024,nan,0.4143980061578639,1024,1.9388556862495534e-14,0.6191487641993557,0.662364824097325,1024,0.7018732786848237,0.6791823501537801,1024,1.0903430583645557e-07,0.7239912736917125,0.6654114580214342,1024,0.7755529491926993,0.6742300488162506,1024,0.00019321463099006975,-0.025186064460667353,-0.00883228008038306,1024,-0.06612520219745795,-0.08930658068912523,1024,0.4124106045009936,0.640642415605626,0.6716777491673128,1024,0.7856079024291247,0.8151967066912238,1024,2.678906363986384e-07,-0.6178985854443791,-0.6654114580214342,1024,-0.702697069941805,-0.6742300488162506,1024,0.9999999813340739,0.6178985854443793,0.6654114580214342,1024,0.7026970699418051,0.6742300488162506,1024,6.047169544326024e-08,0.7503830037588831,0.6684615678350577,1024,0.8822813610831783,0.8282378317001645,1024,0.00025406904387607253,0.03885639510333267,0.05171560989652309,1024,-0.020409173342902556,-0.024684737632400394,1024,69.84375
MACS0416,120,3.5999999999999996,2.4985863637579805e-16,1.324988884719995e-16,3.1522714931593634e-17,1.92410365653523e-16,-5.293955920339377e-23,True,0.9999975204387037,0.9999999999824685,True,0.0,0.0,0.6605638638760981,0.46572597542834726,1024,0.8276504506509262,0.672793802750161,1024,0.00028812172691055076,0.7504032755254364,0.6684459766264642,1024,0.8823130117210454,0.8282761537980116,1024,0.0003810705708432927,0.7616335194704623,0.6716711103301053,1024,0.8857889217213046,0.815219606072527,1024,0.00040863552409047145,0.724082865017655,0.6591899846149534,1024,0.7765431531041912,0.6794441451791717,1024,0.0002721949869956795,0.5098095477491936,0.3805134419311473,1024,0.5417547125764955,0.3148034391710143,1024,9.939190653769627e-05,0.6178746311291821,0.6653744638275672,1024,0.7026646437770189,0.6742941089693155,1024,2.720951608095351e-07,nan,0.46370475181039955,1024,nan,0.4153704132573997,1024,9.815519857256326e-14,0.6191350650729877,0.6623466511187064,1024,0.7018483502309091,0.6792304623238681,1024,2.452952608998078e-07,0.7240210606701369,0.6653744638275672,1024,0.7755991310273348,0.6742941089693155,1024,0.0002897738118443009,-0.025130209319458256,-0.00787067836749335,1024,-0.06600775708334566,-0.09023266173363788,1024,0.41237715722321816,0.6406182875372833,0.6716711103301053,1024,0.7855845878108744,0.815219606072527,1024,6.027336976550723e-07,-0.6178753758856317,-0.6653744638275672,1024,-0.7026650976184805,-0.6742941089693155,1024,0.9999999580156738,0.6178753758856316,0.6653744638275672,1024,0.7026650976184805,0.6742941089693155,1024,1.360464468983205e-07,0.7504032414674696,0.6684459766264642,1024,0.8823127997317707,0.8282761537980116,1024,0.0003810700487932516,0.03885639510333267,0.05171560989652309,1024,-0.020409173342902556,-0.024684737632400394,1024,69.84375
MACS0416,159,4.77,2.220354602715428e-16,2.5267617687997923e-16,3.228966809190082e-17,2.662249953199697e-16,-1.0587911840678754e-22,True,0.9999956468361311,0.999999999969221,True,0.0,0.0,0.6602597671456,0.4656203799166687,1024,0.8276209695717723,0.6727389850511408,1024,0.00038159291039292927,0.7502092048562241,0.6685994410602976,1024,0.8823559474271883,0.8283490764251484,1024,0.0005047079213849474,0.7613808632887425,0.6717146874787118,1024,0.8858751695788966,0.8152875107288463,1024,0.0005411519489076864,0.7237747950360134,0.6593507696521048,1024,0.7766466854123609,0.6796530447571705,1024,0.0003604397779111965,0.510446895850853,0.3830647853655184,1024,0.5427342556697492,0.3208049111172397,1024,0.000131588179726632,0.6169576186039506,0.6655322088584552,1024,0.7023331287017631,0.6743933619733925,1024,4.771081262377415e-07,nan,0.47451704839214076,1024,nan,0.42997076185331534,1024,3.018923897729084e-13,0.6182188748274923,0.6625964792804919,1024,0.7015710636651108,0.679402760889779,1024,4.3017976002674685e-07,0.7236348748765542,0.6655322088584552,1024,0.7755977790199652,0.6743933619733925,1024,0.00038370859065759924,-0.025435284504376657,-0.006789769410710455,1024,-0.0656971448868074,-0.08555479871957275,1024,0.41239862838302305,0.639940038984268,0.6717146874787118,1024,0.7854555904885604,0.8152875107288463,1024,1.0568431296115663e-06,-0.6169589350160933,-0.6655322088584552,1024,-0.7023339334299397,-0.6743933619733925,1024,0.9999999263841803,0.6169589350160933,0.6655322088584552,1024,0.7023339334299399,0.6743933619733925,1024,2.385505731026241e-07,0.7502091486018115,0.6685994410602976,1024,0.8823555753641237,0.8283490764251484,1024,0.0005047067098180011,0.03885639510333267,0.05171560989652309,1024,-0.020409173342902556,-0.024684737632400394,1024,69.84375
MACS1149,0,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,1.0,True,0.0,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,0,nan,nan,0,nan,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,1.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,-0.006058479253081925,-0.01093572503780647,1024,-0.011008310760999528,0.004331616554137926,1024,69.84375
MACS1149,1,0.03,1.7492741659966054e-16,1.5854113683584203e-16,4.127713099315455e-17,7.937572936835354e-17,-8.077935669463161e-28,True,0.9999999999156105,1.0000000000000002,True,0.0,0.0,0.7712103720631762,0.769198036360574,1024,0.8485288709731745,0.861261589389171,1024,1.8728043230271188e-06,0.8408711544222793,0.8497158438286796,1024,0.9129308647864849,0.9187967040090123,1024,2.3008736366282295e-06,0.8538246032400745,0.847416551299199,1024,0.9236890737519579,0.913763444585509,1024,2.4160696489646507e-06,0.7947671124166078,0.7796465420977315,1024,0.8414941040967188,0.8005149063908161,1024,1.4129724654396533e-06,0.6452868694299877,0.5853676613234724,1024,0.6705269664297148,0.5363001454482315,1024,5.774992019115635e-07,nan,0.7856110658626044,1024,nan,0.798752726915099,1024,8.598745307461928e-12,nan,0.6537145826037183,1024,nan,0.6193215988221179,1024,2.325089931894987e-22,nan,0.7818219387942709,1024,nan,0.8005412367677562,1024,7.064686573620292e-12,0.7980905561394072,0.7856110658626044,1024,0.8450725876068973,0.798752726915099,1024,1.5264326111227788e-06,0.15660962989927485,0.17450975980456207,1024,0.06845466359543995,0.09477696013177082,1024,0.3807323110630553,nan,0.847416551299199,1024,nan,0.913763444585509,1024,1.7399964775740084e-11,nan,-0.7855777910402074,1024,nan,-0.7987432651434258,1024,0.999999999998835,nan,0.7855777910402074,1024,nan,0.7987432651434258,1024,4.299358129905532e-12,0.8408711544180029,0.8497158438286796,1024,0.9129308647762748,0.9187967040090123,1024,2.3008736365552127e-06,-0.006058479253081925,-0.01093572503780647,1024,-0.011008310760999528,0.004331616554137926,1024,69.84375
MACS1149,5,0.15,2.245038887086233e-16,1.912948750581675e-16,4.870559988291887e-17,2.008587011962509e-16,-2.5849394142282115e-26,True,0.9999999978902592,0.999999999999999,True,0.0,0.0,0.7713282666055093,0.7698666447045701,1024,0.8486705692981014,0.8620388831271011,1024,9.36337571100629e-06,0.840837981685564,0.8496333043487782,1024,0.9129268258859982,0.9189289482154352,1024,1.1502473529105426e-05,0.8538005450289039,0.847394300117223,1024,0.9236955048335448,0.9139492100886918,1024,1.2078360332367135e-05,0.7948483984012727,0.7800939238484503,1024,0.8415504156264878,0.8009089456226307,1024,7.06348471261694e-06,0.6457737057238125,0.580997580000509,1024,0.6711421648154361,0.5320647336084399,1024,2.8846433623004725e-06,nan,0.7859176594340451,1024,nan,0.799042249302625,1024,2.14960503621326e-10,nan,0.649967855962752,1024,nan,0.6162599336341295,1024,1.4531810908546034e-19,nan,0.7822802002665636,1024,nan,0.8009956928152493,1024,1.766127085489332e-10,0.7982075186936503,0.7859176594340451,1024,0.8452025031926441,0.799042249302625,1024,7.629808884437236e-06,0.15584988965786262,0.16997369560369688,1024,0.0681165404372068,0.0905712841580839,1024,0.3805529745173545,nan,0.847394300117223,1024,nan,0.9139492100886918,1024,4.349917011254097e-10,nan,-0.7859202296903176,1024,nan,-0.7990477925265734,1024,0.9999999999708931,nan,0.7859202296903176,1024,nan,0.7990477925265734,1024,1.0748023998587568e-10,0.8408379815784959,0.8496333043487782,1024,0.9129268256306455,0.9189289482154352,1024,1.1502473519977062e-05,-0.006058479253081925,-0.01093572503780647,1024,-0.011008310760999528,0.004331616554137926,1024,69.84375
MACS1149,10,0.3,2.0775258560920703e-16,1.5554948223113552e-16,6.290804815312981e-17,2.2526804646000214e-16,-1.0339757656912846e-25,True,0.9999999915610368,0.9999999999999957,True,0.0,0.0,0.7713267156384211,0.7698019419330733,1024,0.8486760389244042,0.8620699967813461,1024,1.8726405852642153e-05,0.8408335780440997,0.8496359921485095,1024,0.9129266452886091,0.9189292611401187,1024,2.3004575882621743e-05,0.8537962365256597,0.8474056604017427,1024,0.9236960086724517,0.9139765798226164,1024,2.4156380707619537e-05,0.7948556474373601,0.7801026019211799,1024,0.8415541511417977,0.8009274193548387,1024,1.4126764379447665e-05,0.6457491831339247,0.5815788095177388,1024,0.6711255668337724,0.5347272740265617,1024,5.769487057022635e-06,nan,0.7859439506975301,1024,nan,0.79904307631786,1024,8.598400139370251e-10,nan,0.6527308341132622,1024,nan,0.6186311797649284,1024,2.3250897923972454e-18,nan,0.7822591504919519,1024,nan,0.8009889202310279,1024,7.064490169869852e-10,0.7982135572015534,0.7859439506975301,1024,0.8452087555239312,0.79904307631786,1024,1.525950368568988e-05,0.1556340150445902,0.1704640194509336,1024,0.0680074505259686,0.09298409734519378,1024,0.38066109377016655,nan,0.8474056604017427,1024,nan,0.9139765798226164,1024,1.7399630477251313e-09,nan,-0.7859443971347632,1024,nan,-0.7990428326809678,1024,0.9999999998835738,nan,0.7859443971347632,1024,nan,0.7990428326809678,1024,4.2991999117195477e-10,0.8408335776157886,0.8496359921485095,1024,0.9129266442671887,0.9189292611401187,1024,2.300457580959393e-05,-0.006058479253081925,-0.01093572503780647,1024,-0.011008310760999528,0.004331616554137926,1024,69.84375
MACS1149,20,0.6,2.092855868853559e-16,2.317375546527486e-16,4.1577278403297566e-17,8.39103309059958e-17,-4.1359030627651384e-25,True,0.9999999662441498,0.9999999999999822,True,0.0,0.0,0.7713237561269113,0.7697979633189179,1024,0.8486854293317768,0.8621092688291252,1024,3.745256542908186e-05,0.8408268817766061,0.8496159314394955,1024,0.9129287440670819,0.9189601065732065,1024,4.6008950313884975e-05,0.8537922695793767,0.8473902879754203,1024,0.923697558425535,0.9139872527895,1024,4.831265273644089e-05,0.7948592937069228,0.7801258365808122,1024,0.8415543138029984,0.8009215855446677,1024,2.825368724562619e-05,0.6457416668481635,0.5869638368145705,1024,0.6711233766080695,0.5375512891330161,1024,1.1538930376712182e-05,nan,0.7859260022303008,1024,nan,0.7990286147271297,1024,3.4393614281614037e-09,nan,0.6600315737250881,1024,nan,0.6230608309094919,1024,3.720144023421277e-17,nan,0.782249606288332,1024,nan,0.8009884843716473,1024,2.82579747105161e-09,0.7982151927261222,0.7859260022303008,1024,0.845208588836811,0.7990286147271297,1024,3.051913755682279e-05,0.15548048222173963,0.17476336697503966,1024,0.06791329974722966,0.09492481469506113,1024,0.3807101148154454,nan,0.8473902879754203,1024,nan,0.9139872527895,1024,6.959851543073755e-09,nan,-0.7859260022303008,1024,nan,-0.7990286147271297,1024,0.9999999995342912,nan,0.7859260022303008,1024,nan,0.7990286147271297,1024,1.7196805240199764e-09,0.8408268800631157,0.8496159314394955,1024,0.9129287399813556,0.9189601065732065,1024,4.600894972966003e-05,-0.006058479253081925,-0.01093572503780647,1024,-0.011008310760999528,0.004331616554137926,1024,69.84375
MACS1149,40,1.2,2.7255329194372873e-16,1.95084293621308e-16,2.917108861279969e-17,1.7639960545044807e-16,-1.6543612251060553e-24,True,0.9999998649766361,0.9999999999999281,True,0.0,0.0,0.7713210789243226,0.7697850607626189,1024,0.8486844533731143,0.8621368062012732,1024,7.490463469114265e-05,0.8408255542485312,0.8496021962799534,1024,0.9129293264097891,0.9189626323224376,1024,9.201770458859938e-05,0.8537912065342548,0.847361482138382,1024,0.923698017457085,0.9139952994242185,1024,9.662509550290607e-05,0.7948600656183314,0.780111028536554,1024,0.8415548611254126,0.8009263017666833,1024,5.650766190426763e-05,0.6457400711618932,0.581876339570133,1024,0.6711223668462256,0.5341979468752586,1024,2.3077888309920565e-05,nan,0.785946845251087,1024,nan,0.7990640757992991,1024,1.3757450091412603e-08,nan,0.6520262962228214,1024,nan,0.6174644050257267,1024,5.952232771713206e-16,nan,0.7822478404989034,1024,nan,0.8009819464809385,1024,1.1303193467987681e-08,0.7982157174575825,0.785946845251087,1024,0.8452091045632573,0.7990640757992991,1024,6.103855161070082e-05,0.15544641193720904,0.17038335033836824,1024,0.06788947888065801,0.0922907103895901,1024,0.38072178218098407,nan,0.847361482138382,1024,nan,0.9139952994242185,1024,2.7839397693362757e-08,nan,-0.785946845251087,1024,nan,-0.7990640757992991,1024,0.9999999981371479,nan,0.785946845251087,1024,nan,0.7990640757992991,1024,6.878722167237608e-09,0.8408255473944414,0.8496021962799534,1024,0.9129293100669286,0.9189626323224376,1024,9.201769991479399e-05,-0.006058479253081925,-0.01093572503780647,1024,-0.011008310760999528,0.004331616554137926,1024,69.84375
