candidate_a_code,candidate_b_code,cluster_id,field,normalization,trajectory_correlation,transform
T1,T5,Abell370,J_fast_to_slow,N4,-1.0,R6
T1,T5,Abell370,J_slow_to_fast,N0,0.9861911634425641,R1
T1,T5,Abell370,J_slow_to_fast,N0,0.9861911634425641,R2
T1,T5,Abell370,J_slow_to_fast,N0,0.9999999999992472,R3
T1,T5,Abell370,J_slow_to_fast,N0,0.9861911634425641,R4
T1,T5,Abell370,J_slow_to_fast,N0,-1.0,R5
T1,T5,Abell370,J_slow_to_fast,N0,-1.0,R6
T1,T5,Abell370,J_slow_to_fast,N1,0.9861911634425641,R1
T1,T5,Abell370,J_slow_to_fast,N1,0.9861911634425641,R2
T1,T5,Abell370,J_slow_to_fast,N1,0.9861911634434964,R3
T1,T5,Abell370,J_slow_to_fast,N1,0.9861911634425641,R4
T1,T5,Abell370,J_slow_to_fast,N1,-1.0,R5
T1,T5,Abell370,J_slow_to_fast,N1,-1.0,R6
T1,T5,Abell370,J_slow_to_fast,N2,0.9998969081323686,R1
T1,T5,Abell370,J_slow_to_fast,N2,0.9998969081323686,R2
T1,T5,Abell370,J_slow_to_fast,N2,0.9861911634425643,R3
T1,T5,Abell370,J_slow_to_fast,N2,0.9998969081323686,R4
T1,T5,Abell370,J_slow_to_fast,N2,-1.0,R5
T1,T5,Abell370,J_slow_to_fast,N2,-1.0,R6
T1,T5,Abell370,J_slow_to_fast,N3,0.982575443557848,R1
T1,T5,Abell370,J_slow_to_fast,N3,0.982575443557848,R2
T1,T5,Abell370,J_slow_to_fast,N3,0.9912877217789241,R3
T1,T5,Abell370,J_slow_to_fast,N3,0.982575443557848,R4
T1,T5,Abell370,J_slow_to_fast,N3,-1.0,R5
T1,T5,Abell370,J_slow_to_fast,N3,-1.0,R6
T1,T5,Abell370,J_slow_to_fast,N4,0.9861911634425642,R1
T1,T5,Abell370,J_slow_to_fast,N4,0.9861911634425642,R2
T1,T5,Abell370,J_slow_to_fast,N4,0.9999999998636381,R3
T1,T5,Abell370,J_slow_to_fast,N4,0.9861911634425642,R4
T1,T5,Abell370,J_slow_to_fast,N4,-1.0,R5
T1,T5,Abell370,J_slow_to_fast,N4,-1.0,R6
T1,T5,Abell370,J_net,N0,0.0,R1
T1,T5,Abell370,J_net,N0,0.0,R2
T1,T5,Abell370,J_net,N0,0.0,R3
T1,T5,Abell370,J_net,N0,0.0,R4
T1,T5,Abell370,J_net,N0,0.0,R5
T1,T5,Abell370,J_net,N0,0.0,R6
T1,T5,Abell370,J_net,N1,0.0,R1
T1,T5,Abell370,J_net,N1,0.0,R2
T1,T5,Abell370,J_net,N1,0.0,R3
T1,T5,Abell370,J_net,N1,0.0,R4
T1,T5,Abell370,J_net,N1,0.0,R5
T1,T5,Abell370,J_net,N1,0.0,R6
T1,T5,Abell370,J_net,N2,0.0,R1
T1,T5,Abell370,J_net,N2,0.0,R2
T1,T5,Abell370,J_net,N2,0.0,R3
T1,T5,Abell370,J_net,N2,0.0,R4
T1,T5,Abell370,J_net,N2,0.0,R5
T1,T5,Abell370,J_net,N2,0.0,R6
T1,T5,Abell370,J_net,N3,0.0,R1
T1,T5,Abell370,J_net,N3,0.0,R2
T1,T5,Abell370,J_net,N3,0.0,R3
T1,T5,Abell370,J_net,N3,0.0,R4
T1,T5,Abell370,J_net,N3,0.0,R5
T1,T5,Abell370,J_net,N3,0.0,R6
T1,T5,Abell370,J_net,N4,0.0,R1
T1,T5,Abell370,J_net,N4,0.0,R2
T1,T5,Abell370,J_net,N4,0.0,R3
T1,T5,Abell370,J_net,N4,0.0,R4
T1,T5,Abell370,J_net,N4,0.0,R5
T1,T5,Abell370,J_net,N4,0.0,R6
T1,T5,Abell370,grad_x,N0,0.9984484022902956,R1
T1,T5,Abell370,grad_x,N0,0.9984484022902956,R2
T1,T5,Abell370,grad_x,N0,0.99999998820103,R3
T1,T5,Abell370,grad_x,N0,0.9984484022902956,R4
T1,T5,Abell370,grad_x,N0,-1.0,R5
T1,T5,Abell370,grad_x,N0,-1.0,R6
T1,T5,Abell370,grad_x,N1,0.9984484022902957,R1
T1,T5,Abell370,grad_x,N1,0.9984484022902957,R2
T1,T5,Abell370,grad_x,N1,0.9999632854784603,R3
T1,T5,Abell370,grad_x,N1,0.9984484022902957,R4
T1,T5,Abell370,grad_x,N1,-1.0,R5
T1,T5,Abell370,grad_x,N1,-1.0,R6
T1,T5,Abell370,grad_x,N2,0.9998960483993882,R1
T1,T5,Abell370,grad_x,N2,0.9998960483993882,R2
T1,T5,Abell370,grad_x,N2,0.9999632854784604,R3
T1,T5,Abell370,grad_x,N2,0.9998960483993882,R4
T1,T5,Abell370,grad_x,N2,-1.0,R5
T1,T5,Abell370,grad_x,N2,-1.0,R6
T1,T5,Abell370,grad_x,N3,0.9984520465816787,R1
T1,T5,Abell370,grad_x,N3,0.9984520465816787,R2
T1,T5,Abell370,grad_x,N3,0.9992260232908394,R3
T1,T5,Abell370,grad_x,N3,0.9984520465816787,R4
T1,T5,Abell370,grad_x,N3,-1.0,R5
T1,T5,Abell370,grad_x,N3,-1.0,R6
T1,T5,Abell370,grad_x,N4,0.998448402290296,R1
T1,T5,Abell370,grad_x,N4,0.998448402290296,R2
T1,T5,Abell370,grad_x,N4,0.9999999999928503,R3
T1,T5,Abell370,grad_x,N4,0.998448402290296,R4
T1,T5,Abell370,grad_x,N4,-1.0,R5
T1,T5,Abell370,grad_x,N4,-1.0,R6
T1,T5,Abell370,grad_y,N0,0.998674956429942,R1
T1,T5,Abell370,grad_y,N0,0.998674956429942,R2
T1,T5,Abell370,grad_y,N0,0.9999999871215337,R3
T1,T5,Abell370,grad_y,N0,0.998674956429942,R4
T1,T5,Abell370,grad_y,N0,-1.0,R5
T1,T5,Abell370,grad_y,N0,-1.0,R6
T1,T5,Abell370,grad_y,N1,0.9986749564299421,R1
T1,T5,Abell370,grad_y,N1,0.9986749564299421,R2
T1,T5,Abell370,grad_y,N1,0.99996791271716,R3
T1,T5,Abell370,grad_y,N1,0.9986749564299421,R4
T1,T5,Abell370,grad_y,N1,-1.0,R5
T1,T5,Abell370,grad_y,N1,-1.0,R6
T1,T5,Abell370,grad_y,N2,0.9999338230492955,R1
T1,T5,Abell370,grad_y,N2,0.9999338230492955,R2
T1,T5,Abell370,grad_y,N2,0.99996791271716,R3
T1,T5,Abell370,grad_y,N2,0.9999338230492955,R4
T1,T5,Abell370,grad_y,N2,-1.0,R5
T1,T5,Abell370,grad_y,N2,-1.0,R6
T1,T5,Abell370,grad_y,N3,0.9986745705356138,R1
T1,T5,Abell370,grad_y,N3,0.9986745705356138,R2
T1,T5,Abell370,grad_y,N3,0.999337285267807,R3
T1,T5,Abell370,grad_y,N3,0.9986745705356138,R4
T1,T5,Abell370,grad_y,N3,-1.0,R5
T1,T5,Abell370,grad_y,N3,-1.0,R6
T1,T5,Abell370,grad_y,N4,0.998674956429942,R1
T1,T5,Abell370,grad_y,N4,0.998674956429942,R2
T1,T5,Abell370,grad_y,N4,0.9999999999934429,R3
T1,T5,Abell370,grad_y,N4,0.998674956429942,R4
T1,T5,Abell370,grad_y,N4,-1.0,R5
T1,T5,Abell370,grad_y,N4,-1.0,R6
T1,T5,Abell370,grad_mag,N0,0.999081709049129,R1
T1,T5,Abell370,grad_mag,N0,0.999081709049129,R2
T1,T5,Abell370,grad_mag,N0,0.9999999871731194,R3
T1,T5,Abell370,grad_mag,N0,0.999081709049129,R4
T1,T5,Abell370,grad_mag,N0,-1.0,R5
T1,T5,Abell370,grad_mag,N0,-1.0,R6
T1,T5,Abell370,grad_mag,N1,0.9990817090491287,R1
T1,T5,Abell370,grad_mag,N1,0.9990817090491287,R2
T1,T5,Abell370,grad_mag,N1,0.9999560849310145,R3
T1,T5,Abell370,grad_mag,N1,0.9990817090491287,R4
T1,T5,Abell370,grad_mag,N1,-1.0,R5
T1,T5,Abell370,grad_mag,N1,-1.0,R6
T1,T5,Abell370,grad_mag,N2,0.9990694423851866,R1
T1,T5,Abell370,grad_mag,N2,0.9990694423851866,R2
T1,T5,Abell370,grad_mag,N2,0.9999560849310148,R3
T1,T5,Abell370,grad_mag,N2,0.9990694423851866,R4
T1,T5,Abell370,grad_mag,N2,-1.0,R5
T1,T5,Abell370,grad_mag,N2,-1.0,R6
T1,T5,Abell370,grad_mag,N3,0.9978316871599876,R1
T1,T5,Abell370,grad_mag,N3,0.9978316871599876,R2
T1,T5,Abell370,grad_mag,N3,0.9989158435799939,R3
T1,T5,Abell370,grad_mag,N3,0.9978316871599876,R4
T1,T5,Abell370,grad_mag,N3,-1.0,R5
T1,T5,Abell370,grad_mag,N3,-1.0,R6
T1,T5,Abell370,grad_mag,N4,0.999081709049129,R1
T1,T5,Abell370,grad_mag,N4,0.999081709049129,R2
T1,T5,Abell370,grad_mag,N4,0.9999999999966194,R3
T1,T5,Abell370,grad_mag,N4,0.999081709049129,R4
T1,T5,Abell370,grad_mag,N4,-1.0,R5
T1,T5,Abell370,grad_mag,N4,-1.0,R6
T1,T5,Abell370,lap,N0,0.9973549724860707,R1
T1,T5,Abell370,lap,N0,0.9973549724860707,R2
T1,T5,Abell370,lap,N0,0.9999996639026308,R3
T1,T5,Abell370,lap,N0,0.9973549724860707,R4
T1,T5,Abell370,lap,N0,-1.0,R5
T1,T5,Abell370,lap,N0,-1.0,R6
T1,T5,Abell370,lap,N1,0.9973549724860706,R1
T1,T5,Abell370,lap,N1,0.9973549724860706,R2
T1,T5,Abell370,lap,N1,0.9997719864967092,R3
T1,T5,Abell370,lap,N1,0.9973549724860706,R4
T1,T5,Abell370,lap,N1,-1.0,R5
T1,T5,Abell370,lap,N1,-1.0,R6
T1,T5,Abell370,lap,N2,0.9997543340610796,R1
T1,T5,Abell370,lap,N2,0.9997543340610796,R2
T1,T5,Abell370,lap,N2,0.999771986496709,R3
T1,T5,Abell370,lap,N2,0.9997543340610796,R4
T1,T5,Abell370,lap,N2,-1.0,R5
T1,T5,Abell370,lap,N2,-1.0,R6
T1,T5,Abell370,lap,N3,0.9973577406537851,R1
T1,T5,Abell370,lap,N3,0.9973577406537851,R2
T1,T5,Abell370,lap,N3,0.9986788703268926,R3
T1,T5,Abell370,lap,N3,0.9973577406537851,R4
T1,T5,Abell370,lap,N3,-1.0,R5
T1,T5,Abell370,lap,N3,-1.0,R6
T1,T5,Abell370,lap,N4,0.9973549724860706,R1
T1,T5,Abell370,lap,N4,0.9973549724860706,R2
T1,T5,Abell370,lap,N4,0.9999999999906266,R3
T1,T5,Abell370,lap,N4,0.9973549724860706,R4
T1,T5,Abell370,lap,N4,-1.0,R5
T1,T5,Abell370,lap,N4,-1.0,R6
T1,T5,Abell370,memory,N0,1.0,R1
T1,T5,Abell370,memory,N0,1.0,R2
T1,T5,Abell370,memory,N0,1.0,R3
T1,T5,Abell370,memory,N0,1.0,R4
T1,T5,Abell370,memory,N0,0.0,R5
T1,T5,Abell370,memory,N0,0.0,R6
T1,T5,Abell370,memory,N1,1.0,R1
T1,T5,Abell370,memory,N1,1.0,R2
T1,T5,Abell370,memory,N1,1.0,R3
T1,T5,Abell370,memory,N1,1.0,R4
T1,T5,Abell370,memory,N1,0.0,R5
T1,T5,Abell370,memory,N1,0.0,R6
T1,T5,Abell370,memory,N2,1.0,R1
T1,T5,Abell370,memory,N2,1.0,R2
T1,T5,Abell370,memory,N2,1.0,R3
T1,T5,Abell370,memory,N2,1.0,R4
T1,T5,Abell370,memory,N2,0.0,R5
T1,T5,Abell370,memory,N2,0.0,R6
T1,T5,Abell370,memory,N3,1.0,R1
T1,T5,Abell370,memory,N3,1.0,R2
T1,T5,Abell370,memory,N3,1.0,R3
T1,T5,Abell370,memory,N3,1.0,R4
T1,T5,Abell370,memory,N3,0.0,R5
T1,T5,Abell370,memory,N3,0.0,R6
T1,T5,Abell370,memory,N4,1.0,R1
T1,T5,Abell370,memory,N4,1.0,R2
T1,T5,Abell370,memory,N4,1.0,R3
T1,T5,Abell370,memory,N4,1.0,R4
T1,T5,Abell370,memory,N4,0.0,R5
T1,T5,Abell370,memory,N4,0.0,R6
T1,T5,Abell370,neighbour_coherence,N0,0.9948896539462297,R1
T1,T5,Abell370,neighbour_coherence,N0,0.9948896539462297,R2
T1,T5,Abell370,neighbour_coherence,N0,0.9709422073391211,R3
T1,T5,Abell370,neighbour_coherence,N0,0.9948896539462297,R4
T1,T5,Abell370,neighbour_coherence,N0,-1.0,R5
T1,T5,Abell370,neighbour_coherence,N0,-1.0,R6
T1,T5,Abell370,neighbour_coherence,N1,0.9948896539462297,R1
T1,T5,Abell370,neighbour_coherence,N1,0.9948896539462297,R2
T1,T5,Abell370,neighbour_coherence,N1,0.9709422073391211,R3
T1,T5,Abell370,neighbour_coherence,N1,0.9948896539462297,R4
T1,T5,Abell370,neighbour_coherence,N1,-1.0,R5
T1,T5,Abell370,neighbour_coherence,N1,-1.0,R6
T1,T5,Abell370,neighbour_coherence,N2,0.9948896539462275,R1
T1,T5,Abell370,neighbour_coherence,N2,0.9948896539462275,R2
T1,T5,Abell370,neighbour_coherence,N2,0.9709422073391211,R3
T1,T5,Abell370,neighbour_coherence,N2,0.9948896539462275,R4
T1,T5,Abell370,neighbour_coherence,N2,-1.0,R5
T1,T5,Abell370,neighbour_coherence,N2,-1.0,R6
T1,T5,Abell370,neighbour_coherence,N3,0.9601491787468992,R1
T1,T5,Abell370,neighbour_coherence,N3,0.9601491787468992,R2
T1,T5,Abell370,neighbour_coherence,N3,0.9800745893734498,R3
T1,T5,Abell370,neighbour_coherence,N3,0.9601491787468992,R4
T1,T5,Abell370,neighbour_coherence,N3,-1.0,R5
T1,T5,Abell370,neighbour_coherence,N3,-1.0,R6
T1,T5,Abell370,neighbour_coherence,N4,0.9948896539462299,R1
T1,T5,Abell370,neighbour_coherence,N4,0.9948896539462299,R2
T1,T5,Abell370,neighbour_coherence,N4,0.9999999999873219,R3
T1,T5,Abell370,neighbour_coherence,N4,0.9948896539462299,R4
T1,T5,Abell370,neighbour_coherence,N4,-1.0,R5
T1,T5,Abell370,neighbour_coherence,N4,-1.0,R6
T1,T5,Abell370,wave_longitudinal_amp,N0,0.999081709049129,R1
T1,T5,Abell370,wave_longitudinal_amp,N0,0.999081709049129,R2
T1,T5,Abell370,wave_longitudinal_amp,N0,0.9999999871731194,R3
T1,T5,Abell370,wave_longitudinal_amp,N0,0.999081709049129,R4
T1,T5,Abell370,wave_longitudinal_amp,N0,-1.0,R5
T1,T5,Abell370,wave_longitudinal_amp,N0,-1.0,R6
T1,T5,Abell370,wave_longitudinal_amp,N1,0.9990817090491287,R1
T1,T5,Abell370,wave_longitudinal_amp,N1,0.9990817090491287,R2
T1,T5,Abell370,wave_longitudinal_amp,N1,0.9999560849310145,R3
T1,T5,Abell370,wave_longitudinal_amp,N1,0.9990817090491287,R4
T1,T5,Abell370,wave_longitudinal_amp,N1,-1.0,R5
T1,T5,Abell370,wave_longitudinal_amp,N1,-1.0,R6
T1,T5,Abell370,wave_longitudinal_amp,N2,0.9990694423851866,R1
T1,T5,Abell370,wave_longitudinal_amp,N2,0.9990694423851866,R2
T1,T5,Abell370,wave_longitudinal_amp,N2,0.9999560849310148,R3
T1,T5,Abell370,wave_longitudinal_amp,N2,0.9990694423851866,R4
T1,T5,Abell370,wave_longitudinal_amp,N2,-1.0,R5
T1,T5,Abell370,wave_longitudinal_amp,N2,-1.0,R6
T1,T5,Abell370,wave_longitudinal_amp,N3,0.9978316871599876,R1
T1,T5,Abell370,wave_longitudinal_amp,N3,0.9978316871599876,R2
T1,T5,Abell370,wave_longitudinal_amp,N3,0.9989158435799939,R3
T1,T5,Abell370,wave_longitudinal_amp,N3,0.9978316871599876,R4
T1,T5,Abell370,wave_longitudinal_amp,N3,-1.0,R5
T1,T5,Abell370,wave_longitudinal_amp,N3,-1.0,R6
T1,T5,Abell370,wave_longitudinal_amp,N4,0.999081709049129,R1
T1,T5,Abell370,wave_longitudinal_amp,N4,0.999081709049129,R2
T1,T5,Abell370,wave_longitudinal_amp,N4,0.9999999999966194,R3
T1,T5,Abell370,wave_longitudinal_amp,N4,0.999081709049129,R4
T1,T5,Abell370,wave_longitudinal_amp,N4,-1.0,R5
T1,T5,Abell370,wave_longitudinal_amp,N4,-1.0,R6
T1,T5,Abell370,wave_transverse_amp,N0,0.9973890940827671,R1
T1,T5,Abell370,wave_transverse_amp,N0,0.9973890940827671,R2
T1,T5,Abell370,wave_transverse_amp,N0,0.9999997919500807,R3
T1,T5,Abell370,wave_transverse_amp,N0,0.9973890940827671,R4
T1,T5,Abell370,wave_transverse_amp,N0,-1.0,R5
T1,T5,Abell370,wave_transverse_amp,N0,-1.0,R6
T1,T5,Abell370,wave_transverse_amp,N1,0.9973890940827668,R1
T1,T5,Abell370,wave_transverse_amp,N1,0.9973890940827668,R2
T1,T5,Abell370,wave_transverse_amp,N1,0.9997613576371106,R3
T1,T5,Abell370,wave_transverse_amp,N1,0.9973890940827668,R4
T1,T5,Abell370,wave_transverse_amp,N1,-1.0,R5
T1,T5,Abell370,wave_transverse_amp,N1,-1.0,R6
T1,T5,Abell370,wave_transverse_amp,N2,0.9973885641053144,R1
T1,T5,Abell370,wave_transverse_amp,N2,0.9973885641053144,R2
T1,T5,Abell370,wave_transverse_amp,N2,0.9997613576371107,R3
T1,T5,Abell370,wave_transverse_amp,N2,0.9973885641053144,R4
T1,T5,Abell370,wave_transverse_amp,N2,-1.0,R5
T1,T5,Abell370,wave_transverse_amp,N2,-1.0,R6
T1,T5,Abell370,wave_transverse_amp,N3,0.9933206190901591,R1
T1,T5,Abell370,wave_transverse_amp,N3,0.9933206190901591,R2
T1,T5,Abell370,wave_transverse_amp,N3,0.9966603095450798,R3
T1,T5,Abell370,wave_transverse_amp,N3,0.9933206190901591,R4
T1,T5,Abell370,wave_transverse_amp,N3,-1.0,R5
T1,T5,Abell370,wave_transverse_amp,N3,-1.0,R6
T1,T5,Abell370,wave_transverse_amp,N4,0.997389094082767,R1
T1,T5,Abell370,wave_transverse_amp,N4,0.997389094082767,R2
T1,T5,Abell370,wave_transverse_amp,N4,0.9999999999907352,R3
T1,T5,Abell370,wave_transverse_amp,N4,0.997389094082767,R4
T1,T5,Abell370,wave_transverse_amp,N4,-1.0,R5
T1,T5,Abell370,wave_transverse_amp,N4,-1.0,R6
T1,T6,Abell2744,q_fast,N0,0.9999344027939516,R1
T1,T6,Abell2744,q_fast,N0,0.9999344027939516,R2
T1,T6,Abell2744,q_fast,N0,0.9999999787208904,R3
T1,T6,Abell2744,q_fast,N0,0.9999344027939516,R4
T1,T6,Abell2744,q_fast,N0,-1.0,R5
T1,T6,Abell2744,q_fast,N0,-1.0,R6
T1,T6,Abell2744,q_fast,N1,0.9999344027939513,R1
T1,T6,Abell2744,q_fast,N1,0.9999344027939513,R2
T1,T6,Abell2744,q_fast,N1,0.9999986905726581,R3
T1,T6,Abell2744,q_fast,N1,0.9999344027939513,R4
T1,T6,Abell2744,q_fast,N1,-1.0,R5
T1,T6,Abell2744,q_fast,N1,-1.0,R6
T1,T6,Abell2744,q_fast,N2,0.9999666165561792,R1
T1,T6,Abell2744,q_fast,N2,0.9999666165561792,R2
T1,T6,Abell2744,q_fast,N2,0.9999986905726581,R3
T1,T6,Abell2744,q_fast,N2,0.9999666165561792,R4
T1,T6,Abell2744,q_fast,N2,-1.0,R5
T1,T6,Abell2744,q_fast,N2,-1.0,R6
T1,T6,Abell2744,q_fast,N3,0.9998803462855482,R1
T1,T6,Abell2744,q_fast,N3,0.9998803462855482,R2
T1,T6,Abell2744,q_fast,N3,0.9999401731427741,R3
T1,T6,Abell2744,q_fast,N3,0.9998803462855482,R4
T1,T6,Abell2744,q_fast,N3,-1.0,R5
T1,T6,Abell2744,q_fast,N3,-1.0,R6
T1,T6,Abell2744,q_fast,N4,0.9999344027939511,R1
T1,T6,Abell2744,q_fast,N4,0.9999344027939511,R2
T1,T6,Abell2744,q_fast,N4,0.9999999999997193,R3
T1,T6,Abell2744,q_fast,N4,0.9999344027939511,R4
T1,T6,Abell2744,q_fast,N4,-1.0,R5
T1,T6,Abell2744,q_fast,N4,-1.0,R6
T1,T6,Abell2744,q_slow,N0,0.9997189862032099,R1
T1,T6,Abell2744,q_slow,N0,0.9997189862032099,R2
T1,T6,Abell2744,q_slow,N0,0.9999999113664239,R3
T1,T6,Abell2744,q_slow,N0,0.9997189862032099,R4
T1,T6,Abell2744,q_slow,N0,-1.0,R5
T1,T6,Abell2744,q_slow,N0,-1.0,R6
T1,T6,Abell2744,q_slow,N1,0.99971898620321,R1
T1,T6,Abell2744,q_slow,N1,0.99971898620321,R2
T1,T6,Abell2744,q_slow,N1,0.9999942233704231,R3
T1,T6,Abell2744,q_slow,N1,0.99971898620321,R4
T1,T6,Abell2744,q_slow,N1,-1.0,R5
T1,T6,Abell2744,q_slow,N1,-1.0,R6
T1,T6,Abell2744,q_slow,N2,0.9981660008624146,R1
T1,T6,Abell2744,q_slow,N2,0.9981660008624146,R2
T1,T6,Abell2744,q_slow,N2,0.9999942233704232,R3
T1,T6,Abell2744,q_slow,N2,0.9981660008624146,R4
T1,T6,Abell2744,q_slow,N2,-1.0,R5
T1,T6,Abell2744,q_slow,N2,-1.0,R6
T1,T6,Abell2744,q_slow,N3,0.9994642498611377,R1
T1,T6,Abell2744,q_slow,N3,0.9994642498611377,R2
T1,T6,Abell2744,q_slow,N3,0.9997321249305687,R3
T1,T6,Abell2744,q_slow,N3,0.9994642498611377,R4
T1,T6,Abell2744,q_slow,N3,-1.0,R5
T1,T6,Abell2744,q_slow,N3,-1.0,R6
T1,T6,Abell2744,q_slow,N4,0.9997189862032102,R1
T1,T6,Abell2744,q_slow,N4,0.9997189862032102,R2
T1,T6,Abell2744,q_slow,N4,0.9999999999987154,R3
T1,T6,Abell2744,q_slow,N4,0.9997189862032102,R4
T1,T6,Abell2744,q_slow,N4,-1.0,R5
T1,T6,Abell2744,q_slow,N4,-1.0,R6
T1,T6,Abell2744,delta_q,N0,0.9939532389846224,R1
T1,T6,Abell2744,delta_q,N0,0.9939532389846224,R2
T1,T6,Abell2744,delta_q,N0,0.9999999315409395,R3
T1,T6,Abell2744,delta_q,N0,0.9939532389846224,R4
T1,T6,Abell2744,delta_q,N0,-1.0,R5
T1,T6,Abell2744,delta_q,N0,-1.0,R6
T1,T6,Abell2744,delta_q,N1,0.9939532389846228,R1
T1,T6,Abell2744,delta_q,N1,0.9939532389846228,R2
T1,T6,Abell2744,delta_q,N1,0.9994268248741108,R3
T1,T6,Abell2744,delta_q,N1,0.9939532389846228,R4
T1,T6,Abell2744,delta_q,N1,-1.0,R5
T1,T6,Abell2744,delta_q,N1,-1.0,R6
T1,T6,Abell2744,delta_q,N2,0.9994646958118045,R1
T1,T6,Abell2744,delta_q,N2,0.9994646958118045,R2
T1,T6,Abell2744,delta_q,N2,0.9994268248741108,R3
T1,T6,Abell2744,delta_q,N2,0.9994646958118045,R4
T1,T6,Abell2744,delta_q,N2,-1.0,R5
T1,T6,Abell2744,delta_q,N2,-1.0,R6
T1,T6,Abell2744,delta_q,N3,0.9939789262650042,R1
T1,T6,Abell2744,delta_q,N3,0.9939789262650042,R2
T1,T6,Abell2744,delta_q,N3,0.9969894631325021,R3
T1,T6,Abell2744,delta_q,N3,0.9939789262650042,R4
T1,T6,Abell2744,delta_q,N3,-1.0,R5
T1,T6,Abell2744,delta_q,N3,-1.0,R6
T1,T6,Abell2744,delta_q,N4,0.9939532389846226,R1
T1,T6,Abell2744,delta_q,N4,0.9939532389846226,R2
T1,T6,Abell2744,delta_q,N4,0.9999999999777897,R3
T1,T6,Abell2744,delta_q,N4,0.9939532389846226,R4
T1,T6,Abell2744,delta_q,N4,-1.0,R5
T1,T6,Abell2744,delta_q,N4,-1.0,R6
T1,T6,Abell2744,mean_q,N0,0.9998837271288235,R1
T1,T6,Abell2744,mean_q,N0,0.9998837271288235,R2
T1,T6,Abell2744,mean_q,N0,0.9999999625653985,R3
T1,T6,Abell2744,mean_q,N0,0.9998837271288235,R4
T1,T6,Abell2744,mean_q,N0,-1.0,R5
T1,T6,Abell2744,mean_q,N0,-1.0,R6
T1,T6,Abell2744,mean_q,N1,0.9998837271288237,R1
T1,T6,Abell2744,mean_q,N1,0.9998837271288237,R2
T1,T6,Abell2744,mean_q,N1,0.9999976276710204,R3
T1,T6,Abell2744,mean_q,N1,0.9998837271288237,R4
T1,T6,Abell2744,mean_q,N1,-1.0,R5
T1,T6,Abell2744,mean_q,N1,-1.0,R6
T1,T6,Abell2744,mean_q,N2,0.9999184190509945,R1
T1,T6,Abell2744,mean_q,N2,0.9999184190509945,R2
T1,T6,Abell2744,mean_q,N2,0.9999976276710202,R3
T1,T6,Abell2744,mean_q,N2,0.9999184190509945,R4
T1,T6,Abell2744,mean_q,N2,-1.0,R5
T1,T6,Abell2744,mean_q,N2,-1.0,R6
T1,T6,Abell2744,mean_q,N3,0.9997814441372854,R1
T1,T6,Abell2744,mean_q,N3,0.9997814441372854,R2
T1,T6,Abell2744,mean_q,N3,0.9998907220686426,R3
T1,T6,Abell2744,mean_q,N3,0.9997814441372854,R4
T1,T6,Abell2744,mean_q,N3,-1.0,R5
T1,T6,Abell2744,mean_q,N3,-1.0,R6
T1,T6,Abell2744,mean_q,N4,0.9998837271288231,R1
T1,T6,Abell2744,mean_q,N4,0.9998837271288231,R2
T1,T6,Abell2744,mean_q,N4,0.999999999999493,R3
T1,T6,Abell2744,mean_q,N4,0.9998837271288231,R4
T1,T6,Abell2744,mean_q,N4,-1.0,R5
T1,T6,Abell2744,mean_q,N4,-1.0,R6
T1,T6,Abell2744,dq_fast_dt,N0,0.9938690415964834,R1
T1,T6,Abell2744,dq_fast_dt,N0,0.9938690415964834,R2
T1,T6,Abell2744,dq_fast_dt,N0,0.9999999870215125,R3
T1,T6,Abell2744,dq_fast_dt,N0,0.9938690415964834,R4
T1,T6,Abell2744,dq_fast_dt,N0,-1.0,R5
T1,T6,Abell2744,dq_fast_dt,N0,-1.0,R6
T1,T6,Abell2744,dq_fast_dt,N1,0.9938690415964834,R1
T1,T6,Abell2744,dq_fast_dt,N1,0.9938690415964834,R2
T1,T6,Abell2744,dq_fast_dt,N1,0.9938690415964822,R3
T1,T6,Abell2744,dq_fast_dt,N1,0.9938690415964834,R4
T1,T6,Abell2744,dq_fast_dt,N1,-1.0,R5
T1,T6,Abell2744,dq_fast_dt,N1,-1.0,R6
T1,T6,Abell2744,dq_fast_dt,N2,0.9996464275041647,R1
T1,T6,Abell2744,dq_fast_dt,N2,0.9996464275041647,R2
T1,T6,Abell2744,dq_fast_dt,N2,0.9996348960932865,R3
T1,T6,Abell2744,dq_fast_dt,N2,0.9996464275041647,R4
T1,T6,Abell2744,dq_fast_dt,N2,-1.0,R5
T1,T6,Abell2744,dq_fast_dt,N2,-1.0,R6
T1,T6,Abell2744,dq_fast_dt,N3,0.9944429736291267,R1
T1,T6,Abell2744,dq_fast_dt,N3,0.9944429736291267,R2
T1,T6,Abell2744,dq_fast_dt,N3,0.9972214868145637,R3
T1,T6,Abell2744,dq_fast_dt,N3,0.9944429736291267,R4
T1,T6,Abell2744,dq_fast_dt,N3,-1.0,R5
T1,T6,Abell2744,dq_fast_dt,N3,-1.0,R6
T1,T6,Abell2744,dq_fast_dt,N4,0.9938690415964837,R1
T1,T6,Abell2744,dq_fast_dt,N4,0.9938690415964837,R2
T1,T6,Abell2744,dq_fast_dt,N4,0.9999999999789468,R3
T1,T6,Abell2744,dq_fast_dt,N4,0.9938690415964837,R4
T1,T6,Abell2744,dq_fast_dt,N4,-1.0,R5
T1,T6,Abell2744,dq_fast_dt,N4,-1.0,R6
T1,T6,Abell2744,dq_slow_dt,N0,0.8522480771703036,R1
