cluster_id,model,channel_id,quantity,value,sign,reciprocal,nearest_target,log_distance,relative_distance_to_alpha,relative_distance_to_3alpha,relative_distance_to_6alpha,alpha_input_dependency
MACS1149,C10,CH0,channel_fraction_CH2_transverse,0.9310603436077591,+,1.0740442409190225,6alpha,1.3276612493152058,2.1058124996988496,1.628691244979187,1.3276612493152058,indirect
MACS1149,C10,CH0,channel_fraction_CH3_irrotational,0.03647097047390086,+,27.41906746670243,6alpha,0.07936926012196013,0.6987819902616835,0.22166073554202104,0.07936926012196013,indirect
MACS1149,C10,CH0,channel_fraction_CH4_solenoidal,0.9511920940591422,+,1.0513123545135596,6alpha,1.3369516519939504,2.1151029023775942,1.6379816476579316,1.3369516519939504,indirect
MACS1149,C10,CH0,longitudinal_to_transverse,0.07313661316393816,+,13.673042225218532,6alpha,0.22281826506183106,1.0009695154454747,0.5238482607258123,0.22281826506183106,indirect
MACS1149,C10,CH0,irrotational_to_solenoidal,0.038342381840311225,+,26.080800200801583,6alpha,0.057637492059805374,0.7205137583238382,0.24339250360417583,0.057637492059805374,indirect
MACS1149,C10,CH1,channel_fraction_CH1,0.06809460018272402,+,14.685452257838582,6alpha,0.1917960943209318,0.9699473447045754,0.492826089984913,0.1917960943209318,indirect
MACS1149,C10,CH1,channel_fraction_CH1_longitudinal,0.06809460018272402,+,14.685452257838582,6alpha,0.1917960943209318,0.9699473447045754,0.492826089984913,0.1917960943209318,indirect
MACS1149,C10,CH1,channel_fraction_CH2_transverse,0.9310603436077591,+,1.0740442409190225,6alpha,1.3276612493152058,2.1058124996988496,1.628691244979187,1.3276612493152058,indirect
MACS1149,C10,CH1,channel_fraction_CH3_irrotational,0.03647097047390086,+,27.41906746670243,6alpha,0.07936926012196013,0.6987819902616835,0.22166073554202104,0.07936926012196013,indirect
MACS1149,C10,CH1,channel_fraction_CH4_solenoidal,0.9511920940591422,+,1.0513123545135596,6alpha,1.3369516519939504,2.1151029023775942,1.6379816476579316,1.3369516519939504,indirect
MACS1149,C10,CH1,longitudinal_to_transverse,0.07313661316393816,+,13.673042225218532,6alpha,0.22281826506183106,1.0009695154454747,0.5238482607258123,0.22281826506183106,indirect
MACS1149,C10,CH1,irrotational_to_solenoidal,0.038342381840311225,+,26.080800200801583,6alpha,0.057637492059805374,0.7205137583238382,0.24339250360417583,0.057637492059805374,indirect
MACS1149,C10,CH2,channel_fraction_CH2,0.9310603436077591,+,1.0740442409190225,6alpha,1.3276612493152058,2.1058124996988496,1.628691244979187,1.3276612493152058,indirect
MACS1149,C10,CH2,channel_fraction_CH1_longitudinal,0.06809460018272402,+,14.685452257838582,6alpha,0.1917960943209318,0.9699473447045754,0.492826089984913,0.1917960943209318,indirect
MACS1149,C10,CH2,channel_fraction_CH2_transverse,0.9310603436077591,+,1.0740442409190225,6alpha,1.3276612493152058,2.1058124996988496,1.628691244979187,1.3276612493152058,indirect
MACS1149,C10,CH2,channel_fraction_CH3_irrotational,0.03647097047390086,+,27.41906746670243,6alpha,0.07936926012196013,0.6987819902616835,0.22166073554202104,0.07936926012196013,indirect
MACS1149,C10,CH2,channel_fraction_CH4_solenoidal,0.9511920940591422,+,1.0513123545135596,6alpha,1.3369516519939504,2.1151029023775942,1.6379816476579316,1.3369516519939504,indirect
MACS1149,C10,CH2,longitudinal_to_transverse,0.07313661316393816,+,13.673042225218532,6alpha,0.22281826506183106,1.0009695154454747,0.5238482607258123,0.22281826506183106,indirect
MACS1149,C10,CH2,irrotational_to_solenoidal,0.038342381840311225,+,26.080800200801583,6alpha,0.057637492059805374,0.7205137583238382,0.24339250360417583,0.057637492059805374,indirect
MACS1149,C10,CH3,channel_fraction_CH3,0.03647097047390086,+,27.41906746670243,6alpha,0.07936926012196013,0.6987819902616835,0.22166073554202104,0.07936926012196013,indirect
MACS1149,C10,CH3,channel_fraction_CH1_longitudinal,0.06809460018272402,+,14.685452257838582,6alpha,0.1917960943209318,0.9699473447045754,0.492826089984913,0.1917960943209318,indirect
MACS1149,C10,CH3,channel_fraction_CH2_transverse,0.9310603436077591,+,1.0740442409190225,6alpha,1.3276612493152058,2.1058124996988496,1.628691244979187,1.3276612493152058,indirect
MACS1149,C10,CH3,channel_fraction_CH3_irrotational,0.03647097047390086,+,27.41906746670243,6alpha,0.07936926012196013,0.6987819902616835,0.22166073554202104,0.07936926012196013,indirect
MACS1149,C10,CH3,channel_fraction_CH4_solenoidal,0.9511920940591422,+,1.0513123545135596,6alpha,1.3369516519939504,2.1151029023775942,1.6379816476579316,1.3369516519939504,indirect
MACS1149,C10,CH3,longitudinal_to_transverse,0.07313661316393816,+,13.673042225218532,6alpha,0.22281826506183106,1.0009695154454747,0.5238482607258123,0.22281826506183106,indirect
MACS1149,C10,CH3,irrotational_to_solenoidal,0.038342381840311225,+,26.080800200801583,6alpha,0.057637492059805374,0.7205137583238382,0.24339250360417583,0.057637492059805374,indirect
MACS1149,C10,CH4,channel_fraction_CH4,0.9511920940591422,+,1.0513123545135596,6alpha,1.3369516519939504,2.1151029023775942,1.6379816476579316,1.3369516519939504,indirect
MACS1149,C10,CH4,channel_fraction_CH1_longitudinal,0.06809460018272402,+,14.685452257838582,6alpha,0.1917960943209318,0.9699473447045754,0.492826089984913,0.1917960943209318,indirect
MACS1149,C10,CH4,channel_fraction_CH2_transverse,0.9310603436077591,+,1.0740442409190225,6alpha,1.3276612493152058,2.1058124996988496,1.628691244979187,1.3276612493152058,indirect
MACS1149,C10,CH4,channel_fraction_CH3_irrotational,0.03647097047390086,+,27.41906746670243,6alpha,0.07936926012196013,0.6987819902616835,0.22166073554202104,0.07936926012196013,indirect
MACS1149,C10,CH4,channel_fraction_CH4_solenoidal,0.9511920940591422,+,1.0513123545135596,6alpha,1.3369516519939504,2.1151029023775942,1.6379816476579316,1.3369516519939504,indirect
MACS1149,C10,CH4,longitudinal_to_transverse,0.07313661316393816,+,13.673042225218532,6alpha,0.22281826506183106,1.0009695154454747,0.5238482607258123,0.22281826506183106,indirect
MACS1149,C10,CH4,irrotational_to_solenoidal,0.038342381840311225,+,26.080800200801583,6alpha,0.057637492059805374,0.7205137583238382,0.24339250360417583,0.057637492059805374,indirect
MACS1149,A8,CH0,channel_fraction_CH0,1.0,+,1.0,6alpha,1.358683420056105,2.136834670439749,1.6597134157200863,1.358683420056105,indirect
MACS1149,A8,CH0,channel_fraction_CH1_longitudinal,0.05359974549140833,+,18.6568050059173,6alpha,0.08784614758582703,0.8659973979694706,0.38887614324980824,0.08784614758582703,indirect
MACS1149,A8,CH0,channel_fraction_CH2_transverse,0.938678562536395,+,1.0653274080297614,6alpha,1.3312003196536524,2.109351570037296,1.6322303153176334,1.3312003196536524,indirect
MACS1149,A8,CH0,channel_fraction_CH3_irrotational,0.04357992632383174,+,22.946344437786458,6alpha,0.002030088250738615,0.776121162132905,0.29899990741324256,0.002030088250738615,indirect
MACS1149,A8,CH0,channel_fraction_CH4_solenoidal,0.9417157210300989,+,1.0618915853991973,6alpha,1.3326032406612531,2.1107544910448968,1.6336332363252344,1.3326032406612531,indirect
MACS1149,A8,CH0,longitudinal_to_transverse,0.05710127793541692,+,17.51274290447627,6alpha,0.11532924798827994,0.8934804983719236,0.4163592436522611,0.11532924798827994,indirect
MACS1149,A8,CH0,irrotational_to_solenoidal,0.0462771570555939,+,21.608933297235073,6alpha,0.024050091144113415,0.8022013415277571,0.32508008680809464,0.024050091144113415,indirect
MACS1149,A8,CH1,channel_fraction_CH1,0.05359974549140833,+,18.6568050059173,6alpha,0.08784614758582703,0.8659973979694706,0.38887614324980824,0.08784614758582703,indirect
MACS1149,A8,CH1,channel_fraction_CH1_longitudinal,0.05359974549140833,+,18.6568050059173,6alpha,0.08784614758582703,0.8659973979694706,0.38887614324980824,0.08784614758582703,indirect
MACS1149,A8,CH1,channel_fraction_CH2_transverse,0.938678562536395,+,1.0653274080297614,6alpha,1.3312003196536524,2.109351570037296,1.6322303153176334,1.3312003196536524,indirect
MACS1149,A8,CH1,channel_fraction_CH3_irrotational,0.04357992632383174,+,22.946344437786458,6alpha,0.002030088250738615,0.776121162132905,0.29899990741324256,0.002030088250738615,indirect
MACS1149,A8,CH1,channel_fraction_CH4_solenoidal,0.9417157210300989,+,1.0618915853991973,6alpha,1.3326032406612531,2.1107544910448968,1.6336332363252344,1.3326032406612531,indirect
MACS1149,A8,CH1,longitudinal_to_transverse,0.05710127793541692,+,17.51274290447627,6alpha,0.11532924798827994,0.8934804983719236,0.4163592436522611,0.11532924798827994,indirect
MACS1149,A8,CH1,irrotational_to_solenoidal,0.0462771570555939,+,21.608933297235073,6alpha,0.024050091144113415,0.8022013415277571,0.32508008680809464,0.024050091144113415,indirect
MACS1149,A8,CH2,channel_fraction_CH2,0.938678562536395,+,1.0653274080297614,6alpha,1.3312003196536524,2.109351570037296,1.6322303153176334,1.3312003196536524,indirect
MACS1149,A8,CH2,channel_fraction_CH1_longitudinal,0.05359974549140833,+,18.6568050059173,6alpha,0.08784614758582703,0.8659973979694706,0.38887614324980824,0.08784614758582703,indirect
MACS1149,A8,CH2,channel_fraction_CH2_transverse,0.938678562536395,+,1.0653274080297614,6alpha,1.3312003196536524,2.109351570037296,1.6322303153176334,1.3312003196536524,indirect
MACS1149,A8,CH2,channel_fraction_CH3_irrotational,0.04357992632383174,+,22.946344437786458,6alpha,0.002030088250738615,0.776121162132905,0.29899990741324256,0.002030088250738615,indirect
MACS1149,A8,CH2,channel_fraction_CH4_solenoidal,0.9417157210300989,+,1.0618915853991973,6alpha,1.3326032406612531,2.1107544910448968,1.6336332363252344,1.3326032406612531,indirect
MACS1149,A8,CH2,longitudinal_to_transverse,0.05710127793541692,+,17.51274290447627,6alpha,0.11532924798827994,0.8934804983719236,0.4163592436522611,0.11532924798827994,indirect
MACS1149,A8,CH2,irrotational_to_solenoidal,0.0462771570555939,+,21.608933297235073,6alpha,0.024050091144113415,0.8022013415277571,0.32508008680809464,0.024050091144113415,indirect
MACS1149,A8,CH3,channel_fraction_CH3,0.04357992632383174,+,22.946344437786458,6alpha,0.002030088250738615,0.776121162132905,0.29899990741324256,0.002030088250738615,indirect
MACS1149,A8,CH3,channel_fraction_CH1_longitudinal,0.05359974549140833,+,18.6568050059173,6alpha,0.08784614758582703,0.8659973979694706,0.38887614324980824,0.08784614758582703,indirect
MACS1149,A8,CH3,channel_fraction_CH2_transverse,0.938678562536395,+,1.0653274080297614,6alpha,1.3312003196536524,2.109351570037296,1.6322303153176334,1.3312003196536524,indirect
MACS1149,A8,CH3,channel_fraction_CH3_irrotational,0.04357992632383174,+,22.946344437786458,6alpha,0.002030088250738615,0.776121162132905,0.29899990741324256,0.002030088250738615,indirect
MACS1149,A8,CH3,channel_fraction_CH4_solenoidal,0.9417157210300989,+,1.0618915853991973,6alpha,1.3326032406612531,2.1107544910448968,1.6336332363252344,1.3326032406612531,indirect
MACS1149,A8,CH3,longitudinal_to_transverse,0.05710127793541692,+,17.51274290447627,6alpha,0.11532924798827994,0.8934804983719236,0.4163592436522611,0.11532924798827994,indirect
MACS1149,A8,CH3,irrotational_to_solenoidal,0.0462771570555939,+,21.608933297235073,6alpha,0.024050091144113415,0.8022013415277571,0.32508008680809464,0.024050091144113415,indirect
MACS1149,A8,CH4,channel_fraction_CH4,0.9417157210300989,+,1.0618915853991973,6alpha,1.3326032406612531,2.1107544910448968,1.6336332363252344,1.3326032406612531,indirect
MACS1149,A8,CH4,channel_fraction_CH1_longitudinal,0.05359974549140833,+,18.6568050059173,6alpha,0.08784614758582703,0.8659973979694706,0.38887614324980824,0.08784614758582703,indirect
MACS1149,A8,CH4,channel_fraction_CH2_transverse,0.938678562536395,+,1.0653274080297614,6alpha,1.3312003196536524,2.109351570037296,1.6322303153176334,1.3312003196536524,indirect
MACS1149,A8,CH4,channel_fraction_CH3_irrotational,0.04357992632383174,+,22.946344437786458,6alpha,0.002030088250738615,0.776121162132905,0.29899990741324256,0.002030088250738615,indirect
MACS1149,A8,CH4,channel_fraction_CH4_solenoidal,0.9417157210300989,+,1.0618915853991973,6alpha,1.3326032406612531,2.1107544910448968,1.6336332363252344,1.3326032406612531,indirect
MACS1149,A8,CH4,longitudinal_to_transverse,0.05710127793541692,+,17.51274290447627,6alpha,0.11532924798827994,0.8934804983719236,0.4163592436522611,0.11532924798827994,indirect
MACS1149,A8,CH4,irrotational_to_solenoidal,0.0462771570555939,+,21.608933297235073,6alpha,0.024050091144113415,0.8022013415277571,0.32508008680809464,0.024050091144113415,indirect
AbellS1063,C10,CH0,channel_fraction_CH0,1.0,+,1.0,6alpha,1.358683420056105,2.136834670439749,1.6597134157200863,1.358683420056105,indirect
AbellS1063,C10,CH0,channel_fraction_CH1_longitudinal,0.06294964765239074,+,15.88571242720882,6alpha,0.15767672363341514,0.9358279740170589,0.45870671929739637,0.15767672363341514,indirect
AbellS1063,C10,CH0,channel_fraction_CH2_transverse,0.936481334266976,+,1.067826942629607,6alpha,1.3301825455947611,2.1083337959784045,1.6312125412587422,1.3301825455947611,indirect
AbellS1063,C10,CH0,channel_fraction_CH3_irrotational,0.025904125675720893,+,38.603889300045665,3alpha,0.07308235414527786,0.5502036088649404,0.07308235414527786,0.22794764151870334,indirect
AbellS1063,C10,CH0,channel_fraction_CH4_solenoidal,0.9625002146448473,+,1.038960807264848,6alpha,1.3420842550876173,2.120235505471261,1.6431142507515986,1.3420842550876173,indirect
AbellS1063,C10,CH0,longitudinal_to_transverse,0.06721932979226342,+,14.876673169613998,6alpha,0.18617759809475926,0.964328848478403,0.48720759375874045,0.18617759809475926,indirect
AbellS1063,C10,CH0,irrotational_to_solenoidal,0.026913371323537057,+,37.15625173741987,3alpha,0.08968151911376575,0.5668027738334283,0.08968151911376575,0.21134847655021544,indirect
AbellS1063,C10,CH1,channel_fraction_CH1,0.06294964765239074,+,15.88571242720882,6alpha,0.15767672363341514,0.9358279740170589,0.45870671929739637,0.15767672363341514,indirect
AbellS1063,C10,CH1,channel_fraction_CH1_longitudinal,0.06294964765239074,+,15.88571242720882,6alpha,0.15767672363341514,0.9358279740170589,0.45870671929739637,0.15767672363341514,indirect
AbellS1063,C10,CH1,channel_fraction_CH2_transverse,0.936481334266976,+,1.067826942629607,6alpha,1.3301825455947611,2.1083337959784045,1.6312125412587422,1.3301825455947611,indirect
AbellS1063,C10,CH1,channel_fraction_CH3_irrotational,0.025904125675720893,+,38.603889300045665,3alpha,0.07308235414527786,0.5502036088649404,0.07308235414527786,0.22794764151870334,indirect
AbellS1063,C10,CH1,channel_fraction_CH4_solenoidal,0.9625002146448473,+,1.038960807264848,6alpha,1.3420842550876173,2.120235505471261,1.6431142507515986,1.3420842550876173,indirect
AbellS1063,C10,CH1,longitudinal_to_transverse,0.06721932979226342,+,14.876673169613998,6alpha,0.18617759809475926,0.964328848478403,0.48720759375874045,0.18617759809475926,indirect
AbellS1063,C10,CH1,irrotational_to_solenoidal,0.026913371323537057,+,37.15625173741987,3alpha,0.08968151911376575,0.5668027738334283,0.08968151911376575,0.21134847655021544,indirect
AbellS1063,C10,CH2,channel_fraction_CH2,0.936481334266976,+,1.067826942629607,6alpha,1.3301825455947611,2.1083337959784045,1.6312125412587422,1.3301825455947611,indirect
AbellS1063,C10,CH2,channel_fraction_CH1_longitudinal,0.06294964765239074,+,15.88571242720882,6alpha,0.15767672363341514,0.9358279740170589,0.45870671929739637,0.15767672363341514,indirect
AbellS1063,C10,CH2,channel_fraction_CH2_transverse,0.936481334266976,+,1.067826942629607,6alpha,1.3301825455947611,2.1083337959784045,1.6312125412587422,1.3301825455947611,indirect
AbellS1063,C10,CH2,channel_fraction_CH3_irrotational,0.025904125675720893,+,38.603889300045665,3alpha,0.07308235414527786,0.5502036088649404,0.07308235414527786,0.22794764151870334,indirect
AbellS1063,C10,CH2,channel_fraction_CH4_solenoidal,0.9625002146448473,+,1.038960807264848,6alpha,1.3420842550876173,2.120235505471261,1.6431142507515986,1.3420842550876173,indirect
AbellS1063,C10,CH2,longitudinal_to_transverse,0.06721932979226342,+,14.876673169613998,6alpha,0.18617759809475926,0.964328848478403,0.48720759375874045,0.18617759809475926,indirect
AbellS1063,C10,CH2,irrotational_to_solenoidal,0.026913371323537057,+,37.15625173741987,3alpha,0.08968151911376575,0.5668027738334283,0.08968151911376575,0.21134847655021544,indirect
AbellS1063,C10,CH3,channel_fraction_CH3,0.025904125675720893,+,38.603889300045665,3alpha,0.07308235414527786,0.5502036088649404,0.07308235414527786,0.22794764151870334,indirect
AbellS1063,C10,CH3,channel_fraction_CH1_longitudinal,0.06294964765239074,+,15.88571242720882,6alpha,0.15767672363341514,0.9358279740170589,0.45870671929739637,0.15767672363341514,indirect
AbellS1063,C10,CH3,channel_fraction_CH2_transverse,0.936481334266976,+,1.067826942629607,6alpha,1.3301825455947611,2.1083337959784045,1.6312125412587422,1.3301825455947611,indirect
AbellS1063,C10,CH3,channel_fraction_CH3_irrotational,0.025904125675720893,+,38.603889300045665,3alpha,0.07308235414527786,0.5502036088649404,0.07308235414527786,0.22794764151870334,indirect
AbellS1063,C10,CH3,channel_fraction_CH4_solenoidal,0.9625002146448473,+,1.038960807264848,6alpha,1.3420842550876173,2.120235505471261,1.6431142507515986,1.3420842550876173,indirect
AbellS1063,C10,CH3,longitudinal_to_transverse,0.06721932979226342,+,14.876673169613998,6alpha,0.18617759809475926,0.964328848478403,0.48720759375874045,0.18617759809475926,indirect
AbellS1063,C10,CH3,irrotational_to_solenoidal,0.026913371323537057,+,37.15625173741987,3alpha,0.08968151911376575,0.5668027738334283,0.08968151911376575,0.21134847655021544,indirect
AbellS1063,C10,CH4,channel_fraction_CH4,0.9625002146448473,+,1.038960807264848,6alpha,1.3420842550876173,2.120235505471261,1.6431142507515986,1.3420842550876173,indirect
AbellS1063,C10,CH4,channel_fraction_CH1_longitudinal,0.06294964765239074,+,15.88571242720882,6alpha,0.15767672363341514,0.9358279740170589,0.45870671929739637,0.15767672363341514,indirect
AbellS1063,C10,CH4,channel_fraction_CH2_transverse,0.936481334266976,+,1.067826942629607,6alpha,1.3301825455947611,2.1083337959784045,1.6312125412587422,1.3301825455947611,indirect
AbellS1063,C10,CH4,channel_fraction_CH3_irrotational,0.025904125675720893,+,38.603889300045665,3alpha,0.07308235414527786,0.5502036088649404,0.07308235414527786,0.22794764151870334,indirect
AbellS1063,C10,CH4,channel_fraction_CH4_solenoidal,0.9625002146448473,+,1.038960807264848,6alpha,1.3420842550876173,2.120235505471261,1.6431142507515986,1.3420842550876173,indirect
AbellS1063,C10,CH4,longitudinal_to_transverse,0.06721932979226342,+,14.876673169613998,6alpha,0.18617759809475926,0.964328848478403,0.48720759375874045,0.18617759809475926,indirect
AbellS1063,C10,CH4,irrotational_to_solenoidal,0.026913371323537057,+,37.15625173741987,3alpha,0.08968151911376575,0.5668027738334283,0.08968151911376575,0.21134847655021544,indirect
AbellS1063,A8,CH0,channel_fraction_CH0,1.0,+,1.0,6alpha,1.358683420056105,2.136834670439749,1.6597134157200863,1.358683420056105,indirect
AbellS1063,A8,CH0,channel_fraction_CH1_longitudinal,0.033936503855535566,+,29.466794937301255,6alpha,0.11064948075000497,0.6675017696336387,0.19038051491397623,0.11064948075000497,indirect
AbellS1063,A8,CH0,channel_fraction_CH2_transverse,0.9564019686939349,+,1.0455854679655279,6alpha,1.339323881468927,2.1174751318525704,1.640353877132908,1.339323881468927,indirect
AbellS1063,A8,CH0,channel_fraction_CH3_irrotational,0.032645903849220684,+,30.631714306904442,6alpha,0.1274878827640195,0.6506633676196241,0.17354211289996166,0.1274878827640195,indirect
AbellS1063,A8,CH0,channel_fraction_CH4_solenoidal,0.9538059172373965,+,1.048431323320367,6alpha,1.3381434324458157,2.116294682829459,1.6391734281097967,1.3381434324458157,indirect
AbellS1063,A8,CH0,longitudinal_to_transverse,0.03548351526490409,+,28.182100689135396,6alpha,0.09128994216282676,0.6868613082208169,0.2097400535011544,0.09128994216282676,indirect
AbellS1063,A8,CH0,irrotational_to_solenoidal,0.034226988173627904,+,29.216710361050872,6alpha,0.10694789515372986,0.6712033552299138,0.19408210051025132,0.10694789515372986,indirect
AbellS1063,A8,CH1,channel_fraction_CH1,0.033936503855535566,+,29.466794937301255,6alpha,0.11064948075000497,0.6675017696336387,0.19038051491397623,0.11064948075000497,indirect
AbellS1063,A8,CH1,channel_fraction_CH1_longitudinal,0.033936503855535566,+,29.466794937301255,6alpha,0.11064948075000497,0.6675017696336387,0.19038051491397623,0.11064948075000497,indirect
AbellS1063,A8,CH1,channel_fraction_CH2_transverse,0.9564019686939349,+,1.0455854679655279,6alpha,1.339323881468927,2.1174751318525704,1.640353877132908,1.339323881468927,indirect
AbellS1063,A8,CH1,channel_fraction_CH3_irrotational,0.032645903849220684,+,30.631714306904442,6alpha,0.1274878827640195,0.6506633676196241,0.17354211289996166,0.1274878827640195,indirect
AbellS1063,A8,CH1,channel_fraction_CH4_solenoidal,0.9538059172373965,+,1.048431323320367,6alpha,1.3381434324458157,2.116294682829459,1.6391734281097967,1.3381434324458157,indirect
AbellS1063,A8,CH1,longitudinal_to_transverse,0.03548351526490409,+,28.182100689135396,6alpha,0.09128994216282676,0.6868613082208169,0.2097400535011544,0.09128994216282676,indirect
AbellS1063,A8,CH1,irrotational_to_solenoidal,0.034226988173627904,+,29.216710361050872,6alpha,0.10694789515372986,0.6712033552299138,0.19408210051025132,0.10694789515372986,indirect
AbellS1063,A8,CH2,channel_fraction_CH2,0.9564019686939349,+,1.0455854679655279,6alpha,1.339323881468927,2.1174751318525704,1.640353877132908,1.339323881468927,indirect
AbellS1063,A8,CH2,channel_fraction_CH1_longitudinal,0.033936503855535566,+,29.466794937301255,6alpha,0.11064948075000497,0.6675017696336387,0.19038051491397623,0.11064948075000497,indirect
AbellS1063,A8,CH2,channel_fraction_CH2_transverse,0.9564019686939349,+,1.0455854679655279,6alpha,1.339323881468927,2.1174751318525704,1.640353877132908,1.339323881468927,indirect
AbellS1063,A8,CH2,channel_fraction_CH3_irrotational,0.032645903849220684,+,30.631714306904442,6alpha,0.1274878827640195,0.6506633676196241,0.17354211289996166,0.1274878827640195,indirect
AbellS1063,A8,CH2,channel_fraction_CH4_solenoidal,0.9538059172373965,+,1.048431323320367,6alpha,1.3381434324458157,2.116294682829459,1.6391734281097967,1.3381434324458157,indirect
AbellS1063,A8,CH2,longitudinal_to_transverse,0.03548351526490409,+,28.182100689135396,6alpha,0.09128994216282676,0.6868613082208169,0.2097400535011544,0.09128994216282676,indirect
AbellS1063,A8,CH2,irrotational_to_solenoidal,0.034226988173627904,+,29.216710361050872,6alpha,0.10694789515372986,0.6712033552299138,0.19408210051025132,0.10694789515372986,indirect
AbellS1063,A8,CH3,channel_fraction_CH3,0.032645903849220684,+,30.631714306904442,6alpha,0.1274878827640195,0.6506633676196241,0.17354211289996166,0.1274878827640195,indirect
AbellS1063,A8,CH3,channel_fraction_CH1_longitudinal,0.033936503855535566,+,29.466794937301255,6alpha,0.11064948075000497,0.6675017696336387,0.19038051491397623,0.11064948075000497,indirect
AbellS1063,A8,CH3,channel_fraction_CH2_transverse,0.9564019686939349,+,1.0455854679655279,6alpha,1.339323881468927,2.1174751318525704,1.640353877132908,1.339323881468927,indirect
AbellS1063,A8,CH3,channel_fraction_CH3_irrotational,0.032645903849220684,+,30.631714306904442,6alpha,0.1274878827640195,0.6506633676196241,0.17354211289996166,0.1274878827640195,indirect
AbellS1063,A8,CH3,channel_fraction_CH4_solenoidal,0.9538059172373965,+,1.048431323320367,6alpha,1.3381434324458157,2.116294682829459,1.6391734281097967,1.3381434324458157,indirect
AbellS1063,A8,CH3,longitudinal_to_transverse,0.03548351526490409,+,28.182100689135396,6alpha,0.09128994216282676,0.6868613082208169,0.2097400535011544,0.09128994216282676,indirect
AbellS1063,A8,CH3,irrotational_to_solenoidal,0.034226988173627904,+,29.216710361050872,6alpha,0.10694789515372986,0.6712033552299138,0.19408210051025132,0.10694789515372986,indirect
AbellS1063,A8,CH4,channel_fraction_CH4,0.9538059172373965,+,1.048431323320367,6alpha,1.3381434324458157,2.116294682829459,1.6391734281097967,1.3381434324458157,indirect
AbellS1063,A8,CH4,channel_fraction_CH1_longitudinal,0.033936503855535566,+,29.466794937301255,6alpha,0.11064948075000497,0.6675017696336387,0.19038051491397623,0.11064948075000497,indirect
AbellS1063,A8,CH4,channel_fraction_CH2_transverse,0.9564019686939349,+,1.0455854679655279,6alpha,1.339323881468927,2.1174751318525704,1.640353877132908,1.339323881468927,indirect
AbellS1063,A8,CH4,channel_fraction_CH3_irrotational,0.032645903849220684,+,30.631714306904442,6alpha,0.1274878827640195,0.6506633676196241,0.17354211289996166,0.1274878827640195,indirect
AbellS1063,A8,CH4,channel_fraction_CH4_solenoidal,0.9538059172373965,+,1.048431323320367,6alpha,1.3381434324458157,2.116294682829459,1.6391734281097967,1.3381434324458157,indirect
AbellS1063,A8,CH4,longitudinal_to_transverse,0.03548351526490409,+,28.182100689135396,6alpha,0.09128994216282676,0.6868613082208169,0.2097400535011544,0.09128994216282676,indirect
AbellS1063,A8,CH4,irrotational_to_solenoidal,0.034226988173627904,+,29.216710361050872,6alpha,0.10694789515372986,0.6712033552299138,0.19408210051025132,0.10694789515372986,indirect
Abell370,C10,CH0,channel_fraction_CH0,1.0,+,1.0,6alpha,1.358683420056105,2.136834670439749,1.6597134157200863,1.358683420056105,indirect
Abell370,C10,CH0,channel_fraction_CH1_longitudinal,0.06977773245708337,+,14.331219499215566,6alpha,0.2024002722794461,0.9805515226630898,0.5034302679434273,0.2024002722794461,indirect
Abell370,C10,CH0,channel_fraction_CH2_transverse,0.929624159696636,+,1.075703540586047,6alpha,1.3269908219855258,2.105142072369169,1.628020817649507,1.3269908219855258,indirect
Abell370,C10,CH0,channel_fraction_CH3_irrotational,0.050136585377783975,+,19.945514686828076,6alpha,0.05883817245284807,0.8369894228364918,0.35986816811682926,0.05883817245284807,indirect
Abell370,C10,CH0,channel_fraction_CH4_solenoidal,0.9257054971115553,+,1.0802571693916296,6alpha,1.3251562627614362,2.10330751314508,1.6261862584254174,1.3251562627614362,indirect
Abell370,C10,CH0,longitudinal_to_transverse,0.0750601538581505,+,13.322647884386313,6alpha,0.23409287035002557,1.0122441207336692,0.5351228660140068,0.23409287035002557,indirect
Abell370,C10,CH0,irrotational_to_solenoidal,0.05416040580316668,+,18.46367258831601,6alpha,0.09236532974751699,0.8705165801311606,0.3933953254114982,0.09236532974751699,indirect
Abell370,C10,CH1,channel_fraction_CH1,0.06977773245708337,+,14.331219499215566,6alpha,0.2024002722794461,0.9805515226630898,0.5034302679434273,0.2024002722794461,indirect
Abell370,C10,CH1,channel_fraction_CH1_longitudinal,0.06977773245708337,+,14.331219499215566,6alpha,0.2024002722794461,0.9805515226630898,0.5034302679434273,0.2024002722794461,indirect
Abell370,C10,CH1,channel_fraction_CH2_transverse,0.929624159696636,+,1.075703540586047,6alpha,1.3269908219855258,2.105142072369169,1.628020817649507,1.3269908219855258,indirect
Abell370,C10,CH1,channel_fraction_CH3_irrotational,0.050136585377783975,+,19.945514686828076,6alpha,0.05883817245284807,0.8369894228364918,0.35986816811682926,0.05883817245284807,indirect
Abell370,C10,CH1,channel_fraction_CH4_solenoidal,0.9257054971115553,+,1.0802571693916296,6alpha,1.3251562627614362,2.10330751314508,1.6261862584254174,1.3251562627614362,indirect
Abell370,C10,CH1,longitudinal_to_transverse,0.0750601538581505,+,13.322647884386313,6alpha,0.23409287035002557,1.0122441207336692,0.5351228660140068,0.23409287035002557,indirect
Abell370,C10,CH1,irrotational_to_solenoidal,0.05416040580316668,+,18.46367258831601,6alpha,0.09236532974751699,0.8705165801311606,0.3933953254114982,0.09236532974751699,indirect
