cluster_id,model,channel_id,channel_name,kappa_min,kappa_max,kappa_mean,kappa_std,gamma_mag_min,gamma_mag_max,gamma_mag_mean,gamma_mag_std,rotation_min,rotation_max,rotation_mean,rotation_std,kappa_pearson_vs_gr,gamma_mag_pearson_vs_gr,rotation_pearson_vs_gr,kappa_spearman_vs_gr,gamma_mag_spearman_vs_gr,kappa_ssim_vs_gr,gamma_mag_ssim_vs_gr,kappa_normalized_rms_difference,gamma_mag_normalized_rms_difference,kappa_amplitude_ratio,gamma_mag_amplitude_ratio,kappa_sign_agreement,gamma_mag_sign_agreement,kappa_specialization,shear_specialization,rotation_specialization
MACS0416,C10,CH0,Native full response,-0.6546438031606101,0.5799314929486956,-0.0032818601739512893,0.16846304224327355,0.003964963232319328,0.32646645614424463,0.07157196843399222,0.05564759025160285,0.0,0.0,0.0,0.0,0.2528293435030616,0.1170678102526186,nan,0.25735545294157836,0.10647723938929948,-0.010797925543634694,0.004767480825182813,0.7396923530669417,0.36965339531037295,0.5806412040918671,26.799361770300987,0.4791666666666667,1.0,0.135761533250443,-0.135761533250443,nan
MACS0416,C10,CH1,Longitudinal (local-gradient),-0.2276028464184845,0.24863573536778405,-0.001712657490161229,0.08795278652725351,0.0010002401717089618,0.1242928802510666,0.035409289712171624,0.02712669995234028,0.0,0.0,0.0,0.0,-0.1143522771108951,0.037709200754464337,nan,-0.09457297983755912,0.0011689754811537241,0.0036973033387069816,0.0015724134810725975,0.5500762341032102,0.3783246085368176,1.1121489627435202,54.468837793728625,0.4791666666666667,1.0,-0.15206147786535945,0.15206147786535945,nan
MACS0416,C10,CH2,Transverse (local-gradient),-0.6156184515501644,0.43399053483200956,-0.0009711439370873868,0.16709547960943494,0.0021853383657606026,0.30709663170978274,0.07316374279521279,0.05176899349988326,0.0,0.0,0.0,0.0,0.31937524452996374,0.05775956814702056,nan,0.32583169566248305,0.0639319572879367,-0.0033257709480336984,0.003801390981479949,0.7180964621779862,0.3697328446632757,0.585494540983283,27.108244636465407,0.5,1.0,0.2616156763829432,-0.2616156763829432,nan
MACS0416,C10,CH3,Irrotational (Helmholtz),-0.38696227646353787,0.3787385182797447,-0.0021662295664863452,0.07861058314662545,0.0008188942298692896,0.1930519375724851,0.029722399500032637,0.02859405945353507,0.0,0.0,0.0,0.0,0.08818460499036973,0.007530029399129164,nan,0.07272363751813495,-0.0074719988425786385,-0.004607819743875602,0.0012223538675579999,0.5011120588028456,0.379725213572181,1.2440820903863539,58.90902382323122,0.4409722222222222,1.0,0.08065457559124056,-0.08065457559124056,nan
MACS0416,C10,CH4,Solenoidal (Helmholtz),-0.3823221666251231,0.4268791235470287,-0.0010479808463362788,0.1268823962872715,0.0020415351111490155,0.21355652955805632,0.05578501358645892,0.04074879692838263,0.0,0.0,0.0,0.0,0.2865199373154176,0.1833113693279294,nan,0.26575780958007306,0.15776898994892075,-0.004578686366267843,0.003962216283577453,0.5971826975145053,0.3729486624294101,0.7710431815703086,35.169757016114595,0.4722222222222222,1.0,0.10320856798748818,-0.10320856798748818,nan
MACS0416,A8,CH0,Native full response,-0.6391264016419551,0.6441059054007269,-0.0022701822413414997,0.19465639503856558,0.0018311929224931038,0.33153639355267317,0.08273627594867332,0.06448770732533539,0.0,0.0,0.0,0.0,0.3644889864202237,0.12184251279945961,nan,0.35615724051457026,0.11276117333590538,-0.008941389769589381,0.005949370887831499,0.8051113817787545,0.3670633571389949,0.5025701345298682,23.16140140916574,0.4722222222222222,1.0,0.24264647362076408,-0.24264647362076408,nan
MACS0416,A8,CH1,Longitudinal (local-gradient),-0.16488564336314426,0.16423969877875055,0.0004906858360308167,0.061079288203481734,0.0005049827413038286,0.08252279027619487,0.025272618181847274,0.01820026317999729,0.0,0.0,0.0,0.0,-0.02387140770438947,0.06586782354952796,nan,-0.028519585739604305,0.027440029096287007,-0.00018064405845169253,0.0011499419970884938,0.4678664930665029,0.3805603594405875,1.6017211301373329,78.01237517188697,0.4618055555555556,1.0,-0.08973923125391743,0.08973923125391743,nan
MACS0416,A8,CH2,Transverse (local-gradient),-0.6108526554185503,0.6454863420324957,-0.00425972058933028,0.1975742621235893,0.0015871299571628694,0.32295905855065615,0.08568215937608517,0.06259413361421637,0.0,0.0,0.0,0.0,0.36795085650515386,0.08628205032135636,nan,0.35904124921130576,0.07465618959204916,-0.017605532108336753,0.005287689243631208,0.817953291407295,0.3667146689430336,0.4950665718235403,22.89710145744982,0.4826388888888889,1.0,0.2816688061837975,-0.2816688061837975,nan
MACS0416,A8,CH3,Irrotational (Helmholtz),-0.33497562704678807,0.279017662205305,-0.002035937071745427,0.07298223352380703,0.0008550774805440104,0.17438885055009035,0.027463406706947253,0.026025271439610552,0.0,0.0,0.0,0.0,0.2902092096251786,0.054095486910599115,nan,0.2718679293812216,0.06512554806714652,-0.013050190037736128,0.0012708415914513074,0.4622699961715012,0.3800675887245225,1.340012397464071,64.21484896125332,0.4583333333333333,1.0,0.23611372271457948,-0.23611372271457948,nan
MACS0416,A8,CH4,Solenoidal (Helmholtz),-0.4570470222424825,0.48889698025401174,-0.000703214886235685,0.14767603956622924,0.0032980204978061358,0.24494668267171102,0.06730873122591538,0.04721485780229579,0.0,0.0,0.0,0.0,0.33642784289793815,0.12599456966241815,nan,0.317121898974798,0.11141436488512191,-0.0028659098707330983,0.004335623389671026,0.6512626489465474,0.3706081682254213,0.6624909126956988,29.55121080420296,0.4652777777777778,1.0,0.21043327323552,-0.21043327323552,nan
MACS1149,C10,CH0,Native full response,-0.23892141527852528,0.23076452091161825,0.013670668763544367,0.0706185942222948,0.0015315014259022148,0.1201814271639948,0.029770248350367227,0.024294639968946555,0.0,0.0,0.0,0.0,0.21088311696503098,0.22042227089541075,nan,0.16532236998099095,0.2412218833013837,0.12151367825437759,0.0022483482805423236,0.5706679881746001,0.37403116782384144,1.0027973602826383,50.169761641525675,0.4201388888888889,1.0,-0.009539153930379768,0.009539153930379768,nan
MACS1149,C10,CH1,Longitudinal (local-gradient),-0.08266036703748414,0.10130835745621092,0.0006302690078320275,0.037565558630225385,0.0006774878423111942,0.05072469071897538,0.015665800142230266,0.010972355338682025,0.0,0.0,0.0,0.0,-0.05125011548619496,0.27848129011272993,nan,-0.08868188595380763,0.34158699347744836,-0.001791555462913073,0.0009755884982124695,0.46843876809706325,0.3781847151570012,1.9198623709394105,100.7930625460247,0.3472222222222222,1.0,-0.3297314055989249,0.3297314055989249,nan
MACS1149,C10,CH2,Transverse (local-gradient),-0.27901519959480225,0.23923322198515384,0.012411493253857408,0.07191393312395282,0.0010490321176521444,0.14046519636787863,0.03011411952054557,0.024581359678126472,0.0,0.0,0.0,0.0,0.236668530438171,0.16212312263529174,nan,0.24280530002531858,0.20328016428953216,0.12669847157299838,0.002017827598304905,0.5754231568463748,0.3741920477165357,0.9884037633380671,49.59195820674496,0.4513888888888889,1.0,0.07454540780287924,-0.07454540780287924,nan
MACS1149,C10,CH3,Irrotational (Helmholtz),-0.09337252886242853,0.10056402425603717,0.00016003269973843901,0.030763977025479068,0.00037620926662289457,0.05028612834662132,0.01224210624987719,0.009535387073017173,0.0,0.0,0.0,0.0,0.07930815212741445,0.17391072836505495,nan,-0.028102632731715354,0.18531149906160455,0.0009736653758002139,0.0006602370159190983,0.4197357357076674,0.379358047944306,2.3446213279340706,124.2329022256491,0.3263888888888889,1.0,-0.0946025762376405,0.0946025762376405,nan
MACS1149,C10,CH4,Solenoidal (Helmholtz),-0.1622079379726391,0.1871991553867064,0.012662786595319699,0.05633290942786093,0.00033449727993137404,0.09562720564891627,0.0259141459196592,0.018753486257741637,0.0,0.0,0.0,0.0,0.21768546345646342,0.3064116257114412,nan,0.17295964296766053,0.31846217683630124,0.13307754540859018,0.0020265762278263177,0.480132249470423,0.37496361695825575,1.249266277989761,60.265727692725356,0.4375,1.0,-0.08872616225497779,0.08872616225497779,nan
MACS1149,A8,CH0,Native full response,-0.20844717923192513,0.25872634087446555,0.01786119173266922,0.08399119946899998,0.0012959394569932684,0.13117403564213595,0.039273037945241854,0.025862799756467145,0.0,0.0,0.0,0.0,0.23662895121166677,0.15293366355291071,nan,0.212561136362723,0.176578594134928,0.14235951991586637,0.0026121205344852394,0.648419494963547,0.37174952480621765,0.8400070569786583,40.99575129927125,0.4270833333333333,1.0,0.08369528765875606,-0.08369528765875606,nan
MACS1149,A8,CH1,Longitudinal (local-gradient),-0.22327661291204648,0.15960122779917252,0.006502559572237955,0.06265695370563505,0.0010686680500364028,0.11180615519787748,0.027161537352049077,0.01696060438195346,0.0,0.0,0.0,0.0,0.04113158459643047,-0.03447696690025892,nan,0.05831062697675914,-0.054755976996250434,0.016477907353202932,0.0010526983451210668,0.5751899119482512,0.37577694273690204,1.1450528730190213,60.201778739678986,0.3645833333333333,1.0,0.0756085514966894,-0.0756085514966894,nan
MACS1149,A8,CH2,Transverse (local-gradient),-0.26290029915016744,0.3118001433543227,0.01289243634308009,0.09609132871020236,0.0010401019910186032,0.15600774416786117,0.04293897868243465,0.028522407983557763,0.0,0.0,0.0,0.0,0.16846387124671505,0.12980918799869776,nan,0.16381380385726743,0.12271429375193406,0.07692176978034647,0.0027841118054229225,0.758332159307902,0.3708355385013268,0.7439825009807357,37.39722667378813,0.40625,1.0,0.038654683248017296,-0.038654683248017296,nan
MACS1149,A8,CH3,Irrotational (Helmholtz),-0.08273097444583577,0.12259194461057743,0.002052105413439901,0.032251160941841,0.0003551760490686202,0.06140803085390841,0.013067640504023944,0.010098060916444038,0.0,0.0,0.0,0.0,0.11415353261239507,-0.14567688131910153,nan,0.09292275016175768,-0.1611659010806618,0.015217468282257573,0.0004433493477162401,0.4119480968892495,0.37970284159131384,2.2320213170619247,116.73166048744815,0.3923611111111111,1.0,0.2598304139314966,-0.2598304139314966,nan
MACS1149,A8,CH4,Solenoidal (Helmholtz),-0.18855117604881677,0.22566355317248465,0.01516219054718935,0.06744994032296739,0.0010733092059586524,0.11328151950671389,0.03298519808767846,0.021677887572637635,0.0,0.0,0.0,0.0,0.25579513758464506,0.240891666173119,nan,0.21591032395741655,0.21883050207170385,0.160725071743438,0.002460111658281656,0.5356970761155662,0.373174568951389,1.043361940547778,48.84060383074879,0.4409722222222222,1.0,0.014903471411526065,-0.014903471411526065,nan
AbellS1063,C10,CH0,Native full response,-0.3142415753751544,0.35974214258396453,-0.0048293773927261885,0.10812065397879349,0.003361060668678332,0.18034023864832519,0.048547735080867335,0.03443327709776877,0.0,0.0,0.0,0.0,0.3273476950827446,0.2310519478148231,nan,0.19071882698560055,0.2262181056066616,-0.047277364088723094,0.0019271675772124513,0.5464722447634387,0.4224393265814961,0.795381052637594,40.32956198760628,0.3993055555555556,1.0,0.09629574726792148,-0.09629574726792148,nan
AbellS1063,C10,CH1,Longitudinal (local-gradient),-0.18972115132020528,0.24159403672720225,0.0045380539640326265,0.08122820774491073,0.0023579316039242905,0.12091193365477906,0.03352298015974364,0.024052827191871143,0.0,0.0,0.0,0.0,0.001354950517231865,0.24754429132975597,nan,-0.05067335399008958,0.1926800131817433,0.0014720579192680713,0.0011939415424573553,0.48141100598445324,0.4253328006118377,1.058115613062808,58.17799594297163,0.3784722222222222,1.0,-0.2461893408125241,0.2461893408125241,nan
AbellS1063,C10,CH2,Transverse (local-gradient),-0.4768047764531549,0.3508245488864291,-0.009760405805675157,0.11694844478271765,0.001711264789896865,0.24874898882865065,0.051258787395892354,0.03747208213503074,0.0,0.0,0.0,0.0,0.30631365205682987,0.18038962075673715,nan,0.2502999047538671,0.25393945239501825,-0.08327791519574261,0.0019005162558818742,0.5961222914315508,0.4220838571525017,0.7335250954842454,37.8042528555269,0.3784722222222222,1.0,0.12592403130009272,-0.12592403130009272,nan
AbellS1063,C10,CH3,Irrotational (Helmholtz),-0.11583653769968283,0.16366004162591918,0.005633410569528555,0.05431623137138139,0.0006847712396028624,0.08183067908279475,0.023097582385110112,0.015236827445923909,0.0,0.0,0.0,0.0,0.1776783395449837,0.24762203813871836,nan,0.09815174276310237,0.19573030072861283,0.044519071303073074,0.0007195418092264186,0.35632994807443463,0.42742690724432014,1.576390236089444,86.74864658413158,0.4027777777777778,1.0,-0.06994369859373467,0.06994369859373467,nan
AbellS1063,C10,CH4,Solenoidal (Helmholtz),-0.33280040354557583,0.22486170517156967,-0.011140343870026315,0.08832053106129938,0.0017466330624328695,0.16720297994710884,0.04248841833930553,0.02722411687811846,0.0,0.0,0.0,0.0,0.27809711289867073,0.24500158574031894,nan,0.19139449179958928,0.3028364861008966,-0.10401088991369328,0.0015725245502550358,0.4959433480511936,0.42364487171091214,0.967002030605796,47.56807748314704,0.375,1.0,0.03309552715835179,-0.03309552715835179,nan
AbellS1063,A8,CH0,Native full response,-0.41531238918438373,0.4144990942641563,-0.005963581801677718,0.12469537554983727,0.002377276123229546,0.21292921577734014,0.05826071482913099,0.04017759639742842,0.0,0.0,0.0,0.0,0.3228455360618753,0.08609196163638712,nan,0.22947234848028164,0.1050108709193864,-0.051445148831397364,0.0017419871819928316,0.6167818587733066,0.4211715214018872,0.6895571304834176,33.91754843046733,0.4027777777777778,1.0,0.23675357442548822,-0.23675357442548822,nan
AbellS1063,A8,CH1,Longitudinal (local-gradient),-0.17804210472838,0.178535690596067,0.0003702768474338866,0.06803167196411374,0.000508931927924337,0.08938959108954588,0.028442390087466615,0.019575845865359216,0.0,0.0,0.0,0.0,-0.04753914159486743,0.0907533146334587,nan,-0.08837293884555257,0.05976493897415494,-0.0006798055806694778,0.0007574460712664863,0.44857605378905685,0.42666986666350176,1.2653163715371412,69.51986991304733,0.3402777777777778,1.0,-0.13829245622832614,0.13829245622832614,nan
AbellS1063,A8,CH2,Transverse (local-gradient),-0.3672093940390315,0.44335180235371596,-0.006479320321240094,0.13097543680242926,0.001205521385561933,0.22174148512882227,0.05996932082379821,0.04167430491955263,0.0,0.0,0.0,0.0,0.32943168846244236,0.16539248897477152,nan,0.2351419046815283,0.17090250734440118,-0.05465149145420961,0.0022352843418036866,0.6425419786442355,0.42051428820661474,0.6564415817238054,32.86941250006306,0.4166666666666667,1.0,0.16403919948767084,-0.16403919948767084,nan
AbellS1063,A8,CH3,Irrotational (Helmholtz),-0.16362872678791374,0.2164197310727185,0.006860049007101221,0.050452546569481886,0.0008386812873025761,0.11063621396147276,0.020581358293926155,0.01641991221228562,0.0,0.0,0.0,0.0,0.1801115124408111,-0.0049182507661850285,nan,0.11434961359005583,0.02289825542842675,0.055557907112535825,0.00046872759473510155,0.3414439444430454,0.42827696848679725,1.6906576317275304,91.16945628845414,0.4722222222222222,1.0,0.18502976320699613,-0.18502976320699613,nan
AbellS1063,A8,CH4,Solenoidal (Helmholtz),-0.3830454673327228,0.22228054190965318,-0.013349685982041894,0.10188686954846615,0.004189173070893216,0.19691839334576314,0.050841453687192124,0.03229768592593304,0.0,0.0,0.0,0.0,0.30725686252899254,0.14569974957475892,nan,0.240816986766012,0.1654660429451551,-0.12209270744921905,0.0016605765682753146,0.5457235811594794,0.42235260489918497,0.8377265108328773,39.85173108300516,0.3784722222222222,1.0,0.1615571129542336,-0.1615571129542336,nan
Abell370,C10,CH0,Native full response,-0.5437580841501486,0.48196908357554713,0.000524623386264008,0.17311972081928717,0.0030221961426057367,0.27221838953324967,0.07490163027043434,0.05405878325796336,0.0,0.0,0.0,0.0,0.367739686259683,0.38979366663119597,nan,0.21483930731546563,0.332903319146884,0.005401880556389686,0.0038199404894338875,0.596366188321772,0.4066380068088798,0.7029583220619069,31.9782838226244,0.3715277777777778,1.0,-0.02205398037151296,0.02205398037151296,nan
Abell370,C10,CH1,Longitudinal (local-gradient),-0.33823976568529246,0.3288421374663748,-0.0015142173080700265,0.1155087374692546,0.0023504318731260155,0.16911190494967085,0.046024557306658345,0.035660192061160285,0.0,0.0,0.0,0.0,-0.07760101357173779,0.07161671798730232,nan,-0.07516909202705473,0.10491492149226979,0.002521665825181109,0.0010183078662717217,0.5202750980025295,0.41269745943213626,1.0534791961188925,50.73433526603169,0.4097222222222222,1.0,-0.1492177315590401,0.1492177315590401,nan
Abell370,C10,CH2,Transverse (local-gradient),-0.6781913149823688,0.5509730453876616,0.002614878076915396,0.18973374094914144,0.0010062054587900227,0.3412202055868614,0.07962223913638909,0.06050957836953882,0.0,0.0,0.0,0.0,0.3867357351806752,0.4250876171864183,nan,0.2561266974508598,0.37690040148053483,0.021025288867662875,0.00463589590244585,0.6395073230924863,0.40550254245992806,0.6413458715506856,29.537375407533517,0.3993055555555556,1.0,-0.038351882005743076,0.038351882005743076,nan
Abell370,C10,CH3,Irrotational (Helmholtz),-0.3681687965489533,0.291103737144205,0.0011196157757526926,0.0896171369709204,0.0010667373071337797,0.18525445761030454,0.03413720101522493,0.03017167179944405,0.0,0.0,0.0,0.0,0.22656148261190867,0.423812895665395,nan,0.1002304795662885,0.3880079291400922,0.008097302551322773,0.0013167687385875714,0.40115665058007544,0.4134646181392294,1.3578542574757173,64.83596601863974,0.375,1.0,-0.1972514130534863,0.1972514130534863,nan
Abell370,C10,CH4,Solenoidal (Helmholtz),-0.27997730941103627,0.4324591042739596,0.0001864366085790233,0.12177492032703219,0.003728297044744063,0.21728484488963729,0.056210649319641606,0.037749511657013624,0.0,0.0,0.0,0.0,0.3604050202713066,0.32056332415303174,nan,0.23930741593624538,0.3108876979773258,0.0029421634327228816,0.0020858912187560153,0.45544918929272493,0.4102510483052459,0.999354910682769,43.62569005594936,0.3854166666666667,1.0,0.03984169611827487,-0.03984169611827487,nan
Abell370,A8,CH0,Native full response,-0.5632958003406097,0.5874272483869697,-0.0012978246195969397,0.19459705160978827,0.00045777400780183804,0.2939959723169694,0.0855722997482163,0.06222105592007138,0.0,0.0,0.0,0.0,0.4268277781281266,0.38306940957957425,nan,0.31734192959823815,0.390496083655844,-0.007907955149754335,0.0047241508821068414,0.6501441651129468,0.40481102656811613,0.6253630249657687,27.919127094163198,0.4201388888888889,1.0,0.04375836854855236,-0.04375836854855236,nan
Abell370,A8,CH1,Longitudinal (local-gradient),-0.18052207594103664,0.1773795092391861,-0.0020839747539570675,0.07143048071169203,0.0012522620175284874,0.09029165858805027,0.03034303444743339,0.01986664404039354,0.0,0.0,0.0,0.0,-0.06422936823766506,-0.10896492379616449,nan,-0.06049988144468691,-0.1147801301295267,0.003321237234364467,0.0004490517605875668,0.41024464894606333,0.4154623551573936,1.7029809501174267,81.44601617049952,0.3888888888888889,1.0,0.044735555558499424,-0.044735555558499424,nan
Abell370,A8,CH2,Transverse (local-gradient),-0.5883781660277103,0.5987616356973582,0.0015446576068303794,0.19814378221440906,0.002337791668914589,0.2993856608373492,0.08690975753124551,0.06198008420089464,0.0,0.0,0.0,0.0,0.44083906004492485,0.3882827285239695,nan,0.31340498896832764,0.32802898777875567,0.01405521312421808,0.004828507095375323,0.6544404096482735,0.4045877250810362,0.6141641599322659,27.672089332412053,0.3784722222222222,1.0,0.052556331520955346,-0.052556331520955346,nan
Abell370,A8,CH3,Irrotational (Helmholtz),-0.30675478510944365,0.25074727250428086,-0.00022769897650400068,0.07978162224409438,0.0007181015266556198,0.1548486084425913,0.029442523859842102,0.02804556704123039,0.0,0.0,0.0,0.0,0.3201662116357272,0.38017433985515126,nan,0.23855137463880818,0.30714667502582094,-0.0014931899342793124,0.001039987105480776,0.368373018169628,0.41436946724760826,1.525363964699008,72.64486685514403,0.3854166666666667,1.0,-0.06000812821942403,0.06000812821942403,nan
Abell370,A8,CH4,Solenoidal (Helmholtz),-0.43326664456900876,0.5229577397442255,0.00032623561837093196,0.14100458718989353,0.0017424554063015334,0.2617001935779443,0.06697144136418824,0.045196728204907846,0.0,0.0,0.0,0.0,0.40763250154691544,0.31556641377454275,nan,0.3065373208106772,0.3467506801859912,0.004937806693820087,0.0027054364290582636,0.4965230314426159,0.40845767184364873,0.8630654077142658,36.56020765473847,0.3923611111111111,1.0,0.09206608777237268,-0.09206608777237268,nan
