c_max,c_mean,c_min,cluster_id,conservation_fast,conservation_init,conservation_slow,lane,nz,rho_max,rho_mean,rho_min,u_fast_energy,u_slow_energy
0.043444976658503054,0.0016024343560763963,-0.006219651827736804,Abell2744,0.4695119706284309,9.430328276688888,0.3097944580655658,L4,9,0.26655997480060273,0.008891486086438692,0.0,0.4695119706284309,0.3097944580655658
0.04312201996965301,0.001312041110534605,-0.006079084585018159,MACS0416,0.40896369706384517,7.406292734307904,0.24919816223974686,L4,9,0.26655997480060273,0.00728925380170806,0.0,0.40896369706384517,0.24919816223974686
0.04206631365963574,0.0009282790233509996,-0.006254325281542122,MACS1149,0.3121598509674615,4.02580961286078,0.15202300567322707,L4,9,0.26655997480060273,0.005161639856942286,0.0,0.3121598509674615,0.15202300567322707
0.04373522346873242,0.001047759532888375,-0.005938343262618637,AbellS1063,0.3605943675059724,5.733826001806091,0.20193956580373817,L4,9,0.26655997480060273,0.00582326325623277,0.0,0.3605943675059724,0.20193956580373817
0.044327234834157334,0.0017267943317779806,-0.006255720914372732,Abell370,0.5379402950998027,11.45954381014062,0.3750263390196842,L4,9,0.26655997480060273,0.009580735357654259,0.0,0.5379402950998027,0.3750263390196842
