cluster_id,lane,depth,depth_profile,orientation_rule,metric,raw_value,reciprocal,d_alpha,d_3alpha,d_6alpha,d_inv_alpha,nearest_target,log_distance,input_dependency
MACS1149,L1,9,gaussian,O3,gamma1_sign_agreement,0.4027777777777778,2.4827586206896552,1.7419001719074365,1.2647789171877741,0.9637489215237929,1.7419001719074365,6alpha,0.9637489215237929,False
MACS1149,L1,9,gaussian,O3,gamma1_rms_x,0.04288434079925792,23.31853495617459,0.7691334091056029,0.29201215438594047,0.00901784127804073,0.7691334091056029,6alpha,0.00901784127804073,True
MACS1149,L1,9,gaussian,O3,gamma1_rms_y,0.6060244272030492,1.6500985028198358,1.9193248001929786,1.442203545473316,1.141173549809335,1.9193248001929786,6alpha,1.141173549809335,True
MACS1149,L1,9,gaussian,O3,gamma2_pearson,-0.1390955517073668,-7.189302517048343,1.2801479118636079,0.8030266571439454,0.5019966614799642,1.2801479118636079,6alpha,0.5019966614799642,True
MACS1149,L1,9,gaussian,O3,gamma2_spearman,-0.11338107696450173,-8.819813912272929,1.1913752483153646,0.7142539935957022,0.413223997931721,1.1913752483153646,6alpha,0.413223997931721,False
MACS1149,L1,9,gaussian,O3,gamma2_ssim,5.175259550008079e-05,19322.702375351182,2.1492331941154235,2.6263544488350856,2.927384444499067,2.1492331941154235,alpha,2.1492331941154235,False
MACS1149,L1,9,gaussian,O3,gamma2_mean_difference,-0.6728444032721769,-1.4862277149617356,1.964749314733409,1.4876280600137466,1.1865980643497653,1.964749314733409,6alpha,1.1865980643497653,False
MACS1149,L1,9,gaussian,O3,gamma2_rms_difference,1.0125954825457184,0.987561190265186,2.1422706559931948,1.6651494012735324,1.3641194056095511,2.1422706559931948,6alpha,1.3641194056095511,True
MACS1149,L1,9,gaussian,O3,gamma2_normalized_rms_difference,0.2731591553047486,3.660869425680992,1.5732504315111062,1.0961291767914436,0.7950991811274625,1.5732504315111062,6alpha,0.7950991811274625,True
MACS1149,L1,9,gaussian,O3,gamma2_rms_amplitude_ratio,52.42842954741916,0.01907362109894108,3.856401519396943,3.3792802646772806,3.0782502690132993,3.856401519396943,1/alpha,0.4172678214825546,True
MACS1149,L1,9,gaussian,O3,gamma2_variance_ratio,1536.7882670477418,0.0006507077269148191,5.323448706588106,4.846327451868444,4.545297456204462,5.323448706588106,1/alpha,1.0497793657086087,True
MACS1149,L1,9,gaussian,O3,gamma2_sign_agreement,0.5,2.0,1.8358046747757677,1.358683420056105,1.0576534243921238,1.8358046747757677,6alpha,1.0576534243921238,False
MACS1149,L1,9,gaussian,O3,gamma2_rms_x,0.019292206584645144,51.834402436676676,0.42221657422303094,0.05490468049663151,0.3559346761606127,0.42221657422303094,3alpha,0.05490468049663151,True
MACS1149,L1,9,gaussian,O3,gamma2_rms_y,1.011460093737324,0.9886697519671991,2.1417834231802253,1.6646621684605627,1.3636321727965817,2.1417834231802253,6alpha,1.3636321727965817,True
MACS1149,L2,9,gaussian,O3,kappa_pearson,0.31901475846430627,3.134651214300756,1.640645445570117,1.1635241908504546,0.8624941951864733,1.640645445570117,6alpha,0.8624941951864733,True
MACS1149,L2,9,gaussian,O3,kappa_spearman,0.2803265495581303,3.567268250460999,1.5844989019159128,1.1073776471962504,0.8063476515322693,1.5844989019159128,6alpha,0.8063476515322693,False
MACS1149,L2,9,gaussian,O3,kappa_ssim,0.2058942547824189,4.8568620870784445,1.4504788987911263,0.973357644071464,0.6723276484074828,1.4504788987911263,6alpha,0.6723276484074828,False
MACS1149,L2,9,gaussian,O3,kappa_mean_difference,-0.013049869757588031,-76.62911726904676,0.2524408477199421,0.22468040699972033,0.5257104026637015,0.2524408477199421,3alpha,0.22468040699972033,False
MACS1149,L2,9,gaussian,O3,kappa_rms_difference,0.07906687571781029,12.647521366203977,1.034829248679235,0.5577079939595724,0.25667799829559124,1.034829248679235,6alpha,0.25667799829559124,True
MACS1149,L2,9,gaussian,O3,kappa_normalized_rms_difference,0.6100190406578513,1.639293093083765,1.9221780613908115,1.4450568066711489,1.1440268110071676,1.9221780613908115,6alpha,1.1440268110071676,True
MACS1149,L2,9,gaussian,O3,kappa_rms_amplitude_ratio,0.55523635068717,1.8010348183478673,1.8813125615790272,1.4041913068593648,1.1031613111953835,1.8813125615790272,6alpha,1.1031613111953835,True
MACS1149,L2,9,gaussian,O3,kappa_variance_ratio,0.16705248450938173,5.986142636171565,1.3596876095620034,0.8825663548423408,0.5815363591783597,1.3596876095620034,6alpha,0.5815363591783597,True
MACS1149,L2,9,gaussian,O3,kappa_sign_agreement,0.4583333333333333,2.181818181818182,1.798016113886368,1.3208948591667053,1.019864863502724,1.798016113886368,6alpha,1.019864863502724,False
MACS1149,L2,9,gaussian,O3,kappa_rms_x,0.08422841231162187,11.872478330711923,1.062293284846112,0.5851720301264496,0.2841420344624684,1.062293284846112,6alpha,0.2841420344624684,True
MACS1149,L2,9,gaussian,O3,kappa_rms_y,0.04676667627607923,21.38274685369274,0.8067711759853904,0.329649921265728,0.028619925601746823,0.8067711759853904,6alpha,0.028619925601746823,True
MACS1149,L2,9,gaussian,O3,gamma_mag_pearson,0.19573931368513783,5.108835732450657,1.428512731671588,0.9513914769519255,0.6503614812879444,1.428512731671588,6alpha,0.6503614812879444,True
MACS1149,L2,9,gaussian,O3,gamma_mag_spearman,0.12853405350662503,7.780039395929087,1.245852874299508,0.7687316195798456,0.46770162391586445,1.245852874299508,6alpha,0.46770162391586445,False
