D_noncomm,D_noncomm_irr,D_noncomm_sol,cluster_id,norm_rms
0.033972376535603116,0.03397237653560311,0.033972376535603116,Abell2744,0.013509153702098873
0.03696017788256556,0.03696017788256556,0.03696017788256556,MACS0416,0.012925144441910012
0.040005535102027076,0.040005535102027076,0.040005535102027076,MACS1149,0.011508814689804999
0.03903894376525828,0.03903894376525828,0.03903894376525828,AbellS1063,0.011841439995481044
0.03397774652695527,0.03397774652695527,0.03397774652695527,Abell370,0.013937637659121685
