candidate_id,candidate_label,family,cluster_id,cluster_label,metric_group,cmp_finite_pixels,cmp_rms_error,cmp_mean_abs_error,cmp_median_abs_error,cmp_max_abs_error,cmp_mean_relative_error_percent,cmp_median_relative_error_percent,cmp_pearson_correlation,cmp_predicted_min,cmp_predicted_max,cmp_predicted_mean,cmp_observed_min,cmp_observed_max,cmp_observed_mean,cmp_predicted_dynamic_range,cmp_observed_dynamic_range,cmp_predicted_peak_index,cmp_observed_peak_index,cmp_peak_location_distance_pixels,cmp_ssim,pipeline_runtime_seconds,max_conservation_error
2,|kappa|,direct,MACS1149,MACS J1149,comparison_gamma1,4096,0.5325435567007221,0.1266537685830517,0.05834591477399765,4.910688883926184,176.058495665366,100.0,-0.007270472768069632,-4.73998033333402,4.73998033333402,8.639736061993863e-20,-0.35520619153976446,1.4502143396271567,-0.03444096246959224,9.47996066666804,1.8054205311669211,"[37, 17]","[32, 33]",16.76305461424021,0.042394645583933,0.009455146035179496,2.220446049250313e-16
2,|kappa|,direct,MACS1149,MACS J1149,comparison_gamma2,4096,0.1696889031610261,0.06530485610888376,0.04893135031064341,4.808643297211974,107.8397074814555,100.0,-0.023551042190694146,-4.739944422454159,4.739954717265274,4.336808689942018e-19,-0.471298966818654,0.2979532480239868,0.0010645807427233653,9.479899139719432,0.7692522148426408,"[18, 18]","[32, 33]",20.518284528683193,0.40563141148648296,0.009455146035179496,2.220446049250313e-16
2,|kappa|,direct,MACS1149,MACS J1149,comparison_gamma,4096,0.5443243764432175,0.16530981391555233,0.09422224511702842,4.698499026854374,153.28206507638157,100.0,0.031293109494819026,0.0,4.73999200555676,0.06258857765638579,0.003379303263500333,1.5389487716346064,0.10618757622865749,4.73999200555676,1.535569468371106,"[26, 17]","[32, 33]",17.08800749063506,0.0631261730469574,0.009455146035179496,2.220446049250313e-16
2,|kappa|,direct,AbellS1063,Abell S1063,comparison_kappa,25,0.5454082918500109,0.539740184038759,0.545792244374752,0.722885474562645,1661.0089090055544,802.2219894889561,nan,-0.5,-0.5,-0.5,-0.08533000200986862,0.22288547456264496,0.03974018403875906,0.0,0.3082154765725136,"[20, 0]","[33, 31]",33.61547262794322,-0.005570453705823736,0.00947069504763931,2.220446049250313e-16
2,|kappa|,direct,AbellS1063,Abell S1063,comparison_gamma1,4096,0.5275919112416146,0.09816788267949925,0.031197571860892483,4.836122854246164,294.7737687477445,100.0,-0.01609346459667804,-4.739987328109395,4.739987328109395,2.0667603913004928e-19,-0.25548869371414185,0.30773400255702005,-0.0028520251225155105,9.47997465621879,0.563222696271162,"[24, 17]","[33, 32]",17.4928556845359,0.06453007639849119,0.00947069504763931,2.220446049250313e-16
2,|kappa|,direct,AbellS1063,Abell S1063,comparison_gamma2,4096,0.15886450926274343,0.046298658326561014,0.03317473332087202,4.806385894382887,100.19607724319025,100.0,-0.0054830073383141794,-4.7393827712183,4.739961615267688,0.0,-0.20429740846157074,0.31596895910444694,0.013527305282462342,9.479344386485987,0.5202663675660177,"[18, 18]","[30, 33]",19.209372712298546,0.41196472552041413,0.00947069504763931,2.220446049250313e-16
2,|kappa|,direct,AbellS1063,Abell S1063,comparison_gamma,4096,0.5420937286025301,0.1277199972777212,0.06316095011101831,4.728328130901746,199.38304395528968,100.0,0.011940422156073348,0.0,4.739987338006482,0.06261806272144613,0.0,0.3626261450130663,0.0672595968597144,4.739987338006482,0.3626261450130663,"[24, 17]","[33, 32]",17.4928556845359,0.06603779423250024,0.00947069504763931,2.220446049250313e-16
2,|kappa|,direct,Abell370,Abell 370,comparison_kappa,25,0.5612759749148191,0.5589670360285329,0.5511489696800709,0.7142609357833862,8293.128235899705,1077.5367971777828,nan,-0.5,-0.5,-0.5,-0.010179196913091037,0.21426093578338623,0.058967036028533,0.0,0.22444013269647728,"[20, 0]","[32, 32]",34.17601498127012,-0.018607017276945234,0.009497285005636513,2.220446049250313e-16
2,|kappa|,direct,Abell370,Abell 370,comparison_gamma1,4096,0.5195020747618944,0.11507062429062716,0.049620836115782684,4.927831820335183,579.2845083452639,100.0,-0.0069608673561519785,-4.739963834276319,4.739963834276319,-2.337810934421869e-19,-0.4928266704082489,0.3075925409793854,-0.011296329791970056,9.479927668552637,0.8004192113876343,"[40, 17]","[29, 0]",20.248456731316587,0.06431066103676156,0.009497285005636513,2.220446049250313e-16
2,|kappa|,direct,Abell370,Abell 370,comparison_gamma2,4096,0.16807229335929602,0.06401194529345325,0.04856927511060582,4.826450722436723,109.101781985971,100.0,-0.025076164552762258,-4.739910694102113,4.739861213366872,0.0,-0.32441097497940063,0.2763311266899109,0.0182991790713386,9.479771907468985,0.6007421016693115,"[43, 18]","[31, 0]",21.633307652783937,0.35979459206406805,0.009497285005636513,2.220446049250313e-16
2,|kappa|,direct,Abell370,Abell 370,comparison_gamma,4096,0.5350366059726468,0.15473448840360776,0.08936316147446632,4.70359056479902,171.35386128298296,100.0,-0.009918223383068142,0.0,4.73996384008396,0.06038410619798694,0.0014949318720027804,0.5116289854049683,0.09705151540649613,4.73996384008396,0.5101340535329655,"[40, 17]","[29, 0]",20.248456731316587,0.058894288001325394,0.009497285005636513,2.220446049250313e-16
3,raw kappa,direct,Abell2744,Abell 2744,comparison_kappa,25,0.5567551329841356,0.5512439729208275,0.5431494581557457,0.7083742767572403,1837.9839668269924,921.5588760259058,nan,-0.5,-0.5,-0.5,-0.13970666074208693,0.2083742767572403,0.051243972920827476,0.0,0.3480809374993272,"[20, 0]","[33, 32]",34.539832078341085,-0.007204360225312317,0.009564685984514654,2.220446049250313e-16
3,raw kappa,direct,Abell2744,Abell 2744,comparison_gamma1,4096,0.5270014864466042,0.10583957594395534,0.04028659461746183,4.858719066063444,567.8531481122716,100.0,0.005756293756889572,-4.739932805094057,4.739932805094057,8.063753657860939e-19,-0.3198103600506129,0.3131638814442414,-0.013846408134187567,9.479865610188114,0.6329742414948543,"[43, 17]","[32, 33]",19.4164878389476,0.06362121673406906,0.009564685984514654,2.220446049250313e-16
3,raw kappa,direct,Abell2744,Abell 2744,comparison_gamma2,4096,0.160477484838727,0.04875580515298254,0.03755212600750504,4.879051169609796,166.59383730057115,100.0,-0.04027134457504027,-4.739932805094057,4.739841362690698,0.0,-0.3903151304543438,0.1792275607585907,-0.005067061197881819,9.479774167784754,0.5695426912129344,"[44, 18]","[33, 33]",18.601075237738275,0.426980596000108,0.009564685984514654,2.220446049250313e-16
3,raw kappa,direct,Abell2744,Abell 2744,comparison_gamma,4096,0.5430721615974304,0.1364644880384827,0.07038190499892324,4.720802734486842,207.50349672506786,100.0,-0.019221120936684433,0.0,4.739937667573745,0.06269867507482632,0.0010240572737529874,0.4387801225358414,0.07598132846631889,4.739937667573745,0.43775606526208843,"[25, 17]","[33, 33]",17.88854381999832,0.06077916867265326,0.009564685984514654,2.220446049250313e-16
3,raw kappa,direct,MACS0416,MACS J0416,comparison_kappa,25,0.5807003077102626,0.5698305641043754,0.5739773660898209,0.7863929271697998,2000000000000846.0,508.7558765362149,nan,-0.5,-0.5,-0.5,-0.167955681681633,0.2863929271697998,0.06983056410437545,0.0,0.4543486088514328,"[20, 0]","[32, 32]",34.17601498127012,-0.004839926989065742,0.009496405953541398,2.220446049250313e-16
3,raw kappa,direct,MACS0416,MACS J0416,comparison_gamma1,4096,0.538514300326479,0.11102468959048979,0.04112918707468162,4.833889979892085,469.2353049703577,100.0,0.0022577829191841245,-4.7399324104874845,4.7399324104874845,2.168404344971009e-19,-0.5153349921150346,0.3970712721347809,-0.010922311339233118,9.479864820974969,0.9124062642498155,"[35, 17]","[29, 32]",16.15549442140351,0.06239798616732973,0.009496405953541398,2.220446049250313e-16
3,raw kappa,direct,MACS0416,MACS J0416,comparison_gamma2,4096,0.16490400338895683,0.05516891257821603,0.04051517331529231,4.996677509668825,101.44147151295996,100.0,-0.030831412268304225,-4.7389431215558036,4.7398774296722594,4.336808689942018e-19,-0.3220425773234601,0.4376878175695812,0.007521701997983666,9.478820551228063,0.7597303948930413,"[18, 18]","[29, 33]",18.601075237738275,0.4091100951125575,0.009496405953541398,2.220446049250313e-16
3,raw kappa,direct,MACS0416,MACS J0416,comparison_gamma,4096,0.5534089102580092,0.1457911360626587,0.07641006423722208,4.737847803468949,250.06227480018822,100.0,0.0030621243932512894,0.0,4.739946613817238,0.06515662669439959,0.0,0.5607741560817849,0.0834989090779363,4.739946613817238,0.5607741560817849,"[41, 17]","[29, 32]",19.209372712298546,0.06098148990069734,0.009496405953541398,2.220446049250313e-16
3,raw kappa,direct,MACS1149,MACS J1149,comparison_kappa,25,0.5176523609073103,0.5092472227693846,0.48785638328020764,0.7149682492017746,2401.878235504037,654.0323492207526,nan,-0.5,-0.5,-0.5,-0.1546057164669037,0.2149682492017746,0.009247222769384602,0.0,0.3695739656686783,"[20, 0]","[33, 32]",34.539832078341085,-0.0009367790210695901,0.009495345992036164,2.220446049250313e-16
3,raw kappa,direct,MACS1149,MACS J1149,comparison_gamma1,4096,0.5221867307735242,0.12438385457935129,0.0581149710194461,4.910688953482893,173.20651574614777,100.0,-0.008046848377030503,-4.7399566259651245,4.7399566259651245,6.030874584450618e-19,-0.35520619153976446,1.4502143396271567,-0.03444096246959224,9.479913251930249,1.8054205311669211,"[28, 17]","[32, 33]",16.492422502470642,0.043868434033718144,0.009495345992036164,2.220446049250313e-16
3,raw kappa,direct,MACS1149,MACS J1149,comparison_gamma2,4096,0.17000039936944358,0.06536251030067194,0.049093528074167614,4.832934842235036,107.10669971467122,100.0,-0.027733337774182538,-4.7399440486082005,4.739870343546543,0.0,-0.471298966818654,0.2979532480239868,0.0010645807427233653,9.479814392154744,0.7692522148426408,"[44, 18]","[32, 33]",19.209372712298546,0.4035387228853046,0.009495345992036164,2.220446049250313e-16
