x0,y0,x_final,y_final,max_deviation,bending_angle
-7.993303571428571175e+00,-2.986607142857142794e+00,-3.208385422425727107e+00,-2.967522899518959534e+00,1.908424333818325991e-02,1.500376107421754444e-02
-7.979910714285714413e+00,-2.986607142857142794e+00,-3.194988222105004549e+00,-2.967988682095567210e+00,1.861846076157558372e-02,1.448129981690912671e-02
-7.966517857142857650e+00,-2.986607142857142794e+00,-3.181585711422437512e+00,-2.969276584681368014e+00,1.733055817577477953e-02,1.369205620634511393e-02
-7.953125000000000000e+00,-2.986607142857142794e+00,-3.168192357774797685e+00,-2.969166356251633943e+00,1.744078660550885118e-02,1.358458663413750905e-02
-7.939732142857142350e+00,-2.986607142857142794e+00,-3.154799488995305268e+00,-2.969224493816472688e+00,1.738264904067010619e-02,1.353487124967749089e-02
-7.926339285714285587e+00,-2.986607142857142794e+00,-3.141405918599763591e+00,-2.969447857112991862e+00,1.715928574415093166e-02,1.359449727143105698e-02
-7.912946428571428825e+00,-2.986607142857142794e+00,-3.128016583144866747e+00,-2.968850748124021610e+00,1.775639473312118355e-02,1.373276077973526431e-02
-7.899553571428571175e+00,-2.986607142857142794e+00,-3.114629123606065253e+00,-2.968240907150180963e+00,1.836623570696183094e-02,1.424405466018644276e-02
-7.886160714285714413e+00,-2.986607142857142794e+00,-3.101240606576205927e+00,-2.967643527225520383e+00,1.896361563162241026e-02,1.457971704417141898e-02
-7.872767857142857650e+00,-2.986607142857142794e+00,-3.087851883199485226e+00,-2.966929650681122244e+00,1.967749217602055012e-02,1.479243410950279933e-02
-7.859375000000000000e+00,-2.986607142857142794e+00,-3.074464901508411785e+00,-2.966073756305717790e+00,2.053338655142500357e-02,1.484565545821384981e-02
-7.845982142857142350e+00,-2.986607142857142794e+00,-3.061063071419053205e+00,-2.967193129450927280e+00,1.941401340621551341e-02,1.423936445859757746e-02
-7.832589285714285587e+00,-2.986607142857142794e+00,-3.047662816908578431e+00,-2.968007162571186797e+00,1.859998028595599706e-02,1.385938619028020090e-02
-7.819196428571428825e+00,-2.986607142857142794e+00,-3.034271125319364604e+00,-2.967758837293699603e+00,1.884830556344319064e-02,1.398489540073336729e-02
-7.805803571428571175e+00,-2.986607142857142794e+00,-3.020876435444453278e+00,-2.968225120663403604e+00,1.838202219373918922e-02,1.408577028567529858e-02
-7.792410714285714413e+00,-2.986607142857142794e+00,-3.007486086171156536e+00,-2.967901245172286817e+00,1.870589768485597659e-02,1.440689721726484337e-02
-7.779017857142857650e+00,-2.986607142857142794e+00,-2.994099031379275910e+00,-2.967084666089050859e+00,1.952247676809193422e-02,1.477213341713135702e-02
-7.765625000000000000e+00,-2.986607142857142794e+00,-2.980707164685743926e+00,-2.966930206540816517e+00,1.967693631632627671e-02,1.492528952836898355e-02
-7.752232142857142350e+00,-2.986607142857142794e+00,-2.967318684933864414e+00,-2.966221978986649965e+00,2.038516387049282841e-02,1.518530354408541977e-02
-7.738839285714285587e+00,-2.986607142857142794e+00,-2.953938948584172497e+00,-2.964460154557846394e+00,2.214698829929639956e-02,1.569056526096628684e-02
-7.725446428571428825e+00,-2.986607142857142794e+00,-2.940541024423070748e+00,-2.964990634864993257e+00,2.161650799214953622e-02,1.501076087265923106e-02
-7.712053571428571175e+00,-2.986607142857142794e+00,-2.927135601578727986e+00,-2.966479492682909669e+00,2.012765017423312486e-02,1.432449122249799915e-02
-7.698660714285714413e+00,-2.986607142857142794e+00,-2.913741339914674544e+00,-2.966565996548053530e+00,2.004114630908926387e-02,1.421376103905359727e-02
-7.685267857142857650e+00,-2.986607142857142794e+00,-2.900346832830071886e+00,-2.966955156920067171e+00,1.965198593707562225e-02,1.429039482931792303e-02
-7.671875000000000000e+00,-2.986607142857142794e+00,-2.886955400657232662e+00,-2.966800254117850866e+00,1.980688873929192795e-02,1.445494046323323768e-02
-7.658482142857142350e+00,-2.986607142857142794e+00,-2.873567601871473087e+00,-2.966055964035383852e+00,2.055117882175894195e-02,1.467333320595970089e-02
-7.645089285714285587e+00,-2.986607142857142794e+00,-2.860180728692788499e+00,-2.965386247967769950e+00,2.122089488937284329e-02,1.501050193382135953e-02
-7.631696428571428825e+00,-2.986607142857142794e+00,-2.846791490828679994e+00,-2.964845329491791137e+00,2.176181336535165656e-02,1.537948278460482023e-02
-7.618303571428571175e+00,-2.986607142857142794e+00,-2.833407972782675976e+00,-2.963526847671909881e+00,2.308029518523291301e-02,1.559194134003844164e-02
-7.604910714285714413e+00,-2.986607142857142794e+00,-2.820007697317159057e+00,-2.964467912382693804e+00,2.213923047444898984e-02,1.499911577202403361e-02
-7.591517857142857650e+00,-2.986607142857142794e+00,-2.806601524986177321e+00,-2.966320409650753387e+00,2.028673320638940680e-02,1.413996869202533563e-02
-7.578125000000000000e+00,-2.986607142857142794e+00,-2.793206354560289206e+00,-2.966586148547198931e+00,2.002099430994386253e-02,1.396091109211079241e-02
-7.564732142857142350e+00,-2.986607142857142794e+00,-2.779813219305893313e+00,-2.966674403843422514e+00,1.993273901372027979e-02,1.391811040255728354e-02
-7.551339285714285587e+00,-2.986607142857142794e+00,-2.766418679358280563e+00,-2.967081063361052706e+00,1.952607949609008742e-02,1.400159799168112888e-02
-7.537946428571428825e+00,-2.986607142857142794e+00,-2.753029978008509904e+00,-2.966405890156433856e+00,2.020125270070893819e-02,1.418219277464207936e-02
-7.524553571428571175e+00,-2.986607142857142794e+00,-2.739644351553268464e+00,-2.965601724273758233e+00,2.100541858338456080e-02,1.464166650179590280e-02
-7.511160714285714413e+00,-2.986607142857142794e+00,-2.726256352116573023e+00,-2.964942991073508338e+00,2.166415178363445548e-02,1.492902598295962717e-02
-7.497767857142857650e+00,-2.986607142857142794e+00,-2.712867163088635181e+00,-2.964258627824431169e+00,2.234851503271162443e-02,1.525100883203124244e-02
-7.484375000000000000e+00,-2.986607142857142794e+00,-2.699480434029688070e+00,-2.963360328219186268e+00,2.324681463795652547e-02,1.541334767844785257e-02
-7.470982142857142350e+00,-2.986607142857142794e+00,-2.686076794262099554e+00,-2.964689586562215595e+00,2.191755629492719848e-02,1.508762423003429977e-02
-7.457589285714286476e+00,-2.986607142857142794e+00,-2.672673911977681005e+00,-2.965933860742727024e+00,2.067328211441576968e-02,1.493975547216949522e-02
-7.444196428571428825e+00,-2.986607142857142794e+00,-2.659281523886648291e+00,-2.965814930269891292e+00,2.079221258725150179e-02,1.539141896987732301e-02
-7.430803571428571175e+00,-2.986607142857142794e+00,-2.645887495549590351e+00,-2.966040784345453929e+00,2.056635851168886475e-02,1.595813217164087847e-02
-7.417410714285714413e+00,-2.986607142857142794e+00,-2.632497361642496703e+00,-2.965691263647962206e+00,2.091587920918058785e-02,1.660257217712101871e-02
-7.404017857142857650e+00,-2.986607142857142794e+00,-2.619111510303916202e+00,-2.964729786190584804e+00,2.187735666655798994e-02,1.698934420297265255e-02
