cluster_id,candidate_id,observable,pearson_vs_gr,spearman_vs_gr,ssim_vs_gr,rms_difference,nrmse,rms_amplitude_ratio,sign_agreement
MACS1149,PL5_PM2_PS1,kappa_central,-0.07710011518823551,-0.12573745423563973,5.432659922972541e-06,0.0468215343921683,0.3612388529676699,67.97771691433313,0.3541666666666667
MACS1149,PL5_PM2_PS1,gamma1_central,0.00115981010319843,0.06670595067295211,1.342604700663895e-05,0.6060187830693994,0.2589541773121207,1761.7741395427424,0.5277777777777778
MACS1149,PL5_PM2_PS1,gamma2_central,0.05852164026603661,0.08266218969653859,3.045830808328402e-05,1.011459784425828,0.2728527878120451,38805.72786836984,0.5
MACS1149,PL5_PM2_PS1,omega_central,nan,1.0,1.0,0.0,nan,0.0,1.0
MACS1149,PL5_PM2_PS1,kappa_los,-0.10377282794181165,-0.1221094607139843,-1.94953782314887e-05,0.04702835118727761,0.36283449187206757,16.40095181647454,0.3194444444444444
MACS1149,PL5_PM2_PS1,gamma1_los,0.03898736357503693,0.05291585787830197,1.2138848817902935e-05,0.6060000148971666,0.2589461575993066,425.06242319332114,0.4895833333333333
MACS1149,PL5_PM2_PS1,gamma2_los,0.03631721800294352,0.022230628262782874,3.039302019651207e-05,1.0114597502800509,0.2728527786008331,11895.241393507045,0.5173611111111112
MACS1149,PL5_PM2_PS1,omega_los,nan,1.0,1.0,0.0,nan,0.0,1.0
MACS1149,PL5_PM2_PS2,kappa_central,-0.05967803447752134,-0.06312869480647353,9.369719322394751e-06,0.046805123936026774,0.36111224254299673,76.54106839082324,0.3819444444444444
MACS1149,PL5_PM2_PS2,gamma1_central,-0.0018648948512199883,0.014782240012217226,1.3304164597941405e-05,0.6060211077063216,0.258955170638497,1983.7099879507914,0.5138888888888888
MACS1149,PL5_PM2_PS2,gamma2_central,0.036903041595817705,0.07002399238030937,3.052908569112026e-05,1.0114592475668114,0.2728526429882156,53308.184225888835,0.5277777777777778
MACS1149,PL5_PM2_PS2,omega_central,nan,1.0,1.0,0.0,nan,0.0,1.0
MACS1149,PL5_PM2_PS2,kappa_los,-0.11698595495017874,-0.08885821186437272,-5.934557458331471e-06,0.04702110112955457,0.3627785560175549,19.68496299799632,0.3055555555555556
MACS1149,PL5_PM2_PS2,gamma1_los,0.03147333927620955,0.007450900015673414,1.3119741084406624e-05,0.6059987725424855,0.2589456267363311,510.1739504747255,0.5104166666666666
MACS1149,PL5_PM2_PS2,gamma2_los,0.029830853454904827,0.00839080251899899,3.0395214245044668e-05,1.0114604599126542,0.27285297003230385,15358.38242352833,0.5104166666666666
MACS1149,PL5_PM2_PS2,omega_los,nan,1.0,1.0,0.0,nan,0.0,1.0
MACS1149,PL6_PM1_PS1,kappa_central,-0.05391091760536028,-0.075053048479076,-1.9794443954103763e-06,0.04682195315307079,0.36124208380386624,61.8487184684924,0.3159722222222222
MACS1149,PL6_PM1_PS1,gamma1_central,-0.04252375360712895,-0.02596210650687822,1.3589651002884285e-05,0.6060277212891034,0.2589579966480799,1602.9290319420052,0.5243055555555556
MACS1149,PL6_PM1_PS1,gamma2_central,-0.0017347920545662159,0.017394475724292587,3.033614867236202e-05,1.0114627023666323,0.2728535749597848,29208.23313259038,0.4236111111111111
MACS1149,PL6_PM1_PS1,omega_central,nan,1.0,1.0,0.0,nan,0.0,1.0
MACS1149,PL6_PM1_PS1,kappa_los,-0.10680081272664438,-0.11372317937217928,-2.8006369705217364e-05,0.0471552080802471,0.36381322183259196,13.136218716836037,0.3125
MACS1149,PL6_PM1_PS1,gamma1_los,0.013639376409111226,-0.0028699428121320265,1.2591873599629441e-05,0.606016420603486,0.25895316782126976,340.45055686160947,0.5034722222222222
MACS1149,PL6_PM1_PS1,gamma2_los,-0.05009493790104253,-0.049917815045673934,3.0260950744536123e-05,1.0114673541982933,0.2728548298443157,9490.40407030895,0.5069444444444444
MACS1149,PL6_PM1_PS1,omega_los,nan,1.0,1.0,0.0,nan,0.0,1.0
MACS1149,PL6_PM1_PS2,kappa_central,-0.054226924748739476,-0.056006836019917294,5.329506304603151e-06,0.04681084382035242,0.3611563727595675,68.07954331292429,0.3576388888888889
MACS1149,PL6_PM1_PS2,gamma1_central,-0.03464390764791776,-0.014138725791607892,1.3368108730458361e-05,0.6060279520747507,0.2589580952636824,1764.4131160136537,0.4965277777777778
MACS1149,PL6_PM1_PS2,gamma2_central,0.013379962613706477,0.027054724328755893,3.047109471920902e-05,1.0114603317254076,0.27285293545233524,33596.464890587275,0.4722222222222222
MACS1149,PL6_PM1_PS2,omega_central,nan,1.0,1.0,0.0,nan,0.0,1.0
MACS1149,PL6_PM1_PS2,kappa_los,-0.12791744709352465,-0.10601808872760007,-1.1449322029897909e-05,0.04715360914140577,0.36380088565351315,15.172535288731233,0.2986111111111111
MACS1149,PL6_PM1_PS2,gamma1_los,0.025025303375529884,-0.0005324942028461313,1.3426550823107698e-05,0.6059945900497916,0.2589438395409753,393.22565895434445,0.5173611111111112
MACS1149,PL6_PM1_PS2,gamma2_los,0.04466340079063102,0.018958803033408484,3.037097639717807e-05,1.0114593525745947,0.2728526713152602,10759.242655292603,0.5208333333333334
MACS1149,PL6_PM1_PS2,omega_los,nan,1.0,1.0,0.0,nan,0.0,1.0
MACS1149,PL6_PM2_PS1,kappa_central,-0.06212009205319845,-0.07463257900003617,-5.374327066790181e-07,0.04681756793665214,0.36120825085563735,73.90169187942438,0.3333333333333333
MACS1149,PL6_PM2_PS1,gamma1_central,-0.0436792740709356,-0.021796595252161124,1.355447828158242e-05,0.6060266443580891,0.25895753647127906,1915.3051919131972,0.5
MACS1149,PL6_PM2_PS1,gamma2_central,-0.03321995922558675,0.0035687158651121855,3.0409353038940333e-05,1.0114621406699627,0.2728534234357157,37139.69648920999,0.4409722222222222
MACS1149,PL6_PM2_PS1,omega_central,nan,1.0,1.0,0.0,nan,0.0,1.0
MACS1149,PL6_PM2_PS1,kappa_los,-0.11249426709510506,-0.1256063400970144,-1.3032917531309244e-05,0.047068769733808906,0.3631463302083615,16.557644673019375,0.3194444444444444
MACS1149,PL6_PM2_PS1,gamma1_los,0.030044801240179136,0.01608584610314714,1.2965022515753234e-05,0.6059978911180471,0.25894525010024877,429.1234806528649,0.5
MACS1149,PL6_PM2_PS1,gamma2_los,-0.009126126577459218,-0.016732374441885793,3.0337087127641413e-05,1.0114631725856096,0.27285370180670526,11732.095772734785,0.4930555555555556
MACS1149,PL6_PM2_PS1,omega_los,nan,1.0,1.0,0.0,nan,0.0,1.0
