cluster_id,candidate_id,pearson_kappa_los_vs_gr,pearson_kappa_central_vs_gr,delta_r_vs_o3_los,delta_r_vs_o4_los,delta_r_vs_2d_midpoint,f_irr_3d,delta_f_irr_vs_o3,pearson_o3_los,pearson_o4_los,pearson_2d_midpoint
MACS1149,PL5_PM1_PS2,-0.12415432247919761,-0.07776183705565895,-0.10434132375407745,-0.34950434512473105,-0.4431690809435039,0.4886852237820925,0.2686852237820925,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL5_PM2_PS1,-0.10377282794181165,-0.07710011518823551,-0.0839598292166915,-0.3291228505873451,-0.4227875864061179,0.4992888279429528,0.27928882794295284,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL5_PM2_PS2,-0.11698595495017874,-0.05967803447752134,-0.09717295622505859,-0.34233597759571216,-0.436000713414485,0.5117519975863422,0.2917519975863422,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL6_PM1_PS1,-0.10680081272664438,-0.05391091760536028,-0.08698781400152422,-0.3321508353721778,-0.42581557119095065,0.491185048351771,0.27118504835177104,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL6_PM1_PS2,-0.12791744709352465,-0.054226924748739476,-0.1081044483684045,-0.3532674697390581,-0.4469322055578309,0.4847617762252337,0.26476177622523367,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL6_PM2_PS1,-0.11249426709510506,-0.06212009205319845,-0.0926812683699849,-0.33784428974063846,-0.43150902555941134,0.5015859328345131,0.28158593283451316,-0.019812998725120157,0.22535002264553342,0.31901475846430627
MACS1149,PL6_PM2_PS2,-0.11766460228780871,-0.05262792511787973,-0.09785160356268856,-0.3430146249333421,-0.436679360752115,0.5096519472579439,0.28965194725794396,-0.019812998725120157,0.22535002264553342,0.31901475846430627
AbellS1063,PL1_PM1_PS1,-0.00817508344778556,0.006179746104416375,-0.03364730352537367,-0.2904568405365537,-0.40061749157730675,0.49085157036744587,0.2708515703674459,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL1_PM1_PS2,-0.013407717089453706,0.01866662343520341,-0.03887993716704182,-0.29568947417822183,-0.4058501252189749,0.5161704500258545,0.2961704500258545,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL1_PM2_PS1,-0.0013030558756511497,0.004331539574318495,-0.026775275953239263,-0.2835848129644193,-0.39374546400517235,0.5321270751709207,0.31212707517092075,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL1_PM2_PS2,0.005726096682537977,0.02999369939972335,-0.019746123395050136,-0.27655566040623014,-0.3867163114469832,0.5536304769036643,0.3336304769036643,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL2_PM1_PS1,-0.04100356935925198,-0.0007045320019995819,-0.0664757894368401,-0.3232853264480201,-0.43344597748877317,0.4896827567678136,0.2696827567678136,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL2_PM1_PS2,-0.03229886035721335,-0.013177883291620016,-0.05777108043480146,-0.3145806174459815,-0.42474126848673455,0.48259940121600853,0.26259940121600855,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL2_PM2_PS1,-0.04097153502915035,0.0004191111336473488,-0.06644375510673847,-0.3232532921179185,-0.43341394315867154,0.5022678817149686,0.28226788171496864,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL2_PM2_PS2,-0.032740649389007004,-0.002445862434436388,-0.05821286946659512,-0.31502240647777513,-0.4251830575185282,0.511156483375369,0.29115648337536904,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL3_PM1_PS1,-0.04050170435279705,0.0046716524500937774,-0.06597392443038516,-0.32278346144156517,-0.43294411248231823,0.48985936396493546,0.2698593639649355,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL3_PM1_PS2,-0.031984017823999025,-0.018224419490094974,-0.05745623790158714,-0.31426577491276714,-0.4244264259535202,0.4822965404445006,0.26229654044450057,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL3_PM2_PS1,-0.03931709856329322,0.008342593151055936,-0.06478931864088133,-0.32159885565206137,-0.43175950669281443,0.5014393590523486,0.2814393590523486,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL3_PM2_PS2,-0.034322317418440905,-0.008175077327630778,-0.05979453749602902,-0.316604074507209,-0.4267647255479621,0.5103407580166486,0.2903407580166486,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL4_PM1_PS1,-0.02900467520072974,-0.025911620003806795,-0.05447689527831785,-0.31128643228949787,-0.42144708333025094,0.4883379304979132,0.2683379304979132,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL4_PM1_PS2,-0.026235048943675867,-0.007497011309661043,-0.05170726902126398,-0.30851680603244397,-0.41867745707319703,0.48550684685165535,0.2655068468516554,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL4_PM2_PS1,-0.03201125222299492,-0.028982630058150764,-0.05748347230058303,-0.31429300931176307,-0.4244536603525161,0.5034337364972563,0.28343373649725634,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL4_PM2_PS2,-0.025842064726665854,0.0023904121896379483,-0.05131428480425397,-0.30812382181543396,-0.41828447285618703,0.5148929481462671,0.2948929481462671,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL5_PM1_PS1,-0.031602734893112945,0.03443316397584229,-0.05707495497070106,-0.31388449198188106,-0.42404514302263413,0.4926659612246531,0.27266596122465314,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL5_PM1_PS2,-0.02721876373860712,-0.007214671769419396,-0.05269098381619523,-0.3095005208273752,-0.4196611718681283,0.4927381093195196,0.2727381093195196,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL5_PM2_PS1,-0.03557642591922754,0.020395269348192198,-0.061048645996815656,-0.3178581830079957,-0.42801883404874874,0.5025255426462335,0.28252554264623353,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL5_PM2_PS2,-0.03370304103118131,-0.004912628801084964,-0.059175261108769424,-0.31598479811994945,-0.4261454491607025,0.5165972518497144,0.2965972518497144,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL6_PM1_PS1,-0.04100356935925198,-0.0007045320019995819,-0.0664757894368401,-0.3232853264480201,-0.43344597748877317,0.4896827567678136,0.2696827567678136,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL6_PM1_PS2,-0.03229886035721335,-0.013177883291620016,-0.05777108043480146,-0.3145806174459815,-0.42474126848673455,0.48259940121600853,0.26259940121600855,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL6_PM2_PS1,-0.04097153502915035,0.0004191111336473488,-0.06644375510673847,-0.3232532921179185,-0.43341394315867154,0.5022678817149686,0.28226788171496864,0.025472220077588113,0.2822817570887681,0.3924424081295212
AbellS1063,PL6_PM2_PS2,-0.032740649389007004,-0.002445862434436388,-0.05821286946659512,-0.31502240647777513,-0.4251830575185282,0.511156483375369,0.29115648337536904,0.025472220077588113,0.2822817570887681,0.3924424081295212
Abell370,PL1_PM1_PS1,-0.13854257220531258,-0.14864202754837447,-0.25866774899550854,-0.44875593114346907,-0.6381209348004394,0.495401538133966,0.27540153813396595,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL1_PM1_PS2,-0.1708343262304733,-0.20909289114189492,-0.29095950302066925,-0.4810476851686298,-0.6704126888256001,0.5178973458879766,0.2978973458879767,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL1_PM2_PS1,-0.13820911215882445,-0.15440883242835274,-0.25833428894902044,-0.44842247109698097,-0.6377874747539513,0.536526879532374,0.316526879532374,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL1_PM2_PS2,-0.13239731843104563,-0.14499836989109405,-0.2525224952212416,-0.4426106773692021,-0.6319756810261725,0.5553015634925794,0.33530156349257945,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL2_PM1_PS1,-0.1777360864305499,-0.22096391674059965,-0.29786126322074585,-0.4879494453687064,-0.6773144490256767,0.5022003725775684,0.28220037257756847,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL2_PM1_PS2,-0.19073694536497734,-0.2377983922702539,-0.31086212215517334,-0.5009503043031338,-0.6903153079601042,0.4897609458907011,0.2697609458907011,0.12012517679019598,0.3102133589381565,0.49957836259512683
Abell370,PL2_PM2_PS1,-0.19336066479749248,-0.22441349583215586,-0.31348584158768844,-0.503574023735649,-0.6929390273926193,0.5169106746679129,0.2969106746679129,0.12012517679019598,0.3102133589381565,0.49957836259512683
