x0,y0,x_final,y_final,max_deviation,bending_angle
-7.993303571428571175e+00,-2.986607142857142794e+00,-3.208415316749538171e+00,-3.000660274995730514e+00,1.500649018852096006e-02,7.716741947564355331e-02
-7.979910714285714413e+00,-2.986607142857142794e+00,-3.195020234943243942e+00,-3.000520400441584634e+00,1.485258374790188185e-02,7.709098862966930199e-02
-7.966517857142857650e+00,-2.986607142857142794e+00,-3.181632002291981731e+00,-3.001276108410710908e+00,1.540439449862773813e-02,7.809390487090739352e-02
-7.953125000000000000e+00,-2.986607142857142794e+00,-3.168245309922282704e+00,-3.004487742194581035e+00,1.832366465091217478e-02,7.786927633266370330e-02
-7.939732142857142350e+00,-2.986607142857142794e+00,-3.154849654001284698e+00,-3.001283868984066405e+00,1.550794870361382749e-02,7.821701242668917253e-02
-7.926339285714285587e+00,-2.986607142857142794e+00,-3.141460024402134010e+00,-3.000777395464964581e+00,1.510865737013800114e-02,7.863357079890725965e-02
-7.912946428571428825e+00,-2.986607142857142794e+00,-3.128072702318520637e+00,-3.002726059016142646e+00,1.709112472279805672e-02,7.942940970014776558e-02
-7.899553571428571175e+00,-2.986607142857142794e+00,-3.114707692414948603e+00,-3.009742345240310257e+00,2.364241653715737357e-02,8.171928909214837278e-02
-7.886160714285714413e+00,-2.986607142857142794e+00,-3.101305213577548070e+00,-3.008096803592366975e+00,2.218810374199753355e-02,8.119910204524971586e-02
-7.872767857142857650e+00,-2.986607142857142794e+00,-3.087883398409590807e+00,-2.999546391865423711e+00,1.498134593612565624e-02,7.902410680099898610e-02
-7.859375000000000000e+00,-2.986607142857142794e+00,-3.074487479555694236e+00,-2.998973625392275189e+00,1.465265943916005398e-02,7.851984673859360719e-02
-7.845982142857142350e+00,-2.986607142857142794e+00,-3.061096602250236387e+00,-2.998773696142848610e+00,1.408350295476701319e-02,7.974531876304767619e-02
-7.832589285714285587e+00,-2.986607142857142794e+00,-3.047709021916949812e+00,-3.002288970189117112e+00,1.669711660590245117e-02,7.938688087487726086e-02
-7.819196428571428825e+00,-2.986607142857142794e+00,-3.034319024822152766e+00,-3.003685122661032381e+00,1.791579928547859524e-02,7.863062289502541213e-02
-7.805803571428571175e+00,-2.986607142857142794e+00,-3.020921001524172755e+00,-2.998585046476801352e+00,1.399721594922365142e-02,7.821621426833362534e-02
-7.792410714285714413e+00,-2.986607142857142794e+00,-3.007526781234453495e+00,-2.999397262118240537e+00,1.434716207378938790e-02,7.827154383263644488e-02
-7.779017857142857650e+00,-2.986607142857142794e+00,-2.994134444435030851e+00,-2.999196336130421692e+00,1.452711171855147754e-02,7.910083911924320477e-02
-7.765625000000000000e+00,-2.986607142857142794e+00,-2.980734860849317602e+00,-2.997161111877011841e+00,1.264043344177068207e-02,7.866611398679537737e-02
-7.752232142857142350e+00,-2.986607142857142794e+00,-2.967331225775053927e+00,-2.985086253258278699e+00,9.026630420699621737e-03,7.582110130190641839e-02
-7.738839285714285587e+00,-2.986607142857142794e+00,-2.953939137951995697e+00,-2.978830087883618027e+00,7.777054973524766268e-03,7.343325065283620723e-02
-7.725446428571428825e+00,-2.986607142857142794e+00,-2.940553781460900851e+00,-2.975566027505972322e+00,1.104111535117047183e-02,7.434539615222734987e-02
-7.712053571428571175e+00,-2.986607142857142794e+00,-2.927155566919751983e+00,-2.975242680580582721e+00,1.136446227656007224e-02,7.345103447674986019e-02
-7.698660714285714413e+00,-2.986607142857142794e+00,-2.913759788905688541e+00,-2.975637801458980380e+00,1.096934139816241327e-02,7.321216736300643901e-02
-7.685267857142857650e+00,-2.986607142857142794e+00,-2.900382477350905930e+00,-2.971816312868889476e+00,1.479082998825331785e-02,7.296606135620406497e-02
-7.671875000000000000e+00,-2.986607142857142794e+00,-2.886998745320460635e+00,-2.970103582997224212e+00,1.650355985991858176e-02,7.354276123095088158e-02
-7.658482142857142350e+00,-2.986607142857142794e+00,-2.873593580380465973e+00,-2.972809286941187068e+00,1.379785591595572569e-02,7.439382601579651311e-02
-7.645089285714285587e+00,-2.986607142857142794e+00,-2.860196691408170455e+00,-2.974411048572006777e+00,1.219609428513601657e-02,7.559389556444609526e-02
-7.631696428571428825e+00,-2.986607142857142794e+00,-2.846807510520804385e+00,-2.972129384170969502e+00,1.447775868617329209e-02,7.460396884680510488e-02
-7.618303571428571175e+00,-2.986607142857142794e+00,-2.833429606962585279e+00,-2.967821246153167891e+00,1.878589670397490252e-02,7.349063239614983534e-02
-7.604910714285714413e+00,-2.986607142857142794e+00,-2.820031848572536859e+00,-2.968490610414648234e+00,1.811653244249455952e-02,7.352406377652741243e-02
-7.591517857142857650e+00,-2.986607142857142794e+00,-2.806634409150456921e+00,-2.969974140181413702e+00,1.663300267572909164e-02,7.436648913607131484e-02
-7.578125000000000000e+00,-2.986607142857142794e+00,-2.793226713078563073e+00,-2.973307101232350647e+00,1.330004162479214713e-02,7.391947000390240718e-02
-7.564732142857142350e+00,-2.986607142857142794e+00,-2.779852019499590376e+00,-2.969776736145925078e+00,1.683040671121771581e-02,7.392979592638176944e-02
-7.551339285714285587e+00,-2.986607142857142794e+00,-2.766465347371123151e+00,-2.969204328350696365e+00,1.740281450644642902e-02,7.386272758616922729e-02
-7.537946428571428825e+00,-2.986607142857142794e+00,-2.753070056807840782e+00,-2.969697075027340816e+00,1.691006782980197798e-02,7.420549275934494593e-02
-7.524553571428571175e+00,-2.986607142857142794e+00,-2.739666560486638147e+00,-2.972725153078362936e+00,1.388198977877985740e-02,7.539237591135526662e-02
-7.511160714285714413e+00,-2.986607142857142794e+00,-2.726271521328996972e+00,-2.972857737957548707e+00,1.374940489959408652e-02,7.515818550663230790e-02
-7.497767857142857650e+00,-2.986607142857142794e+00,-2.712899752045385249e+00,-2.966909955773816332e+00,1.969718708332646173e-02,7.392801955270597580e-02
-7.484375000000000000e+00,-2.986607142857142794e+00,-2.699503966909982289e+00,-2.967182884585795488e+00,1.942425827134730554e-02,7.366739737258033716e-02
-7.470982142857142350e+00,-2.986607142857142794e+00,-2.686110213536684999e+00,-2.967707114188932849e+00,1.890002866820994498e-02,7.499156084540066491e-02
-7.457589285714286476e+00,-2.986607142857142794e+00,-2.672698947263194125e+00,-2.971875154070116931e+00,1.473198878702586256e-02,7.500865741372285400e-02
-7.444196428571428825e+00,-2.986607142857142794e+00,-2.659299641483604315e+00,-2.973753469513595427e+00,1.285367334354736712e-02,7.431162823498571601e-02
-7.430803571428571175e+00,-2.986607142857142794e+00,-2.645924059767006398e+00,-2.969945637843711683e+00,1.666150501343111046e-02,7.360898645403170237e-02
-7.417410714285714413e+00,-2.986607142857142794e+00,-2.632524389481897931e+00,-2.972022143382214487e+00,1.458499947492830628e-02,7.441667116931285908e-02
-7.404017857142857650e+00,-2.986607142857142794e+00,-2.619126131311228178e+00,-2.973308593687894685e+00,1.329854916924810837e-02,7.484836206000612668e-02
-7.390625000000000000e+00,-2.986607142857142794e+00,-2.605732490813774227e+00,-2.974156036405612547e+00,1.245110645153024720e-02,7.566539898364936512e-02
-7.377232142857142350e+00,-2.986607142857142794e+00,-2.592357422480783491e+00,-2.968751761539853096e+00,1.785538131728969802e-02,7.503857969057796395e-02
-7.363839285714286476e+00,-2.986607142857142794e+00,-2.578970913308042068e+00,-2.966500059345713591e+00,2.010708351142920236e-02,7.380976356127688653e-02
-7.350446428571428825e+00,-2.986607142857142794e+00,-2.565572964108742138e+00,-2.967939885873064565e+00,1.866725698407822875e-02,7.513550956256311031e-02
-7.337053571428571175e+00,-2.986607142857142794e+00,-2.552164563167035549e+00,-2.971439154914516489e+00,1.516798794262630423e-02,7.517681542253686067e-02
