architecture_code,architecture_name,is_wrong,quantity_name,value,log_abs,nearest_constant,nearest_constant_value,log10_distance_to_constant,factor_to_constant,is_alpha_or_3alpha
A3,Three-State Constituent,False,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A3,Three-State Constituent,False,corr_len/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
A3,Three-State Constituent,False,wave_coherence/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
A3,Three-State Constituent,False,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A3,Three-State Constituent,False,corr_len/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A3,Three-State Constituent,False,wave_coherence/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A3,Three-State Constituent,False,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A3,Three-State Constituent,False,corr_len/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A3,Three-State Constituent,False,wave_coherence/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A3,Three-State Constituent,False,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A4,Elastic Link Element,False,median_pearson_kappa_over_rms_kappa,0.5986694989233123,-0.22281286777169043,1/e,0.36787944117144233,0.21148161413156136,1.6273524201759217,False
A4,Elastic Link Element,False,median_coherence_gain_over_memory,0.0005975618777572424,-3.223617116694282,alpha_fs/2,0.0036486762846419008,0.7857524505905524,0.16377497786594955,False
A4,Elastic Link Element,False,median_correlation_length_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A4,Elastic Link Element,False,median_relaxation_time_over_steps,0.35,-0.4559319556497244,1/e,0.36787944117144233,0.02163747374647257,0.9513986399606658,False
A4,Elastic Link Element,False,DT_over_relaxation_time,0.014285714285714287,-1.8450980400142567,2*alpha_fs,0.014594705138567603,0.009293365238489153,0.9788285648857143,False
A4,Elastic Link Element,False,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
A4,Elastic Link Element,False,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
A4,Elastic Link Element,False,gamma_over_omega,2.5,0.3979400086720376,1/e,0.36787944117144233,0.8322344905752894,6.7957045711476125,False
A4,Elastic Link Element,False,gamma_times_DT,0.05,-1.3010299956639813,3*alpha_fs,0.021892057707851405,0.3586834200561052,2.2839333180666666,True
A4,Elastic Link Element,False,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
A4,Elastic Link Element,False,K_over_gamma,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
A4,Elastic Link Element,False,ST_over_grid,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
A4,Elastic Link Element,False,internal_K_times_DT,0.06,-1.2218487496163564,3*alpha_fs,0.021892057707851405,0.4378646661037299,2.7407199816799994,True
A4,Elastic Link Element,False,median_activity_over_DT,0.041502584392718034,-1.381924858648151,3*alpha_fs,0.021892057707851405,0.27778855707193545,1.8957827056080467,True
A4,Elastic Link Element,False,wave_coherence_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A4,Elastic Link Element,False,corr_len/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A4,Elastic Link Element,False,wave_coherence/grid_n_Abell2744,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A4,Elastic Link Element,False,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A4,Elastic Link Element,False,corr_len/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
A4,Elastic Link Element,False,wave_coherence/grid_n_MACS0416,0.02734375,-1.5631419252975927,3*alpha_fs,0.021892057707851405,0.0965714904224936,1.2490260333177081,True
A4,Elastic Link Element,False,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A4,Elastic Link Element,False,corr_len/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
A4,Elastic Link Element,False,wave_coherence/grid_n_MACS1149,0.015625,-1.806179973983887,2*alpha_fs,0.014594705138567603,0.029624700791880468,1.07059374284375,False
A4,Elastic Link Element,False,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A4,Elastic Link Element,False,corr_len/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A4,Elastic Link Element,False,wave_coherence/grid_n_AbellS1063,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A4,Elastic Link Element,False,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A4,Elastic Link Element,False,corr_len/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A4,Elastic Link Element,False,wave_coherence/grid_n_Abell370,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A4,Elastic Link Element,False,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A5,Oscillator Cell,False,median_pearson_kappa_over_rms_kappa,0.016923762772627506,-1.771503070983198,2*alpha_fs,0.014594705138567603,0.06430160379256954,1.159582369903808,False
A5,Oscillator Cell,False,median_coherence_gain_over_memory,0.0036155693213967485,-2.4418233073118287,alpha_fs/2,0.0036486762846419008,0.00395864120809875,0.9909263084301266,False
A5,Oscillator Cell,False,median_correlation_length_over_grid,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A5,Oscillator Cell,False,median_relaxation_time_over_steps,0.05,-1.3010299956639813,3*alpha_fs,0.021892057707851405,0.3586834200561052,2.2839333180666666,True
A5,Oscillator Cell,False,DT_over_relaxation_time,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
A5,Oscillator Cell,False,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
A5,Oscillator Cell,False,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
A5,Oscillator Cell,False,gamma_over_omega,2.5,0.3979400086720376,1/e,0.36787944117144233,0.8322344905752894,6.7957045711476125,False
A5,Oscillator Cell,False,gamma_times_DT,0.05,-1.3010299956639813,3*alpha_fs,0.021892057707851405,0.3586834200561052,2.2839333180666666,True
A5,Oscillator Cell,False,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
A5,Oscillator Cell,False,K_over_gamma,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
A5,Oscillator Cell,False,ST_over_grid,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
A5,Oscillator Cell,False,internal_K_times_DT,0.06,-1.2218487496163564,3*alpha_fs,0.021892057707851405,0.4378646661037299,2.7407199816799994,True
A5,Oscillator Cell,False,median_activity_over_DT,21.304322092816363,1.328467719431419,1/e,0.36787944117144233,1.7627622013346709,57.911151612541296,False
A5,Oscillator Cell,False,wave_coherence_over_grid,0.016927083333333332,-1.7714178677246752,2*alpha_fs,0.014594705138567603,0.06438680705109237,1.159809888080729,False
A5,Oscillator Cell,False,wave_mode_count_over_internal_nodes,1.0,0.0,1/e,0.36787944117144233,0.4342944819032518,2.718281828459045,False
A5,Oscillator Cell,False,corr_len/grid_n_Abell2744,0.25390625,-0.595326608668994,1/pi,0.3183098861837907,0.09817673597486018,0.7976700097005334,False
A5,Oscillator Cell,False,wave_coherence/grid_n_Abell2744,0.19010416666666666,-0.7210083642470749,1/pi,0.3183098861837907,0.2238584915529411,0.5972298534168096,False
A5,Oscillator Cell,False,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A5,Oscillator Cell,False,corr_len/grid_n_MACS0416,0.01171875,-1.9311187105921872,2*alpha_fs,0.014594705138567603,0.09531403581641952,0.8029453071328124,False
A5,Oscillator Cell,False,wave_coherence/grid_n_MACS0416,0.016927083333333332,-1.7714178677246752,2*alpha_fs,0.014594705138567603,0.06438680705109237,1.159809888080729,False
A5,Oscillator Cell,False,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A5,Oscillator Cell,False,corr_len/grid_n_MACS1149,0.0078125,-2.1072099696478683,alpha_fs,0.0072973525692838015,0.029624700791880468,1.07059374284375,True
A5,Oscillator Cell,False,wave_coherence/grid_n_MACS1149,0.010416666666666666,-1.9822712330395684,2*alpha_fs,0.014594705138567603,0.1464665582638008,0.7137291618958332,False
A5,Oscillator Cell,False,max_cons_err_MACS1149,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A5,Oscillator Cell,False,corr_len/grid_n_AbellS1063,0.00390625,-2.4082399653118496,alpha_fs/2,0.0036486762846419008,0.029624700791880468,1.07059374284375,False
A5,Oscillator Cell,False,wave_coherence/grid_n_AbellS1063,0.006510416666666667,-2.186391215695493,alpha_fs,0.0072973525692838015,0.04955654525574438,0.8921614523697916,True
A5,Oscillator Cell,False,max_cons_err_AbellS1063,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A5,Oscillator Cell,False,corr_len/grid_n_Abell370,0.3046875,-0.5161453626213691,1/pi,0.3183098861837907,0.018995489927235334,0.9572040116406401,False
A5,Oscillator Cell,False,wave_coherence/grid_n_Abell370,0.13932291666666666,-0.8559774423463024,1/pi,0.3183098861837907,0.35882756965216855,0.4376958514767029,False
A5,Oscillator Cell,False,max_cons_err_Abell370,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A6,Rotational Cell,False,median_pearson_kappa_over_rms_kappa,0.14588832848753233,-0.8359794516035838,1/pi,0.3183098861837907,0.33882957890944987,0.4583217010209261,False
A6,Rotational Cell,False,median_coherence_gain_over_memory,0.0008410280884656438,-3.0751894994911155,alpha_fs/2,0.0036486762846419008,0.6373248333873853,0.23050224872119246,False
A6,Rotational Cell,False,median_correlation_length_over_grid,0.07421875,-1.1294863643590205,3*alpha_fs,0.021892057707851405,0.5302270513610657,3.390213519005208,True
A6,Rotational Cell,False,median_relaxation_time_over_steps,0.4,-0.3979400086720376,1/e,0.36787944117144233,0.03635447323121425,1.0873127313836182,False
A6,Rotational Cell,False,DT_over_relaxation_time,0.0125,-1.9030899869919435,2*alpha_fs,0.014594705138567603,0.06728531221617595,0.856474994275,False
A6,Rotational Cell,False,K_over_omega,5.0,0.6989700043360189,1/e,0.36787944117144233,1.1332644862392707,13.591409142295225,False
A6,Rotational Cell,False,K_times_DT,0.1,-1.0,1/pi,0.3183098861837907,0.5028501273058662,0.3141592653589793,False
A6,Rotational Cell,False,gamma_over_omega,2.5,0.3979400086720376,1/e,0.36787944117144233,0.8322344905752894,6.7957045711476125,False
A6,Rotational Cell,False,gamma_times_DT,0.05,-1.3010299956639813,3*alpha_fs,0.021892057707851405,0.3586834200561052,2.2839333180666666,True
A6,Rotational Cell,False,omega_times_DT,0.020000000000000004,-1.6989700043360187,3*alpha_fs,0.021892057707851405,0.03925658861593237,0.9135733272266667,True
A6,Rotational Cell,False,K_over_gamma,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
A6,Rotational Cell,False,ST_over_grid,2.0,0.3010299956639812,1/e,0.36787944117144233,0.735324477567233,5.43656365691809,False
A6,Rotational Cell,False,internal_K_times_DT,0.06,-1.2218487496163564,3*alpha_fs,0.021892057707851405,0.4378646661037299,2.7407199816799994,True
A6,Rotational Cell,False,median_activity_over_DT,15.588765350411379,1.1928117198882147,1/e,0.36787944117144233,1.6271062017914666,42.37465758013525,False
A6,Rotational Cell,False,wave_coherence_over_grid,0.055989583333333336,-1.2518927644519255,3*alpha_fs,0.021892057707851405,0.4078206512681609,2.5575294967934026,True
A6,Rotational Cell,False,wave_mode_count_over_internal_nodes,1.0,0.0,1/e,0.36787944117144233,0.4342944819032518,2.718281828459045,False
A6,Rotational Cell,False,corr_len/grid_n_Abell2744,0.1171875,-0.9311187105921871,1/pi,0.3183098861837907,0.4339688378980533,0.36815538909255385,False
A6,Rotational Cell,False,wave_coherence/grid_n_Abell2744,0.078125,-1.1072099696478683,3*alpha_fs,0.021892057707851405,0.552503446072218,3.5686458094791664,True
A6,Rotational Cell,False,max_cons_err_Abell2744,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
A6,Rotational Cell,False,corr_len/grid_n_MACS0416,0.08984375,-1.0465121292942567,1/pi,0.3183098861837907,0.5493622566001228,0.28225246497095796,False
A6,Rotational Cell,False,wave_coherence/grid_n_MACS0416,0.11067708333333333,-0.9559422943172193,1/pi,0.3183098861837907,0.4587924216230855,0.3477023119207453,False
A6,Rotational Cell,False,max_cons_err_MACS0416,2.220446049250313e-16,-15.653559774527022,alpha_fs/2,0.0036486762846419008,13.215695108423292,6.085620855422746e-14,False
