cluster_id,step_index,propagation_distance,eigen_trace_identity_relative_rms_error,eigen_gap_identity_relative_rms_error,symmetric_reconstruction_relative_rms_error,principal_axis_global_nematic_order,principal_axis_orientation_count,neighbor_nematic_coherence_mean,neighbor_nematic_pair_count,lambda_high_vs_observed_pearson,lambda_high_vs_observed_spearman,lambda_high_vs_observed_count,lambda_high_vs_los_mag_pearson,lambda_high_vs_los_mag_spearman,lambda_high_vs_los_mag_count,lambda_high_rms,lambda_low_vs_observed_pearson,lambda_low_vs_observed_spearman,lambda_low_vs_observed_count,lambda_low_vs_los_mag_pearson,lambda_low_vs_los_mag_spearman,lambda_low_vs_los_mag_count,lambda_low_rms,abs_lambda_high_vs_observed_pearson,abs_lambda_high_vs_observed_spearman,abs_lambda_high_vs_observed_count,abs_lambda_high_vs_los_mag_pearson,abs_lambda_high_vs_los_mag_spearman,abs_lambda_high_vs_los_mag_count,abs_lambda_high_rms,abs_lambda_low_vs_observed_pearson,abs_lambda_low_vs_observed_spearman,abs_lambda_low_vs_observed_count,abs_lambda_low_vs_los_mag_pearson,abs_lambda_low_vs_los_mag_spearman,abs_lambda_low_vs_los_mag_count,abs_lambda_low_rms,mean_eigenvalue_vs_observed_pearson,mean_eigenvalue_vs_observed_spearman,mean_eigenvalue_vs_observed_count,mean_eigenvalue_vs_los_mag_pearson,mean_eigenvalue_vs_los_mag_spearman,mean_eigenvalue_vs_los_mag_count,mean_eigenvalue_rms,eigenvalue_gap_vs_observed_pearson,eigenvalue_gap_vs_observed_spearman,eigenvalue_gap_vs_observed_count,eigenvalue_gap_vs_los_mag_pearson,eigenvalue_gap_vs_los_mag_spearman,eigenvalue_gap_vs_los_mag_count,eigenvalue_gap_rms,spectral_magnitude_vs_observed_pearson,spectral_magnitude_vs_observed_spearman,spectral_magnitude_vs_observed_count,spectral_magnitude_vs_los_mag_pearson,spectral_magnitude_vs_los_mag_spearman,spectral_magnitude_vs_los_mag_count,spectral_magnitude_rms,minimum_abs_eigenvalue_vs_observed_pearson,minimum_abs_eigenvalue_vs_observed_spearman,minimum_abs_eigenvalue_vs_observed_count,minimum_abs_eigenvalue_vs_los_mag_pearson,minimum_abs_eigenvalue_vs_los_mag_spearman,minimum_abs_eigenvalue_vs_los_mag_count,minimum_abs_eigenvalue_rms,symmetric_frobenius_mag_vs_observed_pearson,symmetric_frobenius_mag_vs_observed_spearman,symmetric_frobenius_mag_vs_observed_count,symmetric_frobenius_mag_vs_los_mag_pearson,symmetric_frobenius_mag_vs_los_mag_spearman,symmetric_frobenius_mag_vs_los_mag_count,symmetric_frobenius_mag_rms,neighbor_nematic_coherence_vs_observed_pearson,neighbor_nematic_coherence_vs_observed_spearman,neighbor_nematic_coherence_vs_observed_count,neighbor_nematic_coherence_vs_los_mag_pearson,neighbor_nematic_coherence_vs_los_mag_spearman,neighbor_nematic_coherence_vs_los_mag_count,neighbor_nematic_coherence_rms,principal_vs_displacement_nematic_alignment_vs_observed_pearson,principal_vs_displacement_nematic_alignment_vs_observed_spearman,principal_vs_displacement_nematic_alignment_vs_observed_count,principal_vs_displacement_nematic_alignment_vs_los_mag_pearson,principal_vs_displacement_nematic_alignment_vs_los_mag_spearman,principal_vs_displacement_nematic_alignment_vs_los_mag_count,principal_vs_displacement_nematic_alignment_rms,principal_vs_response_nematic_alignment_vs_observed_pearson,principal_vs_response_nematic_alignment_vs_observed_spearman,principal_vs_response_nematic_alignment_vs_observed_count,principal_vs_response_nematic_alignment_vs_los_mag_pearson,principal_vs_response_nematic_alignment_vs_los_mag_spearman,principal_vs_response_nematic_alignment_vs_los_mag_count,principal_vs_response_nematic_alignment_rms,principal_vs_displacement_nematic_alignment_mean,principal_vs_displacement_nematic_alignment_mean_abs,principal_vs_response_nematic_alignment_mean,principal_vs_response_nematic_alignment_mean_abs
MACS0416,1,0.03,7.726236517068679e-17,5.74794321228459e-17,5.67280318513411e-17,0.014183087989227619,1024,0.12037223650567,1984,0.4000320234620345,0.2053218106763322,1024,0.49752402692249487,0.25916591043201487,1024,5.305178686062992e-07,-0.5385052280071356,-0.39230847181162604,1024,-0.5658355135020812,-0.36870289365925185,1024,5.077793647332055e-07,0.47374021572267233,0.2983539376466919,1024,0.5620990977400249,0.3744744988734711,1024,5.305178686062992e-07,0.6265744054924978,0.4772229997041675,1024,0.6670031630184984,0.4644697044202847,1024,5.077793647332055e-07,-0.06662223282728011,-0.09279188824009613,1024,-0.01423349110314756,-0.052249425559688145,1024,3.161660342311108e-07,0.673444204827586,0.5760607786360461,1024,0.765881769228903,0.606563449949932,1024,8.238533483048696e-07,0.710514748093116,0.6117774881063612,1024,0.7892285028976007,0.6630666060188828,1024,6.804121549260515e-07,0.4750284967108809,0.3458287766366708,1024,0.5455971428417289,0.36101666994492526,1024,2.7627593378417003e-07,0.706660001953112,0.6198142476058591,1024,0.7886960688541356,0.666907041252414,1024,7.343630520113524e-07,-0.044131386850364336,-0.2058421770425727,1024,0.033736099701989875,-0.11108914553679994,1024,0.3385229312947259,-0.2353477982771154,-0.23326285471449945,1024,-0.16592039618762683,-0.12144737724411701,1024,0.7062225288066005,-0.23545468606635017,-0.23347553221150733,1024,-0.1650178187767103,-0.12036552955797153,1024,0.7063536843811883,0.007263503983362254,0.6348859347268575,0.0063100814234105865,0.6354201136308815
MACS0416,5,0.15,7.818381089846795e-17,5.61913208339102e-17,5.602129903901005e-17,0.014581766941533361,1024,0.11985563791785678,1984,0.3998329182060354,0.20512241085373945,1024,0.49726091416460294,0.25896396225234247,1024,7.954729858806939e-06,-0.5379057853050869,-0.3906481254495996,1024,-0.5649893569677649,-0.3677636166940848,1024,7.606515624910538e-06,0.4736281765097743,0.2985335327225981,1024,0.561783879967779,0.3742994063371719,1024,7.954729858806939e-06,0.6259583980889459,0.47510366827883643,1024,0.6661820708801216,0.46349644159931336,1024,7.606515624910538e-06,-0.06606377640459474,-0.09227014716514094,1024,-0.013535263718731694,-0.05195584632715829,1024,4.7408908720956475e-06,0.6730190801134939,0.5752040780474367,1024,0.7652857269619813,0.6064627776088978,1024,1.2343801242434453e-05,0.7104035765525105,0.6119684832057553,1024,0.7889743165882738,0.6626543277483727,1024,1.0200067573073121e-05,0.47427501323139043,0.3435659278568241,1024,0.5445288795927546,0.36059480276804234,1024,4.134661846311626e-06,0.7063172540141343,0.6195566629575044,1024,0.788129132285688,0.6665465631929046,1024,1.1006216746848247e-05,-0.04395436142564394,-0.2063479692611387,1024,0.03364643471466997,-0.11088909725699163,1024,0.3380591904367581,-0.2351174238491609,-0.23262754928791793,1024,-0.16582029401073647,-0.12097356456977326,1024,0.7062237492675238,-0.2347496148921607,-0.23197573618026643,1024,-0.165541823424202,-0.12060784502181532,1024,0.7058672606039034,0.007337355057590131,0.6353588018032785,0.007978347521430992,0.6348915905915518
MACS0416,10,0.3,8.19483811089944e-17,5.53684328832732e-17,5.5430213996510707e-17,0.014579278119504217,1024,0.11972152264477796,1984,0.39981165030775234,0.20505468130242996,1024,0.497213350904716,0.25891425193119233,1024,2.9165950636466392e-05,-0.5377064077463899,-0.3903228336029227,1024,-0.5647367698804322,-0.36750320747800586,1024,2.7893092968485322e-05,0.47359942747034245,0.2984975555896501,1024,0.56172338325626,0.37424353810528577,1024,2.9165950636466392e-05,0.6257131052708162,0.4746279520045895,1024,0.66588906919328,0.4631837627852085,1024,2.7893092968485322e-05,-0.06598875524922312,-0.09229778663385188,1024,-0.013454073804039186,-0.05201842008797654,1024,1.7385588311719155e-05,0.6729308025485133,0.5750946266454608,1024,0.7651452574261794,0.6063912854945999,1024,4.5258368286719934e-05,0.7103737774581481,0.612122461758295,1024,0.7889157263226277,0.6625530072062085,1024,3.740308871353213e-05,0.4740177711526611,0.3427633997327686,1024,0.5442051329968056,0.3601804234318003,1024,1.5155403873371539e-05,0.7062464054044548,0.6195654812109671,1024,0.78801513747203,0.6664817766075388,1024,4.035687440669011e-05,-0.04390696879778645,-0.2064575994870124,1024,0.03363601661853543,-0.11081923682140048,1024,0.33796042013948363,-0.23495479590116258,-0.23233494868506613,1024,-0.16570195634859994,-0.12078637972963308,1024,0.7061117570798382,-0.2349339631914432,-0.23279132962535834,1024,-0.16553659107443974,-0.12090194952077819,1024,0.7061997577188939,0.007412639134811015,0.6352021252860233,0.007847661103804384,0.6353538229740927
MACS0416,20,0.6,7.798962634348278e-17,5.361498867381343e-17,6.333035319779614e-17,0.014597881331206836,1024,0.11968064301970002,1984,0.39979376930281113,0.20502964595673143,1024,0.49719036007073963,0.25890559062298835,1024,0.00011135769811183625,-0.5376039894945714,-0.3901291673215546,1024,-0.5646035039360948,-0.3673239686896502,1024,0.00010649733163323507,0.47359028559980254,0.2985164326873665,1024,0.5616947510492935,0.37427191366855017,1024,0.00011135769811183625,0.6255935596820134,0.47439847623767767,1024,0.6657431854979976,0.46302290832200843,1024,0.00010649733163323507,-0.06593200156649622,-0.09218479228339994,1024,-0.01338176924976939,-0.05204133064516129,1024,6.638237698171347e-05,0.6728631820519922,0.5749127627413506,1024,0.7650548209427107,0.6062934182998355,1024,0.00017279455214954818,0.7103569969389422,0.6121445018037046,1024,0.788886014315093,0.6625030510156641,1024,0.0001428106073473877,0.4738740890454785,0.34240530487733045,1024,0.5440142934433859,0.36007696829625924,1024,5.785627885403942e-05,0.7062029162325706,0.6195619270859973,1024,0.7879487012108644,0.666466979740362,1024,0.00015408510172552735,-0.04390933709882604,-0.20655162732779894,1024,0.03358232667344492,-0.1109959722122881,1024,0.337915048772982,-0.23490303174547875,-0.2323576034376246,1024,-0.16569392407200934,-0.12079383404262928,1024,0.7060920357353129,-0.23470435440595547,-0.2320041915330113,1024,-0.16574093169783197,-0.12093410253200773,1024,0.7060248536593272,0.007481978133634052,0.6351970314489047,0.008093940438004668,0.6351856927989122
MACS0416,40,1.2,7.634955129218248e-17,5.228437369511321e-17,5.014082477767172e-17,0.014602866478935923,1024,0.11965253950005843,1984,0.39978521474509254,0.20506120837470138,1024,0.4971780979780766,0.25892795356197695,1024,0.0004348192773764593,-0.5375461548241017,-0.39000876295583564,1024,-0.5645301412690797,-0.36729741479507905,1024,0.00041584542805164635,0.4735842065581069,0.29856551984732543,1024,0.5616789759224758,0.37430114977469425,1024,0.0004348192773764593,0.6255245731371896,0.47422572117586403,1024,0.6656610032681147,0.4629826863242973,1024,0.00041584542805164635,-0.06590335371138295,-0.09215865046483347,1024,-0.013346796442930351,-0.05207251135469566,1024,0.0002592119291193172,0.6728274834659532,0.5749130868596655,1024,0.7650066519377355,0.60627963843788,1024,0.0006747052328448733,0.7103470055551099,0.61218526247592,1024,0.788869784797282,0.6624929703705028,1024,0.0005576438133196484,0.4737932602880054,0.34211835958024805,1024,0.543909438789985,0.3599924004005436,1024,0.00022589511166903173,0.7061790189659055,0.6195631788532823,1024,0.787913628531861,0.6664274953508332,1024,0.0006016603892642785,-0.04390693346113455,-0.20661211451124561,1024,0.03355995935546134,-0.11101337305986696,1024,0.33789144291134676,-0.2348696700849026,-0.23232867867214788,1024,-0.16568103286911756,-0.12077115817895716,1024,0.7060783013300408,-0.23498640151873784,-0.23287741097918432,1024,-0.16531954174210728,-0.12047484085544667,1024,0.7062394329703571,0.0075129722672982804,0.635186450166041,0.0071760841843608765,0.6351584806166348
MACS0416,80,2.4,7.931292303323756e-17,6.371365818732017e-17,6.114067428218872e-17,0.014605205799779883,1024,0.1196359409117747,1984,0.399780663845353,0.20505625718802975,1024,0.49717162352871785,0.2589318427687576,1024,0.001718054512583561,-0.5375155737844083,-0.38999229998074014,1024,-0.5644916925017159,-0.36728798235104787,1024,0.001643103380587895,0.47358136015231,0.29859443343630854,1024,0.5616706730796128,0.37432127753737215,1024,0.001718054512583561,0.6254874012229522,0.4742148911535507,1024,0.6656171047041455,0.46298104346970886,1024,0.001643103380587895,-0.06589024150455902,-0.09216312106227964,1024,-0.013330827713609928,-0.052063213021243115,1024,0.0010242161387784272,0.6728093478566082,0.5748777579633472,1024,0.7649820880756766,0.6062644615907303,1024,0.002665881703917008,0.7103420418869443,0.6122306613929859,1024,0.7888613155041542,0.6624868459874115,1024,0.0022033853038543943,0.47375183417910494,0.342102231899961,1024,0.5438554493032551,0.35998606367570274,1024,0.0008925207169957379,0.7061671818227279,0.619565715917333,1024,0.7878958780978699,0.6664366483978256,1024,0.0023772883770186793,-0.04390368709408561,-0.20667300404846245,1024,0.0335522222916424,-0.11103364610900508,1024,0.3378788738766464,-0.23485096943282163,-0.23231540099773276,1024,-0.16566979445693333,-0.12075062808454332,1024,0.7060715290335756,-0.23513098010720818,-0.2328273291112936,1024,-0.16576193553212987,-0.12113962699377727,1024,0.706012380491279,0.007527302239662182,0.6351787588398528,0.0068391091147601245,0.6351656811698587
MACS0416,120,3.5999999999999996,8.71301743049289e-17,6.047449326276268e-17,5.697285769530869e-17,0.014605469145728064,1024,0.1196415041116895,1984,0.3997687222545797,0.20506921074413,1024,0.49718048602431913,0.2589686225949503,1024,0.003849497570543064,-0.5375129437901996,-0.38990535803690574,1024,-0.5644794943088675,-0.3672112375724197,1024,0.003681619164946301,0.47357573213717546,0.2986125728854464,1024,0.5616860891041959,0.37436519875187757,1024,0.003849497570543064,0.6254875712337299,0.4741176891885774,1024,0.6656081264550817,0.46289590560403404,1024,0.003681619164946301,-0.06590578850573704,-0.09214045513322756,1024,-0.01332575516139544,-0.052007590658751164,1024,0.002294868444930308,0.6727954981385618,0.5748747514865645,1024,0.7649761205676963,0.6062717147378586,1024,0.005973292034086923,0.7103537422710698,0.6122097054674569,1024,0.7888748922009453,0.6624764747693298,1024,0.0049369488321975834,0.4737219836934041,0.3420457794307095,1024,0.5438437547667248,0.3600012740504971,1024,0.001999871858289867,0.7061706029575842,0.6195517117708329,1024,0.787901838483201,0.6664348714326586,1024,0.00532662662679832,-0.0439033509438711,-0.2067284841627694,1024,0.03354164712815101,-0.11108292057077462,1024,0.3378785888925519,-0.23485986758195332,-0.23233127161866668,1024,-0.16567766647543586,-0.12076012758386381,1024,0.7060774429819258,-0.234734539235747,-0.23220589371328884,1024,-0.16560070069527952,-0.12058086644374508,1024,0.706001100888581,0.007527021790627562,0.6351828380396367,0.007471579424965291,0.6349236124396009
MACS0416,159,4.77,7.86778423398689e-17,5.453372733937946e-17,5.1015138952747934e-17,0.014641810223059446,1024,0.11969227192300919,1984,0.39971537338508706,0.2051397120658561,1024,0.49720544549526896,0.2591406305879408,1024,0.0067435475064975305,-0.5374930848167946,-0.3898455302665824,1024,-0.5644680084021712,-0.36714904379157426,1024,0.006449725849905966,0.4735371483403154,0.2986826830298959,1024,0.5617290419320896,0.37457984273299477,1024,0.0067435475064975305,0.6254771719724389,0.4740361790206401,1024,0.6656088114612274,0.46280570506401547,1024,0.006449725849905966,-0.06595370629433213,-0.09213456512109224,1024,-0.013325536004746698,-0.05196286478077391,1024,0.004020161460228861,0.6727462621702345,0.574858288511469,1024,0.7649902264945521,0.6063218050389815,1024,0.010464320348566876,0.7103707350048329,0.6121704200923987,1024,0.7889206886045643,0.662443103587011,1024,0.008648616000558476,0.47361607519613963,0.3420070640568257,1024,0.5438461804775301,0.3601182967062442,1024,0.0035036891680367685,0.7061644155845308,0.6195062346183117,1024,0.7879343037851853,0.666405422984765,1024,0.009331366272488413,-0.04395670042140249,-0.2069147068993896,1024,0.03354134168823986,-0.11105842303840927,1024,0.3379456247779513,-0.23488551305283267,-0.2323253480770505,1024,-0.16568796828811402,-0.12068797609255418,1024,0.7061154581544964,-0.2327684574783695,-0.23068517528599985,1024,-0.16473590536366325,-0.12032879443530506,1024,0.7053745476572534,0.0075432509033147195,0.6352085697729627,0.007617502599178261,0.6343516699897447
MACS1149,0,0.0,0.0,0.0,0.0,nan,0,nan,0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan
MACS1149,1,0.03,8.510821154220971e-17,5.57725597246432e-17,6.811341825022766e-17,0.030279464733974512,1024,0.2378144104345536,1984,0.3646792210378606,0.25464443202127224,1024,0.5373818906635981,0.3552182314390959,1024,3.5616108037327745e-07,-0.6299668125863962,-0.5585777802205792,1024,-0.5572147703550564,-0.4767068365102639,1024,3.111406282962859e-07,0.5188925610525476,0.4442055537480598,1024,0.6417352470855167,0.5318070841677992,1024,3.5616108037327745e-07,0.7032950423960873,0.6331348469600242,1024,0.6749401072380351,0.5571345486731993,1024,3.111406282962859e-07,-0.11761840855442489,-0.10768963549582793,1024,0.062013061298250745,0.003816250625849367,1024,2.0529407619827376e-07,0.6816265342640575,0.6954196268796995,1024,0.7690138670850297,0.7380178232959016,1024,5.279543357243361e-07,0.7280101275852789,0.7232437632268514,1024,0.7994815109937538,0.7644180830233889,1024,4.3385936572351873e-07,0.5757913968713034,0.5761707593926375,1024,0.6157421347514431,0.5432595687897861,1024,1.8821598370822223e-07,0.739641204862983,0.739013363648066,1024,0.8113798702230132,0.7728332089085187,1024,4.729262159674252e-07,0.08929071761918453,0.121243885440712,1024,0.14373676716558476,0.13785337019884128,1024,0.41010757649217927,-0.2734359713099217,-0.354428661773209,1024,-0.2264152479026693,-0.2527103412667191,1024,0.7550375612592314,-0.27523192235963806,-0.3566641511897307,1024,-0.22783008933499393,-0.254280228524426,1024,0.7548350997762392,-0.08499836220361484,0.6943006308474337,-0.08475067123095247,0.6945536105860595
MACS1149,5,0.15,7.971236050795708e-17,6.194494573101923e-17,5.975494942084499e-17,0.02855491547052551,1024,0.23779750922317308,1984,0.36488974636953914,0.254958742539551,1024,0.5376273361046568,0.3555793018203276,1024,5.3417526873924035e-06,-0.6303930648662652,-0.5597531421908578,1024,-0.5577494002329635,-0.477898084900937,1024,4.664717895505036e-06,0.5188923439497091,0.4444350784340629,1024,0.6417048328456911,0.5321814314963165,1024,5.3417526873924035e-06,0.7036905441114055,0.6343916308219583,1024,0.675450786994278,0.5584858021600744,1024,4.664717895505036e-06,-0.11782950186402727,-0.10830084450751416,1024,0.061795951153169444,0.003539200522137186,1024,3.07819818948204e-06,0.6819296988207032,0.6968755593791128,1024,0.7693750150667157,0.7397504649166726,1024,7.917487812487985e-06,0.7281431835480777,0.7237576470661429,1024,0.7995875779712436,0.764872036156212,1024,6.506740119259695e-06,0.5761755762271594,0.5767500221443145,1024,0.6162823196676488,0.5444656922788069,1024,2.820682158330719e-06,0.7397964342028254,0.7393869286951427,1024,0.8115502021874225,0.7733389510764609,1024,7.091820275353071e-06,0.09037056956507303,0.1229329691999864,1024,0.14482555132438676,0.13956267657892854,1024,0.41020579471766627,-0.2750339396491366,-0.3562858028649616,1024,-0.22816497053662343,-0.25449292790215294,1024,0.7551931092686273,-0.2751568878015059,-0.3562098068642399,1024,-0.22847687820098966,-0.25510748962878194,1024,0.7553755345059272,-0.0848765948734931,0.6948436183965827,-0.08443597582372624,0.6951046898691946
MACS1149,10,0.3,6.874895555254088e-17,6.676936874317517e-17,5.350874277865844e-17,0.028418770210829714,1024,0.23776854526053673,1984,0.36491624446482496,0.25505975016521604,1024,0.5376541907453062,0.3556635344395966,1024,1.9586263331472816e-05,-0.630451358636473,-0.5598910972839325,1024,-0.5578108010264893,-0.4780323184142765,1024,1.710330394800406e-05,0.5188992154284616,0.4445164332704236,1024,0.6417039782244525,0.5321654276339317,1024,1.9586263331472816e-05,0.7037441637386198,0.6345459138793057,1024,0.6755067153671571,0.558631021564981,1024,1.710330394800406e-05,-0.11785757129173798,-0.10836644693754886,1024,0.06177088089505231,0.0034679654531149418,1024,1.1286440324774957e-05,0.6819699378012446,0.6970310997232368,1024,0.7694130560445188,0.7399730996531007,1024,2.9030234129892765e-05,0.7281649098189422,0.7238277813165147,1024,0.7996087320262165,0.7649775588298405,1024,2.3857615966128278e-05,0.5762040348900288,0.5768540304944199,1024,0.616296676129197,0.5445168554645591,1024,1.0342092517491274e-05,0.7398154062920697,0.7394573032269874,1024,0.8115681053973204,0.7734041735212074,1024,2.6002782874677238e-05,0.09049980384087271,0.12323368984519491,1024,0.14493453703301307,0.13994336063228668,1024,0.41026267107987896,-0.27520139291668977,-0.35634472770522696,1024,-0.22832595938676722,-0.25453498274443886,1024,0.7551283410166293,-0.27548219404230884,-0.35654042858296764,1024,-0.22856523435617407,-0.25478051686217007,1024,0.7550720188841363,-0.08470844000195114,0.6948468501701186,-0.08445989873073034,0.6947465259838121
MACS1149,20,0.6,8.383485326001258e-17,5.556782461289292e-17,5.79760702300112e-17,0.028340613140796878,1024,0.23775080419479394,1984,0.3649324963170139,0.2551059792030079,1024,0.5376708309123757,0.35571051784564767,1024,7.478349418040655e-05,-0.6304865298516331,-0.5599777439006376,1024,-0.5578476666076847,-0.4781622268614548,1024,6.53020108334366e-05,0.5189022242311995,0.4444958025914042,1024,0.6417026116440511,0.5321564869286889,1024,7.478349418040655e-05,0.703775954968057,0.6346640429568979,1024,0.6755395922267594,0.5587827229811888,1024,6.53020108334366e-05,-0.11787611567145838,-0.1084310323622798,1024,0.06175367032580637,0.00344628424290108,1024,4.309312127790933e-05,0.6819973284372002,0.6971319732383124,1024,0.7694389110671579,0.7400987612652886,1024,0.00011084123256059515,0.728178145968006,0.7239081414993366,1024,0.7996190151728738,0.7650677258422144,1024,9.109185541483413e-05,0.5762233002109102,0.5768682573927902,1024,0.6163124104570674,0.5445759647020957,1024,3.948667493983416e-05,0.7398269573579573,0.7395225424408421,1024,0.8115779827593671,0.7734297439382019,1024,9.928204077637189e-05,0.09058478894831952,0.12330086807465634,1024,0.14499457002120633,0.14000328570917675,1024,0.4102917500833451,-0.2752805098471531,-0.35635687030151875,1024,-0.22840666641213817,-0.25453878254416706,1024,0.7550716365786279,-0.275507212843476,-0.35628047196902857,1024,-0.2286112212061262,-0.25474996200200273,1024,0.7546700143586139,-0.08463126336393992,0.6948035896819884,-0.08453740199046791,0.6944033000057424
MACS1149,40,1.2,9.727062653940024e-17,5.4281007839802933e-17,6.431099762694238e-17,0.028293978396691018,1024,0.23774428001011066,1984,0.36493772147290643,0.25514649177692206,1024,0.5376752011902668,0.3557642514841571,1024,0.0002920116515318604,-0.6305026461675951,-0.5600176418010164,1024,-0.5578666698175907,-0.4782176704098419,1024,0.00025498541234940267,0.5189035288693901,0.4445232617346061,1024,0.6417028559652687,0.532172881946928,1024,0.0002920116515318604,0.7037901657791242,0.6347140941464909,1024,0.675556490402751,0.5588473307524497,1024,0.00025498541234940267,-0.1178852851957779,-0.10845746332429548,1024,0.061743607028261836,0.0034129689399899866,1024,0.00016826734379037268,0.6820056587993663,0.6971760062152011,1024,0.7694471419521832,0.7401352505185609,1024,0.00043280611633576675,0.7281845006238586,0.7239477711785365,1024,0.7996255795327868,0.7651085625134111,1024,0.00035568948803515625,0.5762234141425556,0.5769057860060878,1024,0.6163126017206862,0.5445988305557542,1024,0.00015418609938203911,0.7398311769256756,0.7395482693222629,1024,0.8115829236314605,0.7734461836599671,1024,0.0003876704336693212,0.09063603346185918,0.12335010901277098,1024,0.1450273363510154,0.14008001931192332,1024,0.41030402929529314,-0.275318955218651,-0.35642398147568544,1024,-0.22844908420812582,-0.2546143650311137,1024,0.7550360885466293,-0.2754055829366556,-0.35620990744718206,1024,-0.22861311350246796,-0.2547678545883699,1024,0.7551077437076,-0.08458959638250471,0.6947722293592727,-0.08433956702142231,0.6948184014505944
MACS1149,80,2.4,7.344844443746896e-17,6.397094033101737e-17,5.619603014565594e-17,0.028270866921155106,1024,0.23774166695843588,1984,0.3649409285587555,0.25517542613660854,1024,0.5376781539726403,0.35579648272655745,1024,0.0011538013985608292,-0.6305115594336473,-0.5600505324230934,1024,-0.5578765226903083,-0.47824314024390246,1024,0.0010074966530921306,0.5189042310327532,0.4445235802472562,1024,0.641702930389341,0.5321742230527144,1024,0.0011538013985608292,0.7037981762321073,0.6347441237426584,1024,0.6755653147061916,0.5588575343323081,1024,0.0010074966530921306,-0.11789013392197341,-0.10846778983968766,1024,0.06173873127879764,0.0034043635111937628,1024,0.0006648589986843005,0.6820109678588692,0.6971929600288915,1024,0.7694521802671583,0.7401594686538874,1024,0.0017101065446631031,0.7281878232762403,0.7239421273578946,1024,0.7996289146652306,0.7651037680602246,1024,0.0014054024322498065,0.576225058112834,0.5769219910356533,1024,0.616313481278804,0.5446379461411917,1024,0.0006092217796000884,0.7398335636635494,0.7395605907326741,1024,0.8115855492362851,0.7734562531292468,1024,0.001531766030865279,0.09066015413879881,0.123395561326732,1024,0.14504232817008328,0.14012912613546957,1024,0.41031050803132035,-0.2753385957419245,-0.3564186952832823,1024,-0.22847132898035777,-0.2545850842214434,1024,0.7550183827612575,-0.27552309134817715,-0.3565723860188594,1024,-0.22866361877339195,-0.25504737456190546,1024,0.7548602799224752,-0.08456727717946101,0.6947565730625004,-0.08462706638423048,0.6945679903718904
MACS1149,120,3.5999999999999996,8.440874905943304e-17,6.537874576882441e-17,6.22280987602611e-17,0.028260655313982256,1024,0.23774313788947002,1984,0.36494122320209266,0.2551694135118456,1024,0.537677766957301,0.3557937558114584,1024,0.002585368807609236,-0.6305171077689127,-0.5600532202228249,1024,-0.5578847538143249,-0.4782442131285316,1024,0.002257539102806912,0.518903213564605,0.4445027148747051,1024,0.6417008724206689,0.5321584650597239,1024,0.002585368807609236,0.7038036187321338,0.6347322270157807,1024,0.6755734573636516,0.5588421786710536,1024,0.002257539102806912,-0.11789403627999594,-0.10847736757095508,1024,0.06173255386831015,0.0034031229883413204,1024,0.00148977826823817,0.6820149343481114,0.6971961060398038,1024,0.7694571811991494,0.7401707898219011,1024,0.003831901902458256,0.7281919920298687,0.7239537949791819,1024,0.7996351637995632,0.765110942976182,1024,0.0031491428729792325,0.5762234934389302,0.5769202755376959,1024,0.6163099064095193,0.5446323246727702,1024,0.0013651057972278737,0.7398369594774517,0.7395843115431935,1024,0.8115907182544732,0.7734827399685287,1024,0.003432290004073234,0.09067526213111907,0.12343256467355396,1024,0.14505966787035304,0.14017860176310706,1024,0.4103166824442125,-0.275347954508944,-0.3564168065591467,1024,-0.2284839543031633,-0.254606620145197,1024,0.7550139495617642,-0.27520956284930187,-0.3558271949403126,1024,-0.2283364924122713,-0.25417663927830625,1024,0.7550056458145887,-0.08456439317971376,0.6947541279165526,-0.08454317536180408,0.6946878205597973
