cluster_id,step_index,propagation_distance,second_trace_vs_prior_cov_trace_relative_rms_error,fourth_radial_component_identity_relative_rms_error,standardized_higher_moment_defined_count,zero_spread_standardized_higher_moments_undefined_pass,nonzero_spread_standardized_higher_moments_defined_pass,third_tensor_frobenius_nonnegative_pass,fourth_radial_nonnegative_pass,central_second_trace_vs_observed_pearson,central_second_trace_vs_observed_spearman,central_second_trace_vs_observed_count,central_second_trace_vs_los_mag_pearson,central_second_trace_vs_los_mag_spearman,central_second_trace_vs_los_mag_count,central_second_trace_rms,central_third_tensor_frobenius_mag_vs_observed_pearson,central_third_tensor_frobenius_mag_vs_observed_spearman,central_third_tensor_frobenius_mag_vs_observed_count,central_third_tensor_frobenius_mag_vs_los_mag_pearson,central_third_tensor_frobenius_mag_vs_los_mag_spearman,central_third_tensor_frobenius_mag_vs_los_mag_count,central_third_tensor_frobenius_mag_rms,standardized_third_tensor_mag_vs_observed_pearson,standardized_third_tensor_mag_vs_observed_spearman,standardized_third_tensor_mag_vs_observed_count,standardized_third_tensor_mag_vs_los_mag_pearson,standardized_third_tensor_mag_vs_los_mag_spearman,standardized_third_tensor_mag_vs_los_mag_count,standardized_third_tensor_mag_rms,central_fourth_tensor_frobenius_mag_vs_observed_pearson,central_fourth_tensor_frobenius_mag_vs_observed_spearman,central_fourth_tensor_frobenius_mag_vs_observed_count,central_fourth_tensor_frobenius_mag_vs_los_mag_pearson,central_fourth_tensor_frobenius_mag_vs_los_mag_spearman,central_fourth_tensor_frobenius_mag_vs_los_mag_count,central_fourth_tensor_frobenius_mag_rms,central_fourth_radial_moment_vs_observed_pearson,central_fourth_radial_moment_vs_observed_spearman,central_fourth_radial_moment_vs_observed_count,central_fourth_radial_moment_vs_los_mag_pearson,central_fourth_radial_moment_vs_los_mag_spearman,central_fourth_radial_moment_vs_los_mag_count,central_fourth_radial_moment_rms,standardized_fourth_radial_ratio_vs_observed_pearson,standardized_fourth_radial_ratio_vs_observed_spearman,standardized_fourth_radial_ratio_vs_observed_count,standardized_fourth_radial_ratio_vs_los_mag_pearson,standardized_fourth_radial_ratio_vs_los_mag_spearman,standardized_fourth_radial_ratio_vs_los_mag_count,standardized_fourth_radial_ratio_rms,gaussian_reference_fourth_radial_excess_vs_observed_pearson,gaussian_reference_fourth_radial_excess_vs_observed_spearman,gaussian_reference_fourth_radial_excess_vs_observed_count,gaussian_reference_fourth_radial_excess_vs_los_mag_pearson,gaussian_reference_fourth_radial_excess_vs_los_mag_spearman,gaussian_reference_fourth_radial_excess_vs_los_mag_count,gaussian_reference_fourth_radial_excess_rms,standardized_fourth_tensor_mag_vs_observed_pearson,standardized_fourth_tensor_mag_vs_observed_spearman,standardized_fourth_tensor_mag_vs_observed_count,standardized_fourth_tensor_mag_vs_los_mag_pearson,standardized_fourth_tensor_mag_vs_los_mag_spearman,standardized_fourth_tensor_mag_vs_los_mag_count,standardized_fourth_tensor_mag_rms,higher_moment_standardized_combined_mag_vs_observed_pearson,higher_moment_standardized_combined_mag_vs_observed_spearman,higher_moment_standardized_combined_mag_vs_observed_count,higher_moment_standardized_combined_mag_vs_los_mag_pearson,higher_moment_standardized_combined_mag_vs_los_mag_spearman,higher_moment_standardized_combined_mag_vs_los_mag_count,higher_moment_standardized_combined_mag_rms,photon_count_per_bin_vs_observed_pearson,photon_count_per_bin_vs_observed_spearman,photon_count_per_bin_vs_observed_count,photon_count_per_bin_vs_los_mag_pearson,photon_count_per_bin_vs_los_mag_spearman,photon_count_per_bin_vs_los_mag_count,photon_count_per_bin_rms
MACS1149,10,0.3,0.0,0.0,1024,True,True,True,True,nan,0.7859439506975301,1024,nan,0.79904307631786,1024,8.598400139370251e-10,nan,0.7835171692888978,1024,nan,0.7716950906587512,1024,3.821152179753829e-14,-0.05067215762127912,-0.010830753305640267,1024,-0.07866689238886994,-0.057900338377077636,1024,0.778243428962002,nan,0.7923285591202155,1024,nan,0.8020462703848079,1024,1.0051443912535006e-17,nan,0.7939276043824585,1024,nan,0.8014939359666691,1024,1.277551806399301e-17,-0.05282785069928779,0.0071115891023143096,1024,-0.08951292905885146,-0.053359450166225286,1024,2.3498383764139783,-0.05282785069928779,0.0071190332727255464,1024,-0.08951292905885146,-0.05335837370625764,1024,1.2920455373136102,-0.06100744350018281,-0.02862058940926456,1024,-0.08708454652815269,-0.06689113128646461,1024,2.2024986070921524,-0.06666500093358838,-0.10997497276587988,1024,-0.08271512152494374,-0.0729207674420383,1024,1.508325066162646,-0.006058479253081925,-0.01093572503780647,1024,-0.011008310760999528,0.004331616554137926,1024,69.84375
MACS1149,20,0.6,0.0,0.0,1024,True,True,True,True,nan,0.7859260022303008,1024,nan,0.7990286147271297,1024,3.4393614281614037e-09,nan,0.7834770087552811,1024,nan,0.7716576291037837,1024,3.056922319016097e-13,-0.05094162375834537,-0.01164035022718063,1024,-0.07881081943030366,-0.05865657722179645,1024,0.7785206499240352,nan,0.7923204119019028,1024,nan,0.802047019168872,1024,1.6082312061410928e-16,nan,0.7939337734695758,1024,nan,0.8015004179779701,1024,2.0440831079353164e-16,-0.05299458071173585,0.0064198851746798,1024,-0.08953618476092456,-0.05381266464911752,1024,2.3507335139810084,-0.05299458071173584,0.006422902724696757,1024,-0.08953618476092456,-0.05381032933478063,1024,1.2932281787391635,-0.06116247375934338,-0.02902578719905318,1024,-0.08710827826551262,-0.06676762841298373,1024,2.203425358375232,-0.06692334963548649,-0.11105261635085628,1024,-0.08286227803873451,-0.07396536177849278,1024,1.509481210430642,-0.006058479253081925,-0.01093572503780647,1024,-0.011008310760999528,0.004331616554137926,1024,69.84375
MACS1149,40,1.2,0.0,0.0,1024,True,True,True,True,nan,0.785946845251087,1024,nan,0.7990640757992991,1024,1.3757450091412603e-08,nan,0.7834622789422001,1024,nan,0.7715912778950004,1024,2.445538498522213e-12,-0.05100198512066152,-0.010889112190085912,1024,-0.07890558970935302,-0.05767786790114194,1024,0.7785683625770241,nan,0.7922993118358201,1024,nan,0.8020373855589729,1024,2.5731711000867212e-15,nan,0.7939415183561199,1024,nan,0.8014917007903584,1024,3.270534383284914e-15,-0.053002020938716816,0.0068574825029392855,1024,-0.08954699344831722,-0.05346125646976821,1024,2.350904770832918,-0.05300202093871681,0.0068659289915622606,1024,-0.08954699344831722,-0.05345160271658075,1024,1.2935596540448382,-0.06117020078630621,-0.029233015548050127,1024,-0.0871202750199495,-0.06715313602403654,1024,2.203603809705463,-0.06695877523579401,-0.11082121348798804,1024,-0.08289611293787646,-0.07357592595676295,1024,1.5097898111255321,-0.006058479253081925,-0.01093572503780647,1024,-0.011008310760999528,0.004331616554137926,1024,69.84375
MACS1149,80,2.4,0.0,0.0,1024,True,True,True,True,0.64683498877339,0.7859603177773914,1024,0.735660516590564,0.799055190973464,1024,5.5029814093286145e-08,nan,0.7834652014354632,1024,nan,0.7715956476646878,1024,1.956433898021411e-11,-0.051038992100207035,-0.011387824495010843,1024,-0.0789286070340893,-0.05902112564642099,1024,0.7786102012093055,nan,0.792296121121378,1024,nan,0.8020195153243688,1024,4.117081356560449e-14,nan,0.7939364612693073,1024,nan,0.8014881692117874,1024,5.2328641732270846e-14,-0.05301197222920277,0.0068668466233875345,1024,-0.0895394645156871,-0.05383512075448759,1024,2.350981583459725,-0.05301197222920278,0.0068916536498016285,1024,-0.0895394645156871,-0.053821312548494905,1024,1.2936558510550333,-0.06117817021478713,-0.02874577526644648,1024,-0.08711224064669164,-0.06701886005600163,1024,2.2036855678535874,-0.06698508462685701,-0.11129448896276564,1024,-0.08290413688275935,-0.07409197789103925,1024,1.509893806330802,-0.006058479253081925,-0.01093572503780647,1024,-0.011008310760999528,0.004331616554137926,1024,69.84375
MACS1149,120,3.5999999999999996,0.0,0.0,1024,True,True,True,True,0.6468285850211455,0.7859272818688424,1024,0.7356498223953551,0.7989867498748301,1024,1.238170576295503e-07,nan,0.7834513154015077,1024,nan,0.7715978828409985,1024,6.602981606175378e-11,-0.051077959204895024,-0.011890215248031412,1024,-0.07896172071654653,-0.058693572182317,1024,0.778635543234164,nan,0.7922613529510479,1024,nan,0.8019668545704886,1024,2.0842788830637134e-13,nan,0.7939156517761684,1024,nan,0.8014606541914027,1024,2.649145257541148e-13,-0.053021112880760585,0.006573334431167736,1024,-0.08951986142053031,-0.05356284247698124,1024,2.3511129976610747,-0.05302111288076057,0.006599142981706933,1024,-0.08951986142053031,-0.053553599047521966,1024,1.2937808786456473,-0.06118751802829325,-0.029120262769187253,1024,-0.08709319706986743,-0.06669630277508692,1024,2.203818569006719,-0.06701335751761663,-0.111223277246685,1024,-0.08292821535070216,-0.0742132802200353,1024,1.510013997000248,-0.006058479253081925,-0.01093572503780647,1024,-0.011008310760999528,0.004331616554137926,1024,69.84375
MACS1149,159,4.77,0.0,0.0,1024,True,True,True,True,0.6467995999089119,0.785866652706502,1024,0.7355741027877376,0.7989142966347186,1024,2.1735521644412975e-07,nan,0.783237621353008,1024,nan,0.7713721635612617,1024,1.535991142446962e-10,-0.05140568119099953,-0.011771400339216196,1024,-0.07948621761521768,-0.05893877370337354,1024,0.778326508334077,nan,0.7921866924682801,1024,nan,0.801867690973464,1024,6.424215245078017e-13,nan,0.7938538547341111,1024,nan,0.8013955435054717,1024,8.165262315813176e-13,-0.053144625986677865,0.007031461231285205,1024,-0.08969683724275794,-0.05346402777745,1024,2.3506648893197,-0.05314462598667787,0.007032094615358695,1024,-0.08969683724275793,-0.05345227991735005,1024,1.293266984034189,-0.061332201210879,-0.02878897834679615,1024,-0.08729775577359507,-0.06691027407835887,1024,2.203322057493881,-0.06723401282723512,-0.11119518597469678,1024,-0.08324799404082166,-0.07409583585747771,1024,1.5094143385990488,-0.006058479253081925,-0.01093572503780647,1024,-0.011008310760999528,0.004331616554137926,1024,69.84375
AbellS1063,0,0.0,0.0,0.0,0,True,True,True,True,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,0,nan,nan,0,nan,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,nan,0,nan,0.019058205277866908,0.01616082884901001,1024,-0.0025686084712514025,-0.028757729298312974,1024,69.84375
AbellS1063,1,0.03,0.0,0.0,1024,True,True,True,True,nan,0.7533236848222588,1024,nan,0.8008883708246907,1024,2.404919349608882e-11,nan,0.7077470540376225,1024,nan,0.7375338852728703,1024,2.954508496813226e-16,-0.141938522276933,-0.16572105605544363,1024,-0.1328753117519854,-0.21466333319917552,1024,0.7571888311139819,nan,0.7499715015020385,1024,nan,0.7918008703776553,1024,1.679930949130685e-20,nan,0.7509650150203848,1024,nan,0.7911598553393892,1024,1.8584260546285743e-20,-0.14392817878564237,-0.134235036579787,1024,-0.1311051048481846,-0.20200727340824204,1024,2.3521379569061893,-0.14392817878564237,-0.13423424777938422,1024,-0.1311051048481846,-0.20201509536124873,1024,1.3931657734694267,-0.1461230804033066,-0.162217822606221,1024,-0.12748132715580143,-0.20560360167474204,1024,2.2129410892730856,-0.12756552352117126,-0.13883164356497613,1024,-0.11144825294945074,-0.1261150358722684,1024,1.58563734767141,0.019058205277866908,0.01616082884901001,1024,-0.0025686084712514025,-0.028757729298312974,1024,69.84375
AbellS1063,5,0.15,0.0,0.0,1024,True,True,True,True,nan,0.7544046496137615,1024,nan,0.800691082987626,1024,6.012263619354106e-10,nan,0.7065085093162149,1024,nan,0.7383016459838352,1024,3.693135897680239e-14,-0.1508658671165599,-0.1817733207712278,1024,-0.13441270911217224,-0.2126764339140654,1024,0.762052159112933,nan,0.749757338083828,1024,nan,0.7921011551391174,1024,1.0499568681314138e-17,nan,0.7508119166189829,1024,nan,0.791432658608111,1024,1.1615163110957409e-17,-0.14960155152982235,-0.15395436643545868,1024,-0.1327213737111961,-0.20360451941139784,1024,2.360506874609301,-0.14960155152982235,-0.15393647207646932,1024,-0.1327213737111961,-0.20359438780227404,1024,1.3927448894914702,-0.15147950935690824,-0.17930600892109527,1024,-0.1289535626268584,-0.20521880352257563,1024,2.220750705526747,-0.1293063615709997,-0.15099352076568653,1024,-0.11180843651559934,-0.1252468446901386,1024,1.5875962397326626,0.019058205277866908,0.01616082884901001,1024,-0.0025686084712514025,-0.028757729298312974,1024,69.84375
AbellS1063,10,0.3,0.0,0.0,1024,True,True,True,True,nan,0.7543058324690651,1024,nan,0.8006248547135398,1024,2.4049067715284432e-09,nan,0.7063930177562406,1024,nan,0.738478828409985,1024,2.9545089727040973e-13,-0.15153342276435147,-0.18173969201845086,1024,-0.13448901193846055,-0.21252258591505138,1024,0.7626559232387845,nan,0.7496229369322652,1024,nan,0.7921441711072169,1024,1.67993113803254e-16,nan,0.7506647637865674,1024,nan,0.7914636046241328,1024,1.8584262590552466e-16,-0.1497739320979505,-0.15399639121997377,1024,-0.13276924344175095,-0.20386849099452767,1024,2.361278873743884,-0.1497739320979505,-0.1540114727148266,1024,-0.13276924344175098,-0.2038627774408645,1024,1.3931490880293484,-0.15166070682809513,-0.17962224651545197,1024,-0.12900162675741614,-0.20545216755088286,1024,2.221627509569601,-0.12959392080761173,-0.1519936623819254,1024,-0.11188797624898773,-0.12395447755690445,1024,1.5882406740567403,0.019058205277866908,0.01616082884901001,1024,-0.0025686084712514025,-0.028757729298312974,1024,69.84375
AbellS1063,20,0.6,0.0,0.0,1024,True,True,True,True,nan,0.7542423199341964,1024,nan,0.8006307555790001,1024,9.61963217941065e-09,nan,0.7060674307989414,1024,nan,0.7383913324333023,1024,2.363607931242108e-12,-0.15171366800364958,-0.18161077607798803,1024,-0.1344703580579129,-0.21233342324065715,1024,0.7627729806388837,nan,0.7495425823438953,1024,nan,0.7921439364137043,1024,2.6878908272133787e-15,nan,0.7506466365066876,1024,nan,0.7914829277233388,1024,2.9734831037624667e-15,-0.14983586097037643,-0.15385516936888594,1024,-0.13276430942416653,-0.20380328687444071,1024,2.36114450853725,-0.14983586097037646,-0.15382919568522696,1024,-0.13276430942416653,-0.20379183935107203,1024,1.393017477738482,-0.15172334551656835,-0.17921491313763518,1024,-0.12899190401258992,-0.20511066353211874,1024,2.2214556531613976,-0.12973184525129106,-0.15299145647407353,1024,-0.11192146366158703,-0.12450877013328591,1024,1.5881814484742003,0.019058205277866908,0.01616082884901001,1024,-0.0025686084712514025,-0.028757729298312974,1024,69.84375
AbellS1063,40,1.2,0.0,0.0,1024,True,True,True,True,0.6374419820987046,0.7542239691366855,1024,0.6892901636521466,0.8006497881052858,1024,3.8478561758222065e-08,nan,0.7060734881267434,1024,nan,0.7385007219619484,1024,1.890888781305375e-11,-0.15173346549427472,-0.18262006729218808,1024,-0.13444062856403827,-0.21222808912155572,1024,0.7627816144135218,nan,0.7494792709748945,1024,nan,0.7921729937057435,1024,4.300631933430817e-14,nan,0.7506068615442386,1024,nan,0.7915008314855876,1024,4.7575801204813663e-14,-0.14983065225756464,-0.15422482361075687,1024,-0.13271862645000843,-0.2036202020990553,1024,2.360830244366907,-0.14983065225756464,-0.15421646365648298,1024,-0.1327186264500084,-0.2036281827713669,1024,1.3927807013775209,-0.1517263507642272,-0.17991215232395374,1024,-0.12895203776940642,-0.20535660217327079,1024,2.2211636873183944,-0.12974426382820164,-0.1533928636134541,1024,-0.11190102678319863,-0.12481785779237965,1024,1.5879779196881039,0.019058205277866908,0.01616082884901001,1024,-0.0025686084712514025,-0.028757729298312974,1024,69.84375
AbellS1063,80,2.4,0.0,0.0,1024,True,True,True,True,0.6374412143266239,0.7542009579965667,1024,0.689289912467371,0.8006402886059653,1024,1.5391461947114657e-07,nan,0.7061049258815535,1024,nan,0.7385326738073099,1024,1.5127189075452293e-10,-0.15177799366372577,-0.18203046228962338,1024,-0.13447921561141812,-0.21154844488721297,1024,0.7628276494812347,nan,0.7494412059223231,1024,nan,0.7921609237536656,1024,6.881053939015033e-13,nan,0.7506243070953437,1024,nan,0.7915019490737429,1024,7.612174568209733e-13,-0.14985558505266608,-0.15407198293721774,1024,-0.13274790113306897,-0.2026466796650442,1024,2.3609597895708503,-0.14985558505266605,-0.15407149250487742,1024,-0.13274790113306897,-0.20263980613382743,1024,1.3928465603250078,-0.15174787399815132,-0.17953947832742007,1024,-0.12897744041886672,-0.20411366647499268,1024,2.2212833648852377,-0.12976912487937808,-0.1528889897660243,1024,-0.1119275896288825,-0.12532502957473207,1024,1.5880577959955586,0.019058205277866908,0.01616082884901001,1024,-0.0025686084712514025,-0.028757729298312974,1024,69.84375
AbellS1063,120,3.5999999999999996,0.0,0.0,1024,True,True,True,True,0.6374699866340073,0.7541747505543237,1024,0.6894464990004532,0.8006217925219942,1024,3.46120701441743e-07,nan,0.7060348642800944,1024,nan,0.7385067122344611,1024,5.10174907741032e-10,-0.15173338937537656,-0.18177597200092943,1024,-0.13439712380149407,-0.21143216059806197,1024,0.7628743968937075,nan,0.74942060877262,1024,nan,0.792184247818468,1024,3.4828571854458524e-12,nan,0.7505738144624848,1024,nan,0.7915030443101352,1024,3.8530093826065926e-12,-0.14976749096721095,-0.15396637172937647,1024,-0.13264636626314988,-0.20356809039982243,1024,2.361204984022148,-0.14976749096721093,-0.15397537996442076,1024,-0.1326463662631499,-0.2035717060336113,1024,1.3931077391777384,-0.15166933815853126,-0.17949287389602958,1024,-0.128880324903035,-0.20514677102385112,1024,2.221521756752047,-0.12969373970248937,-0.15307896686165542,1024,-0.11184075643670997,-0.12401964918048565,1024,1.58830932704963,0.019058205277866908,0.01616082884901001,1024,-0.0025686084712514025,-0.028757729298312974,1024,69.84375
AbellS1063,159,4.77,0.0,0.0,1024,True,True,True,True,0.6354158135208435,0.7540350185072598,1024,0.6886823256655478,0.8005192091052142,1024,6.040032245268643e-07,nan,0.7059103984872327,1024,nan,0.73825046044632,1024,1.1807314058507553e-09,-0.151278100976823,-0.18195563051973215,1024,-0.13391891925801358,-0.2121256131355038,1024,0.763079707307964,nan,0.749326261980545,1024,nan,0.7921387061011372,1024,1.0723137068353916e-11,nan,0.7504997183677848,1024,nan,0.791442471032115,1024,1.1864165725363648e-11,-0.14895693075678135,-0.1534851875055754,1024,-0.13187165814861404,-0.20271493752809303,1024,2.3620581547726713,-0.14895693075678132,-0.15347314453986427,1024,-0.13187165814861404,-0.20270580337638322,1024,1.3936375402230505,-0.1509183467215391,-0.17918803232357822,1024,-0.12813374721341178,-0.20441136359413264,1024,2.2223365305116873,-0.12948532968320794,-0.1529738614132915,1024,-0.11159239150367672,-0.12472450747172828,1024,1.5888726296415843,0.019058205277866908,0.01616082884901001,1024,-0.0025686084712514025,-0.028757729298312974,1024,69.84375
Abell370,0,0.0,0.0,0.0,0,True,True,True,True,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,0,nan,nan,0,nan,nan,nan,1024,nan,nan,1024,0.0,nan,nan,1024,nan,nan,1024,0.0,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,nan,0,nan,0.012292594746307062,0.010110518387600211,1024,-0.0021872987233603164,0.006569324148100999,1024,69.84375
Abell370,1,0.03,0.0,0.0,1024,True,True,True,True,nan,0.6958710482082827,1024,nan,0.7101183637615335,1024,2.039245323575238e-11,nan,0.6571353421607896,1024,nan,0.650657667101781,1024,1.161780084469167e-16,-0.0702215547556593,-0.08115857767607941,1024,-0.10410068591852358,-0.14647748794809942,1024,0.7455759892906036,nan,0.6969122492132179,1024,nan,0.6994442569379873,1024,3.589395601185553e-21,nan,0.6984522856912954,1024,nan,0.7004974049603032,1024,4.5403183203691524e-21,-0.06005363482859384,-0.030994804728456997,1024,-0.09560541521350205,-0.10569315500713167,1024,2.170454136905165,-0.06005363482859385,-0.03098719635524668,1024,-0.09560541521350203,-0.10568713386964071,1024,1.078212682063053,-0.06133072896857164,-0.06704077934882725,1024,-0.09607569485575734,-0.12859144008801898,1024,2.013040946443204,-0.06459434215946801,-0.08484149197571093,1024,-0.06874018651658925,-0.06457969873319308,1024,1.3108875403970641,0.012292594746307062,0.010110518387600211,1024,-0.0021872987233603164,0.006569324148100999,1024,69.84375
Abell370,5,0.15,0.0,0.0,1024,True,True,True,True,nan,0.6953066661898291,1024,nan,0.7094231345218511,1024,5.097711331508144e-10,nan,0.657266099974966,1024,nan,0.6507075115335098,1024,1.4518507145265932e-14,-0.07454660500991872,-0.08764692670809673,1024,-0.10815949262714124,-0.15237940547810247,1024,0.7499888195500847,nan,0.6967547363386024,1024,nan,0.6992852464952436,1024,2.2432601857466872e-18,nan,0.6983384816894357,1024,nan,0.7002585093162149,1024,2.837607831284768e-18,-0.06296803413014988,-0.038188735034417665,1024,-0.09828402856209864,-0.1128683650968319,1024,2.184110817607688,-0.06296803413014988,-0.038190251932299815,1024,-0.09828402856209864,-0.11287136781176146,1024,1.0882975122410419,-0.0640790502564601,-0.07352565669658392,1024,-0.09870619672849223,-0.134760817046239,1024,2.0264377505379634,-0.06495872921359422,-0.08570053119507591,1024,-0.06940207060036438,-0.06573038117361216,1024,1.3216938770381628,0.012292594746307062,0.010110518387600211,1024,-0.0021872987233603164,0.006569324148100999,1024,69.84375
Abell370,10,0.3,0.0,0.0,1024,True,True,True,True,nan,0.6953891106680495,1024,nan,0.709507467724054,1024,2.039077441973864e-09,nan,0.6573592062441885,1024,nan,0.6507649108611687,1024,1.1614373960987093e-13,-0.07472424785234519,-0.08808509285673244,1024,-0.10817411940424944,-0.15218489282187678,1024,0.7501345734013185,nan,0.696812593877405,1024,nan,0.6993474738037336,1024,3.589189968988338e-17,nan,0.6983854427437236,1024,nan,0.7003095160396252,1024,4.540154707157241e-17,-0.06304116325356583,-0.03945169305287301,1024,-0.09831433057916311,-0.11369500911917854,1024,2.1850306666650945,-0.06304116325356585,-0.03945760001165465,1024,-0.09831433057916311,-0.11367977702075936,1024,1.0895359128961146,-0.06415558751952273,-0.07465266436981716,1024,-0.09875594392060111,-0.13560926470133633,1024,2.0272722746250964,-0.06501543085097648,-0.08518624922695779,1024,-0.06955802080751872,-0.06452490970424501,1024,1.3227964256461944,0.012292594746307062,0.010110518387600211,1024,-0.0021872987233603164,0.006569324148100999,1024,69.84375
Abell370,20,0.6,0.0,0.0,1024,True,True,True,True,nan,0.6953850538230456,1024,nan,0.7095178277662542,1024,8.156312998134287e-09,nan,0.6573069254702811,1024,nan,0.65076017228739,1024,9.291581377568537e-13,-0.07489220036473863,-0.08835722627100383,1024,-0.10845659469754294,-0.15199125716916,1024,0.7503606969055473,nan,0.6968112862992633,1024,nan,0.6993686520992776,1024,5.742719135749402e-16,nan,0.6983901924933839,1024,nan,0.7003382045275731,1024,7.264259273373872e-16,-0.06310668331325071,-0.03892577883563634,1024,-0.09848534175711267,-0.11249774277972995,1024,2.1854048815747324,-0.06310668331325071,-0.03892118847005541,1024,-0.09848534175711267,-0.11248677092745324,1024,1.0899844316337548,-0.06422110033520333,-0.0744185899928072,1024,-0.09892733006167144,-0.13472692006018616,1024,2.027654598559021,-0.06516673625935826,-0.08644242969179633,1024,-0.06985188165061254,-0.06649492375463567,1024,1.3232940854793156,0.012292594746307062,0.010110518387600211,1024,-0.0021872987233603164,0.006569324148100999,1024,69.84375
Abell370,40,1.2,0.0,0.0,1024,True,True,True,True,nan,0.6954095960589372,1024,nan,0.7095423588262643,1024,3.26252540104618e-08,nan,0.6572845066518846,1024,nan,0.6508259423503326,1024,7.433350108032049e-12,-0.07483675476929204,-0.08732178932736255,1024,-0.10834584871135335,-0.15147176415314406,1024,0.7502978599605845,nan,0.6968119009727487,1024,nan,0.6993694567627494,1024,9.188386833953618e-15,nan,0.6984098732207996,1024,nan,0.70036501546742,1024,1.1622847231843248e-14,-0.06306953906711005,-0.03817389747161301,1024,-0.09843243763191604,-0.11230597523475953,1024,2.185402453601275,-0.06306953906711005,-0.038171956166318605,1024,-0.09843243763191604,-0.1123116511581148,1024,1.090131289839848,-0.06418498964836268,-0.07358784407839306,1024,-0.09887693081057529,-0.13423065183989807,1024,2.027629736668946,-0.0651505534363775,-0.08642825139279296,1024,-0.06986988733713982,-0.0662500287825793,1024,1.3233794269782662,0.012292594746307062,0.010110518387600211,1024,-0.0021872987233603164,0.006569324148100999,1024,69.84375
Abell370,80,2.4,0.0,0.0,1024,True,True,True,True,0.6595136185105682,0.6954073161791002,1024,0.7706069655481518,0.7095317417387883,1024,1.3049948292453293e-07,nan,0.6573105352800229,1024,nan,0.6507470965059724,1024,5.946647608526964e-11,-0.07489887571150244,-0.08756389038832438,1024,-0.10843357706289225,-0.15167738867685007,1024,0.7503244470657509,nan,0.6968113086510264,1024,nan,0.6993684956369358,1024,1.4701464855447303e-13,nan,0.6984074815821472,1024,nan,0.7003669488949288,1024,1.8596625225157742e-13,-0.06310246140541091,-0.03796641513232636,1024,-0.09850398573920449,-0.11210522530747079,1024,2.1854464804298988,-0.06310246140541091,-0.03794562024450982,1024,-0.0985039857392045,-0.11209907212350477,1024,1.0901691596711205,-0.06421888643603436,-0.07338148725471103,1024,-0.09894702914074015,-0.13403305672568108,1024,2.0276844602120376,-0.06515778545532497,-0.08638600930304266,1024,-0.06987240645330403,-0.06598544726542468,1024,1.3234256958977946,0.012292594746307062,0.010110518387600211,1024,-0.0021872987233603164,0.006569324148100999,1024,69.84375
Abell370,120,3.5999999999999996,0.0,0.0,1024,True,True,True,True,0.659497809099866,0.6954670847936485,1024,0.7707525774256185,0.7097129474822974,1024,2.935243329652878e-07,nan,0.6572066219333381,1024,nan,0.6511063340426293,1024,2.0067643114836132e-10,-0.07498332262290631,-0.08921076868644824,1024,-0.10838788780943764,-0.15238539091422112,1024,0.7502078120204467,nan,0.6968845777304914,1024,nan,0.699539184875903,1024,7.442481789161879e-13,nan,0.6984601646877906,1024,nan,0.7004348759030112,1024,9.414436576699217e-13,-0.06307650788674943,-0.03891977489184001,1024,-0.09859893810490773,-0.11287064687643703,1024,2.185554488674876,-0.06307650788674943,-0.03889462418967916,1024,-0.09859893810490773,-0.11282688628183409,1024,1.090110780493893,-0.06419095707208548,-0.0743649580258521,1024,-0.09902126295251865,-0.1345253495231623,1024,2.0277120833960516,-0.06517072408796594,-0.08610204111367928,1024,-0.06995619105303427,-0.06652552501696149,1024,1.3233114807049435,0.012292594746307062,0.010110518387600211,1024,-0.0021872987233603164,0.006569324148100999,1024,69.84375
Abell370,159,4.77,0.0,0.0,1024,True,True,True,True,0.6574090846549353,0.6953057385916601,1024,0.7699913299980561,0.7097539182640726,1024,5.130275255622226e-07,nan,0.6575378862384665,1024,nan,0.6516860046670482,1024,4.6266037583067436e-10,-0.0751980888811696,-0.08847288073743131,1024,-0.1088984537924177,-0.15167611919659868,1024,0.7501423275620891,nan,0.6967524005793577,1024,nan,0.6995673369215364,1024,2.2765785674064064e-12,nan,0.6983424267756241,1024,nan,0.7003986213432516,1024,2.8876686607488756e-12,-0.06245274382646451,-0.03735397735345572,1024,-0.09856128880459403,-0.1112535947412786,1024,2.1863638213294605,-0.06245274382646451,-0.037345955340558165,1024,-0.09856128880459403,-0.1112540039128261,1024,1.0898465170790148,-0.0635823070426235,-0.07362152659740938,1024,-0.09895016624689588,-0.13378282241768755,1024,2.028258125676369,-0.06541466477636389,-0.08588506885308235,1024,-0.07051638573628036,-0.06908628937461513,1024,1.32305666635618,0.012292594746307062,0.010110518387600211,1024,-0.0021872987233603164,0.006569324148100999,1024,69.84375
