1.612935215234756470e-01,1.514384812778902384e-02,-4.423868383229200181e-03,-1.735905407639663431e-02,-3.930327172080673448e-02,-3.543566767540248796e-02,2.202129257576806998e-02,-3.591820597648620605e-02,-1.550840139389038086e-01,-1.002633273601531982e-01,-6.649059057235717773e-02,-4.847313091158866882e-02,4.309911280870437622e-02,9.121225774288177490e-02,6.994912773370742798e-02,4.656405746936798096e-02,3.406401351094245911e-02,2.406520210206508636e-02,6.945909559726715088e-02,9.953230950567447388e-02,1.015000197859037417e-01,7.545152058204024348e-02,1.112362239805497061e-02,-6.307979099570699966e-02,-1.067779692155974430e-01,-9.334722273643143720e-02,2.468192391097545624e-02,4.897078871726989746e-02,-6.443378329277038574e-02,-3.955663368105888367e-02,-6.439991295337677002e-02,-1.691693514585494995e-01,-4.030802100896835327e-02,-2.266995422542095184e-02,-1.886654198169708252e-01,-1.414157152175903320e-01,2.456857264041900635e-02,1.136379763484001160e-01,1.285914483051450452e-01,1.130716892934980761e-01,5.517842753657321853e-02,4.374291570414228641e-03,-2.488906805713961973e-02,-4.635757846491690704e-02,-8.236415339781678890e-02,-8.926278911530971527e-03,9.738028794527053833e-02,8.643735200166702271e-02,8.723265491425991058e-03,3.812437132000923157e-02,1.076586320996284485e-01,8.148624002933502197e-02,1.049444731324911118e-02,-2.304006740450859070e-02,-1.448576431721448898e-02,-6.467784941196441650e-02,-1.165924593806266785e-01,-4.468270887931320712e-02,8.996905965936882049e-03,4.776739666149720787e-02,1.401276907750501066e-01,2.604019705738322976e-01,3.220425773234600886e-01,2.503235042095184326e-01
8.112006989263355339e-02,7.648384598857899119e-02,6.064915733647611995e-02,3.657546771978161665e-02,1.938068899815268212e-02,1.265402091514533645e-02,-3.398236829170821639e-03,-2.575760562386777974e-02,-4.323623855672190097e-02,-6.890691083575053999e-02,-3.903859528520751965e-02,7.432822197202472621e-04,-9.513459863170726019e-03,2.510430171553579975e-02,7.756269226471582123e-02,5.759758407634402166e-02,2.855233664787004688e-02,2.592862565957364598e-02,1.701961663950768769e-02,2.141616470127657296e-02,3.159042036535794629e-02,-7.778919868604666082e-03,-5.578160806777003600e-02,-7.689377335321408158e-02,-6.477677530960343488e-02,-5.252072266703140813e-02,2.750667687209825546e-02,1.171985140868595232e-01,2.058714947530198430e-02,-3.824061202624487454e-02,2.365485117548984939e-02,1.434976347382100129e-02,-4.647211612217009430e-02,-9.516400435850730366e-02,-1.102534059494261198e-01,-7.599309122278580242e-02,-4.149223822686404911e-02,-4.665958621199120353e-03,3.811026127381482442e-02,3.224958794209784735e-02,3.697216106049803358e-02,4.902972100580847703e-02,4.900073360592609173e-02,2.404947427734267784e-02,-9.605157586918888074e-03,-7.900797444144411555e-03,5.250666071734733098e-02,6.988674555979078329e-02,1.907856165180130126e-02,2.776431543604722385e-02,6.805948374999895578e-02,6.369345777091527105e-02,4.407845286741141760e-02,-2.538244373032024631e-02,-1.109086764414631832e-01,-1.376207019128496412e-01,-1.175270732196550538e-01,-5.326942856777761026e-02,-2.245138059296898810e-03,4.231970706115951303e-02,8.870957080254976423e-02,1.251950114552453919e-01,1.306670598158254371e-01,9.379135604415626826e-02
7.146237376663419627e-02,5.902263101562954528e-02,5.118856071190651391e-02,6.892066842011221328e-02,6.966490642880729389e-02,3.171922868358441339e-02,2.177335048771586890e-03,-3.710979773175147184e-02,-2.285683678374404032e-02,-7.645112950177418432e-02,-2.585169327046190832e-02,3.261805526793946919e-02,-3.267736401822830816e-02,-2.675002842905025574e-02,6.744731643370222018e-02,6.160213478973933232e-02,1.208515877702407912e-02,2.372283710255509298e-02,5.333925213014317768e-02,2.267047108903548144e-02,-1.242078127727577058e-02,-4.146958444090106943e-02,-7.730531923399661109e-02,-7.949205523070106139e-02,-3.124057790454557587e-02,-6.528149982391023148e-04,-6.848086203847580933e-03,8.234476788886013754e-02,1.329536620113583867e-01,-2.682935144929660121e-02,1.947586335951375508e-02,1.331083683504043561e-03,-8.797538171093651979e-03,-8.852991686453896836e-02,-9.526015049408351199e-02,-6.699933040709722676e-02,-3.384019044183551178e-02,-3.981640597894077482e-02,3.902835031181676496e-03,1.642875479307598363e-02,2.699648152542185459e-02,3.729775882872550519e-02,4.035655791481973509e-02,3.630994485715128423e-02,4.640172398772358930e-02,1.658543131299426363e-03,3.348013563525110287e-02,9.020980766841341092e-02,4.279946849223165151e-02,-8.575368495214522047e-03,3.470574659369296544e-02,2.284980034603489862e-02,2.046515204988067979e-02,2.629739146620503620e-02,-1.042486517911865723e-01,-1.587121273790086662e-01,-6.582377253780295756e-02,-6.639166722300819667e-02,-1.500460266354624109e-02,1.357821491435467695e-02,5.687205592460219117e-02,9.514702265224758704e-02,8.627267763803321554e-02,3.610386799961803894e-02
5.791658322725977415e-02,3.713748110732795898e-02,3.612233544062774804e-02,4.362676485891447964e-02,6.407869655078586579e-02,7.691237373518299003e-02,2.410775989868474065e-02,-3.146619544852347072e-02,-4.415977905903543943e-02,-2.970241808465549915e-02,-7.315545156598091125e-02,5.458258181100805045e-03,2.069390068451562592e-02,-4.935529118492489736e-02,-1.055033540441874598e-02,3.866099832313402151e-02,2.813441918364592564e-02,2.069799743947528872e-02,4.304738719725893087e-02,5.882564736480902501e-02,-7.809665984701261859e-03,-4.661354488353162961e-02,-6.857438795465636838e-02,-6.272293601075304426e-02,-2.840490179672805482e-02,-2.418237153330986093e-03,9.801501674311494453e-03,4.314039328268596402e-02,1.579756318103699431e-01,5.887434276796520149e-02,4.602103239102733022e-03,-1.392661992992676265e-03,-4.424825887240113609e-02,-2.927206421182269869e-02,-7.205999234602565584e-02,-6.092101016214915982e-02,-3.845454273479325530e-02,-3.302551131872903667e-02,-1.507897285648823749e-02,-3.772240638935634924e-03,8.107370592953551738e-03,2.218964534022527593e-02,2.679274638464296948e-02,2.218713978121033062e-02,4.511662790423668495e-02,3.207429702438058944e-02,5.180486823831284560e-02,8.589212738332295538e-02,7.505802845671062651e-02,4.097147977777881867e-03,-2.287137348737034934e-02,-9.458010572762715062e-03,-2.240290177897328108e-02,-1.268187271697179472e-02,-5.052501291391396643e-02,-9.076424076088838999e-02,-4.375835525847616286e-02,-3.615027366421472155e-02,-3.286083733493314757e-02,-5.362031006381762915e-03,1.610593295438596251e-02,3.126665190121263871e-02,4.770667816970566161e-02,3.843069928033011201e-02
7.418318613181026921e-02,5.086177390028402689e-02,5.499791163968982544e-02,2.312054246022043555e-02,1.577779366856529863e-02,5.969636057967910026e-02,5.699583105827399354e-02,2.045440650175407368e-03,-3.404622116968755718e-02,-2.343778477774710600e-02,-7.536385200792081185e-02,-4.216270125101477528e-02,1.543562729207317331e-02,-4.461224527940867157e-02,-5.783548176525137724e-02,5.213602091230139235e-03,2.745135784858757089e-02,6.286843339838725161e-03,-3.462370898988448992e-03,3.368795783446464076e-02,4.230425592430220316e-02,-3.130605119088313709e-03,-3.212545915187899059e-02,-4.031539308040969771e-02,-3.821665450694070737e-02,-4.714910459063776683e-03,3.719321005637684502e-02,5.303305103665297005e-02,8.857720521175217743e-02,1.472550796137915285e-01,5.297189652328434389e-02,1.541291433016932569e-02,-8.474878068008122323e-02,-2.655406982179656442e-02,-1.672365137982002176e-02,-4.797742048662808484e-02,-5.245204943986165463e-02,-2.789199358177561414e-02,-1.522110266376108800e-02,-2.419631795933750024e-02,-2.043920053456811659e-02,5.067374958036966956e-03,2.483865364439908144e-02,1.755785231008506059e-02,1.450610537791526336e-02,5.228176245850231496e-02,5.931236518044325640e-02,8.624341622704545518e-02,8.410505453745528714e-02,2.964824544531959039e-02,-3.559929672037334680e-02,-2.790789761477044384e-02,-4.626444798140300074e-02,-6.171490748723350989e-02,-3.445239412406164888e-03,-2.311117787446295702e-02,-4.879022673481985678e-02,-5.757279509646889490e-03,-5.332454064631857171e-02,-3.164038317957107438e-02,-1.952137718665586733e-02,-2.401177518860062726e-02,-2.923240553351202226e-04,7.904084357950413864e-02
1.351141659986404842e-01,1.060566671265856104e-01,9.913934675639209104e-02,5.005201064923091303e-02,-2.418042143065784327e-02,-4.851474671238139441e-02,6.008137324409609098e-02,6.183473482018418677e-02,1.974773146803415758e-02,-8.951662244304781080e-02,-1.122578650727745417e-02,-5.403744988143448225e-02,-8.121039109334114714e-02,-3.548240963192210440e-02,-3.658954917438442950e-02,-2.334498729379401449e-02,-8.365463469609890970e-03,-2.884941258364248987e-02,-4.180969534412259936e-02,-4.712170350787006634e-02,7.699292155771540747e-02,6.572186758140578788e-02,1.775115061974648009e-02,-2.518819288585726415e-02,-3.551806598755335304e-02,3.698022372440584737e-02,4.736234566995070616e-02,8.602277739416989977e-02,2.126195083653162343e-02,1.581250170157069701e-01,1.421944077998872902e-01,3.340275085989437981e-02,-5.453717401103373719e-02,-1.140204105112287286e-01,1.253768092110054029e-02,-2.792075424203801018e-02,-2.968270260663267990e-02,-2.942096969733639170e-02,-2.678807563333753406e-03,-3.196495373396152084e-02,-4.163422801527860706e-02,-2.016762838717516687e-02,1.234626215291275385e-02,2.657270538236995022e-02,9.841349017664232160e-03,3.754231061727284630e-02,2.694302442527955754e-02,1.083283782714889315e-01,7.296917055334359303e-02,2.218577232477923072e-02,5.826797425037368028e-03,-2.501939160246701571e-02,-2.670782266391653545e-02,-4.288403905691610257e-02,1.924923842861574197e-03,-3.320412976401245896e-03,-5.087508474077499093e-02,-2.476507697595172613e-02,-7.015130360056717751e-02,-7.535741150071320615e-02,-4.157183326088252640e-02,-2.167465077967898820e-02,-2.284434997765620590e-02,1.177393679344465038e-01
1.576049888417834499e-01,1.736786378123773011e-01,1.132463478424832609e-01,7.425582440160301279e-02,2.437317497516019310e-03,-9.643206176596530455e-02,-4.507683744641390738e-02,1.314856601612908737e-01,3.176839525500933098e-02,-5.856179055713473663e-02,-6.036295351527985742e-02,-1.093692864690508013e-02,-5.119762055221059593e-02,-5.640977133242857516e-02,-8.045641794091179522e-02,-5.692047625780104897e-02,-3.849119130921138318e-03,-7.508594018318470731e-02,-7.234447130135128468e-02,-1.575780476606101349e-02,-8.907009382152886179e-03,5.650545143714477692e-02,4.105734523140806835e-02,-1.587810212125354350e-02,-1.543634083510600670e-02,7.375004764724407691e-02,1.048751764354251687e-01,4.798126433576854755e-02,1.029239355453423210e-01,9.963307636124744959e-02,1.280701082377206645e-01,1.084435954689979553e-01,6.101701053835100613e-03,-1.575307409234699973e-01,-1.060294317347662829e-01,6.063301116228114046e-03,6.557603996424447856e-02,1.395716393987335609e-02,-1.732615298695012671e-02,-4.498038778415210798e-02,-3.047245408908868386e-02,-3.883860941106179882e-02,-4.106261390483120777e-02,7.794328360555978844e-03,6.837252044285799246e-02,8.101132654008396522e-03,-3.493539102020728170e-03,9.085316796387947480e-02,1.010846944437140543e-01,2.748135211212274307e-03,-2.410446497656051207e-02,1.672762321929137722e-02,2.885698598055613448e-02,-2.750230119341895083e-02,-3.724973826181320058e-02,5.055256143567109922e-02,-3.473678390894618939e-02,-8.576436709958855376e-02,-7.340653211678074830e-02,-1.009312925461850474e-01,-7.324639184911725664e-02,-2.079512496237411259e-02,1.646724050168204135e-04,8.690453001431057423e-02
5.334447324275970459e-02,1.356095832491677755e-01,1.277012434743699798e-01,7.356594946412814418e-02,4.428692753352812816e-02,3.492180328993579885e-02,-6.628314015411196358e-02,-2.846540510654449463e-02,3.702922537922859192e-02,3.472656011581420898e-02,-6.633429229259490967e-02,-2.531781047582626343e-02,4.027035459876060486e-02,-2.117930538952350963e-02,-8.543588221073150635e-02,-1.073767766356468201e-01,-7.429429888725280762e-02,-1.729057868942618370e-03,-8.946867287158966064e-02,-2.768025872489784586e-02,4.733567820891389742e-03,1.097535404066281479e-03,-1.864894328727603398e-02,-3.460116081294555002e-02,-3.011827051107374836e-02,7.525852020267185909e-03,1.389821320772171021e-01,1.411172151565551758e-01,3.581756725907325745e-02,1.255319118499755859e-01,8.591099083423614502e-02,1.098231449723243713e-01,-1.489247754216194153e-02,6.247603334486484528e-03,-1.357035189867019653e-01,-5.422679707407951355e-02,4.577986150979995728e-02,1.343138366937637329e-01,4.514943938406751345e-02,-1.554576227707527361e-02,-6.851659732915070522e-02,-6.453340677988024521e-02,-3.769319504499436813e-02,-2.086272238502401635e-02,5.061327902570590676e-02,8.712461590766906738e-02,5.613466724753379822e-02,-5.915074422955513000e-02,3.838299587368965149e-02,1.200096234679222107e-01,2.624171227216720581e-02,-3.001522086560726166e-02,-3.703153878450393677e-02,-3.910183161497116089e-02,-6.342694163322448730e-02,-2.198346890509128918e-02,2.634036168456077576e-02,-1.061738092629658098e-01,-1.190352327530472439e-02,-2.925047588845078317e-02,-7.101979833983158852e-02,-6.577381012695290852e-02,-4.550500891157117575e-03,5.069255828857421875e-02
2.909967489540576935e-02,-6.093384461506960725e-02,-2.524009029684031596e-02,2.518346687290994382e-02,4.751068235389770134e-02,4.643234090199545305e-02,4.421005185161321072e-02,-8.277515321969985962e-02,-3.378604352474212646e-02,3.527158498764038086e-02,1.963970996439456593e-02,-1.240971218794584274e-02,7.885338738560676575e-03,-2.810650691390037537e-02,3.299781586974859238e-03,-8.801643550395965576e-02,-1.442703306674957275e-01,-6.220519542694091797e-02,6.180247291922569275e-02,-4.106419551230575810e-02,-5.505213886499400744e-02,-2.043706333885603188e-02,9.401156567037010151e-04,-2.983692290616019559e-03,-1.877609485139448281e-02,-3.155174490714876545e-02,3.076524659991264343e-02,3.969754278659820557e-02,1.047499850392341614e-01,3.609043080359697342e-03,1.594920605421066007e-01,1.682559028267860760e-02,1.761015690863132477e-02,-1.014371961355209351e-02,3.537097945809364319e-02,-7.905685342848300934e-03,-2.474001608788967133e-02,6.590089946985246139e-02,8.607950369043940175e-02,5.936857543530915660e-02,-8.322800790506144908e-03,-4.171100170129820456e-02,-1.620828732848204543e-02,2.621646382151125720e-02,-1.759498761523379737e-02,9.682701528072357178e-02,1.049685105681419373e-01,-3.990834578871726990e-02,-2.075829170644283295e-02,2.861676737666130066e-02,6.889051198959350586e-02,1.037386711686849594e-02,-7.564114779233932495e-02,-1.045496016740798950e-01,-9.763435274362564087e-02,-2.526079490780830383e-02,-3.070423752069473614e-02,1.726665915477754859e-02,-3.324847349098684901e-02,2.781857869454616369e-03,-1.002710152949405631e-02,-5.583146805801088297e-02,-4.016823386625716086e-02,4.539565369486808777e-02
-5.265679676085710526e-03,-1.388646283349583566e-01,-1.090298493703207028e-01,-4.149312178959094904e-02,3.096920662810865796e-02,8.110875393899664998e-02,4.004438363370442511e-02,-4.429444670677185059e-02,-4.119619727134704590e-02,-8.469837717711925507e-03,8.544561266899108887e-02,-2.122556325048208237e-03,-1.213186085224151611e-01,-5.265878140926361084e-02,-3.983744420111179352e-03,-3.800064325332641602e-03,-8.015933632850646973e-02,-8.079065382480621338e-02,-2.488119900226593018e-02,-2.179660855068102018e-02,-4.949487334797296467e-02,-4.458874712387724676e-02,9.035892193279397924e-03,5.313377797840140165e-02,3.128731499115631337e-02,-4.263795811742027153e-02,-1.011903062462806702e-01,3.179867938160896301e-02,6.763278692960739136e-02,2.212179638445377350e-02,8.386281318962574005e-03,6.430342793464660645e-02,3.374784439802169800e-02,3.247030545026063919e-03,4.519854858517646790e-02,-7.068827748298645887e-03,1.841730671003461101e-03,-4.763065278530121543e-02,6.686724497685274382e-02,1.294024735689163763e-01,8.697645171057660773e-02,4.752692284565146474e-02,4.125471537311867221e-02,5.723920192510378868e-02,9.946194030935852359e-02,-3.939110040664672852e-02,-8.520857430994510651e-03,8.880389481782913208e-02,-5.576888471841812134e-02,-2.738064713776111603e-02,4.445712640881538391e-02,-4.200840368866920471e-02,-7.475579530000686646e-02,-8.883963525295257568e-02,-5.078160017728805542e-02,-1.063414514064788680e-01,3.621537983417510986e-02,5.731295829727497265e-02,-2.941019354121916091e-02,-2.619585702343601649e-02,8.026038163468822775e-04,1.980768161870767596e-03,-1.876932367800745322e-02,8.587474003434181213e-03
